"Rack:Tube","Solution Label","Timestamp","Al 237.312 nm ppm","Al 308.215 nm ppm","Ca 315.887 nm ppm","Ca 422.673 nm ppm","Fe 238.204 nm ppm","Fe 259.940 nm ppm","K 766.491 nm ppm","K 769.897 nm ppm","Mg 279.553 nm ppm","Mg 280.270 nm ppm","Mn 257.610 nm ppm","Mn 293.931 nm ppm","Na 588.995 nm ppm","Na 589.592 nm ppm","P 213.618 nm ppm","P 214.914 nm ppm","Ti 334.941 nm ppm","Ti 336.122 nm ppm","Al 237.312 nm c/s","Al 308.215 nm c/s","Ca 315.887 nm c/s","Ca 422.673 nm c/s","Fe 238.204 nm c/s","Fe 259.940 nm c/s","K 766.491 nm c/s","K 769.897 nm c/s","Mg 279.553 nm c/s","Mg 280.270 nm c/s","Mn 257.610 nm c/s","Mn 293.931 nm c/s","Na 588.995 nm c/s","Na 589.592 nm c/s","P 213.618 nm c/s","P 214.914 nm c/s","Ti 334.941 nm c/s","Ti 336.122 nm c/s"
"01:13","MCS 584","28-04-2025 17:39",85293.33,85884,1340.25,1339.74,42036.85,40833.68,30316.14,27824.81,7989.87,7971.68,300.79,298.79,3420.47,3302.75,466.62,543.72,5316.54,5321.81,98356.14,235557.48,8741.25,105858.91,1256566.74,892008.55,385093.8,377577.76,3583584.59,996107.58,39118.77,6365.03,452300.85,233708.23,411.71,172.32,606208.28,416981.85
"S1:8","QC MES 5 ppm","28-04-2025 17:43",5.01,4.71,4.87,4.49,4.63,4.85,5.17,5.26,5.07,4.51,4.9,4.67,4.8,5.03,4.74,4.86,4.69,4.63,19977.6,48002.35,102514.7,1237513,498358.49,372645.99,274394.38,251783.55,7227437.64,2094732.05,2155071.06,366048.5,2526300.81,1184443.14,15122.22,5371.64,2044816.73,1453119.09
"S1:9","SJS-Std","28-04-2025 17:47",78051.06,80761.88,19173.19,19925.52,38757.06,36378.72,23626.9,24780.19,15671.77,15552.48,557.63,562.54,13046.37,12678.51,671.6,791.73,3706.39,3605.84,34249.7,76603.2,46582.94,523888.99,417392.1,290561.11,124393.23,125055.92,2422275.42,721585.85,24871.12,4361.26,668040.82,313678.45,213.31,93.95,158656.75,100590.2
"01:14","MCS 585","28-04-2025 17:51",74000.32,76285.73,2357.3,2484.25,30877.52,29697.39,23175.45,22188.3,6003.52,6091.83,295.42,282.1,5020.17,4762.28,811.66,930.71,3630.85,3717.85,80576.61,182971.59,13791.22,159633.89,777180.15,551908.56,290586.85,272722.19,2395603.04,670224.64,32269.69,5018.22,636667.39,311486.26,626.18,258.06,407260.71,270785.06
"01:15","MCS 586","28-04-2025 17:55",88928.43,90674.08,1021.86,1036.76,47142.63,47572.13,28468.08,27971.71,9161.26,9039.72,661.06,687.47,3199.25,3334.96,420.21,458.54,5172.31,5174.23,103036.95,245854.02,6608.4,80041.71,1414904.9,936827.6,398398.27,346389.22,3914536.26,1146986.57,81074.29,13277.3,450413.49,220592.02,336.19,145.65,620828.78,418722.11
"01:16","MCS 587","28-04-2025 17:59",94429.32,100711.28,817.58,910.77,46911.33,46260.71,33369.68,35962.91,9120.04,9310.93,587.97,592.39,3097.13,3103.05,370.5,447.04,5681.74,5443.79,111843.18,258395.98,5029.14,67232.43,1361969.43,890312.19,463888.88,407505.26,3831330.47,1111453.96,70049.67,10905.17,429854.18,205595.8,317.53,138.67,676599.33,427605.11
"01:17","MCS 588","28-04-2025 18:03",83533.16,88441.46,1376.55,1444.17,37685.18,38885.42,29744.54,27585.7,7938.71,7901.5,452.96,437.05,3905.06,3878.35,320.35,407.45,5043.69,4660.21,92360.69,231739.76,9195.99,101895.36,1094872,765068.37,391984.41,339488.85,3616063.19,977448.29,51424.94,8338.78,531295.3,255140.97,293.46,130.25,566669.51,377177.92
"01:18","MCS 589","28-04-2025 18:07",84545.37,83024.56,1216.44,1225.04,41005.33,37718.09,24096.54,23176.73,7542.66,7625.5,820.9,875.82,3744.75,3931.64,436.34,513.5,4696.7,4313,83382.62,215072.88,7014.76,82565.89,1016505.75,773671.7,297417.72,280952.63,3197168.48,861289.31,99613.64,16096.27,470669.72,226482.15,364.21,149.35,476154.02,325925.67
"01:19","MCS 590","28-04-2025 18:11",58429.91,62073.59,2056.06,2060.35,26015.71,24945.41,19139.5,17731.37,4691.75,4553.13,511.8,531.19,4977.25,5025.04,355.39,407.2,2522.34,2457.5,66129.76,163137.58,12062.01,149378.73,752541.75,501678.67,256423.57,239604.61,2017004.29,533198.52,61530,10426.68,675336.37,296355.69,296.16,128.7,273342.8,183991.01
"01:20","MCS 591","28-04-2025 18:15",89473.34,88302.62,1283.95,1393.61,44740.73,45491.26,27729.48,28585.89,8536.17,8596.97,259.97,249.96,3483.12,3536.61,258.68,321.31,5228.15,4969.92,110675.44,243808.98,8234.23,103500,1360857.32,954214.74,390820.37,379651.1,3908884.68,1054604.23,31316.1,4905.18,490131.21,249754.25,233.56,107.41,633694.68,412196.84
"01:21","MCS 592","28-04-2025 18:19",60310.75,62177.1,2287.97,2293.37,30354.6,31507.5,17686.44,17006.04,5462.59,5579.97,213.29,221.05,4446.75,4643.96,499.08,531.45,3392.48,3419.12,68538.93,178324.9,14657.93,165387.84,859416.05,636539.94,234619.82,225690.51,2314948.03,690713.86,25299.43,4096.77,647359.7,309772.46,400.59,170.96,407145.47,270598.23
"01:22","MCS 593","28-04-2025 18:23",80971.23,78020.75,1343.36,1478.99,38092.32,35512.45,26651.77,25843.51,6833.44,7375.62,755.75,753.06,4249.44,4467.49,419.43,524.05,4193.01,4338.09,97799.91,216931.76,8779.22,111026.94,1068092.04,777801.04,382032.73,332760.72,3335881.42,934839.83,99353.08,15406.88,643464.39,299641.46,368.66,152.72,495982.81,330540.95
"01:23","MCS 594","28-04-2025 18:27",73602.09,73411.93,1901.65,2020.29,29195.24,29319.55,20325.25,21021.68,6599.77,6734.06,208.56,215.38,4201.82,4285.52,491.03,535.67,4550.02,4329.42,78576.43,190930.93,11136.03,128950.11,789191.5,537330.45,262465.71,253750.86,2661210.76,731358.02,24767.87,3777.16,538540.3,243985.76,371.21,152.85,468374.79,336219.36
"S1:8","QC MES 5 ppm","28-04-2025 18:31",4.85,5.11,4.96,4.81,4.62,4.77,5.52,5.27,4.96,4.73,4.69,4.98,4.78,4.76,4.89,4.88,5,4.83,21377.83,49623.65,104123.62,1229452.41,544625.35,376909.44,275648.63,249293.19,7137872.73,2212544.73,2143239.49,339870.12,2472252.37,1260136.59,15061.06,5616.59,2045988.55,1473277.04
"S1:9","SJS-Std","28-04-2025 18:35",75943.84,76558.68,20156.49,18965.08,36654.14,37549.11,23438.77,23398.15,14995.02,15903.96,547.46,550.67,13578.52,13480.5,630.98,809.84,3445.38,3353.47,35283.05,77937.8,43756.18,528976.62,401392.16,298020.41,126822.73,118137.99,2482432.23,717356.12,27036.62,4236.54,653399.19,327069.59,193.02,93.55,158224.09,100375.93
"01:24","MCS 595","28-04-2025 18:39",76943.79,77764.05,1694.58,1829.87,38657.13,39384.7,23559.56,24344.2,6765.73,7123.15,720.93,737.69,5220.21,5264.83,616.61,720.24,4272.5,4245.43,82582.5,196277.68,9862.2,126478.18,1098251.61,727092.4,314553.12,298362.06,2896544.46,816145.55,83686.27,13159.37,669016.45,344896.91,497.59,199.78,477368.01,306481.88
"01:25","MCS 596","28-04-2025 18:43",69196.66,67284.47,2179.82,2290.35,28104.83,30009.5,25082.25,24349.63,5013.12,5152.48,255.72,252.67,5782.68,5905.63,534.59,562.55,3245.36,3092.63,78687.45,193818.24,15206.29,179135.06,842410.3,645627.5,339332.68,328693.93,2305648,680107.94,32739.31,5582.68,848413.29,397517.47,488.73,182.03,377929.95,277586.93
"01:26","MCS 597","28-04-2025 18:46",86824.62,92047.14,1628.97,1669.98,45124.5,42472.94,26002.15,25295.83,7287.63,7305.06,365.88,349.28,4181.24,4091.9,561.69,579.01,5263.53,5025.57,109684,257500.01,10739.4,130566.27,1369263.04,921726.43,352078.09,346949.93,3386986.79,913277.8,41831.66,6964.93,603007.46,280256.52,483.87,182.51,596477.44,440251.57
"01:27","MCS 598","28-04-2025 18:50",87794.58,93796.99,1123.15,1097.22,47284.93,44991.94,25178.2,23962.33,9406.08,9156.33,549.17,513.89,3228.58,3007.04,471.62,494.71,5471.36,5253.28,96675.48,219405.76,6438.15,71746.29,1283240.96,908857.88,299097.2,290298.04,3591401.05,981528.2,61026.02,9179.93,390837.68,189566.97,363.81,148.4,559945.98,389623.32
"01:28","MCS 599","28-04-2025 18:54",96383.37,94018.13,1266.49,1266.49,47563.65,50332.41,31519.31,30529.41,8918.87,9769.25,299.58,309.08,3100.88,2940.94,498.41,564.72,5852.86,5567.27,109158.27,261155.54,8053.36,95751.8,1395115.34,993370.11,428029.93,369377.08,4206069.96,1111839.61,38360.95,5802.03,440429.45,201515.17,415.47,173.3,701812.76,451363.93
"01:29","MCS 600","28-04-2025 18:58",82564.32,85003.58,2843.74,2790.15,42275.31,39888.89,30206.2,30522.1,10849.26,11530.68,397.22,386.93,7029.41,7037.8,384.79,458.28,4703.91,4999.73,95731.42,242040.03,18782.82,215712.83,1243116.29,844471.78,419759.13,391039.04,4744719.78,1413718.42,50709.46,7936.49,970001.63,439024.14,343.93,135.43,594387.99,385876.86
"01:30","MCS 601","28-04-2025 19:02",78292.11,79108.22,1273.84,1333.56,32233.52,33870.96,25037.67,24884.61,6367.54,5948.81,588.42,592.84,4428.62,4067.43,342.46,375.47,3702.45,4051.13,92807.07,216613.24,8821.59,97357.59,923662.95,680704.25,353576.87,320831.3,2900126.7,818544.12,75385.62,11563.77,601195.36,295142.88,304.87,123.38,496809.55,311485.93
"01:31","MCS 602","28-04-2025 19:06",94122.81,95497.75,1456.99,1431.58,45497.22,45651.89,28495.86,29394.47,9123,8792.96,294.92,308.26,4666.87,4490.98,545.22,535.87,5219.33,5341.51,106085.67,257105.46,8304.95,100371.47,1218718.12,918784.55,394669.72,361093.85,3687765.35,1061071.04,37484,5771.48,596845.52,310033.79,441.88,176.92,619380.37,425177.03
"01:32","MCS 603","28-04-2025 19:10",91322.18,87879.42,1686.97,1633.05,42303.08,42549.48,27038.75,26481.9,7634.02,7569.82,280.86,285.05,4765.77,4423.82,452.58,523.68,5316.5,5007.25,112032.2,264194.28,10337.52,127472.05,1225504.88,876448.84,384930.6,383053.32,3675543.71,1012176.51,35368.41,5896.82,664866.94,307176.01,403.25,170.32,665778.66,446071.25
"01:33","MCS 604","28-04-2025 19:14",72512.49,72964.73,3269.27,3229.86,37232.56,36546.26,29923.53,28607.36,8753.9,9008.08,510.37,498.84,8259.31,8928.42,666.08,752.6,4024.89,3913.39,87249.13,206950.26,20617.98,234929,1020115.86,736384.51,402747.83,364196.34,3784356.44,1134049.61,61271.53,10447.46,1213971.64,572977.39,524.33,231.02,474921.63,343591.15
"S1:8","QC MES 5 ppm","28-04-2025 19:18",4.77,4.99,5.21,4.74,4.97,4.89,5.24,5.03,4.75,4.75,4.91,4.95,4.8,4.94,4.74,4.97,4.66,4.54,21610.46,47813.54,104106.49,1209950.79,534565.46,387484.99,279339.78,266971.31,7326162.49,2122312.23,2064313.04,367898.88,2387277.35,1241731.55,15289.82,5330.8,2071108.33,1390128.41
"S1:9","SJS-Std","28-04-2025 19:22",81362.63,81987.16,18988.21,18829.65,38124.91,37011.94,23460.57,24462.68,15746.6,14601.27,558.5,585.98,13474.33,12703.19,643.9,710.16,3483.43,3441.26,34962.5,77599.87,46382.87,542977.19,401916.5,290101.48,125213.52,118833.74,2580441.93,728090.93,26020.4,4163.1,681867.94,321555.72,207.17,84.17,154361.73,100390.65
"01:34","MCS 605","28-04-2025 19:26",68690.23,66708.95,1648.57,1590.62,29699.92,32095.31,21233.51,19151.57,5036.9,5027.64,543.53,559.22,4861.98,4811.47,540.97,557.98,3148.54,2956.34,82948.75,194109.47,10713.17,135541.25,933872.63,698802.62,312491.79,291247.57,2526080.41,694793.66,73208.82,11940.12,703011.48,323708.52,461.83,190.31,388985.76,265925.83
"01:35","MCS 606","28-04-2025 19:30",69634.94,72480.04,1493.04,1540.03,32206.98,33269.37,23440.69,23867.41,6351.85,6348.8,319.01,317.13,4247.65,4229.77,374.68,418.25,3976.91,3623.89,87719.49,216138.24,9704.52,119748.9,955416.43,682742.54,359706.53,321161.81,2838675.68,758479.28,42750.57,6805.33,611004.51,285728.28,336.05,142.05,458315.99,314058.78
"01:36","MCS 607","28-04-2025 19:34",78106.02,76028.99,1696.19,1805.5,33032.34,34128.58,25124.31,25239.82,6400.26,6352.12,493.3,525.14,4882.02,4689.49,620.31,660.69,3823.19,3760.77,82040.18,196882.33,9957.67,127485.13,945055.04,659028.34,319246.81,297341.7,2761210.85,809427.36,62141.3,9219.82,635351.22,303212.09,505.2,193.25,444698.81,281285.42
"01:37","MCS 608","28-04-2025 19:38",77693.6,78799.98,1059.37,1131.99,38845.17,39959.81,25004.09,24350.42,8219.62,8291.31,430.71,419.77,3089.54,2977.73,343.37,415.59,4576,4695.69,85896.82,207018.91,6173.4,72493.45,1027643.89,741116.51,306440.79,284424.97,3440894.7,985126.2,50075.2,8341.39,416607.55,194233.46,295.02,119.66,530046.14,363586.72
"01:38","MCS 609","28-04-2025 19:42",84275.29,84257.21,1169.13,1224.88,38311.17,40375.54,25394.28,26289.82,7268.26,7334.89,523.37,515.93,4122.32,3963.32,463.02,541.35,4339,4370.23,103525.2,246418.18,8526.41,97069.61,1285884.27,865677.9,404068.72,374999.2,3436566.12,1001817.77,63950.12,10423.86,616086.44,299234.78,426.15,174.24,559600.98,393570.15
"01:39","MCS 610","28-04-2025 19:46",73632.97,79266.23,1744.8,1673.93,30344.39,31310.27,23552.26,24309.16,5874.62,6242.96,626.36,665.15,4154.77,4132.95,531.42,571.57,3896.02,3749.18,83925.88,189150.47,9790.27,125477.1,898849.56,597268.7,318435.67,287982.91,2483116.01,724198.84,72560.39,12530.04,539527.68,257224.49,427.02,163.01,421203.5,285955.06
"01:40","MCS 611","28-04-2025 19:50",88966.61,85553.5,1074.84,1132.83,40356.12,41872.55,28468.22,28249.21,8154.35,8197.1,762.4,727.45,3381.69,3392.29,433.74,476.07,5001.89,5004.56,94589.95,233921.7,6019.39,72898,1090318.45,781099.34,354626.94,358535.63,3257788.53,931344.1,80481.47,14221.87,453548.31,215076.21,346.85,139.88,575899,382960.51
"01:41","MCS 612","28-04-2025 19:54",82549.96,83755.96,1194.57,1292.08,40884.34,40447.08,26493.26,26316.52,7676.41,7641.79,323.65,330.49,3512.9,3361.14,373.35,435.11,5282.62,4887.24,91559.84,211232.63,7338.23,92999.01,1115547.08,799728.02,348343.59,325640.12,3111339.47,860961.48,37841.97,6229.28,471997.94,207522.99,304.18,131.62,544282.86,367796.13
"01:42","MCS 613","28-04-2025 19:58",83229.67,87273.48,1199.59,1191.86,41134.14,40794.71,28668.58,28365.54,7646.57,7594.4,481.5,480.12,3203.87,3327.87,308.93,349.1,5054.81,5037.69,91215.69,217815.21,7086.73,79165.41,1130424.91,830297.03,367546.72,327404.27,3096079.58,927574.22,57934.1,9497.99,420936.89,195519.35,241.07,102.48,560833.01,362615.61
"01:43","MCS 614","28-04-2025 20:02",76157.13,77426.5,1339.12,1338.93,43310.18,42955.19,25565.58,24593.57,6221.57,6811.83,743.96,722.77,4203.44,4359.97,436.62,482.96,4007.26,4319.88,99745.99,238283.36,8819.16,109990.01,1298370.29,899519.05,375534.65,327415.78,3163220.15,849218.21,89810.18,15219.47,619525.44,304419.17,399.6,156.21,497600.79,363914.75
"S1:8","QC MES 5 ppm","28-04-2025 20:06",4.87,5.06,4.8,4.71,4.78,4.65,5.27,4.99,4.97,4.71,4.83,5.06,4.96,5.18,4.99,5.04,4.88,4.65,20846.49,52250,108086.21,1253711.7,497858.57,389195.14,273839.11,255915.99,7495039.04,2119542.17,2027126.53,358301.91,2531742.39,1192704.83,14212.58,5303.56,2044891.06,1442018.99
"S1:9","SJS-Std","28-04-2025 20:10",78302.22,79653.49,20092.67,19646.67,38563.41,35485.1,23894.52,23566.73,15534.17,14653.12,548.55,551.89,12522.82,12918.77,645.47,808.05,3425.7,3604.59,33619.74,83360.69,45892.99,503339.88,397197.01,282959.54,115790.22,125707.47,2512267.87,685090.63,26993.39,4145.3,658599.5,316568.69,218.81,92.01,153039.91,104087.44
"01:44","MCS 615","28-04-2025 20:14",83331.9,86749.53,1152.62,1161.81,39444.88,42187.07,29441.52,31415.64,7863.64,8384.39,516.12,515.05,4048.14,4009.22,435.54,462.5,5127.43,5185.07,103759.04,237009.02,7398.21,90259.8,1195609.9,843598.26,393566.17,363918.29,3633205.59,1035698.35,65455.1,9885.38,503292.77,265519.44,362.27,152.25,582423.97,430529.43
"01:45","MCS 616","28-04-2025 20:18",73328.63,74179.67,2034.96,2005.45,30460.23,28520.09,23904.82,23545.35,5545.18,5179.02,194.86,189.97,5815.8,5634.27,469.01,512.34,3376.53,3388.76,84085.26,194621.9,12247.41,146086.65,884114.81,635211.07,300362.67,278921.69,2355827.83,645579.77,22836.26,3736.31,740880.23,369662.71,381.5,162.02,422426.7,267635.61
