"Rack:Tube","Solution Label","Timestamp","Al 237.312 nm ppm","Al 308.215 nm ppm","Ca 315.887 nm ppm","Ca 422.673 nm ppm","Fe 238.204 nm ppm","Fe 259.940 nm ppm","K 766.491 nm ppm","K 769.897 nm ppm","Mg 279.553 nm ppm","Mg 280.270 nm ppm","Mn 257.610 nm ppm","Mn 293.931 nm ppm","Na 588.995 nm ppm","Na 589.592 nm ppm","P 213.618 nm ppm","P 214.914 nm ppm","Ti 334.941 nm ppm","Ti 336.122 nm ppm","Al 237.312 nm c/s","Al 308.215 nm c/s","Ca 315.887 nm c/s","Ca 422.673 nm c/s","Fe 238.204 nm c/s","Fe 259.940 nm c/s","K 766.491 nm c/s","K 769.897 nm c/s","Mg 279.553 nm c/s","Mg 280.270 nm c/s","Mn 257.610 nm c/s","Mn 293.931 nm c/s","Na 588.995 nm c/s","Na 589.592 nm c/s","P 213.618 nm c/s","P 214.914 nm c/s","Ti 334.941 nm c/s","Ti 336.122 nm c/s"
"01:03","BLK 3","28-04-2025 16:13",0.56,1.83,3.38,3.57,38.75,40.59,0.81,6.29,0.35,0.38,0.16,0.14,3.03,2.75,"0.08 u","0.01 u",0.08,0.04,33.05,994.56,804.54,9447.29,43425.65,29446.77,547.23,19679.38,6150.55,1776.4,769.23,100.57,34127.89,6752.34,10.28,0.62,451.32,214.24
"S1:8","QC MES 5 ppm","28-04-2025 16:17",4.75,5.12,5,4.67,5.09,5.01,5.57,5.37,4.85,4.62,4.56,4.87,4.82,5.09,4.72,4.75,4.89,4.75,20609.57,49329.62,105517.38,1283327.49,536379.35,372231.08,268560.04,254285.37,7119797.66,2162054.11,2148876.79,367087.66,2423464.02,1187200.64,14326.29,5525.51,2202592.44,1409027.89
"S1:9","SJS-Std","28-04-2025 16:21",81948.36,76672.62,19451.33,20139.67,35936.38,37121.3,24872.79,24763.57,14920.48,15911.18,565.02,584.39,12650.67,13195.35,698.75,821.36,3659.18,3514.73,32706.96,82503.29,44555.79,545689.88,410832.38,273312.74,117831.11,119879.66,2536199.89,732991.7,26275.79,4155.97,649686.46,329389.45,221.21,98.06,156621.18,107978.49
"S1:9","SJS-Std","28-04-2025 16:25",78641.18,77105.75,19609.68,19258.19,38651.96,38303.58,23862.69,22554.16,15906.07,15784.33,593.69,548.41,12832.17,13607.01,693.22,763.2,3371.4,3365.14,33333.58,80179.04,46833.45,540196.52,383015.47,289658.63,120395.28,123692.67,2586609.95,707340.12,27142.69,4159.57,658161.15,311180.74,216.85,87.23,152633.9,99537.95
"S1:9","SJS-Std","28-04-2025 16:29",77092.28,82047.36,18914,19674.06,38036.38,35940.35,23668.55,22965.42,14793.08,15535.57,560.73,598.25,13302.27,13008.17,670.67,809.28,3417.58,3370.93,34967.37,81100.3,46058.13,503627.32,405496.4,272157.42,117063.42,123491.83,2536939.95,682360.65,26453.5,4004.06,663060.35,314881.62,213.07,90.61,158968.44,103968.78
"01:04","MCS 575","28-04-2025 16:33",78300.22,81870.04,1470.57,1446.97,36491.8,37746.75,26208.54,25164.75,7065.85,7157.41,710.22,695.37,4010.17,4164.65,417.3,464.49,4478.71,4237.82,82578.28,205804.38,8317.5,97060.48,1044912.68,738606.43,317096.56,322395.54,2938988.51,839364.57,79702.89,13267.06,542798.06,256394.27,310.83,132.17,457963.83,339640.08
"01:05","MCS 576","28-04-2025 16:37",72113.46,78867.71,2060.46,2163.16,37331.45,39144.62,24730.78,24663.54,8940.32,9559.17,677.57,674.73,5981.35,6363.66,743.64,798.12,4334.97,4088.34,80013.62,197857.66,13681.79,162988.29,1134335.09,806084.62,357979.03,333288.79,3971587.35,1126646.82,79673.18,13328.56,780816.4,404640.55,587.87,232.74,492485.04,322371.04
"01:06","MCS 577","28-04-2025 16:41",90460.66,92318.11,1122.23,1243.02,46339.24,45751.23,31826.11,31744.07,8768.75,9665.45,325.2,336.92,3515.52,3385.59,493.02,595.36,5663.79,5952.85,106402.89,235024.39,7175.18,83142.56,1271639.36,941311.66,400015.93,362528.47,3669043.65,1118902.98,38233,6154.98,477580.75,208425.79,409.57,174.68,609671.99,431422.28
"01:07","MCS 578","28-04-2025 16:45",93532.22,95580.13,764.92,847.75,39558.92,42853.04,33386.58,31560.3,8089.41,8903.72,622.3,647.26,3321.31,3343.68,337.11,365.34,5140.57,5059.93,104008.53,246169.51,5139.59,66579.57,1255419.02,885165.68,453123.47,447713.39,3996193.4,1085219.46,80766.31,13538.43,483733.01,234704.07,313.09,118.25,638168.87,411442.55
"01:08","MCS 579","28-04-2025 16:49",71187.24,73560.89,1168.81,1126.12,32785.32,34665,24501.42,24568.5,6937.55,6540.33,584.64,592.42,4013.79,3853.15,413.71,437.59,4480.53,4490.83,84257.78,219501.67,7644.86,88798.71,1053275.51,686064.18,335517.67,327670.36,3218648.6,890739.09,76164.3,11763.33,550423.13,261934.96,344.49,134.35,536954.61,367996.15
"01:09","MCS 580","28-04-2025 16:53",112291.56,112620.08,1488.42,1424.45,47697.09,48756.3,36590.35,36359.94,9923.04,9745.39,685.37,705.16,3894.9,3952.07,796.58,829.14,6145.29,6048.69,117108.43,292553.01,8812.45,103753.96,1402745.68,1034935.26,493318.36,445977.32,4292823.63,1241596.26,85037.39,12845.65,561069.15,256621.61,644.52,258.64,739324.2,517497.54
"01:10","MCS 581","28-04-2025 16:57",99172.13,97977.48,1046.27,1096.21,47321.19,43913.56,32825.07,30190.73,8926.85,8946.86,556.37,532.21,3848.51,3991.08,455.17,450.45,5673.62,5641.53,98756.73,230803.82,6038.77,72476.76,1222996.4,901456.18,402620.44,373064.59,3807715.74,1038200.35,60406.39,9993.12,509376.45,239493.93,348.61,130.1,607839.26,398985.32
"01:11","MCS 582","28-04-2025 17:01",77157.3,83848.75,1440.41,1503.37,41504.16,39180.01,26635.2,25269.55,8601.99,8759.93,557.31,576.4,2921.31,3025.39,335.33,364.73,4899.57,4656.71,78378.52,193726.5,7352.29,92030.81,997629.26,728106.22,322997.65,295738,3089647.32,931956.72,60250.71,9684.32,362020.63,155110.11,232.38,104.44,501638.52,328816.35
"01:12","MCS 583","28-04-2025 17:05",90534.83,84683.24,1746.09,1905.28,38539.07,41554.86,26063.68,26661.45,7886.14,7791.15,460.46,473.83,5091.78,5252.48,539.6,625.37,4878.64,5035.96,99002.18,226366.55,11454.11,138442.9,1186435.96,831571.52,363466.57,340941.65,3314537.21,944822.9,53718.29,9593.21,709037.75,324024.17,464.22,182.31,535776.74,381203.41
"01:13","MCS 584","28-04-2025 17:09",89290.77,92700.92,1295.51,1397.8,44359.47,44299.16,29059.69,29877.31,8364.2,8590.84,307.7,328.35,3314.97,3468.41,462.5,576.28,5322.41,5033.09,102090.47,253694.36,8109.34,99292.95,1251493.01,899770.85,397039.5,385492.28,3559809.55,1030101.05,39080.14,6024.95,448897.22,226332.53,422.53,172.64,639453.35,422889.04
"S1:8","QC MES 5 ppm","28-04-2025 17:13",4.82,5.03,4.93,4.72,4.69,4.87,5.63,5.47,5.21,4.86,4.51,5,4.73,5.01,4.66,4.78,4.73,4.93,20252.78,47747.33,108316.42,1188384.01,543720.19,385134.81,273165.74,245029.04,7461480.83,2127854.4,2214001.31,354936.2,2478220.02,1264685.25,14849,5746.62,2080596.7,1366314.13
"S1:9","SJS-Std","28-04-2025 17:17",83840.66,76187.98,18789.58,18948.46,38011.57,35912.4,23603.44,23987.13,15680.3,14957.09,596.62,579.88,13669.67,12586.22,664.9,812.03,3617.73,3467.12,33316.2,80665.44,46903.5,544553.29,388863.3,286156.88,119797.93,122481.02,2418671.98,724110.27,26918.22,4131.72,684226.61,316587.04,210.84,89.26,159873.62,110109.74
"01:14","MCS 585","28-04-2025 17:21",73874.74,76145.11,2303.29,2457.82,28501.49,28983.47,22762.02,20997.82,5971.23,5828.11,290.11,276.15,5167.19,4850.78,887.19,927.53,3782.61,3614.37,74009.56,182214.96,14407.78,157062.78,804256.88,545509.78,288355.3,267524.48,2494228.84,644150.62,30773.29,4983.05,634979.46,307763.54,657.67,265.82,400380.81,278998.28
"01:15","MCS 586","28-04-2025 17:25",83929.74,85890.08,1069.98,1089.7,44951.06,45501.68,27013.77,26467.34,9325.14,8740.48,671.83,706.93,3169.86,3180.47,405.66,464.33,5210.68,5222.87,106739.35,245279.89,6950.74,77493.62,1325242.72,1014863.33,407942.62,352645.11,3830720.82,1138285.53,83357.6,13178.17,437012.02,205944.99,333.82,157.32,611976.35,428889.32
"01:16","MCS 587","28-04-2025 17:29",93596.34,98262.66,854.93,992.54,44718.53,45901.16,36242.34,35763.62,9080.75,8760.3,623.14,628.11,3044.73,3087.97,362.1,448.02,5442.72,5478.91,105211.34,251735.34,5079.82,66196.95,1322892.78,927949.19,452069.39,433680.66,3726290.83,1081898.8,73059.68,11449.55,411076,206148.67,318.53,132.3,676484.27,452661.09
"01:17","MCS 588","28-04-2025 17:33",81721.83,86971.2,1418.67,1443.35,40062.72,37120.8,27890.53,28271.57,7585.66,7864.3,455.86,471.08,3743.47,3724.75,347.4,414.23,4923.81,4860,100739.68,241542.41,8569.56,110509.31,1124554.03,811182.36,372684.15,342496.29,3559051.53,986946.38,55539.34,8550.52,512264.4,258576.65,278.5,129.2,589518.46,396484.23
"01:18","MCS 589","28-04-2025 17:37",80205.09,81317.72,1157.64,1232.92,40306.28,39563.17,24303.35,22967.98,7838.65,7451.02,838.94,827.43,3788.79,3776.69,451.14,507.65,4333.62,4501.6,82846.96,199107.01,7270.43,86949.25,1122391.54,752274.55,319436.82,292008.38,2973473.99,869688.7,98792.79,15957.45,468751.89,234911.94,362.33,151.72,482577.83,338883.13
"01:19","MCS 590","28-04-2025 17:41",60884.23,58403.49,2050.32,1937.9,26103.16,25304.74,18730.41,17447.5,4595.76,4553.03,511.63,535.36,4897.4,4882.69,375.11,413.38,2526.47,2364.2,69916.51,163029.38,11958.85,142506.47,715349.81,501259.63,248561.48,243200.94,1971457.48,526067.27,63696.01,10372.08,634754.5,320876.55,306.67,129.08,292683.83,189844.95
"01:20","MCS 591","28-04-2025 17:45",90684.27,97043.99,1334.03,1424.25,47679.04,46580.04,29517.14,27988.27,8519.07,8939.71,265.18,268.81,3695.25,3414.18,269.76,335.08,4976.86,5090.4,107024.46,263445.63,8095.82,101309.66,1355438.17,932296.39,415718.46,383346.18,4079499.45,1081914.16,30883.74,5204.55,473999.53,231140.64,219.87,98.68,631779.05,419735
"01:21","MCS 592","28-04-2025 17:49",65567.54,63589.26,2217,2233.65,30492.33,31232.87,17449.35,17374.7,5427.44,5215.28,210.68,215.01,4763.13,4464.86,505,509.27,3482.99,3248.54,72392.76,169876.7,15057.51,167471.3,888235.99,606697.34,233747.08,223404.78,2309729.81,690662.36,26041.21,4118.84,629971.69,303581.6,396.22,160.19,390809.64,263444.6
"01:22","MCS 593","28-04-2025 17:53",76286.87,80874.47,1430.88,1417.5,37553.03,35104.36,26683.35,26653.16,7177.86,6926.25,757.39,761.6,4419.91,4423.22,445.74,514.62,4402.02,4336.01,92009.27,230253.3,9345.15,107468.15,1103908.11,738960.84,359244.56,333797.56,3062977.56,859563.05,99404.71,15486.71,604390.3,299272.75,392.34,163.57,496053.74,334336.43
"01:23","MCS 594","28-04-2025 17:57",69760.09,71900.61,1916.3,1993.21,30110.62,30781.31,21007.57,20836.78,6464.61,6760.93,214.8,203.42,4163.51,3989.93,454.16,550.01,4228.55,4531.31,74882.52,180413.83,11590.2,133948.04,795941.22,542105.71,274412.76,258497.62,2743117.81,758625.45,24923.48,3928.59,527696.73,238008.2,361.03,154,475299.58,328721.24
"S1:8","QC MES 5 ppm","28-04-2025 18:01",4.78,4.73,4.95,4.65,4.67,5.07,5.38,5.29,5.03,4.47,4.87,4.8,4.86,5.05,5.09,4.72,4.61,4.8,20294.12,48751.82,109321,1271525.67,498797.68,362869.42,266990.15,255149,7595479.46,2179709.87,2145892.74,345904.25,2537256.02,1180668.41,15190.97,5686.75,2193899.11,1458447.91
"S1:9","SJS-Std","28-04-2025 18:05",76809.06,77665.73,19912.92,20041.33,35897.77,35815.76,25140.09,23625.1,16140.36,16128.51,571.56,566.25,13146.87,12878.87,608.85,823.09,3515,3431.87,32768.97,81053.53,45408.96,503929.21,401636.7,273265.07,119145.05,122037.49,2457969.37,718208.39,26659.53,4202.68,651983.91,313196,207.52,93.62,160837.7,107097.59
"01:24","MCS 595","28-04-2025 18:09",78142.33,81728.04,1778.47,1796.14,40099.25,38656.74,25080.26,22919.53,7033.5,6956.07,693.05,734.53,5532.9,5605.82,652.95,731.46,4140.7,4249.66,87448.83,206447.34,10214.49,116404.55,1040035.98,730881.72,298412.36,292321.26,2896973.99,811939.02,86716.04,13769.46,671731.59,335340.08,489.5,214.49,465615.26,307473.08
"01:25","MCS 596","28-04-2025 18:13",65629.65,66255.23,2224.55,2241.95,27371.74,27419,23902.7,23758.31,5343.03,5008.38,255.33,256.29,5757.29,5768.67,554.2,566.42,3326.87,3196.57,84550.37,203498.22,14111.07,178320.78,843656.52,622196.1,337606.21,327964.08,2482265.12,691514.43,34749.22,5339.15,795071.73,413569.09,474.29,181.94,395907.54,278694.27
"01:26","MCS 597","28-04-2025 18:16",94374.09,89304.72,1578.34,1764.38,44323.45,45410.5,26780.87,27180,7683.3,7128.75,351.64,334.92,4184.27,4332.11,587.52,614.07,5155.77,5189.72,106998.73,266031,10206.64,122012.45,1297149.93,906043.42,370915.72,340197.41,3425514.94,979901.29,43076,7402.14,614313.52,297071.23,484.78,188.14,610664.48,410068.71
"01:27","MCS 598","28-04-2025 18:20",91559.87,91903.88,1039.3,1116.18,45044.81,47362.73,23991.96,23460.08,8747.13,9402.25,505.46,544.76,3075.41,3191.76,482.67,498.85,5624.16,5267.03,97974.17,228885.99,6402.98,74768.76,1202412.61,864517.61,325360.46,292487.55,3744359.02,1012669.83,59201.67,10056.13,395678.01,186612.83,368.38,141.76,595381.19,387684.57
"01:28","MCS 599","28-04-2025 18:24",90188.24,96251.47,1197.2,1236.49,47276.06,48142.5,31460.22,30439.3,9084.99,9441.41,319.11,308.15,3011.77,2953.76,473.66,526.32,5983.61,5710.87,108423.19,254662.02,7981.63,94727.18,1378606.17,1023341.68,425054.7,367803.91,4097681.68,1134519.53,36003.73,6008.96,428451.31,213309.3,421.07,176.82,668576.88,453608.19
"01:29","MCS 600","28-04-2025 18:28",87642.1,80302.18,2875.37,2792,39461.97,41248.46,30471.46,31686.64,10910.88,10771.83,402.51,417.67,6983.46,6542.97,386.48,442.85,4735.42,4989.05,92112.55,224928.89,18272.67,212510.62,1250136.78,876487.29,430720.47,392929.23,4686511.81,1347233.29,50013.86,8192.03,934487.33,454616.31,331.39,139.25,589947.42,398031.83
"01:30","MCS 601","28-04-2025 18:32",73781.96,80290,1282.81,1285.38,32517.73,31330.98,25731.81,24341.26,6091.11,6077.18,586.42,597.84,4294.13,4230.67,335.19,400.07,3925.78,4050.22,92862.45,216784.21,8338.5,106070.8,972684.14,673979.47,360754.4,344992.7,2851038.41,752615.09,69324.14,11413.54,586430.57,291538.41,303.94,122.3,457856.15,335655.59
"01:31","MCS 602","28-04-2025 18:36",93893.42,92182.03,1379.95,1422.29,43191.5,44800.59,30032.74,29829.05,8862.41,8481.63,314.47,303.34,4763.84,4449.89,507.49,573.56,5172.75,5589.7,107357.48,244341.39,8318.57,106329.67,1240460.61,847073.96,380220.17,363805.42,3709478.62,1101651.59,36595.02,5778.29,633743.61,294193.39,424.21,163.04,601205.36,426761.35
"01:32","MCS 603","28-04-2025 18:40",87308.15,90202.77,1604.86,1676.48,41141.65,41621.92,27616.15,28281.18,8256.01,8080.04,282.91,287.75,4721.94,4776.19,457.68,525.29,4940.37,5199.31,113037.23,272833.46,10693.13,133967.74,1210473.73,879181.43,399670.31,370106.3,3544981.23,996178.52,36484.61,5826.03,631191.74,311173.58,412.08,156.23,642193.39,453261.79
"01:33","MCS 604","28-04-2025 18:44",70951.97,75802.52,3159.04,3087,34928.13,36178.08,27458.08,29497.89,8572.99,8957.85,514.92,493.91,8443.31,8704.93,625.38,727.72,3951.43,3990.97,86779.22,195564.51,19874.8,231181.58,1021313.3,759463.09,387127.36,379891.13,3882693.32,1135139.24,60686.11,10006.28,1183951.53,599881.11,565.78,236.68,502860.68,318754.64
"S1:8","QC MES 5 ppm","28-04-2025 18:48",4.79,4.68,4.93,4.71,5.04,4.67,5.21,5.38,4.86,4.57,4.7,5.07,4.91,5.08,4.67,4.75,4.68,4.94,21727.23,49556.43,107316.57,1266258.39,509978.97,354845.25,276450.02,262543.42,7316670.56,2132489.63,2143681.76,335236.84,2443981.49,1216564.23,14184.6,5563.56,2110786.56,1372427.79
"S1:9","SJS-Std","28-04-2025 18:52",78740.09,76094.91,19830.25,19628.92,37726.56,36643.77,24735.17,24291.62,14888.99,15559.99,566.45,561.1,13115.98,13588.03,682.04,747.71,3610.15,3453.78,32929.59,83559.18,46454.87,539158.04,394762.44,283708.61,114691.13,118098.01,2595446.2,728113.08,25962.54,4357.27,668449.47,323454.07,219.3,81.61,155727.91,101182.65
"01:34","MCS 605","28-04-2025 18:56",70620.11,71755.1,1563.61,1634.25,29416.49,30970.72,19604.95,19934.77,5359.27,5174.54,531.9,568.63,4552.06,4615.8,545.71,608.86,3087,3029.17,86544.03,202433.34,10559.16,134554.17,914421.1,698536.77,294362.75,278312.26,2394999.19,702551.8,67992.77,11263.61,695106,322482.73,490.88,190.42,373819.6,257162.66
"01:35","MCS 606","28-04-2025 19:00",76191.15,72861.59,1489.33,1545.56,31458.01,31697.82,24157.6,23401.55,6034.85,5969.32,324.59,317.81,4452.93,4450.03,362.35,411.27,3642.12,3713.26,88607.04,221280.35,10270.25,122553.25,969353.17,699555.26,361633.97,324839.89,2863521.58,835057.67,40339.23,6658.14,605486.18,288704.52,341.61,137.84,489347.82,318009.61
"01:36","MCS 607","28-04-2025 19:04",74644.79,78696.68,1767.89,1692.83,34139.19,35378.31,25063.74,25303.48,6895.54,6553.23,510.59,509.3,4610.3,4799.89,663.86,680.42,3936.16,3659.24,81507.46,206881.75,10252.69,119386.2,988382.78,691910.49,306159.73,305471.78,2747210.85,746800.32,56959.11,9371.61,583560.83,291254.22,492.13,211.01,430927.1,284961.56
"01:37","MCS 608","28-04-2025 19:08",75298.48,79815.97,1084.34,1116.35,37757.42,37919.69,25718.8,23952.81,8537.72,8542.27,446.43,432.65,3144.88,2947.35,358.53,393.03,4627.4,4542.81,87043.89,205242.94,6565.35,74638.52,1072374.4,751835.14,318881.14,288571.04,3304733.01,993359.47,48830.15,7835.13,416389.18,181131.44,276.31,120,514646.91,365791.71
"01:38","MCS 609","28-04-2025 19:12",82241.27,86781.07,1246.69,1247.23,39679.34,40522.77,26222.76,24930.72,7213.56,7105.18,522.63,515.91,4067.05,4096.23,470.96,505.19,4502.34,4409.33,109566.67,246775.19,8501.56,96024.35,1258533.42,925290.8,396103.95,352408.54,3293079.57,1004949.21,64772.82,10530.35,604405.53,304515.43,426.59,173.19,584441.74,378627.71
"01:39","MCS 610","28-04-2025 19:16",73488.13,79023.94,1774.05,1719.07,32757.97,30992.84,24310.08,23236.29,6107.27,6335.72,652.13,660.06,4338.58,4268.29,551.36,563.96,3587.45,3878.3,82471.24,184012.77,10157.05,122890.38,830658.23,605387.58,298681.21,278532.72,2570511.1,705898.99,71476.3,11740.81,573930.52,275462.81,405.06,174.8,425051.65,276913.32
"01:40","MCS 611","28-04-2025 19:20",82550.31,85382.86,1060.57,1069.39,41438.39,41934.91,29058.51,28736.17,7657.33,8333.49,750.27,755.09,3503.9,3605.53,424.57,517.54,4732.1,4758.68,97028.05,218295.6,6173.72,73890.13,1131693.96,768166.26,369924.73,330506.86,3494092.3,974212.78,80655.12,14072.17,455859.4,222665.92,333.5,146.3,565558.83,393323.87
"01:41","MCS 612","28-04-2025 19:24",83357.03,83872.11,1228.97,1227.8,39696.29,41875.39,26716.51,27755.17,8120.33,7677.32,331.88,314.19,3348.26,3477,359.92,426.6,5150.36,4980.54,93925.25,223906.67,7761.12,89407.79,1140137.32,781475.21,359598.96,326656.29,3332013.23,941168.52,38082.29,5988.22,452494.96,222807.48,291.86,122.38,543975.07,391393.89
"01:42","MCS 613","28-04-2025 19:28",88573.87,86862.56,1141.99,1238.46,40956.33,42556.67,28122.57,28432.93,8035.39,7587.94,486.69,497.89,3397.82,3264.87,303.4,331.58,5062.42,5115.01,91733.14,211519.34,7012.29,77914.51,1186332.13,774616.44,344004.83,319173.52,3300097,942493.53,54592.23,9199.32,422421.76,204851.2,264,97.72,517854.65,374206.89
"01:43","MCS 614","28-04-2025 19:32",77684.69,81381.69,1361.9,1426.63,42295.25,41000.3,25451.19,24649.8,6275.79,6759.4,693.39,705.31,4207.52,4233.47,427.43,486.4,4330.82,4309.04,91858.63,235429.87,9489.31,106530.17,1316294.82,906052.74,356794.97,340777.43,3094592.74,862244.56,88673.94,14385.62,626430.13,307923.69,390.08,151.59,528053.59,348020.23
"S1:8","QC MES 5 ppm","28-04-2025 19:36",4.78,5.07,5.21,4.39,4.69,5.03,5.5,5.36,5.08,4.68,4.69,4.66,5.1,4.95,4.98,4.78,4.55,4.54,19786.2,50676.93,102310.72,1289610.44,543770.54,388626.37,278972.8,260237.26,7043451.25,2076938.1,2033326.69,353733.95,2315547.27,1240275.12,15073.68,5737.11,2154219.78,1457590.18
"S1:9","SJS-Std","28-04-2025 19:40",79942.55,76353.24,20360.64,18728.52,36638.36,36571.42,23250.11,22895.14,14908.85,15731.65,583.12,564.32,12761.22,13623.54,699.42,775.86,3516.86,3500.49,34214.71,79128.33,46686.09,521431.02,386744.39,294719.97,126276.65,124653.63,2414754.87,709885.77,25042.23,4020.34,646369,321590.66,221.12,90.97,153077.85,104152.32
"01:44","MCS 615","28-04-2025 19:44",84945.38,86266.41,1146.21,1215.64,39576.04,41015.08,30935.34,29568.11,8267.05,8064.45,531.14,554.51,3871.85,4005.65,438.85,460.92,4976.44,5412.02,95567.29,247754.21,7181.15,87655.15,1126058.8,862101.23,392243.47,386588.98,3465330.15,988761.75,65183.08,10612.07,552695.45,261515.89,357.51,148.18,595563.88,428500.68
"01:45","MCS 616","28-04-2025 19:48",71392.89,76684.19,2053.73,1892.99,28653.11,30718.75,23490.6,22604.71,5175.02,5300.61,203.83,186.67,5386.82,5468.76,457.27,488.85,3609.14,3463.89,88110.75,193262.12,12048.52,138880.3,892510.41,619832.72,319761.62,299608.93,2365783.95,635493.47,24061.73,3932.05,776175.67,382572.87,385.22,154.47,406393.11,283771.59
