"Rack:Tube","Solution Label","Timestamp","Al 237.312 nm ppm","Al 308.215 nm ppm","Ca 315.887 nm ppm","Ca 422.673 nm ppm","Fe 238.204 nm ppm","Fe 259.940 nm ppm","K 766.491 nm ppm","K 769.897 nm ppm","Mg 279.553 nm ppm","Mg 280.270 nm ppm","Mn 257.610 nm ppm","Mn 293.931 nm ppm","Na 588.995 nm ppm","Na 589.592 nm ppm","P 213.618 nm ppm","P 214.914 nm ppm","Ti 334.941 nm ppm","Ti 336.122 nm ppm","Al 237.312 nm c/s","Al 308.215 nm c/s","Ca 315.887 nm c/s","Ca 422.673 nm c/s","Fe 238.204 nm c/s","Fe 259.940 nm c/s","K 766.491 nm c/s","K 769.897 nm c/s","Mg 279.553 nm c/s","Mg 280.270 nm c/s","Mn 257.610 nm c/s","Mn 293.931 nm c/s","Na 588.995 nm c/s","Na 589.592 nm c/s","P 213.618 nm c/s","P 214.914 nm c/s","Ti 334.941 nm c/s","Ti 336.122 nm c/s"
"S1:8","QC MES 5 ppm","28-04-2025 18:13",4.83,4.64,5.11,4.49,4.74,5.1,5.36,5.1,5.07,4.87,4.64,4.62,4.84,5.03,4.96,4.87,4.75,4.94,19731.9,51786.48,106868.11,1229972.13,545420.06,377992.04,263044.31,243328.49,7613976.78,2160596.64,2202687.48,353399.52,2478317.54,1228053.89,14533.26,5537.19,2061506.81,1462528.18
"S1:9","SJS-Std","28-04-2025 18:17",83048.87,75692.98,19786.82,20166.92,36574.23,37588.79,23373.24,23230.91,16201.19,15948.27,595.4,589.51,13513.98,13700.61,663.04,778.06,3617.41,3396.84,34247.97,77186.5,46564.66,530948.16,392319.03,279083.99,127177.12,129312.9,2558389.45,686545.4,25188.97,3988.36,661418.87,325988.48,227.09,95.14,147408.3,99957.44
"01:14","MCS 585","28-04-2025 18:21",71751.9,72046.56,2352.9,2325.96,30021.04,29255.45,21339.22,22197.11,5797.93,5701.72,281.29,289.5,4744.63,4951.18,838.73,951.44,3688.29,3643.25,75632.35,189094.68,13666.54,157374.66,800520.97,560210.67,290949.74,277188.36,2421526.05,671222.49,32430.34,4976.37,630722.2,297362.64,631.42,255.33,388773.74,280345.62
"01:15","MCS 586","28-04-2025 18:25",89865.48,87989.25,1002.58,1033.1,47026.22,47594.31,27245.09,26763.58,8688.27,8765.14,690.86,677.85,3330.04,3309.49,393.95,474.25,5057.96,5540.88,104958.03,240599.48,6639.44,82142.87,1392290.95,955620.93,387943.66,367929.41,3911026.66,1124803.05,80851.97,13651.6,462583.86,216688.57,356.01,147.69,631305.55,434197.53
"01:16","MCS 587","28-04-2025 18:29",92352.69,99091.96,842.86,900.2,46316.61,45479.31,34401.67,34580.71,9306.55,8945.63,597.37,600.76,3194.67,3204.89,372.63,423.14,5610.01,5940.33,103934.58,254797.48,5482.49,66793.68,1238736.3,918505.38,475646.09,410274.36,3783772.19,1102186.4,69667.43,11088.87,426382.34,204892.36,296.34,133.05,614272.66,445221.29
"01:17","MCS 588","28-04-2025 18:33",81201.35,83341.22,1386.15,1384.74,37065.25,40074.96,27936.47,29409.49,7990.94,7962.55,430.84,431.66,3993.18,3828.74,322.01,402.8,4625.7,4754.46,92983.67,224417.41,8978.9,106579.1,1102719.54,788154.17,389531.66,343018.83,3576846.54,981417.85,51209.14,8333.31,542568.34,244046.65,277.41,120.65,541235.31,381585.28
"01:18","MCS 589","28-04-2025 18:37",83455.72,83051.25,1149.81,1241.67,41189.6,40558.58,23364.07,24651.36,7208.77,7138.94,842.72,873.9,3807,3969.26,446.07,507.08,4477.99,4697.59,82808.82,212779.7,7026.32,85081.25,1095399.82,759795.92,308096.08,292720.37,3137684.77,834835.14,95267.71,15347.49,473460,242884.31,357.71,143.34,484178.31,353392.92
"01:19","MCS 590","28-04-2025 18:41",58533.23,64327.41,2025.44,2010.11,24945.27,24815.87,19341.32,17770.93,4715.87,4430.8,538.58,504.64,4953.31,4930.06,364.3,424.82,2439.79,2349.9,69757.14,164899.46,12701.32,150132.71,738821.06,529377.7,251999.1,228374.65,1935430.36,526348.81,61116.48,10028.57,658217.72,306106.78,306.32,118.03,292205.45,188082.89
"01:20","MCS 591","28-04-2025 18:45",94182.9,96415.88,1385.62,1300.46,46282.56,45730.69,29731.56,27418.01,8627.9,8832.76,260.32,255.64,3683.05,3537.51,277.46,337.61,5001.34,5134.65,109919.81,250720.4,8514.66,96375.22,1330119.54,934678.06,405696.75,363638.78,3933371.36,1106742.05,33215.43,5225.83,477350.97,243472.13,227.8,104.79,607900.13,426943.93
"01:21","MCS 592","28-04-2025 18:49",65953.93,63786.08,2334.6,2197.68,29914.19,32002.1,17199.28,17708.74,5264.9,5235.97,211.93,206.9,4543.68,4673.17,498.56,547.2,3305.83,3526.29,72434.67,169151.15,13902.75,170532.33,884210.61,659287.32,246648.05,227218.64,2527903.6,690276.14,25687.87,4107.44,595568.95,305180.57,417.84,155.97,382362,281940.27
"01:22","MCS 593","28-04-2025 18:53",78238.64,76838.08,1363.01,1388.46,37715.6,36296.76,26007.25,26692.29,6942.27,6842.23,806.92,796.02,4596.92,4405.13,434.1,489.75,4117.31,4000.98,94731.45,217001.74,9246.53,101419.35,1038167.05,811452.73,383956.11,356255.47,3168125.95,885979.99,93987.72,15994.38,592732.13,297008.96,381.28,152.95,514166.72,339302.33
"01:23","MCS 594","28-04-2025 18:57",72148.37,74479.5,1899.08,2026.05,29112.01,28703.24,20879.8,20115.16,6858.17,6766.74,211.81,210.02,4171.66,4241.95,495.88,549.16,4582.66,4170.1,76589.08,179541.31,10857.52,134292.1,820172.94,542997.39,262075.12,254420.82,2630936.3,759769.05,23704.08,3704.46,539004.4,251956.26,350.78,159.68,462879.29,325533.59
"S1:8","QC MES 5 ppm","28-04-2025 19:01",4.88,4.91,5.07,4.79,4.66,4.81,5.17,5.4,4.96,4.88,4.97,4.66,4.79,5.19,4.78,4.68,4.93,4.61,19874.53,49790.1,100495.71,1209820.5,515202.87,377095.56,283875.74,247418.58,7438718.79,2195846.28,2128189.64,358475.98,2431814.68,1190148.47,14716.79,5434.14,2005094.41,1472874.09
"S1:9","SJS-Std","28-04-2025 19:05",81903.41,78397.98,19757.03,19630.23,37423.77,39114.82,24597.59,24320.76,15841.24,16110.99,546.83,581.11,13389.46,13083.91,672.02,787.86,3671.94,3591.7,32647.77,81017.71,46228.64,506461.52,405351.96,280735.72,124114.73,122240.8,2464963.34,719627.01,26600.55,4139.2,639384.71,336663.29,208.95,90.24,162493.87,106565.6
"01:24","MCS 595","28-04-2025 19:09",79338.44,80579.52,1690.82,1802.95,38178.9,37211.28,23413.39,22954.34,6953.51,7025.59,698.07,697.81,5354.1,5437.71,623.49,703.46,4191.04,4135.55,89595,205282.85,10107.05,116034.15,1032772.76,780659.69,303364.02,291579.57,2823484.87,825093.92,80294.8,12889.15,665503.24,352824.49,517.5,211.35,442672.78,314982.29
"01:25","MCS 596","28-04-2025 19:13",69599.05,64790.59,2159.48,2322.71,28820.54,30046.51,24496.05,22516.91,5197.26,5464.43,255.07,257.84,5678.22,5935.32,574.79,561.25,3234.12,3198.18,77728.13,198687.55,14699.13,175414.44,873712.17,648272,335505.35,328373.91,2545294.87,657087.11,34417.72,5537.6,832173.14,405032.31,481.99,191.13,376700.33,275810.55
"01:26","MCS 597","28-04-2025 19:16",88468.34,91099.56,1604.27,1618.31,42476.92,43153.26,27290.38,24632.88,7066.96,7343.88,340.71,346.3,4294.1,4116.06,534.61,615.07,5277.04,4932.07,111144.1,266296.17,10988.31,126067.99,1312191.64,957105.49,355878.42,329969.86,3238942.59,974536.93,45418.6,7045.72,626360.74,281536.29,493.89,197.17,618796.67,400934.12
"01:27","MCS 598","28-04-2025 19:20",86434.67,88847,1047.02,1138.3,44876.36,48047.29,23994.77,24357.79,9309.18,9273.17,541.05,535.97,3040.76,3208.66,466.43,499.08,5684.29,5639.12,91552.78,225892.1,6199.7,72569.57,1245050.15,910547.34,301985.68,289358.19,3689223.85,1066363.47,58386.31,9356.82,410121.04,195368.44,352.58,144.17,600102.11,381951.92
"01:28","MCS 599","28-04-2025 19:24",95199.78,95706.31,1257.98,1285.43,48619.34,49671.68,30707.65,30224.73,9215.42,9532,317.16,306.27,2959.3,3191.59,495.41,532.79,5648.34,5710,103170.84,252475.98,7987.26,89836.46,1410709.02,991333.84,411381.91,370414.21,4173851.06,1210075.67,36943.36,6196.15,442028.67,211109.26,394.03,168.8,704315.84,474647.52
"01:29","MCS 600","28-04-2025 19:28",79995.1,83640.36,2709.44,3006.29,40974.72,40097.22,31946.84,32460.28,11136.19,11152.58,407.15,407.92,6833.34,6970.82,379.81,456.28,4786.37,4701.01,100606.55,229109.24,18674.65,207051.41,1191215.21,820341.9,427766.9,386939.93,4692589.21,1397566.48,50554.51,8279.3,895000.9,450074.4,325.73,134.34,572303.1,373942.5
"01:30","MCS 601","28-04-2025 19:32",76374.24,81371.74,1346.11,1285.53,31224.01,33490.56,24685.68,26643.61,6467.3,6327.51,573.76,581.13,4286.96,4276.94,357.57,386.14,3793.28,3844.52,88879.43,215541.72,8456.6,104151.24,929513.32,705767.68,374898.72,348764.74,2756728.81,749177.42,76065.55,12400.93,627892.48,284967.91,317.75,122.92,475059.61,323953.78
"01:31","MCS 602","28-04-2025 19:36",91551.87,97579.35,1482.88,1502.83,44230.72,46159.58,29536.39,28884.56,9144.64,9161.78,307.01,313.42,4767.94,4434.76,506.3,587.37,5173.91,5285.3,102579.96,256280.71,9085.17,103068.59,1272101.83,897737.49,377727.32,358418.73,3905837.06,1072217.4,36574.93,5971.16,634360.83,287192.72,447.15,167.08,589511.7,422547.95
"01:32","MCS 603","28-04-2025 19:40",87813.56,92023.38,1694.96,1738.62,41659.49,42443.23,26978.95,27465.06,7577.43,7792.3,281.15,295.11,4509.44,4614.21,442.08,497.21,5084.78,5129.85,113322.4,255727.76,10674.35,136414.94,1256362.38,842062.27,411257.01,353409.01,3569859.12,1018271.46,36590.04,5662.45,654713.04,310742.71,380.95,156.68,634004.53,431491.26
"01:33","MCS 604","28-04-2025 19:44",72791.52,72739.21,3133.06,3108.02,35854.08,36312.27,27392.62,27011.01,9056.79,8541.56,488,491.05,8621.43,8708.87,621.01,698.53,4056.89,3973.91,83866.24,206101.86,20667.25,229172.79,1043686.57,773584.02,382030.5,351675.62,3968208.43,1081706.54,64080.77,10226.81,1192404.42,570876.13,544.63,217.62,467600.47,343206.11
"S1:8","QC MES 5 ppm","28-04-2025 19:48",4.99,4.76,5.06,4.36,4.84,4.91,5.18,5.09,5.02,4.63,4.81,5.05,4.98,4.81,5.06,4.7,4.69,4.96,21103.9,47991.21,105780.3,1211437.96,537482.6,356681.23,281308.37,248033.67,7483710.97,2031749.31,2140562.31,335458.9,2441716.33,1175382.31,15321.12,5538.4,2154517.08,1433524.77
"S1:9","SJS-Std","28-04-2025 19:52",80928.37,78955.44,19934,20169.38,35872.7,37556.01,24351.28,23397.03,14922.97,14624.87,578.12,547.29,13051.62,12793.86,664.61,759.3,3373.3,3338.03,34819.14,78221.92,43560.77,544815.62,419919.22,280750.6,122526.08,126594.81,2404317.6,697679.65,26128.48,4122.77,670179.43,333322.97,211.33,83.77,150107.19,101421.69
"01:34","MCS 605","28-04-2025 19:56",69208.89,65569.17,1668.76,1688.49,29865.06,30262.73,20647.44,19094.68,4943.31,5331.98,530.44,550.96,4529.11,4526.06,505.53,575.5,3041.85,3122.44,83203.02,202693.88,11489.37,134623.94,999275.05,678565.78,290502.11,265223.91,2477641.36,686971.14,73734.65,11536.19,675122.77,331724.38,489.09,195.19,395396.36,277548.79
"01:35","MCS 606","28-04-2025 20:00",73851.69,76721.38,1529.09,1525.85,30869,33542.94,23774.08,22572.31,6390.31,6273.58,313.57,333.44,4383.73,4136.87,371.81,395.78,3822.89,3866.98,89731.51,208303.59,9936.49,116600.93,999971.67,716772.54,339017.2,336019.83,2859468.83,819951.71,40140.2,6662.59,601829.55,311985.82,327.8,137.91,462080.05,311223.78
"01:36","MCS 607","28-04-2025 20:04",81542.45,75083.43,1763.89,1685.3,33438.32,33987.37,25468.25,23044.29,6675.62,6800.62,499.63,538.99,4746.89,4846.32,623.3,648.53,3696.23,3857.75,85950.93,197541.33,9740.32,121873.97,971124.26,672593.29,315704.4,296508.15,2931256.21,798934.48,57977.23,9191.25,625621.42,295473.34,488.44,198.15,443398.3,293251.42
"01:37","MCS 608","28-04-2025 20:08",75549.69,80097.56,1028.57,1138.12,38846.39,39260.21,24818.51,24828.46,8002.15,8342.83,423.08,430.45,2973.75,2927.19,343.76,404.48,4774.6,4605.15,84946.36,209278.53,6330.05,77046.78,1050989.34,789743.57,314198.74,304003.33,3493288.76,996070.95,50067.74,8303.26,417388.23,184255.97,297.83,118,543417.12,347055.74
"01:38","MCS 609","28-04-2025 20:12",81941.37,85715.84,1177.5,1187.27,38432.44,40697.93,27745.06,24967.63,6955.23,7035.95,509.41,502.54,4114.05,4138.99,505.11,545.52,4520.98,4332.59,107954.66,248622.88,8676.44,95373.83,1261505.03,884346.44,384107.29,369824.64,3540888.62,958440.06,66244.63,11233.21,583395.51,302067.44,446.67,171.77,531895.74,374960.88
"01:39","MCS 610","28-04-2025 20:16",76857,79170.24,1810.1,1820.18,33030.99,31424.57,24677.77,24874.89,6005.84,6353.51,628.76,663.57,4300.45,4148.78,550.46,551.89,3669.67,3903.7,84361.27,185348.59,10345.69,121687.93,839181.99,611231.05,324636.58,279290.78,2530498.14,719378.81,73512.02,12190.1,583358.82,271499.03,434.32,175.04,429005.19,288329.27
"01:40","MCS 611","28-04-2025 20:20",83720.52,83713.25,1010.19,1082.35,39937.18,42414.24,29704,27369.5,7634.65,8372.33,734.97,723.56,3679.97,3376.92,442.3,471.43,5073.1,4718.21,95079.1,235107.29,6352.4,77592.98,1176847.33,799222.68,351242.19,355232.83,3354824.55,929450.38,81118.78,14136.04,455632.67,229076.91,350.41,138.36,560492.58,394745.27
"01:41","MCS 612","28-04-2025 20:24",87211.58,85505.18,1253.87,1240.8,40010.24,40270.89,28246.43,27850.19,7763.35,7509.72,342.94,331.89,3435.49,3567.11,377.17,429.18,5170.9,5065.3,95027.89,230112.15,7604.62,91497.66,1108715.1,814269.69,363024.81,324780.31,3380266.99,885302.24,37346.39,5767.69,456440.64,215015.43,301.74,129.24,549638.87,398521.58
"01:42","MCS 613","28-04-2025 20:28",82501.85,82468.14,1122.76,1241.73,41842.37,43494.22,26612.34,28466.76,7968.32,8096.01,495,508.79,3241.4,3336.02,319.7,330.87,4999.84,4796.74,88056.67,213810.72,6915.99,82090.95,1179655.48,803961.79,359406.43,324190.2,3144004.28,863033.11,55663.67,9220.3,421588.77,199947.68,249.16,100.2,530630.42,387524.28
"01:43","MCS 614","28-04-2025 20:32",81881.48,78772.1,1326.97,1425.57,40798.52,42100.71,25566.6,23655.88,6492.48,6477.08,699.9,714.17,4235.34,4072.78,443.55,453.95,4198.29,4001.41,93919.92,230867.59,8818.88,108182.33,1329533.17,864352.58,358412.61,340133.5,3041453.91,808499.46,88860.3,15030.48,634571.45,304777.95,388.48,164.25,515674.83,364639.79
"S1:8","QC MES 5 ppm","28-04-2025 20:36",4.69,4.97,5.08,4.76,4.61,4.98,5.19,5.11,5.14,4.41,4.78,4.63,4.99,5,4.67,4.81,4.89,4.8,21078.63,50679.41,106173.23,1284854.85,513439.19,378868.99,278532.77,247224.99,7504082.27,2207729.7,2174931.33,365111.88,2455781.59,1248981.99,14727.31,5735.49,2074113.04,1464253.59
"S1:9","SJS-Std","28-04-2025 20:40",75542.98,77875.11,20205.3,19982.15,38271.62,35201.43,24590.45,22281.12,15442.25,15673.34,590.12,549.94,12813.9,12660.31,678.25,785.96,3564.61,3399.05,32897.48,79849.49,44230.61,528861.15,409670.55,279620.29,122705.03,120745.21,2635727.1,683197.16,24680.57,4147.27,666191.2,328302.95,221.5,94.86,146693.39,102821.65
"01:44","MCS 615","28-04-2025 20:44",85291.12,86029.36,1185.59,1236.35,39277.14,39267.08,29916.45,30717.49,8306.62,8417.26,539.6,525.13,3868.86,3988.75,422.33,480.9,5233.47,5086.79,94118.36,232710.05,7003.16,82700.59,1228834.03,795145.55,419551.16,377460.03,3466081.75,1018685.19,62300.41,10146.59,544651.59,258142.88,370.78,145.84,588724.85,407182.62
"01:45","MCS 616","28-04-2025 20:48",73884.38,71448.34,1948.36,1928.15,29820.05,29509.8,23437.54,22232.23,5521.14,5568.04,205.79,202.81,5374.05,5448.79,452.4,487.63,3636.76,3542.94,81964.31,194830.29,12594.96,138601.11,880842.58,611895.25,311572.99,280035.17,2307473.05,626095.04,23479.88,3725.57,743026.72,377831.36,386.94,156.95,423903.77,291432.23
