"Rack:Tube","Solution Label","Timestamp","Al 237.312 nm ppm","Al 308.215 nm ppm","Ca 315.887 nm ppm","Ca 422.673 nm ppm","Fe 238.204 nm ppm","Fe 259.940 nm ppm","K 766.491 nm ppm","K 769.897 nm ppm","Mg 279.553 nm ppm","Mg 280.270 nm ppm","Mn 257.610 nm ppm","Mn 293.931 nm ppm","Na 588.995 nm ppm","Na 589.592 nm ppm","P 213.618 nm ppm","P 214.914 nm ppm","Ti 334.941 nm ppm","Ti 336.122 nm ppm","Al 237.312 nm c/s","Al 308.215 nm c/s","Ca 315.887 nm c/s","Ca 422.673 nm c/s","Fe 238.204 nm c/s","Fe 259.940 nm c/s","K 766.491 nm c/s","K 769.897 nm c/s","Mg 279.553 nm c/s","Mg 280.270 nm c/s","Mn 257.610 nm c/s","Mn 293.931 nm c/s","Na 588.995 nm c/s","Na 589.592 nm c/s","P 213.618 nm c/s","P 214.914 nm c/s","Ti 334.941 nm c/s","Ti 336.122 nm c/s"
"01:03","BLK 3","28-04-2025 17:13",0.57,1.96,3.49,3.46,37.72,39.31,0.79,6.63,0.37,0.38,0.15,0.13,2.99,2.81,"0.08 u","0.01 u",0.08,0.04,32.02,1049.9,808.2,9576.08,40382.3,29820.47,557.24,19590.92,6331.97,1753.49,741.7,101.93,33386,6749.01,10.98,0.63,447.53,228.83
"S1:8","QC MES 5 ppm","28-04-2025 17:17",4.9,5.02,4.79,4.59,4.92,4.97,5.25,5.07,5.1,4.79,4.79,4.93,4.75,5.24,4.76,4.89,4.91,4.82,21172.93,52427.53,106249.26,1191907.45,537922.39,362957.58,286534.22,250170.54,7658577.73,2094471.11,2189727.33,336432.52,2428583.7,1272458.77,15003.81,5597.78,2076496.55,1429117.89
"S1:9","SJS-Std","28-04-2025 17:21",83788.13,77429.36,18740,18623.09,39015.52,35613.22,23793.83,24651.87,14963.63,16167.2,553.31,577.25,13831.43,13848.7,656.03,848.52,3563.93,3510.78,33267.1,76850.78,44919.61,527166.62,402410.16,293938.6,125966.46,125997.04,2468104.43,714546.68,26099.4,4330.75,658300.36,336717.38,221.48,91.34,151809.38,108495.65
"S1:9","SJS-Std","28-04-2025 17:25",78060.53,76454.5,19870.15,19217.97,37410.97,36632.62,23864.42,24049.23,15743.24,15160.9,574.04,596.31,12836.19,12575.74,668.83,718.36,3448.44,3477.64,32415.29,82083.04,45160.66,525843.67,416114.81,282887.39,117704.13,123999.24,2621380.72,717242.41,24866.48,4149.78,633270.57,305934.61,209.83,82.63,152158.7,105895.54
"S1:9","SJS-Std","28-04-2025 17:29",83476.02,76903.62,18703.86,18567.26,35655.92,37860.4,22927,23842.08,16138.41,14715.48,556,591.41,12939.35,12898.34,670.61,773.01,3450.5,3626.95,32724.03,82300.16,46330.37,513075.16,393590.42,281368.43,126206.83,123633.44,2534243.65,673286.27,24748.23,4145.67,651496.82,318675.57,216.19,92.31,160553.04,101413.06
"01:04","MCS 575","28-04-2025 17:33",80952.34,80942.19,1429.27,1403.79,37424.41,36354.27,26588.48,26846.18,7259.32,7368.51,733.41,749.72,4113.68,4251.91,406.26,430.78,4525.18,4468.92,86794.22,210450.11,8480.8,99638.65,983254.82,761717.73,346021.81,312158.16,2938890.32,863682.1,79124.5,12995.59,504129.8,248772.67,309.95,126.71,466490.35,319119.89
"01:05","MCS 576","28-04-2025 17:37",77178.95,75936.59,2181.87,2241.29,39572.16,39292.89,25932.88,26696.73,9741.15,9395.96,686.42,695.63,5856.81,5881.5,760,747.14,4025.49,4027.79,80143.64,193024.89,13528.39,150897.07,1048804.8,752424.89,358688.92,326022.01,3977416.61,1095065.77,80777.5,13892.41,841791.93,391508.95,586.34,228.72,492195.13,339406.32
"01:06","MCS 577","28-04-2025 17:41",90818.91,91602.16,1168.9,1151.49,46235.74,45336.84,31754.57,32002.52,8766.38,9212.46,343.66,333.07,3546.43,3471.32,488.59,618.78,5583.76,5576.97,104975.51,233598.76,6714,84534.29,1342154.3,911645.59,410162.12,363105.07,3662601.66,1081458.5,38517.55,5995.33,477036.03,216100.82,392.69,178.1,645937.49,421150.25
"01:07","MCS 578","28-04-2025 17:45",92044.23,93021.87,806.47,831.83,39738.76,40121.75,33483.44,34284.58,8264.73,8673.54,631.87,617.88,3313.25,3556.34,365.65,382.96,5302.31,5026.22,109595.3,255954.48,4916.83,64748.96,1180100.71,872644.38,471129.85,416917.83,3741144.56,1088374.21,76141.59,13068.72,476182.67,229875.61,290.03,122.34,630254.02,400464.87
"01:08","MCS 579","28-04-2025 17:49",74854,72492.51,1199.49,1128.66,32846.34,34160.51,24340.48,23029.96,6953.09,6540.83,600.72,579.9,4018.48,4025.49,428.12,416.15,4115.87,4242.47,87524.74,204983.06,7300.39,94518.37,1037924.88,734102.92,353730.04,315451.14,3013162.21,884911.29,71623.04,12454.12,538922.57,270187,356.28,137.33,553063.62,353995.39
"01:09","MCS 580","28-04-2025 17:53",102750.32,113446.68,1489.93,1442.72,48217.79,49957.33,36512.77,38023.58,10018.45,10268.8,699.88,725.88,4003.88,3870.47,755.94,834.65,6486.51,6223.73,124369.46,294795.79,9011.74,112093.38,1358988.98,1016029.31,478340.81,453379.63,4126832.43,1267631.09,86462.94,12971.98,539600.9,245788.45,641.53,246.83,706510.09,515062.66
"01:10","MCS 581","28-04-2025 17:57",97407.93,100762.73,1135.85,1099.73,47944.37,44572.74,32869.05,29922.2,9424.69,9738.71,530.92,541.32,3909.44,4098.85,451.07,471.28,5747.86,5515.11,99334.9,246892.95,6216.17,72297.15,1162680.14,847351.13,408041.64,382778.38,3734909.44,1088194.53,58975.16,9725.22,486668.86,237130.39,339.56,132.89,579471.39,421075.35
"01:11","MCS 582","28-04-2025 18:01",77953.38,77484.23,1398.04,1367.84,39836.75,42052.13,26851.01,26033.53,8228.45,8353.31,600.21,591.7,3104.93,2764.3,330.86,389.19,5041.69,4792.65,75876.23,188258.24,7237.17,87393.69,992952.42,707151.18,298427.11,302787.79,3067288.51,898465.02,58688.36,9147.46,360281.75,162977.09,230.76,105.71,508285.32,326812.78
"01:12","MCS 583","28-04-2025 18:05",83338.25,89455.47,1822.81,1815.87,38889.6,38699.8,25929.75,25296.55,7491.14,7640.41,457.6,484.55,5230.39,5328.27,564.69,579.16,4935.64,4796.62,96467.3,239304.54,10857.46,135874.28,1181782.56,784659.24,345764.04,316042.39,3465235.31,909552.8,54696.33,9217.34,663923.42,322177.39,449.89,180.94,534116.2,376407.69
"01:13","MCS 584","28-04-2025 18:09",91635.81,88702.07,1401.86,1321.09,43204.35,41418.15,29036.6,27751.12,8071.85,7885.83,325,324.03,3484,3422.99,506.09,544.9,5312.26,5264.7,100142.71,239211.72,8626.54,102828.43,1191142.86,865452.56,383157.86,349042,3447290.74,998697.53,37410.41,6176.79,494588.85,224952.03,395.27,165.3,621977.86,419082.49
"S1:8","QC MES 5 ppm","28-04-2025 18:13",4.66,5.08,5.21,4.5,4.86,5.09,5.56,5.13,5.13,4.57,4.51,4.77,5.06,5.01,4.93,4.68,4.6,4.56,20287.62,51819.98,107879.64,1308535,530830.77,377173.53,261486.16,246599.45,7011150.81,2041510.37,2216617.82,349313.07,2347686.36,1223006.26,15219.55,5679.45,2119683.02,1487878.5
"S1:9","SJS-Std","28-04-2025 18:17",80888.68,80495.68,20012.6,19398.28,36366.41,36348.1,24525.22,23762.77,14956.88,14883.35,548.85,554.11,13700.93,13537.85,688.33,828.29,3694.77,3351.88,34886.19,83074.13,46957.93,538441.35,420750.3,281741.88,126644.44,128390.48,2547723.3,731377.73,26474.14,4001.86,636161.82,315991.17,209.83,92.07,154599.55,99792.6
"01:14","MCS 585","28-04-2025 18:21",75739.05,73925.22,2370.09,2302.09,30684.91,29645.19,22878.34,22328.23,5715.99,6001.6,274.39,281.51,5010.2,4827.86,817.68,875.03,3559.5,3808.44,79133.83,192761.7,14417.88,156761.54,762079.23,568693.08,282922.86,275371.13,2477465.79,645627.37,31855.91,5343.62,646385.36,297394.91,681.54,267.86,411205.61,282468.83
"01:15","MCS 586","28-04-2025 18:25",84148.99,90282.03,1071.32,1050.65,44764.23,47884.46,28214.46,27948.03,8704.88,9219.06,684.68,701,3314.08,3124.52,429.85,502.74,5120.32,5126.84,99772.13,255149.67,6520.24,77239.7,1398593.05,983970.23,370765.86,374094.15,4046123.83,1164168.43,82407.5,13291.59,446484.05,209553.85,348.29,153.87,627126.96,444291.75
"01:16","MCS 587","28-04-2025 18:29",98054.24,99511.88,839.5,912.49,44100.3,44994.14,35063.64,33150.7,8874.16,9202.34,612.09,597.46,3169.1,3276.19,370.46,450.08,5805.32,5704.18,112890.28,270571.23,5004.42,64601.43,1270717.43,883359.99,463124.44,407189.54,4014226.75,1152855,69022.58,11233.13,407642.18,192960.15,303.2,132.38,658012.3,458898.35
"01:17","MCS 588","28-04-2025 18:33",85167.54,85508.19,1401.63,1450.93,37259.62,36834.37,29251.85,29457.56,7641.51,7812.85,453.46,434.22,3887.62,3848.11,322.62,417.44,5019.47,4923.53,96747.07,220964.1,8661.54,104445.63,1109470.68,809464.37,385035.43,354571.51,3457309.12,931560.66,52475.68,8823.71,538109.41,247234.2,278.14,127.9,539543.46,397604.67
"01:18","MCS 589","28-04-2025 18:37",82217.77,83606.53,1223.01,1237.1,37785.43,39201,24437.95,22612.47,7495.87,7286.73,823.94,844.13,3784.39,3752.4,447.74,516.61,4706.13,4656.63,87023.72,205087.41,6839.29,82400.49,1116998.91,786882.76,297683.86,276616.1,3156239.05,859064.68,91540.26,15370.67,505644.22,232994.26,363.35,155.44,501939.31,342616.11
"01:19","MCS 590","28-04-2025 18:41",58531.95,60328.73,2054.04,1992.4,26113.97,25482.44,19072.86,18660.39,4682.5,4648.37,541.09,521.91,5084.84,4766.18,348.03,409.2,2458.55,2496.72,65311.02,165277.42,12383.81,150691.7,753700.86,528920.37,247195.53,223059.79,1924689.2,528507.88,58899.18,9957.97,619206.44,306091.9,306.42,125.75,286296.21,189794.72
"01:20","MCS 591","28-04-2025 18:45",90503.42,89026.05,1298.04,1385.95,44784.19,46294.37,29716.64,28485.78,9028.53,8842.61,252.69,265,3592.87,3475.13,258.1,340.94,5397.36,5366.5,106644.12,243105.38,8522.47,102399.91,1341408.45,998534.47,393134.55,383665.05,4014582.77,1099271.21,32684.99,4893.35,495533.1,246661.83,234.92,104.84,623247.61,436638.32
"01:21","MCS 592","28-04-2025 18:49",60642.54,60277.25,2195.98,2192.05,30022.82,31547.62,16972.28,17784.28,5467.48,5260.83,213.92,212.2,4422.97,4683.47,467.91,527.44,3496.62,3352.25,75607.17,167157.99,14399.79,167068.74,878395.32,601276.44,249306.16,227288.55,2443944.64,695762.5,24694.08,3957.95,611324.2,290203.64,414.26,158.94,378891.23,264990.53
"01:22","MCS 593","28-04-2025 18:53",79461.42,78418.03,1443.72,1380.46,37603.25,38150.59,25992.7,25553.9,7043.23,6823,752.5,753.94,4541.64,4504.78,430.31,490.21,4103.32,4096.78,94916.94,235316.62,8894.78,101360.21,1082338.54,736601.2,387657.87,352354.45,3038574.46,898138.92,98392.56,15050.53,605738.27,303468.1,388.76,164.26,507130.82,333321.53
"01:23","MCS 594","28-04-2025 18:57",72597.07,72579.06,1924.76,1918.67,29017.75,29655.08,21323.83,21099.4,6443.15,6418.32,218.82,218.64,3997.13,4182.19,476.25,529.38,4585.43,4298.07,74055.11,174152.44,11024.25,136623.23,827865.25,543122.31,275447.66,236038.76,2644017.99,743254.62,23683.38,3792.68,548343.17,256244.44,351.34,156.99,484028.64,315761.37
"S1:8","QC MES 5 ppm","28-04-2025 19:01",4.84,5.12,4.97,4.48,5,4.98,5.47,5.48,4.86,4.63,4.64,4.93,4.89,5.06,4.67,4.63,4.67,4.57,20439.6,47811.42,102394.01,1224036.24,511676.78,390658.16,268520.05,258982.5,7652166.86,2058986.41,2237737.1,342647.66,2484072.18,1281135.34,15103.79,5456.46,2090721.67,1411304.21
"S1:9","SJS-Std","28-04-2025 19:05",76858.22,79703.66,18843.06,19465.12,37929.51,39091.98,24071.4,24195.51,15751.98,15602.1,557.31,565.28,13161.7,12850.56,651.77,759.06,3598.75,3435.58,33274.91,83609.66,46905.99,532514.24,418445.22,270946.42,122059.35,118847.72,2521085.02,695650.74,26344.29,4353.68,629698.8,328243.79,196.84,94.31,150532.41,105333.37
"01:24","MCS 595","28-04-2025 19:09",76383.88,79324.45,1787.43,1738.89,37127.23,37058.01,24745.22,22910.85,7165.59,6936.74,750.45,744.51,5367.38,5458.37,657.49,726.76,4046.83,4309.4,82698.54,196495.77,9947.45,120943.66,1036576.92,722386.25,295850.22,285804.41,2758814.72,775846.53,82836.26,13101.44,687430.89,346188.29,506.7,194.89,477673.13,309715.1
"01:25","MCS 596","28-04-2025 19:13",70315.76,66389.39,2140.11,2288.47,27233.24,27316.36,24313.83,22629.53,5220.45,5342.99,261.57,267.78,5936.49,5702.21,572.84,549.44,3018.75,3223.28,81757.55,199229.18,14761.44,178428.5,882105.42,600883.1,340869.7,326202.53,2385901.72,680732.22,34683.74,5677.89,835261.02,384739.04,475.68,189.46,380528.7,271646.96
"01:26","MCS 597","28-04-2025 19:16",88175.08,92459.49,1662.76,1623.01,43190.44,45999.05,25624.61,25352.95,7349.18,7526.28,335.87,351.03,4156.37,4306.85,586.77,606.26,4815.91,5082.43,110793.81,263352.16,10682.02,130991.85,1261069.39,947558.21,355581.77,340444.15,3295694.15,962963.95,42890.93,6779.92,610717,294017.56,489.54,193.22,591408.69,422575.83
"01:27","MCS 598","28-04-2025 19:20",85937.21,88491.89,1036.07,1147.32,48204.48,46033.54,24810.86,25086.2,8848.37,9311.28,541.55,544.63,3042.61,3025.68,475.91,539.91,5384.58,5348.19,96793.05,236092.26,6304.64,76551.4,1211288.63,919785.23,315298.55,292996.32,3569502.81,1053096.93,61149.98,9609.33,406369.92,184844.34,350.88,147.63,596915.56,386889.66
"01:28","MCS 599","28-04-2025 19:24",96520.25,98653.71,1183.1,1313.94,48919.15,47527.62,31393.49,30920.81,9636.39,9770.65,313.99,303.93,3024.09,3167.6,497.12,530.75,5815.99,5951.35,107500.15,254673.48,7461.59,91704.5,1367258.52,975366.46,392154.11,361813.77,4239757.05,1200093.91,39028.39,6240.57,439478.92,210021.27,383.39,177.21,704589.45,446329.53
"01:29","MCS 600","28-04-2025 19:28",81841.47,84011.53,2724.61,2962.86,43329.47,42665.14,31103.2,31161.47,11375.28,11169.89,420.74,406.13,6511.32,7133.91,406.06,450.13,4555.35,4575.74,95846.27,238869.73,17067.85,213052.7,1184164.08,814660.83,440389.71,414719.62,4676264.99,1388608.6,50654.8,7556.23,946770.63,461214.26,335.94,146.54,561426.27,366570.14
"01:30","MCS 601","28-04-2025 19:32",77618.86,78046.94,1257.31,1391.47,33730.96,32281.63,25543.16,24406.14,6282.26,6134.29,601.83,585.91,4387.06,4312.19,341.5,371.77,4048.95,4025.34,95729.94,218443.1,8642.68,106960.15,926775.46,713527.02,377681.66,352916.05,2841118.86,756033.34,69396.84,11671.45,579569.03,280528.76,293.46,123.78,487414.07,331008.14
"01:31","MCS 602","28-04-2025 19:36",91558.16,93228.25,1412.41,1399.63,43194.98,42674.62,30763.22,28622.08,8936.57,8805.9,310.39,314.39,4761.76,4849.44,529.92,581.07,5383.28,5161.06,105538.25,248335.41,8613.26,109048.61,1255214.09,893642.31,383708.83,361396.17,3873685.05,1035542.17,35139.75,5942.23,612953.56,311205.04,405.37,174.02,597044.62,408516.84
"01:32","MCS 603","28-04-2025 19:40",95020.41,90187.81,1622.76,1628.38,43014.25,40578.07,29218.94,26838.83,8092.54,7964.24,289.22,288.28,4405.5,4564.1,438.79,498.98,4967.59,5109.58,107136.12,275308.81,11406.04,128539.17,1228172.54,909031.51,409216.28,352612.89,3472079,1029763.76,35573.79,5937.97,629795.97,305896.04,380.24,167.48,650815.95,414842.31
"01:33","MCS 604","28-04-2025 19:44",72124.76,70077.89,2997.05,3249.37,35689.89,36330.55,27725.81,29523.33,8563.14,9260.63,482.07,479.27,8693.02,8787.29,640.84,719.2,4107.36,4266.81,86446.04,200250.77,20500.86,247431.3,1097676.49,726944.26,393650.56,374272.96,4107196.75,1136680.8,63747.16,9946.36,1200995.38,563915.19,516.21,233.36,487787.18,329750.6
"S1:8","QC MES 5 ppm","28-04-2025 19:48",4.64,4.84,5.08,4.59,4.68,5.08,5.35,5.05,5.03,4.43,4.78,4.87,5.07,4.79,5.04,4.96,4.85,4.9,21646.73,47901.38,105604.64,1219387.78,509608.05,383532.54,284430,258929.41,7083453.54,2210971.69,2190190.95,333899.53,2424090.78,1245784,15495.18,5332.28,2134393.66,1449259.87
"S1:9","SJS-Std","28-04-2025 19:52",80792.4,78589.8,19134.5,18940.33,37220.91,35969.36,22710.49,22461.09,15720.9,15793.43,566.28,576.82,13314.07,13239.91,677.22,703.89,3635.32,3470.6,33221.01,76480.04,43781.37,500601.77,416388.61,275150.52,123215.31,118400.75,2630319.49,676839.83,24798.7,4079.12,648227.14,303628.64,219.1,82.13,154781.88,109638.36
"01:34","MCS 605","28-04-2025 19:56",70966.52,65818.13,1558.61,1658.13,31583.44,30821.89,19798.56,20101.86,5049.17,4870.7,545.9,567.36,4864.22,4571.42,516.25,605.96,3225.8,2983.95,80647.38,195077.21,10514.75,135321.92,998831.95,666087.68,295315.96,286821.74,2304773.69,684815.51,68236.14,11332.88,698494.8,327741.6,474.14,200.53,389536.94,267190.23
"01:35","MCS 606","28-04-2025 20:00",73641.87,74641.94,1491.22,1515.41,33723.66,33590.7,23382.17,23632.24,5880.26,5857.04,326.1,324.17,4260,4234.12,361.7,405.51,3763.15,3966.5,89684.54,218442.86,10275.55,124756.73,967549.82,683463.26,336791.7,327122.35,2777253.41,799246.21,43019.09,6336.55,647778.39,290899.65,346.15,133.32,458822.65,333601.19
"01:36","MCS 607","28-04-2025 20:04",81680.04,76208.64,1666.17,1684.49,33436.61,35466.25,24171.41,23293.84,6893.31,6603.92,490.61,504.64,4645.89,4749.83,637.33,657.89,3809.6,3749.2,83824.39,198132.15,10092.48,121596.15,969986.91,642569.66,311882.56,285611.81,2751621.93,771463.25,57474.88,9501.51,626164.6,286508.33,516.19,205.83,432020.16,290756.2
"01:37","MCS 608","28-04-2025 20:08",82370.45,79877.04,1032.97,1137.24,40822.75,37757.53,25499.55,23120.12,8355.45,8687.86,450.54,443.52,3007.82,3203.11,342.27,385.97,4526.97,4576.11,86142.07,197015.98,6483,76668.24,1074404.47,784106.21,321360.46,289887.66,3413146.94,945365.95,51457.42,8143.28,389087.49,186731.99,281.57,113.92,520589.26,348161.37
"01:38","MCS 609","28-04-2025 20:12",85561.74,82545.58,1222.72,1272.3,38038.86,40472.67,26937.09,26688.51,7221.44,6958.86,490.64,509.97,3921.46,4176.49,485.26,539.72,4223.2,4530.09,107610.36,243768.73,8297.16,97682.57,1283973.92,919943.65,408042.27,355225.57,3588821.57,991201.56,64491.33,10492.09,588858.73,298360.39,442.74,169,582732.63,397754.84
"01:39","MCS 610","28-04-2025 20:16",77958.65,78021.51,1698.05,1822.76,32646.57,31018.75,23949.75,24054.88,5844.6,6284.9,635.81,681.21,4322.7,4326.74,525.84,552.61,3606.29,3848.5,77515.76,199473.63,10236.28,126419.07,842542.22,638964.94,315807.11,277308.97,2604426.9,712487.48,75470.1,12214.64,581433,259269.09,406.2,162.78,422347.75,289003.52
"01:40","MCS 611","28-04-2025 20:20",90214.37,87493.06,1012.29,1084.29,42105.1,40337.64,28090.09,27886.69,7634.92,7965.83,719.77,741.13,3491.09,3436.9,432.92,498.06,4830.02,4965.4,94744.67,222158.97,6232.18,74005.29,1090137.88,780332.57,380980.32,351339.89,3412715.49,913990.69,81827.08,13310.09,483604.71,230006.71,347.97,151.78,534785.86,386999.94
"01:41","MCS 612","28-04-2025 20:24",89146.1,89335.03,1277.98,1217.3,41397.1,39994.59,28109.02,26955.66,7915.03,7957.16,335.28,314.15,3549.2,3425.84,388.3,440.45,5125.33,5045.95,90298.57,227757.04,7444.26,89399.47,1117501.54,770179.17,341225.56,321463.16,3180642.84,902613.34,37898.09,6146.75,449477.15,210025.79,297.8,125.98,577679.22,382194.52
"01:42","MCS 613","28-04-2025 20:28",85351.42,87995.33,1138.79,1220.36,41882.91,42943.09,27081.42,27893.85,7792.56,7818.53,515.87,510.52,3170.27,3293.21,303.87,357.65,4973.56,5058.88,95077.12,209278.82,7013.01,83614.85,1128250.61,842867.94,356859.89,318960.87,3057320.77,914052.23,57294.18,9146.86,407270.26,205998.2,263.11,98.1,515561.53,384088.26
"01:43","MCS 614","28-04-2025 20:32",76280.78,79025.47,1348.19,1392.3,40351.73,40611.69,23571.62,23423.23,6292.45,6406.73,731,727.79,4274.09,4326.71,436.6,480.44,3964.78,4242.65,100060.28,225202.51,8743.45,109504.34,1214994.77,952957.22,370009.31,329117.17,3062216.52,887931.9,89361.46,15349.75,596630.46,313790.51,387.37,159.78,531014.7,352183.25
"S1:8","QC MES 5 ppm","28-04-2025 20:36",4.75,4.82,4.89,4.4,4.69,4.69,5.57,5.31,4.94,4.57,4.72,5.01,4.79,4.88,4.83,4.57,4.93,4.57,20845.7,48598.94,106145.47,1225540.96,538090.66,364453.05,277974.29,247217.69,7439137.36,2210571.72,2050526.9,336143.92,2322267.69,1259862.22,14349.35,5682.74,2140399.4,1431997.44
"S1:9","SJS-Std","28-04-2025 20:40",77559.56,79818.04,20335.79,19444.22,38934.83,35555.64,24276.41,23900.65,15845.06,15834.46,591.56,553.08,12876.94,12556.47,653.61,806.79,3595.72,3666.44,33277.09,80389.69,46323.67,506889.12,384855.21,277038.57,123871.36,125457.21,2435408.87,698244.67,26431.35,4287.26,673175.46,325547.78,208.03,86.45,154756.88,100627.26
"01:44","MCS 615","28-04-2025 20:44",89333.34,91850.8,1134.34,1125.79,40371.82,40984.62,30939.39,30068.04,8106.56,7898.63,514.42,527.83,3828.26,3744.49,429.62,458.64,5174.38,5234.5,97413.69,245571.2,6961.34,83152.07,1154669.04,864715.48,404946.44,399761.78,3715848.03,1026774.65,65530.67,10322.75,517820.44,263797.75,359.41,154.66,604140.66,396521.14
"01:45","MCS 616","28-04-2025 20:48",77780.28,77237.04,1968.21,1923.31,28975.54,28613.97,23370.58,22242.2,5505.38,5427.3,191.44,188.69,5399.65,5486.06,438.83,509.64,3396.81,3648.65,85930.92,212870.84,11685.82,147331.44,826888.38,633414.31,316736.13,277127.48,2412498.54,624590.25,23442.42,3830.63,790361.99,383149.3,360.94,163.15,409931.88,272944.4
