"Rack:Tube","Solution Label","Timestamp","Al 237.312 nm ppm","Al 308.215 nm ppm","Ca 315.887 nm ppm","Ca 422.673 nm ppm","Fe 238.204 nm ppm","Fe 259.940 nm ppm","K 766.491 nm ppm","K 769.897 nm ppm","Mg 279.553 nm ppm","Mg 280.270 nm ppm","Mn 257.610 nm ppm","Mn 293.931 nm ppm","Na 588.995 nm ppm","Na 589.592 nm ppm","P 213.618 nm ppm","P 214.914 nm ppm","Ti 334.941 nm ppm","Ti 336.122 nm ppm","Al 237.312 nm c/s","Al 308.215 nm c/s","Ca 315.887 nm c/s","Ca 422.673 nm c/s","Fe 238.204 nm c/s","Fe 259.940 nm c/s","K 766.491 nm c/s","K 769.897 nm c/s","Mg 279.553 nm c/s","Mg 280.270 nm c/s","Mn 257.610 nm c/s","Mn 293.931 nm c/s","Na 588.995 nm c/s","Na 589.592 nm c/s","P 213.618 nm c/s","P 214.914 nm c/s","Ti 334.941 nm c/s","Ti 336.122 nm c/s"
"S1:8","QC MES 5 ppm","28-04-2025 16:17",4.84,4.84,4.89,4.57,5.04,4.97,5.54,5.26,4.84,4.78,4.55,5.04,4.87,5.18,4.92,4.75,4.73,4.55,20923.44,51890.39,108876.24,1201634.76,497770.68,372984.82,284156.18,269270.41,7440806.97,2029426.37,2044925.87,362896.97,2407527.31,1182276.66,15734.1,5370.81,2036248.3,1368002.88
"S1:9","SJS-Std","28-04-2025 16:21",83052.32,79393.28,19661.84,18844.95,36371.19,36930.29,24216.84,23547.88,15491.83,15634.58,588.04,572.01,13477.33,12625.37,640.69,854.54,3538.33,3454.06,34581.83,84394.68,46070.49,523584.49,389958.27,273414.09,124468.5,118327.95,2466215.18,722693.82,26946.26,4357.65,667262.65,331203.09,206.24,99.42,158085.89,107950.65
"S1:9","SJS-Std","28-04-2025 16:25",76031.95,81317.97,19861.23,19217.75,38803.49,37976.2,23047.36,23542.06,15485.93,15702.57,551.77,548.98,12447.05,13273.04,684.96,750.28,3524.19,3447.31,32521.22,81855.34,46653.64,519850.78,397025.3,285570.32,117528.19,117772.62,2503439.01,738278.16,26324.68,4009.33,674633.31,333831.22,210.74,86.08,150343.12,100770.18
"S1:9","SJS-Std","28-04-2025 16:29",79208.05,81157.08,20372.12,18848.51,36257.23,38153.87,23221.31,24534.25,16067.06,16073.13,563.58,561.55,13300.17,12876.17,647.56,804.67,3667.61,3583.63,33900.01,77419.99,46137.93,532604.33,389722.72,295226.38,123047.13,125247.86,2588585.93,728672.37,26087.19,4212.1,667854.01,309495.28,212.41,89.79,155551.72,99991.8
"01:04","MCS 575","28-04-2025 16:33",84184.42,81343,1421.84,1431.46,37883.98,36223.96,26867.45,25906.57,7120.08,6937.33,749.86,713.4,4198.95,3938.23,415.5,442.81,4206.59,4298.25,86252.36,206143.86,8203.76,100192.92,1022078.62,717649.86,331551.51,296046.96,2851000.78,812232.71,82528.08,12543.91,505006.71,237235.72,334.17,127.48,467694.35,308162.47
"01:05","MCS 576","28-04-2025 16:37",75801.54,76752.93,2268.9,2215.73,37396.15,40077.42,26755.18,25984.83,9801.76,9257.93,724,671.72,5911.45,6149.19,704.13,747.29,4403.87,4255.88,87734.93,192237.77,12729.67,150983.84,1145969.99,812498.43,354991.13,336954.72,3868700.53,1146823.87,79195.23,12841.37,832556.94,395616.64,580.05,223.44,477623.43,323245.31
"01:06","MCS 577","28-04-2025 16:41",96960.53,95614.01,1235.84,1228.54,46230.49,47312.33,31884.48,30511.42,9046.28,8881,334.19,325.98,3566.42,3584.54,530.84,577.21,5744.08,5401.18,99289.77,240318.82,7285.85,81929.52,1348285.96,963659.41,387260.59,365485.69,3987134.44,1028760.06,37926.95,6269.46,460982.23,207995.57,422.05,166.83,618143.17,446103.13
"01:07","MCS 578","28-04-2025 16:45",96401.52,93080.12,750.09,851.29,41452.04,42513.15,32318.73,31975.02,8543.05,8284.48,658.7,657.4,3476.49,3490.64,338.12,371.38,5262.09,5385.52,112887.72,259320.92,5130.55,64544.55,1251428.18,878993.29,465221.04,443108.73,3873977.45,1061282.68,76033.94,12451.05,483855.49,225761.7,304.8,121.51,616123.51,411974.27
"01:08","MCS 579","28-04-2025 16:49",74910.81,75941.95,1180.29,1187.31,34616.49,34182.4,25550.06,23882.63,6502.81,6536.49,579.42,590.09,4083.81,3927.28,425.5,446.76,4135.64,4236.07,91438.17,213859.99,7316.77,87203.53,1004814.33,720551.07,336399.53,319959.14,3183251.18,848412.21,73679.31,11375.88,575026.75,256650.73,341.47,141.9,526147,351167.08
"01:09","MCS 580","28-04-2025 16:53",101981.82,104087.45,1374.26,1498.05,48485.49,50520.6,37523.9,36468.35,9454.33,9920.83,667.93,698.6,4073.53,4015.25,745.83,798.17,6008.06,6464.07,121527.4,286069.64,8509.9,109100.24,1415768.49,1007489.95,500446.7,438891.34,4249374.18,1186271.18,81584.49,13380.77,520634.7,244243.86,615.2,251.35,766753.81,496871.88
"01:10","MCS 581","28-04-2025 16:57",92637.87,94086.53,1085.44,1143.29,47044.69,45572.8,32569.18,30450.26,9184.22,9616.69,560,518.93,4159.4,3942.27,444.25,480.86,5358.38,5541.67,104314.61,250487.84,6205.44,74441.01,1178553.88,841362.01,376069.9,372849.73,3587927.59,1023236.98,61639.39,10008.01,479244.3,236776.71,357.68,140.27,602288.16,407667.05
"01:11","MCS 582","28-04-2025 17:01",79820.35,84274.73,1458.83,1469.11,40921.47,39696.65,25483.71,26275.05,8526.14,8977.61,561.12,593.94,2931.12,2943.56,312.92,395.04,4781.72,4615.78,82354.4,184805.31,7702.15,91727.59,1016774.83,683491.52,297341.05,294701.03,3120414.04,863132.95,56353.26,9165.29,358520.36,158269.35,233.7,105.64,469801.67,313857.51
"01:12","MCS 583","28-04-2025 17:05",85194.58,89678.39,1811.65,1836.46,40158.81,39270.42,26303.98,26440.43,7929,7541.95,491.76,471.35,5211.56,5309.26,536.34,616.58,5071.02,4703.95,95651.08,224771.41,10903.99,132640.65,1161877.66,779616.76,356197.19,340930.91,3329689.34,967605.76,55067.53,8828.1,676891.3,335490.24,436.48,189.31,557659.09,384568.72
"01:13","MCS 584","28-04-2025 17:09",86507.64,93001.22,1335.2,1318.03,43182.89,42577.14,30097.2,29143.78,8117.55,8320.24,300.01,319.01,3359.3,3431.95,495.7,539.26,5065.53,5072.15,98411.95,256293.34,8177.9,97364.82,1255504.85,852535.76,404332.26,376124.2,3618407.8,987125.38,38276.18,5856.6,464151.99,232508.5,395.96,171.79,610417.01,427505.69
"S1:8","QC MES 5 ppm","28-04-2025 17:13",4.87,4.91,4.85,4.6,4.88,5.02,5.39,5.06,4.94,4.7,4.52,4.94,4.71,4.92,4.92,4.62,4.86,4.97,20339.53,49736.49,103129.28,1201947.25,515558.82,390014.68,284713.87,244496.81,7174092.59,2074414.8,2031268.14,343178.91,2498434.03,1227361.89,15081.51,5472.75,2021545.13,1398699.86
"S1:9","SJS-Std","28-04-2025 17:17",81573.04,78444.64,18948.58,19454.15,36930.01,35586.2,24333.26,23758.95,15570.2,15962.08,574.98,557.88,13707.24,12553.85,677.24,769.66,3449.69,3433.6,32806.06,77264.23,47410.63,528499.73,385924.73,291665.33,117967.29,128250.95,2533757.36,678004.63,24917.79,4022.37,650856.78,324139.31,226.83,93,161555.5,103001.83
"01:14","MCS 585","28-04-2025 17:21",70986.4,71244.71,2408.52,2423.19,29190.82,30579.3,23391.13,21460.1,6187.19,6066.61,280.94,278.27,5131.6,4864.07,885.06,927.81,3484.77,3523.61,77258.08,176082.67,13743.87,155847.42,763689.32,584764.41,277386.37,272148.72,2455772.81,677196.05,33591.91,5405.22,616695.58,290359.59,655.18,265.84,388257.83,284170.79
"01:15","MCS 586","28-04-2025 17:25",91576.98,91352.22,1053.88,1111.43,45622.46,47588.9,27280.49,28836.38,8999.94,9349.13,673.68,701.12,3070.43,3122.88,410.34,466.28,5201.61,5542.51,101805.14,254010.15,6425.64,80460.21,1379874.94,974412.81,385198.8,375957.27,4099267.85,1188423.89,82932.72,13321.99,447053.73,211697.89,339.27,146.63,604891.72,448188.29
"01:16","MCS 587","28-04-2025 17:29",92929.3,97904.07,826.75,977.9,46769.62,43742.55,35387.31,34393.22,8858.21,9313.14,620.22,581.14,3066.82,2986.25,357.39,441.92,5355.48,5482.22,108987.81,249818.51,5039.44,69311.28,1334582.99,894240.48,476788.2,409705.94,4038156.5,1054856.91,67954.06,11702.53,437336.58,200881.94,301.11,134.95,659024.15,425959.13
"01:17","MCS 588","28-04-2025 17:33",86194.85,86350.51,1484.3,1430.71,36742.81,38564.81,29157.37,28286.77,8064.43,7745.93,441.53,453.38,3744.85,3861.53,335.19,392.73,5050.85,5107.17,96228.55,237590.88,8370.03,105264.25,1129739.01,816678.51,390561.62,369920.05,3285487.69,979614.84,55019.78,8733.07,533858.63,242188.7,267.51,128.81,545079.5,367739.62
"01:18","MCS 589","28-04-2025 17:37",84206.98,84267.3,1157.75,1205.63,41056.07,39419.93,23559.69,22594.57,7205.81,7811.42,804.87,879.95,3902.56,3735.02,427.52,544.19,4748.47,4637.58,85286.07,199390.59,6793.22,86985.59,1049052.21,733324.05,295900.14,294159.13,3129194.51,876404.47,99027.84,15718.6,490053.54,238479.63,343.97,143.44,477038.03,329854.57
"01:19","MCS 590","28-04-2025 17:41",59527.92,59237.45,1924.48,1924.99,26793.74,25789.23,17782.55,18373.85,4573.27,4517.63,494.4,501.29,4774.94,4784.19,347.42,396.17,2496.26,2490.86,69372.67,159074.13,11760.77,144774.79,706016.12,497361.57,239247.44,229494.71,2009250.24,538547.28,61783.68,9858.61,665021.25,305058.81,303.29,125.04,282815.52,187911.35
"01:20","MCS 591","28-04-2025 17:45",92775.03,90941.64,1333.89,1418.72,43839.49,45778.57,29785,27415.1,8860.14,9137.99,256.41,250.34,3402.9,3414.29,271.38,311.61,5100.5,5132.14,106212.61,259742.55,8518.26,103998.85,1296067.53,979037.17,416797.92,360210.79,3731707.08,1135350.17,32022.7,5314.62,503767.13,243094.77,226.5,105.41,600075.19,429472.09
"01:21","MCS 592","28-04-2025 17:49",64538.41,65457.67,2344.51,2379.11,31828.13,31195.83,16666.12,16395.88,5399.59,5202.2,219.78,205.01,4462.79,4353.53,482.02,546.9,3227.02,3410.16,75258,173606.21,13970.76,162439.16,880128.55,606859.29,238725.88,230068.98,2318074.47,645577.87,25514.38,3962.25,601647.96,292790.91,425.63,156.76,388641.76,272562.57
"01:22","MCS 593","28-04-2025 17:53",77647.48,78728.95,1360.78,1463.78,37235.32,37971.39,27077.16,27147.49,7435.76,7412.79,760.86,768.45,4500.97,4352.47,423.54,482.88,4400.18,4031.74,92488.4,227027.16,8981.95,101329.39,1067359.1,754994.22,360860.18,351136.81,3251714.28,917169.41,97093.15,15409.84,615930.67,296476.74,382.19,154.7,525835.72,331393.71
"01:23","MCS 594","28-04-2025 17:57",71090.43,71706.67,1894.05,2065.45,28927.73,31157.46,21825.28,19536.5,6757.04,6422.85,211.97,212.99,4267.55,4150.27,466.87,534.33,4188.07,4478,78716.37,173616.07,11877.59,135436.97,815135.58,536465.59,253579.05,239924.26,2575764.58,724846.51,23009.16,3741.74,541308.32,259831.64,362.28,157.82,493150.57,308303.14
"S1:8","QC MES 5 ppm","28-04-2025 18:01",5.09,4.98,5.25,4.39,5,4.68,5.15,5.43,4.85,4.53,4.64,5.01,4.69,5.23,4.73,4.96,4.59,4.76,20532.54,50645.74,108789.58,1212834.68,538091.26,381932.8,262526.9,258859.75,7607700.21,2069613.07,2100065.55,362102.63,2355208.72,1182965.86,15542.35,5826.34,2131242.01,1469025.71
"S1:9","SJS-Std","28-04-2025 18:05",81302.06,82759.77,19088.2,19066.36,37881.52,36571.96,23441.5,24465.1,15811.45,14999.08,587.29,595.93,13019.84,12779.89,640.03,755.39,3532.2,3622.4,33612.17,79866.69,47877.21,533604.17,407865.99,276406.65,120121.87,121159.16,2560594.94,739292.83,24654.43,4341.65,689478.21,309149.36,207.58,93.4,152187.88,103431.73
"01:24","MCS 595","28-04-2025 18:09",76186.95,82128.26,1707.83,1668.78,37610.62,40603.32,24192.69,23723.22,6584.71,6745.89,746.29,761.4,5625.28,5386.07,606.02,691.89,4047.32,3949.48,83119.35,198540.76,9897.48,115881.08,1070077.66,737761.71,305171.69,278985.64,2869419.95,834562.8,79058.57,13108.72,666719.02,344870.33,487.39,195.08,446936.92,312356.87
"01:25","MCS 596","28-04-2025 18:13",66829.58,70469.55,2243.27,2338.77,27741.31,29014.66,25119.57,23779.32,5080.29,5259.13,273.5,277.39,5613.97,5965.38,570.55,595.36,3179.4,3293.98,78309.01,203269.62,14659.74,180324.11,893827.72,601717.13,330666.09,315471.68,2364675.27,643675.6,34010.24,5492.71,820915.83,393399.87,462.16,183.47,406228.78,270245
"01:26","MCS 597","28-04-2025 18:16",91324.18,93806.48,1705.45,1631.25,43910.77,42179.53,27278.84,24719.5,7647.84,7667.51,363.91,336.54,4336.94,4156.66,547.82,593.04,5248.51,5025.58,107258.81,243699.69,10587.63,131377.01,1276338.85,964793.81,365984.17,352284.44,3199663.46,979725.07,43033.14,7411.6,578032.38,292174.29,497.87,201.25,590484.83,405022.19
"01:27","MCS 598","28-04-2025 18:20",91123.6,94686.73,1109.67,1116.68,45025.87,46475.14,26364.03,24190.76,8711.99,9034.75,518.71,516.25,3173.52,3125.99,476.92,517.33,5279.24,5173.65,89726.3,218089.36,6456.98,74634.97,1301857.5,917795.87,323984.72,281627.15,3748621.79,981212.38,61119.09,9740.01,406886.84,196570.45,347.03,152.11,611469.45,383706.18
"01:28","MCS 599","28-04-2025 18:24",93401.47,97535.44,1230.73,1241.09,46299.27,46380.28,31570.23,31240.98,9652.91,9573.53,306.18,313.63,3116.37,2998.46,462.64,524.34,5474.24,5948.04,103244.2,251602.98,8102.5,97002.03,1344320.52,953351.8,394441.75,375721.74,3935034.95,1115269.79,36163.45,6078.85,444681.8,196389.39,402.54,171.23,706485.06,450987.27
"01:29","MCS 600","28-04-2025 18:28",80376.96,80370.07,2897.88,2823.7,41703.03,41508.31,31065.58,30018.46,10567.3,11712.76,385.56,419.37,7084.82,7126.65,383.98,438.3,4846.63,4948.86,93428.49,242090.99,17921.79,218494.57,1213265.97,836975.89,424217.52,404024.26,4969097.87,1316876.37,48970.3,8212.75,885609.09,449297.85,332.17,147.23,566150.67,397894.8
"01:30","MCS 601","28-04-2025 18:32",79465.74,79238.72,1309.41,1402.65,31063.23,32066.84,26984.75,26091.81,5930.79,6381.79,563.44,559.16,4216.35,4243.27,334.14,369.58,4073.13,4002.01,89822.24,218631.12,8220.38,102407.68,953543.23,699190.45,357651.82,354526.24,2848789.74,755297.65,69098.41,12152.45,606836.37,281022.09,304.1,118.73,483717.34,330925.82
"01:31","MCS 602","28-04-2025 18:36",92474.53,93693.46,1389.19,1399.7,44067.76,46511.75,29635.7,30185.18,8801.67,8674.9,302.95,318.03,4503.71,4619.82,505.02,543.76,5177.44,5305.5,100374.38,255211.8,9010.4,104121.57,1252670.7,916896.26,391947.44,350201.99,3669359.12,1096536.46,35922.87,5954.27,609723.81,311234.09,443.47,175.47,622776.86,429449.53
"01:32","MCS 603","28-04-2025 18:40",87429.77,96787.92,1739.48,1768.01,41326.24,42758.15,27070.37,28902.23,8249.62,7954.23,274.62,273.72,4401.54,4454.79,434.14,526.64,5286.79,5355.03,112352.77,272031.77,11023.61,126394.18,1279476.52,868943.07,403790.29,366433.64,3678714.47,1049603.13,34930.76,5831.17,650951.3,323545.66,400.86,169.93,626865.75,455713.26
"01:33","MCS 604","28-04-2025 18:44",75196.14,72031.08,3082.23,3121.64,36652.73,36375.08,28395.88,27788.83,8827.99,8939.58,479.35,514.02,8240.66,8463.89,625.57,691.36,4032.61,4244.27,80891.8,196078.02,20903.13,230532.25,1054744.44,738811.03,412281.56,352918.34,3857355.66,1124902.15,64450.06,9815.27,1229220.4,573723.54,562.47,222.83,483553.54,333991.38
"S1:8","QC MES 5 ppm","28-04-2025 18:48",4.93,4.97,5.16,4.45,4.8,5.03,5.28,5.32,4.92,4.42,4.95,4.95,4.98,5.01,4.61,4.84,4.58,4.93,20729.59,49623.71,109684.4,1185745.03,546789.57,358866.26,272977.3,243685.47,7003800.38,2193231.82,2135793.17,351137.49,2304925.11,1228835.86,15082.77,5485.26,2094924.89,1431810.4
"S1:9","SJS-Std","28-04-2025 18:52",77933.59,75615.57,19339.36,20125.19,38082.42,38069.52,23716.93,23482.82,16064.73,15999.64,598.26,546.48,13276.57,13638.16,640.26,760.2,3666.89,3415.26,32578.11,77158.16,46149.34,516362.98,408502.68,284591.85,119768.93,125052.06,2632422.64,700825.55,24936.38,4304.1,659588.74,302585.52,203.22,87.78,156942.32,107035.21
"01:34","MCS 605","28-04-2025 18:56",65641.16,69680.04,1694.06,1580.01,32176.61,31927.13,20097.55,19522.63,5067.96,5231.54,574.19,549.46,4545.56,4794.29,520.96,610.04,3178.32,3037.85,81341.89,209242.59,11488.8,135842.92,950432.47,697843.8,285142.93,273119.22,2294945.78,646584.04,72986.65,11499.64,651038.85,339563.85,478.43,194.7,386966.42,266879.62
"01:35","MCS 606","28-04-2025 19:00",71373.51,73555.83,1535.85,1475.45,31561.12,32882.78,24850.77,22467.64,5897.33,6342.37,319.92,333.4,4277.54,4299.17,371.56,426.01,3972.94,3645.28,92785.63,207229.52,10306.98,118250.52,972956.82,711672.9,363016.25,335104.77,2905360.46,758587.75,42197.98,6423.43,634763.06,300958.78,336.21,131.13,503853.02,330173.99
"01:36","MCS 607","28-04-2025 19:04",78804.94,77722.89,1693.91,1742.61,32729.55,33760.22,23414.7,23819.77,6986.73,6502.41,503.67,499.72,4674.13,4680.01,623.69,661.98,3719.35,3730.23,86234.1,198360.69,10131.6,124069.85,934574.15,652161.88,304238.34,289644.64,2664858.28,777044.19,60298.82,9752,616711.57,286783.48,491.86,199.61,439895.8,287664.79
"01:37","MCS 608","28-04-2025 19:08",79659.35,76888.39,1119.01,1111.97,38490.9,38905.38,24716.75,24673.96,8259.74,8140.01,415.37,414.32,3233.37,2946.09,364.25,382.69,4835.71,4617.19,80822.83,200431.08,6627.99,71946.68,1097188.68,765441.73,315266.99,281415.8,3331056.58,917505.73,47624.91,8155.55,388459.24,189485.16,285.29,116.14,527841.02,342366.1
"01:38","MCS 609","28-04-2025 19:12",87621.82,85744.13,1159.86,1309.54,39881.75,38408.54,27528.13,27291.39,7174.92,7319.63,506.67,509.09,4104.91,4001.05,503.75,543.78,4573.35,4321.29,109073.1,245622.85,8352.04,101396.39,1255720.97,861864.21,389567.3,344418.2,3584799.63,992974.45,67389.98,11147.96,583036.89,303592.01,433.95,174.71,545626.99,386574.36
"01:39","MCS 610","28-04-2025 19:16",76081.38,77807.39,1727.83,1664.14,31032.22,33358.48,24703.89,23288.09,6397.68,6204.6,679.05,632.3,4235.39,4322.6,553.61,584.97,3886.1,3909.33,77276.42,193698.53,9761.45,115301.81,841438.54,641734.74,301488.09,284722.48,2563327.49,733717.03,72053.04,12314.69,568927.58,266567.46,431.98,163.89,412678.87,297075.45
"01:40","MCS 611","28-04-2025 19:20",85564.04,90614.53,1110.57,1092.44,42213.66,40714.02,28442.58,29453.56,8022.09,8199.44,728.43,767.6,3655.7,3414.46,414.28,517.32,4868.92,5191.05,91387.59,215732.85,6177.19,77786.79,1141175.69,792592.94,380855.49,349452.44,3313310.45,946461.72,83039.83,13377.16,457108.9,214839.99,344.88,141.84,578492.11,391471.29
"01:41","MCS 612","28-04-2025 19:24",89763.14,83662.6,1243.39,1242.15,39565.21,42511.22,27966.61,27550.97,7543.75,7731.08,335.61,317.21,3440.45,3433.68,379.45,448.26,5164.49,5097.96,95808.2,217803.56,7517.28,86297.9,1141089.93,775075.66,344213.75,318955.68,3256490.55,886318.56,35600.59,6154.41,441110.22,220236.41,294.95,128.9,559547.08,368613.25
"01:42","MCS 613","28-04-2025 19:28",86861.16,84349.17,1108.11,1170.95,43065.43,43252.09,26805.14,27769.25,7805.64,7625.18,519.61,487.57,3207.37,3125.69,309.18,359.76,4722.21,4871.87,91160.64,228444.68,6656.19,79133.66,1095960.95,771671.23,368346.28,336261.12,3356581.57,935619.25,59462.03,9490.42,405392.11,201460.99,248.82,95.75,536432.65,360861.03
"01:43","MCS 614","28-04-2025 19:32",76708.45,76935.22,1318.88,1353.84,41710.61,41086.98,25803.67,24714.88,6495.86,6512.61,697.62,715.1,4127.17,4453.49,423.62,487.18,4183.96,4385.01,92372.64,225380.58,9244.92,111021.92,1263441.67,869428.91,357528.38,333611.63,3122986.23,865412.19,96457.21,15354.21,637253.07,312697.55,378.32,153.22,546334.84,348918.22
"S1:8","QC MES 5 ppm","28-04-2025 19:36",5.04,5.03,5.11,4.54,4.77,4.92,5.63,5.5,4.84,4.44,4.63,4.89,4.86,5.17,4.94,4.98,4.98,4.55,19799.91,48989.09,107712.79,1232878.95,532299.46,372943.35,266963.36,256038.26,7511815.67,2109013.47,2152573.45,342099.77,2474103.09,1159752.25,14286.49,5773.9,2047779.48,1488292.11
"S1:9","SJS-Std","28-04-2025 19:40",78882.13,80401.83,18568.48,19264.25,37241.35,37992.02,23944.84,23811.47,15141.2,15730.05,579.4,568.22,12696.58,13450.38,663.69,783.73,3526.52,3367.59,33524.97,79747.74,44679.24,541775.06,418248.46,286766.36,115488.81,127431.51,2480673.96,711089.68,24676.97,4302.66,651552.41,312623.07,208.66,86.5,155642.73,100399.72
"01:44","MCS 615","28-04-2025 19:44",90400.55,87747.86,1203.77,1136.04,39451.05,42288.06,31831.1,30280.32,8359.62,8088.67,525.72,554.53,3761.06,3739.22,418.16,463.1,5026.17,4977.23,100651.77,226380.08,7376.04,82886.87,1183907.37,864556.09,410023.41,365304.03,3495879.1,964938.81,64732.58,10717.95,532560.24,245984.22,350.48,151.86,601356.54,410679.49
"01:45","MCS 616","28-04-2025 19:48",75989.52,78411.02,2035.84,1971.88,28921.48,28984.81,22803.34,21784.64,5508.84,5453.87,199.17,202.38,5624.59,5352.84,434.08,511.26,3597.54,3424.91,80926.76,201583.06,11684.41,142382.61,881740.35,594723.89,302239.3,297229.68,2316824.01,674400.79,24097.72,3796.17,757397.48,362586.51,373.05,164.67,408288.85,289817.1
