"Rack:Tube","Solution Label","Timestamp","Al 237.312 nm ppm","Al 308.215 nm ppm","Ca 315.887 nm ppm","Ca 422.673 nm ppm","Fe 238.204 nm ppm","Fe 259.940 nm ppm","K 766.491 nm ppm","K 769.897 nm ppm","Mg 279.553 nm ppm","Mg 280.270 nm ppm","Mn 257.610 nm ppm","Mn 293.931 nm ppm","Na 588.995 nm ppm","Na 589.592 nm ppm","P 213.618 nm ppm","P 214.914 nm ppm","Ti 334.941 nm ppm","Ti 336.122 nm ppm","Al 237.312 nm c/s","Al 308.215 nm c/s","Ca 315.887 nm c/s","Ca 422.673 nm c/s","Fe 238.204 nm c/s","Fe 259.940 nm c/s","K 766.491 nm c/s","K 769.897 nm c/s","Mg 279.553 nm c/s","Mg 280.270 nm c/s","Mn 257.610 nm c/s","Mn 293.931 nm c/s","Na 588.995 nm c/s","Na 589.592 nm c/s","P 213.618 nm c/s","P 214.914 nm c/s","Ti 334.941 nm c/s","Ti 336.122 nm c/s"
"01:13","MCS 584","28-04-2025 16:09",89045.08,90988.12,1282.69,1342.16,41300.53,41243.84,30072.36,28530.02,8018.92,8376.72,317.44,297.22,3358.58,3506.29,476.85,535.64,5357.82,5206.56,99201.5,248061.75,8410.53,100622.81,1269792.11,868449.83,397337.71,356376.75,3568065.79,981399.31,36281.46,6379.34,474118.66,227078.47,393.69,176.76,605459.9,432349.08
"S1:8","QC MES 5 ppm","28-04-2025 16:13",5.07,5.03,5.03,4.58,4.78,4.98,5.53,5.53,4.92,4.42,4.76,4.65,4.86,5.14,5.04,5.04,4.54,4.98,20406.89,51318.05,104586.68,1221938.49,520843.4,356209.3,259249.3,246470.69,7501692.93,2144257.01,2203290.87,354243.59,2416261.01,1189128.73,14294.68,5546.9,2155189.71,1417052.05
"S1:9","SJS-Std","28-04-2025 16:17",82544.12,82926.01,20106.03,18475.57,38287.08,38463.88,25045.18,24323.81,15439.79,14750.31,565.02,566.51,12705.92,12596.39,704.28,818.78,3464.35,3633.92,32599,80611.69,45036.14,534513.18,384421.95,275126.65,123109.64,124762.04,2501589.15,696851.41,25447.32,4195.11,685531.31,322818.05,215.94,90.84,159465.39,109272.99
"01:14","MCS 585","28-04-2025 16:21",74361.83,73161.19,2437.35,2496.62,30686.31,29756.5,22032.64,22508.51,6101.76,5921.33,279.88,281.87,4866.78,4854.72,848.54,898.48,3728.67,3749.73,75134.5,181487.15,13317.96,158477.31,826949.47,582406.91,293382.54,262169.75,2528163.35,660722.54,30904.85,5147.47,620548.64,317294.93,664.08,258.52,385432.5,260522.26
"01:15","MCS 586","28-04-2025 16:25",91149.38,91934.31,999.78,1050.09,44965.17,48239.17,28537.37,28828.55,9087.73,8885.02,715.32,717.58,3258.05,3259.23,391.71,492.29,5267.61,5564.42,104907.2,249629.86,6400.02,76930.95,1348049.87,1016115.9,379289.57,357829.16,3935527.87,1173910.47,84694.55,13945.18,471450.35,221313.66,341.94,156.55,628878.32,411956.77
"01:16","MCS 587","28-04-2025 16:29",95990.4,97385.33,891.03,924.89,47307.54,44225.41,33911.78,33921,8780.25,9553.87,591.29,607.47,3289.24,3148.48,372.67,441.46,5375.95,5476.95,106760.68,252247.66,5024.63,67932.55,1272760.9,876762.08,442849.39,415278.01,3920963.24,1112258.05,68355.95,11735.22,425080.4,208096.37,307.63,132.09,660754.67,430601.01
"01:17","MCS 588","28-04-2025 16:33",83000.51,84761.16,1480.92,1396.96,38960.52,37267.21,28275.73,28286.17,8065.96,7637.34,465.84,446.08,3818.64,3970.33,346.46,410.34,5034.56,5053.32,100235.61,227420.19,9004.28,102894.58,1054521.32,740518.45,377812.43,357004.84,3442663.12,986742.96,53320.92,8860.01,540634.69,246220.2,280.47,123.23,591141.02,386869.23
"01:18","MCS 589","28-04-2025 16:37",78883.63,79251.44,1231.68,1242.49,37593.06,39885.24,23963.3,24746.52,7222.76,7706.49,836.68,817.87,3632.1,3955.8,440.94,528.86,4420.13,4699.2,89003.33,204348.26,6849.45,87098.97,1036001.31,750124.16,314465.82,298973.04,3094999.43,832135.36,96897.46,16054.15,498177.06,223600,354.4,147.33,519570.53,328048.46
"01:19","MCS 590","28-04-2025 16:41",62498.28,61600.42,1993.68,1972.15,24622.25,25861.76,18926.81,18408.2,4332.72,4436.31,508.17,511.88,4714.49,5036.95,351.98,412.41,2360.33,2514.64,71628.85,160534.62,12302.08,147522.94,738632.3,536281.28,241734.96,233043.31,1980184.34,538788.39,63151.04,9451.17,668828.04,319996.75,304.41,127.45,275978.48,196425.14
"01:20","MCS 591","28-04-2025 16:45",95043.04,91960.44,1379.35,1308.92,48170.4,45980.13,29090.81,29401.42,9170.21,9014.57,270.36,246.93,3677.56,3451.14,273.08,342.43,5014.24,5281.83,105684.05,254138.06,8802.26,102182.51,1304232.76,978246.34,383916.81,371504.34,3960032,1119164.12,32350.29,5169.99,516713.86,230622.52,229.42,103.98,590872.21,420953.55
"01:21","MCS 592","28-04-2025 16:49",60520.42,66207.33,2310.77,2339.67,31989.75,31205.7,17060.66,17097.57,5307.78,5325.11,208.87,215.92,4432.38,4530.18,489.83,507.83,3330.92,3433.44,73454.69,175135.96,13755.77,165171.63,887962.85,606496.5,234018.49,233189.14,2425839.38,659867.09,26649.15,4033.64,608297.34,282521.64,411.79,167.81,381489.12,268487.18
"01:22","MCS 593","28-04-2025 16:53",75974.89,76898.92,1425.24,1395.26,36779.35,35851.66,27655.88,27183.71,6794.87,7263.99,790.08,773.11,4515.92,4322.5,445.21,503.81,4062.13,4288.1,93392.81,219050.25,8488.52,109976.01,1113512.38,790807.08,370789.78,328369.71,3302424.58,894259.88,94586.3,16088.99,615881.16,314694.04,369.67,153.54,506216.45,348774.85
"01:23","MCS 594","28-04-2025 16:57",70413.18,69938.9,1977.61,1900.35,29964.91,29056.48,21968,20916.63,6740.8,6663.49,212.33,212.62,3959.26,4285.13,473.57,513.55,4409.73,4547.36,73159.82,190617.12,11208.92,130343.57,760045.36,578564.79,255174.02,237942.15,2639538.5,763176.53,24654.09,3865.58,533161.31,242221.19,350.06,151.88,460624.93,310201.07
"S1:8","QC MES 5 ppm","28-04-2025 17:01",5,5.11,4.76,4.37,4.96,4.65,5.14,5.09,5.09,4.58,4.78,5.04,4.81,4.77,4.9,4.61,4.79,4.95,19876.55,50361.88,101596.92,1239448.18,525603.94,364790.06,285515.38,247521.68,7600736.37,2042406.15,2200021.37,355391.99,2548170.56,1218188.54,15616.71,5832.6,2187432.08,1453057.56
"S1:9","SJS-Std","28-04-2025 17:05",76986.86,80919.81,19418.36,18907.92,37107.78,39127.37,23144.19,22538.77,14977.46,16063.27,600.24,597.44,12468.63,12515.05,611.32,810.39,3503.04,3617.5,33379.56,77548.62,47882.99,519905.89,411400.12,288656.46,126724.65,116748.26,2446967.35,715932.47,25669.33,4275.38,637699.94,335037.88,210.99,90.81,159899.18,104887.4
"01:24","MCS 595","28-04-2025 17:09",78677.09,81210.1,1726.64,1725.9,38624.04,37529.59,23683.02,24169.52,6614.77,6755.21,744.65,740.12,5678.08,5216.34,617.66,683.61,4069.1,4192.54,87811.47,211401.78,9903.11,126295.88,1041387.24,769623.39,306708.45,294142.95,2797623.19,809251.39,85045.77,12878.62,669810.92,325282.48,521.05,196.51,461247.42,315673.56
"01:25","MCS 596","28-04-2025 17:13",66489.1,68521.38,2254.77,2280.32,27557.68,28973.25,23321.18,23551.54,5202.87,5444.62,276.67,256.17,5763.41,5934.75,524,559.67,3045.5,3253.15,79687.41,198630.4,14734.64,172522.84,905619.01,650631.08,352236.48,328950.57,2419644.79,695459.58,35223.61,5475.31,822676.54,396319.83,477.73,191.1,403844.67,269054.84
"01:26","MCS 597","28-04-2025 17:16",91332.61,88384.55,1600.37,1619.23,42881.87,45378.3,26451.69,25884.77,7764.63,7496.98,352.81,354.87,4386.55,4288.72,554.57,630.69,5238.94,5053.14,104201.31,247835.64,10628.18,133539.11,1288048.03,932889.49,381606.62,358222.66,3342737.83,976076.04,45255.44,7145.27,620168.64,293065.22,481.44,196.73,591740.96,437789.85
"01:27","MCS 598","28-04-2025 17:20",93546.73,88364.06,1029.81,1134.55,46974.66,47057.39,25887.94,23778.77,8827.31,9478.55,541.39,514.06,3077.07,3122.63,462.98,540.15,5251.49,5458.52,95836.82,231188.24,6477.06,71912.66,1219365.64,850512.48,316759.9,283043.54,3672903.09,1029878.98,61789.14,9721.75,398248.73,185081.92,372,145.61,583319.21,387841.49
"01:28","MCS 599","28-04-2025 17:24",92459.06,95734.78,1197.77,1227.29,50045.71,46578.25,28900.66,31150.5,9409.13,9692.88,324.2,299.69,3018.64,3176.01,499.54,524.5,5579.77,5844.11,108065.06,256471.2,7459.95,90113.52,1361936.7,985933.23,411187.97,383111.67,4208974.21,1183696.09,35856.07,6246.39,435997.95,211883.96,394.37,174.63,692435.25,442208.79
"01:29","MCS 600","28-04-2025 17:28",86588.45,86393.27,2715.94,2989.85,41267.83,43440.82,30790.24,31025.5,10679.17,11532.21,410.76,416.77,7104.17,7118.14,381.28,467.22,4620.79,4818.79,100095.08,242240.2,18447.78,220806.5,1238409.26,883354.64,407787.54,413030.95,5050619.22,1392672.55,48711.92,7893.68,886646.56,449846.97,319.84,135.79,545721.12,372869.39
"01:30","MCS 601","28-04-2025 17:32",80979.67,79975.76,1287.28,1277.74,30928.86,31089.02,26805.88,24311.6,6502.37,6214.52,585.03,597.15,4351.11,4206.81,338.5,378.92,3761.43,3777.72,93602.42,226477.01,8511.63,105887.53,1002776.62,707156.46,373075.52,340516.75,2909978.24,813502.45,70532.12,11709.62,613334.67,273014.52,294.2,122.54,479323.11,320764.52
"01:31","MCS 602","28-04-2025 17:36",96563.11,94789.11,1444.71,1460.77,44483.37,42642.72,29358.18,28466.3,8611.18,8620.06,296.13,313.83,4769.44,4651.33,513.85,561.97,5212.39,5504.48,102559.01,254186.73,8832.1,107398.81,1262883.97,903616.65,399209.96,350559,3939906.03,1021285.52,36833.14,6056.04,616996.96,292744.96,422.43,169.73,631931.43,427676.19
"01:32","MCS 603","28-04-2025 17:40",90846.87,91707.81,1612.38,1675.07,39530.27,39868.66,27260.74,28525.95,7697.57,7839.36,272.63,289.63,4738.67,4561.06,441.61,497.9,5127.93,5348.52,111569.41,251806.53,10648.47,131197.33,1199101.77,910956.06,393681.89,352407.45,3652602.96,1017583.8,34546.51,6020.33,641695.9,299526.22,385.83,169.77,655362.67,416776.39
"01:33","MCS 604","28-04-2025 17:44",73972.19,76284.18,3125.4,3332.51,37407.69,35732.22,29252.55,27726.15,8509.37,8790.32,481.92,504.95,8993.93,8694.03,643.06,736.57,4015.27,3949.68,87609.21,197216.06,20690.92,237207.23,1050924.03,740724.16,414017.68,370199.92,4017015.39,1139072.44,61752.18,10014.53,1119959.76,562906.95,569.7,220.92,504491.52,338479.49
"S1:8","QC MES 5 ppm","28-04-2025 17:48",4.72,4.64,4.82,4.45,4.73,4.89,5.53,5.22,4.79,4.71,4.64,4.93,5,4.82,5.03,4.83,4.58,4.55,21042.52,49872.91,100119.55,1303366.2,517382.6,376487.8,261065.32,253520.04,7555918.27,2079751.54,2102514.86,366881.53,2465445.43,1237176.71,14095.63,5378.85,2097571.73,1437358.32
"S1:9","SJS-Std","28-04-2025 17:52",82595.4,75780.04,19912.72,19807.07,37204.28,36141,24769.3,24252.68,16101.21,15076.08,586.96,585.14,12666.7,13326.43,697.25,740.2,3356.27,3348.69,32654.46,79849.49,44980.69,511178.32,413929.3,278170.59,120352.69,118535.94,2522518.07,690634.59,25423.93,4075.85,684951.28,334324.53,209.84,86.58,157971.66,107227.9
"01:34","MCS 605","28-04-2025 17:56",70646.35,71519.42,1670.12,1594.91,30408.45,31571.02,20046.1,20250.55,5380.29,5049.24,557.39,531.56,4653.29,4788.15,534.78,578.98,3030.93,2963.08,81604.47,198584.29,11337.73,135062.94,947441.52,664663.39,296330.83,268016.94,2350727.48,704795.9,72803.27,11697.68,674527.29,334444.65,470.07,193.86,408659.21,257521.54
"01:35","MCS 606","28-04-2025 18:00",73027.88,73132.64,1524.52,1535.64,32383.96,32446.55,24065.82,24429.19,5815.89,5798.58,319.39,318.84,4286.08,4219.3,379.79,404.85,3983.56,3732.55,93323.68,222343.91,9838.82,116396.22,1011747.89,702334.11,347180.23,332495.44,2781117.34,819936.67,42007.94,6671.19,652707.52,291513.88,344.72,139.09,489302.5,341733.43
"01:36","MCS 607","28-04-2025 18:04",77331.79,77552.4,1713.27,1813.09,34137.7,34008.92,24855.02,25340.21,6411.41,6401.4,524.08,534.82,4511.65,4557.06,613.2,688.08,3893.46,3665.21,86114.75,203673.1,9823.74,122934.9,898044.54,693256.96,315070.08,296737.88,2687753.54,750776.22,61112.69,9354.68,619536.41,301913.78,504.76,201.23,431322.5,293651.09
"01:37","MCS 608","28-04-2025 18:08",79149.13,80956.9,1054.29,1104.46,40551.77,39044.77,25480.8,24317.09,8008.12,8588.04,432.46,439.38,3043.19,3030.42,349.73,382.26,4763.23,4700.96,83289.39,198755.94,6052.65,72510.89,1124826.25,743571.32,329903.25,279615.55,3296919.78,959036.55,47076.43,8306.5,404390.36,190441.21,278.17,117.5,517080.09,368810.65
"01:38","MCS 609","28-04-2025 18:12",87361.95,88731.54,1269.51,1247.28,40467.86,37966.47,25238.04,26031.03,7269.65,6967.44,529.79,509.44,4146.21,4078.64,481.99,547.74,4394.15,4577.18,101875.61,243306.27,8676.03,96091.83,1185325.54,893731.4,408444.65,372425.55,3362960.16,944319.5,68091.11,11091.77,621344.54,284635.62,448.81,175.8,574590.47,373333.86
"01:39","MCS 610","28-04-2025 18:16",79012.87,75307.44,1779.29,1828.18,32195.37,33063.53,23334.62,23653.09,6345.03,6178.85,667.81,674.65,4385.02,4380.57,543.43,576.4,3641.13,3846.13,83985.62,190816.28,10082.92,118661.68,867892.59,607602.71,309209.54,278113.89,2456577.47,720927.54,75231.74,11603.15,578698.82,278508.51,397.76,159.74,419933.87,270170.22
"01:40","MCS 611","28-04-2025 18:20",83514.18,89266.82,1037.04,1063.8,41562.25,39590.64,27890.54,26949.79,7856.64,7908.41,761.27,725.97,3600.52,3541.08,448.42,496.31,4857.77,4907.75,93745.22,214072.47,6159.42,75934.25,1169096.88,806519.87,367136.01,348325.75,3229642.07,967220.65,87747.97,13119.01,466496.37,230355.28,335.56,145.15,538627.57,381994.1
"01:41","MCS 612","28-04-2025 18:24",85854.77,86580.72,1231.54,1238.8,40795.25,42661.04,28263.53,27848.89,7964.81,7424.39,318.1,321.34,3323.03,3440.52,390.57,455.92,5186.99,5176.64,92219.87,232205.66,7246.2,86062.7,1106140.57,802115.96,340206.23,320541.22,3372204.99,908339.76,37870.14,5786.84,439522.89,224866,298.29,130.53,549851.77,378846.59
"01:42","MCS 613","28-04-2025 18:28",86449.44,87638.6,1106.58,1155.19,41133.57,40310.18,29050.59,27831.05,8019.1,7417.58,494.51,495.31,3263.12,3124.52,314.64,353.66,4753.79,4866.34,90542.35,218916.48,6733.06,82848.51,1112709.87,822541.28,345150.55,341770.07,3195068.21,914085.7,55335.33,9707.01,413384.62,190814.08,245.03,100.85,514806.02,379623.82
"01:43","MCS 614","28-04-2025 18:32",78870.29,78201.64,1437.77,1347.17,41572.15,41121.81,25741.91,23709.26,6392.74,6232.6,684.05,752.36,4364.97,4473.15,431.67,495.15,4234.94,4210.98,97605.43,225991.65,9248.77,114701.29,1323189.56,891073.44,363072.6,332180.07,3126466.96,810837.33,90127.67,14788.8,643236.99,293971.42,375.98,162.44,502271.2,354173.47
"S1:8","QC MES 5 ppm","28-04-2025 18:36",4.95,4.8,5.21,4.4,4.92,4.91,5.16,5.19,4.89,4.75,4.69,4.63,4.71,4.73,4.86,4.66,4.93,4.64,21506.88,51414.79,108874.98,1299280,513252.2,383626.8,270305.64,253996.89,7167414.36,2151939.2,2049585.98,362628.07,2435183.55,1263707.24,14765.05,5337.99,2145583.01,1491094.56
"S1:9","SJS-Std","28-04-2025 18:40",82073.56,82280.63,19317.78,18534.61,36490.98,36343.97,24156.87,22606.85,15005.12,15322.11,571.84,558.68,12581.1,13140.78,688.3,786.74,3664.84,3405.4,33835.2,81310.48,46700.24,504301.76,384541.77,295993.27,115360.09,120717.67,2581768.52,671214.08,25750.76,3997.77,663656.76,318448.46,211.81,88.7,154999.23,101409.14
"01:44","MCS 615","28-04-2025 18:44",89261.71,89668.92,1209.31,1226.25,42167.3,40085.62,31359.57,30385.37,8010.13,8224.1,505.94,536.8,4010.01,4012.53,433.82,465.63,5411.91,5287.17,98932.96,232529.27,6931.02,89588.51,1204163.59,836232.63,429093.32,383213.01,3563910.34,1010917.49,64582.55,10033.81,515152.41,254084.6,365.99,148.95,615136.35,424103.1
"01:45","MCS 616","28-04-2025 18:48",73271.16,71905.29,1906.38,2080.11,30063.29,30900.68,22901.49,22641.25,5528.77,5111.91,189.55,186.33,5586.77,5438.55,466.86,522.97,3401.42,3687.9,83435.02,207794.99,12864.38,146821.18,840410.67,604626.06,313349.16,297540.51,2406533.04,635459.93,22865.21,3930.88,741310.49,359917.11,362.71,158.94,406437.77,293430.38
