"Rack:Tube","Solution Label","Timestamp","Al 237.312 nm ppm","Al 308.215 nm ppm","Ca 315.887 nm ppm","Ca 422.673 nm ppm","Fe 238.204 nm ppm","Fe 259.940 nm ppm","K 766.491 nm ppm","K 769.897 nm ppm","Mg 279.553 nm ppm","Mg 280.270 nm ppm","Mn 257.610 nm ppm","Mn 293.931 nm ppm","Na 588.995 nm ppm","Na 589.592 nm ppm","P 213.618 nm ppm","P 214.914 nm ppm","Ti 334.941 nm ppm","Ti 336.122 nm ppm","Al 237.312 nm c/s","Al 308.215 nm c/s","Ca 315.887 nm c/s","Ca 422.673 nm c/s","Fe 238.204 nm c/s","Fe 259.940 nm c/s","K 766.491 nm c/s","K 769.897 nm c/s","Mg 279.553 nm c/s","Mg 280.270 nm c/s","Mn 257.610 nm c/s","Mn 293.931 nm c/s","Na 588.995 nm c/s","Na 589.592 nm c/s","P 213.618 nm c/s","P 214.914 nm c/s","Ti 334.941 nm c/s","Ti 336.122 nm c/s"
"01:03","BLK 3","28-04-2025 16:43",0.53,1.9,3.61,3.57,39.87,41.58,0.77,6.37,0.36,0.35,0.15,0.14,2.98,2.91,"0.08 u","0.01 u",0.08,0.04,32.92,1007.52,816.05,9158.46,40952.89,30484.34,532.64,19148.21,6463.28,1793.56,723.27,102.27,35058.33,7145.96,10.64,0.65,444.22,217.54
"S1:8","QC MES 5 ppm","28-04-2025 16:47",4.73,4.69,4.79,4.57,4.63,4.99,5.32,5.04,5,4.85,4.79,4.78,4.78,4.83,4.81,5.03,4.91,4.94,20454.84,48292.84,107103.3,1200319.59,537153.46,367419.91,274652.16,255459.14,7601276.02,2209414.96,2043057.16,344166.54,2413072.51,1267700.2,15434.93,5752.12,2191164.51,1464349.24
"S1:9","SJS-Std","28-04-2025 16:51",80032.94,82957.26,18833.55,19098.28,37577.34,36001.39,23176.17,24755.56,15872.29,15607.85,567.05,574.78,13260.73,13045.62,666.54,834.43,3697.78,3650.18,34409.96,84231.5,45371.34,503411.07,423308.77,280822.06,122935.06,126519.25,2469462.35,709521.9,26237.55,4257.1,650115.49,330871.1,218.46,91.92,148099.9,101552.74
"S1:9","SJS-Std","28-04-2025 16:55",77746.78,81848.1,19754.62,18478.63,38514.7,38702.61,23345.5,24297.39,14726.31,15201.97,577.02,592.81,13127.24,13400.71,679.24,750.2,3661.67,3540.22,33630.15,78527.6,44662.46,536822.94,413807.94,287049.95,123782.09,123070.97,2462807.57,710054.16,26644.48,4156.57,678059.03,322862.01,211.85,86.34,156152.77,99452.79
"S1:9","SJS-Std","28-04-2025 16:59",79781.63,77682.64,19234.68,18417.1,38662.5,36427.55,23152.54,23804.42,15352.97,14996.62,590.43,551.95,12786.45,13175.64,652.4,784.76,3553.76,3407.42,32827.25,84248.4,46539.04,528808.52,386392.72,297138.19,124390.53,129100.89,2538569.54,683519.06,26303.17,4102.57,695329.46,305433.03,207.43,86.16,162129.74,109303.78
"01:04","MCS 575","28-04-2025 17:03",78681.28,80760.96,1473.76,1460.25,38564.67,36911.87,25322.7,24782.02,7388.31,7549.6,753.42,747.96,4240.24,4260.61,392.53,455.34,4278.79,4435.4,84365.81,207794.47,8427.37,94305.09,1022024.6,722537.71,322118.8,299937.38,3073503.9,858020.01,79959.79,13311.97,500028.78,236964.36,315.38,122.99,488167.19,326712.94
"01:05","MCS 576","28-04-2025 17:07",76488.64,77467.15,2102.9,2105.25,39381.19,40221.47,26861.22,24369.93,9834.99,9143.45,715.23,676.62,5910.3,6164,732.02,795.52,4333.44,4298.15,86998.12,202763.86,13495.93,153572.5,1155776.51,818401.48,360302.48,313492.14,4172675.51,1120867.3,86573.49,14061.34,844596.54,394103.74,576.22,228.46,508473.13,327492.76
"01:06","MCS 577","28-04-2025 17:11",93586.24,96769.89,1209.59,1180.06,49061.84,48133.29,29595.82,29878.3,9286.56,9221.63,340.34,323.48,3427.96,3435.97,505.14,586.07,5387.74,5682.78,106997.68,246995.33,6733,85713.3,1354780.39,875383.41,391672.9,382734.61,3696894.68,1056711.09,39426.67,5863.74,479552.1,226846.8,389.34,172.47,605668.71,424288.25
"01:07","MCS 578","28-04-2025 17:15",95108.2,91887.1,815.4,826.33,39244.21,43121.5,34044.18,32098.1,8639.47,8346.76,622.11,619.09,3287.56,3230.1,356.65,360.46,4930.87,4968.33,111182.03,255257.56,4880.67,64827.08,1214174.36,875579.86,440659.23,424139.8,3717501.05,1103054.36,80381.76,12673.77,496343.63,235310.87,292.36,114.51,609426.66,421669.17
"01:08","MCS 579","28-04-2025 17:19",72686.85,75758.58,1163.23,1133.49,33084.42,32427.74,25402.53,24464.54,6424.63,6397.69,603.87,605.23,4023.71,4067.94,405.15,415.39,4124.39,4527.77,89078.52,219519.95,7368.37,89814.58,1027508.52,731762.16,350276.37,328958.69,3151139.92,847322.4,75109.91,12431.37,560939.67,253178.53,349.94,138.76,517528.98,375465.78
"01:09","MCS 580","28-04-2025 17:23",107438.21,107253,1475.37,1457.52,49053.76,48499.06,38173.88,37271.85,9465.15,9697.42,709.19,716.22,3730.14,4042.34,804.93,837.86,6477.87,6390.73,118699.93,305510.7,8691.92,105373.96,1493049.02,1034530.86,490397.41,451543.35,4188869.02,1199789.9,82075.28,13900.19,550489.93,247725.92,639.27,252.52,721864.54,520513.47
"01:10","MCS 581","28-04-2025 17:27",92581.85,98282.78,1140.68,1158.02,46346.58,44181.66,30652,31913.69,9397.38,9704.68,551.25,556.07,3947.55,4131.38,443.18,450.76,5668.28,5541.52,101636.63,243943.9,6380.38,76552.68,1254850.25,849920.99,390493.16,381677.04,3707582.68,1047919.38,58083.3,9485.78,518409.21,240439.99,327.23,131.01,609892.31,396410.24
"01:11","MCS 582","28-04-2025 17:31",78797.75,84568.74,1363.11,1473.69,42358.5,39811.43,26064.77,27472.74,8574.94,8938.94,571.32,551.2,2883.86,2759.23,322.01,374.67,4771.32,4642.34,75150.49,181305.35,7332.75,93206.9,1004984.23,677288.31,318013.17,280669.04,3185861.54,935735.5,60218.46,9115.37,369841.5,160722.98,245.05,104.37,507597.58,333109
"01:12","MCS 583","28-04-2025 17:35",88984.32,92410.94,1873.97,1830.91,38617.24,38336.6,26438.69,27022.56,8141.23,7581.33,495.82,484.94,5333.48,5154.34,550.45,589.07,4881.69,4623.69,102748.04,244772.91,11465.15,131731.01,1114975.33,793054.63,363736.89,333573.06,3374919.17,975687.6,55638.43,9457.7,728608.85,354775.67,436.03,184.23,569591.69,399003.46
"01:13","MCS 584","28-04-2025 17:39",88771.73,92248.42,1292.44,1419.44,42205.22,44087.38,29863.05,28440.92,8298.32,8503.37,308.78,321.67,3278.73,3550.63,489.73,563.2,5084.95,5137.56,98536.63,243903.34,8064.79,98513.08,1281295.18,874621.43,400627.41,351561.5,3717293.89,1035504.2,39648.35,5842.19,488149.83,236038.78,398.2,173.45,605386.84,407637.72
"S1:8","QC MES 5 ppm","28-04-2025 17:43",4.69,4.72,5,4.78,4.85,4.9,5.14,5.02,5,4.65,4.54,4.87,5.08,4.77,5.11,4.82,4.6,4.69,21767.27,49295.95,103843.81,1290651.43,526320.2,355540.22,260417.3,249636.02,7621000.4,2226787.26,2116406.46,365850.31,2439567.42,1235346.06,14886.97,5562.04,2023654.32,1439210.86
"S1:9","SJS-Std","28-04-2025 17:47",77691.09,77664.01,20279.12,18406.37,37577.82,38341.15,24408.97,24082.45,15104.67,14893.14,587.1,558.28,12736.23,13764.66,668.41,780.89,3557.85,3638.67,33622.34,80268.45,44047.43,508149.12,414788.11,280472.09,123276.43,129539.81,2456812.68,712664.49,25473.81,4067.03,653700.91,333181.35,213.07,94.62,153327.32,99990.26
"01:14","MCS 585","28-04-2025 17:51",71927.94,72046.24,2494.51,2299.61,28804.59,29726.23,22728.86,22575.27,5738.27,5681.11,287.28,284.81,5099.52,5049.87,878.47,878.04,3802.72,3728.28,77100.86,193729.06,13493.61,166079.99,828977.22,546575.92,290944.68,268334.35,2331985.59,655443.08,33307.42,5217.13,603163.14,304065.42,676.71,252.71,383987.58,281832.72
"01:15","MCS 586","28-04-2025 17:55",86527.01,92783.92,1034.15,1118.02,46670.74,47391.36,27884.52,29182.04,9387.62,8973.75,670.38,705.61,3350.35,3288.59,426.9,470.13,5481.9,5301.05,102346.32,255100.13,6835.71,77334.42,1385544.44,949936.65,376007.05,365553.32,4158384.41,1174925.94,86966.32,13385.25,458645.55,225179.74,335.87,150.79,621443.55,411284.26
"01:16","MCS 587","28-04-2025 17:59",96516.91,98566.02,820.71,955.18,47560.17,44420.56,35087.04,33134.32,8947.08,9078.19,597.01,607.47,3217.96,3091.87,366.18,457.32,5463.81,5542,112808.5,269282.1,5348.28,69033.14,1341702.38,928221.18,480262.87,438041.55,3712000.12,1084683.36,68337.67,11886.69,432097.14,200156.93,296.13,136.15,648730.35,425456.25
"01:17","MCS 588","28-04-2025 18:03",84791.66,87980.55,1450.55,1438.12,36907.43,39971.24,28435.74,27224.64,7941.98,7873.73,430.21,436.7,3752.7,3851.68,329.33,421.27,4929.54,4672.46,97485.43,224891.09,8592.78,102160.46,1080237.28,777810.38,378111.74,354476.69,3435134.22,945431.11,55046.92,8845.41,502676.11,251505.67,285.96,127.75,541610.85,383393.92
"01:18","MCS 589","28-04-2025 18:07",77661.94,84406.84,1219.6,1275.91,37842.42,39451.05,24427.57,22684.21,7837.45,7540.94,810.01,811.37,3870.58,3729.63,459.92,532.52,4444.17,4730.51,90292.97,208067.5,6881.41,86666.29,1058986.91,793038.89,318432.12,278056.34,3224077.2,834413.48,94474.41,14801.47,467793.36,231164.46,368.37,143.11,497589.19,348641.88
"01:19","MCS 590","28-04-2025 18:11",62662.31,62007.26,1939.3,1907.11,26929.66,25473.83,17877.57,17414.22,4314.81,4645.71,537.11,541.92,4979.09,4979.22,368.05,407.05,2453.08,2564.57,69886.55,160792.41,12626.53,148650.79,712394.72,533278.43,258618.6,243594.99,2040881.45,557728.47,64378.82,9570.01,630388.21,303150.41,311.31,126.25,277548.19,186934.89
"01:20","MCS 591","28-04-2025 18:15",94558.87,96256.93,1349.15,1306.83,45452.01,44990.15,29166.37,28890.5,8815.12,8517.97,250.07,248.45,3428.36,3473.74,263.85,321.19,5242.07,5116.14,104228.41,252768.74,8397.02,101611.48,1349626.93,915626.73,388149.6,382297.84,4061100.22,1105468.91,31493.16,4941.63,499794.94,232899.87,235.42,104.15,612621.61,418268.51
"01:21","MCS 592","28-04-2025 18:19",65599.83,63713.78,2322.41,2254.03,32217.97,31277.07,18361.6,17475.23,5694.74,5454.15,216.49,206.8,4486.8,4688.52,476.33,503.26,3536.29,3407.13,75440.4,169743.45,13787.52,173954.83,932399.23,629833.15,230050.41,220861.89,2356944.99,690862.34,26588.67,4300.52,616823.21,302162.14,402.08,166.65,378643.7,279177.6
"01:22","MCS 593","28-04-2025 18:23",80787.99,79010.77,1433.94,1475.72,37957.33,38145.69,26465.69,26637.49,7367.35,6891.06,808.99,760.16,4650.06,4373.02,417.25,490.22,4364.25,4347.62,97902.97,228569.65,8991.19,104946.59,1129547,772593.98,379243,345598.99,3202866.33,852536.07,95723.25,16134.24,648425.29,314642.84,368.02,154.69,499920.12,332120.11
"01:23","MCS 594","28-04-2025 18:27",70706.71,71553.54,2036.61,1993.78,30874.96,28379.66,21120.45,20690.72,6603.77,6483.39,206.71,207.34,4282.67,3956.78,480.7,530.45,4162.48,4569.06,75397.83,178482.54,11540.78,135451.35,814284.69,547515.86,256798.37,239377.54,2750658.08,774353.65,23206.18,3751.25,513904.11,242821.83,372.49,150.18,462455.53,313069.39
"S1:8","QC MES 5 ppm","28-04-2025 18:31",4.92,4.96,4.93,4.62,4.65,4.89,5.43,5.52,5.24,4.63,4.94,5.08,4.81,5.09,4.7,5.06,4.66,4.77,20060.58,49894.46,110111.08,1241136.75,524493.41,372569.85,267521.61,257861.31,7665178.76,2217256.76,2172407.43,364647.74,2538698.91,1272139.64,15127.46,5651.37,2148734.13,1370029.13
"S1:9","SJS-Std","28-04-2025 18:35",81189.96,79064.17,19701.33,18968.88,37928.18,38303.8,23296.07,23055.48,15272.76,14993.41,567.54,558.18,13526.21,13661.27,620.13,768.42,3501.32,3646.12,32956.5,77258.95,43503.25,535091.09,392627.5,280747.49,124506.64,125683.44,2418549.29,735107.53,25585.12,4144.66,673596.89,335406.11,200.93,95.36,154480.82,102389.57
"01:24","MCS 595","28-04-2025 18:39",81612.12,79903.73,1758.95,1755.12,38558.38,37753.18,23205.22,23021.72,7010.39,7141.78,750.96,759.71,5212.03,5590,630.12,721.28,4052.49,4048.16,87831.7,215593.66,10745.84,122160.35,1050360.46,718979.38,319353.6,282577.82,2981765.87,805424.02,84676.04,12953.79,729006.71,349425.26,498.27,199.23,452919.22,319458.81
"01:25","MCS 596","28-04-2025 18:43",65899.14,70561.58,2219.6,2235.42,27372.67,28902.65,23676.42,22818.32,5123.53,4974.39,266.57,269.34,5531.14,5800.55,574.98,585.23,3131.81,3183.75,84561.2,200221.1,14222,180284.27,886490.14,635343.5,355063.33,315063.36,2404141.84,690666.77,34532.23,5186.05,791043.07,406063.65,505.16,181.91,390902.67,259657.86
"01:26","MCS 597","28-04-2025 18:46",88958.46,93367.61,1710.77,1625.79,42537.76,44430.29,27051.89,25016.32,7118.92,7160.8,338.59,338.13,4375.11,4262.08,539.93,583.83,5098.27,5029.34,108744.56,258022.29,10157.99,123009,1296923.14,893870.29,350203.62,351840.12,3257766.13,938806.12,41675.36,6727.72,606455.69,278009.32,484.06,199.95,586729.99,422734.93
"01:27","MCS 598","28-04-2025 18:50",92421.14,93617.85,1111.04,1093.87,48488.92,46078.35,24720.53,24417.48,8786.85,9449.58,540.65,535.64,3293.42,3140.55,474.18,519.05,5326.5,5640.29,92775.51,215553.72,6156.59,71840.19,1280212.72,902230.94,306236.72,297578.9,3486533.75,1058769.51,56916.08,9281.64,391728.47,191392.99,364.44,154.6,581436.68,411601.53
"01:28","MCS 599","28-04-2025 18:54",89114.67,92915.48,1232.11,1309.97,49236.8,46778.87,31686.98,30662.84,9320.74,9088.5,313.65,303.66,2933.45,3049.87,505.1,523.7,5994.85,5510.9,108871.47,254367.65,7973.02,89681.19,1352558.45,1015849.49,430460.48,391756.18,4055893.88,1111891.94,36228.87,6337.09,419491.45,210566.11,384.99,168.72,699466.51,460653.25
"01:29","MCS 600","28-04-2025 18:58",84729.95,86024.85,2828.89,2908.07,41422.17,42001.83,30596.33,32218.9,10775.09,11037.6,385.53,404.43,7073.08,6793.45,398.91,451.28,4663.76,4877.5,95473.3,227240.66,17598.6,221346.03,1255055.45,895463.49,447674.44,389903.44,4785182.42,1403673.29,48368.24,7575.17,890377.64,465927.32,343.4,146.08,539347.47,366589.51
"01:30","MCS 601","28-04-2025 19:02",79821.53,78504,1282.61,1336.4,33649.21,31177.02,27084.05,26466.06,6498.09,6430.84,599.48,588.82,4222.03,4290.57,349.09,383.8,3930.13,3687.01,92003.36,222409.54,8764.01,105445.98,941402.64,710737.03,366453.28,353603.78,2865570.65,757334.83,71469.42,11596.74,605660.9,279684.99,308.98,124.82,460513.76,309741.67
"01:31","MCS 602","28-04-2025 19:06",97297.97,93879.96,1460.18,1505.8,46448.39,46728.98,28708.89,28982.03,9034.44,9184.78,321.7,326.43,4823.41,4729.14,513.13,576.74,5290.75,5385.43,106434.35,256355.7,8774.29,107694.96,1268609.85,931815.27,401206.92,358427.42,3617701.53,1073201.22,38162.58,6111.58,610589.32,303840.52,414.44,174.26,635137.6,418346.51
"01:32","MCS 603","28-04-2025 19:10",90293.84,94476.3,1714.09,1645.7,41429.37,41461.24,27963.98,26966.16,7907.65,8121.91,288.82,284.11,4362.82,4383.81,455.83,490.89,5182.12,5108.86,107126.67,257857.07,11394.28,123832.03,1266156.28,842706.97,400361.98,368826.97,3715316.46,1012111.81,36954.05,5737.78,616957.26,307432.38,410.66,166.17,631164.2,443595.34
"01:33","MCS 604","28-04-2025 19:14",71311.49,70288.42,3055.92,3163.09,35139.21,37433.46,29027.11,28162.06,8610.08,8913.59,487.77,501.25,8324.77,8694.45,614.87,760.37,3955.76,4229.69,85694.1,200235.62,19591.8,234981.3,1085024.89,741810.66,405488.75,357582.44,4034262.44,1083771.08,60372.69,9890.57,1207065.18,551771.81,526.68,232.02,480458.13,344384.4
"S1:8","QC MES 5 ppm","28-04-2025 19:18",5.02,4.89,4.96,4.52,5.04,5,5.48,5.52,4.95,4.84,4.57,4.94,5.1,4.98,5.06,4.7,4.82,4.82,19776.53,48522.84,105851.77,1264746.4,512944.61,360627.28,268376.37,251861.23,6976249.7,2008639.18,2076778.14,347152.03,2347897.99,1193838.93,14807.02,5615.21,2038076.84,1414275.72
"S1:9","SJS-Std","28-04-2025 19:22",78547.4,79499.92,20484.63,18813.27,38890.48,38715.5,23044.11,23968.84,15879.57,14793.46,602.15,548.13,13169.88,12529.59,698.45,723.89,3623.94,3370.55,35149.96,77445.56,44449.6,547166.55,407372.2,296218.38,119278.34,125973.23,2555832,736284.11,26568.74,4259.08,628736.22,321880.24,209.52,84.84,153853.32,104353.82
"01:34","MCS 605","28-04-2025 19:26",66842.59,65805.78,1615.56,1695.89,31526.37,30223.58,21473.32,19754.58,5008.11,5285.57,569.05,539.09,4746.03,4589.54,521.09,569.53,3021.81,2988.89,81069.61,208821.13,11468.45,133123.06,952968.49,702356.3,310736.91,292257.53,2344340.96,658256.69,70757.16,11652.68,656745.5,335681.5,456.68,203.66,384721.88,278266.63
"01:35","MCS 606","28-04-2025 19:30",75409.38,75789.96,1553.2,1503.97,33906.63,33457.99,24099.21,23734.49,6145.65,5906.54,317.89,305.42,4411.54,4143.04,383.57,429.31,3816.14,3695.67,91523.93,214145.56,10471.17,117169.08,1047363.97,723909.47,337399.72,321372.19,2885663.33,834360.05,40491.62,6681.24,616571.96,303542.93,337.86,137.33,503014.59,328447.5
"01:36","MCS 607","28-04-2025 19:34",82120.18,77284.45,1727.02,1809.13,33675.83,33625.27,25203.49,25246.95,6969.01,6911.85,515.18,531.51,4730.22,4679.5,623.53,663.07,4029.24,3895.2,87765.06,204677.63,10306.95,120725,965081.44,692092.89,331952.39,301464.4,2864658.96,808241.35,57584.64,9953.16,613893.57,290387.52,514.36,194.61,415647.36,304144.75
"01:37","MCS 608","28-04-2025 19:38",81034.07,81182.15,1110.62,1141.88,40685.21,40950.24,24046.73,23351.93,8252.31,8397.88,431.21,451.22,3170.37,3057.07,368.92,411.73,4610.97,4865.08,83311.14,212404.94,6201.68,74444.4,1120947.84,795390.94,310895.44,280449.23,3457842.66,1004820.85,51451.51,7867.38,396740.69,182681.34,298.24,117.88,512833.66,366400.17
"01:38","MCS 609","28-04-2025 19:42",86793.5,87473.73,1157.19,1297.49,37996.04,38918.97,27757.54,25015.02,7211.15,7066.89,508.55,524.96,4263.56,4088.69,500.34,505.46,4568.75,4336.21,101556.68,243341.56,7970.52,98400.52,1254822.86,889277.48,379226.2,344293.35,3413527.05,945540.46,65766.62,11211.8,618966.96,286308.62,435.44,180.44,545378.17,400523.34
"01:39","MCS 610","28-04-2025 19:46",72947.84,74135.62,1740.5,1741.4,31578.36,30683.21,24707.41,24630.8,5971.91,6240.96,667.56,634.45,4298.3,4230.08,513.2,548.18,3684.56,3845.23,77565.04,188282.65,10607.56,124485.27,909674.92,644631.88,306805.42,275639,2646284.72,704264.81,77400.97,11540.05,543235.22,278564.64,404.25,174.52,416310.36,284945.83
"01:40","MCS 611","28-04-2025 19:50",87041.08,89227.38,1051.07,1141.57,42423.24,41755.2,29649.47,27638.97,8235.4,7907.64,705.28,712.86,3592.62,3623.27,433.73,485.99,5075.62,4830.89,89851.04,218992.98,6282.22,74072.77,1125596.53,807648.96,371912.9,335819.13,3201554.52,973056.37,83456.21,13195.67,472491.89,220718.71,340.37,148.72,546771.82,375280.36
"01:41","MCS 612","28-04-2025 19:54",84318.82,88460.72,1292.49,1301.35,40051.15,42853.63,28564.84,28410.37,7440.48,7643.48,333.59,321.33,3561.69,3564.42,388,418.5,5015.91,5054.85,93219.25,213116.93,7355.97,92078.11,1096041.46,805894.6,350313.87,330225.74,3111266.17,856378.46,37133.96,6319.14,434376.91,225331.4,292.05,131.15,549080.71,372401.21
"01:42","MCS 613","28-04-2025 19:58",86510.59,88184.09,1195.01,1137.36,41059.32,43502,27737.75,28298.54,8031.05,7554.25,513.53,493.8,3216.31,3259.6,331.42,342.2,5117.84,4711.9,92163.23,211276.87,6753.56,79381.52,1097431.82,844131.57,340108.74,327048.52,3108699.44,883770.97,57331.89,9428.01,423536.02,201632.78,257.05,102.82,520305.35,386136.32
"01:43","MCS 614","28-04-2025 20:02",80153.9,77800.91,1344.38,1336.69,41222.15,40131.56,24892.85,23511.76,6487.11,6627.34,734.28,710.46,4218.99,4401.67,413.64,480.5,4047.39,4390.16,96925.24,221040.03,9135.92,105721.64,1272777.84,864100.71,372592.64,317163.36,3191865.73,836172.57,87756.13,15413.12,627781.99,311923.53,373.92,155.7,506197.83,368823.52
"S1:8","QC MES 5 ppm","28-04-2025 20:06",4.9,4.83,4.87,4.63,4.85,4.78,5.14,5.2,5.19,4.64,4.81,4.73,4.71,4.86,4.83,4.71,4.59,4.62,20521.43,49532.44,99251.52,1255496.24,539466.79,377514.32,277632.77,261618.96,7032356.88,2199648.4,2055037.79,364769.48,2459927.17,1185283.07,14259.69,5384.78,2105633.59,1367492.34
"S1:9","SJS-Std","28-04-2025 20:10",80184.27,75169.16,18842.11,19883.74,36858.33,36659.16,24684.61,22358.28,14721.43,14893.64,583.73,571.22,13302.36,13369.11,636.35,760.03,3481.07,3450.98,33088.39,76650.76,46714.36,529861.05,386178.41,293526.75,123399.32,116827.35,2448325.66,692728.75,25472.3,3998.18,673099.88,335196.81,202.99,87.77,151758.03,104844.14
"01:44","MCS 615","28-04-2025 20:14",89525.53,90193.06,1181.39,1173.17,39362.65,41510.58,30560.52,29389.09,8336.99,7875.58,529.99,503.32,3851.65,3768.22,427.31,463.38,5317.65,4996.89,99735.88,248714.89,7203.74,90370.44,1203229.24,834618.96,399475.27,383068.02,3514677.36,1025687.47,61829.7,10679.12,517997.11,261812.23,339.71,144.93,603472.82,427441.06
"01:45","MCS 616","28-04-2025 20:18",77935.3,72089.81,2029.63,2016.89,28858.2,29895.55,23656.8,21843.2,5356.68,5086.72,204.29,205.09,5803.01,5334.1,440.33,488.55,3662.06,3568.1,87524.16,200379.4,12718.5,138239.67,834152.2,581236.56,317541.5,280385.24,2285776.18,684269.39,24472.63,3953.98,792423.46,382776.4,366.07,161.42,406571.57,270069.54
