"Rack:Tube","Solution Label","Timestamp","Al 237.312 nm ppm","Al 308.215 nm ppm","Ca 315.887 nm ppm","Ca 422.673 nm ppm","Fe 238.204 nm ppm","Fe 259.940 nm ppm","K 766.491 nm ppm","K 769.897 nm ppm","Mg 279.553 nm ppm","Mg 280.270 nm ppm","Mn 257.610 nm ppm","Mn 293.931 nm ppm","Na 588.995 nm ppm","Na 589.592 nm ppm","P 213.618 nm ppm","P 214.914 nm ppm","Ti 334.941 nm ppm","Ti 336.122 nm ppm","Al 237.312 nm c/s","Al 308.215 nm c/s","Ca 315.887 nm c/s","Ca 422.673 nm c/s","Fe 238.204 nm c/s","Fe 259.940 nm c/s","K 766.491 nm c/s","K 769.897 nm c/s","Mg 279.553 nm c/s","Mg 280.270 nm c/s","Mn 257.610 nm c/s","Mn 293.931 nm c/s","Na 588.995 nm c/s","Na 589.592 nm c/s","P 213.618 nm c/s","P 214.914 nm c/s","Ti 334.941 nm c/s","Ti 336.122 nm c/s"
"01:03","BLK 3","28-04-2025 15:13",0.52,1.93,3.36,3.54,37.97,38.92,0.79,6.19,0.37,0.35,0.14,0.14,3.06,2.87,"0.08 u","0.01 u",0.08,0.04,34.7,995.41,789.5,9841.11,41557.64,28745.93,543.2,19515.48,6145.27,1706.63,740.68,102.56,34077.44,7114.73,10.44,0.61,433.11,221.64
"S1:8","QC MES 5 ppm","28-04-2025 15:17",4.75,4.64,5.11,4.44,5.01,4.8,5.52,5.48,5.07,4.48,4.94,4.85,5,4.8,4.84,4.77,4.82,4.97,21549.35,47985.58,105814.38,1255345.32,508589.03,386872.66,283776.85,246209.16,7122214.77,2231702.42,2035587.11,351894.69,2490042.11,1251228.58,14796.07,5440.73,1995754.68,1356645.84
"S1:9","SJS-Std","28-04-2025 15:21",80562.29,78831.82,18810.88,19738.72,37326.25,36713.79,23918.64,24536.19,15908.79,16075.44,556.4,563.77,13800.42,13216.82,685.94,782.78,3470.53,3571.02,35350.89,82421.56,46744.88,530255.34,394984.92,289935.95,127329.86,120589.77,2582705.03,701939.6,25282.15,4198.63,639610.54,310061.5,221.18,96.41,160942,107720.28
"S1:9","SJS-Std","28-04-2025 15:25",83493.28,82561.9,20335.01,18478.64,38340.7,38547.92,24473.42,22783.55,14897.12,15804.63,587.16,563.95,12750.38,12539.71,678.92,759.9,3664.32,3665.6,32769.63,78581.57,47753.62,498762.04,417480.63,279521.46,126172.73,127586.17,2512429.09,680059.44,27191.3,4197.3,629944.93,335916.22,217.31,81.23,155350.7,109060.17
"S1:9","SJS-Std","28-04-2025 15:29",83029.01,81714.32,19898.52,18829.04,38194.91,36057.99,25238.57,23418.22,15762.33,14743.98,591.32,558.81,12934.46,13188.73,675.65,789.99,3671.85,3378.17,33039.32,81685.34,48025.64,516548.47,407661.31,281862.34,120676.23,127078.46,2640605.04,670991.15,24992.11,4137.06,684637.4,332136.95,209.59,91.88,156538.73,100129.32
"01:04","MCS 575","28-04-2025 15:33",81274.73,85830.91,1478.83,1433.93,38532.39,38291.96,25423.13,26211.59,7183.02,7201.14,692.32,733.43,3942.3,4254.27,431.11,436.35,4564.85,4166.9,83202.77,207249.25,8163.52,94622.35,1023036.71,736629.7,324600.01,314349.41,2909788.99,850715.44,83686.37,12806.6,512062.02,240794.71,322.49,126.71,492521.62,317009.29
"01:05","MCS 576","28-04-2025 15:37",76313.99,76972.05,2191.23,2191.65,38422.05,38592,26083.71,24334.09,9669.26,9557.49,732.74,679.01,6264.61,6369.77,731.24,745.07,4159.34,4211.95,85982.92,201346.3,13012.97,153881.6,1118826.6,763802.15,346100.82,324932.42,3953977.25,1170592.16,79256.69,13822.41,854706,403129.77,569.65,227.34,486643.74,324743.33
"01:06","MCS 577","28-04-2025 15:41",90652.43,99734.15,1203.95,1183.21,48151.24,48099.2,31371.61,29263.44,9585.14,8912.39,342.79,346.99,3670.28,3406.74,516.9,596.43,5875.66,5741.98,97153.74,238831.77,7293.11,82173.2,1280588.16,948698.18,405656.7,356507.63,3866966.3,1068837.62,38427.43,6426.36,450455.69,209330.94,411.06,182.2,599460.35,426865.16
"01:07","MCS 578","28-04-2025 15:45",93205.83,90422.97,752.95,864.19,42252.71,41118.18,32995.34,31412.68,8444.46,8570.87,668.28,672.85,3442.61,3532.63,339.27,355.71,5134.54,5027.55,106292.86,253639.1,4806.9,61925.77,1162351.21,866201.99,461399.83,419637.56,3643460,1046276.07,79094.5,12351.53,464067.67,232545.21,289.24,118.05,643099.33,438146.88
"01:08","MCS 579","28-04-2025 15:49",73319.73,71650.4,1153.4,1231.09,34937.04,33167.73,23633.12,23871.48,7040.92,6979.07,591.45,610.77,4030.07,3780.08,423.3,444.16,4181.13,4547.63,89835.2,208571.36,7729.65,90399.54,1054677.05,694985.8,356985.66,318163.06,2941595.01,895279.47,70930.75,11657.34,570929.21,254186.37,366.26,135.41,506337.25,345975.81
"01:09","MCS 580","28-04-2025 15:53",111856.27,105754.81,1376.85,1434.62,47234.5,50756.06,37684.27,38234.59,9626.58,9992.9,709.18,720.84,3907.98,3982.53,750.73,862.38,6232.71,6421.59,118598.93,286187.13,9018.76,111960.41,1452897.63,993920.33,497742.22,471566.35,4287483.48,1214859.12,81005.92,13847.74,547397.86,252490.05,651.39,253.32,760792.24,502385.04
"01:10","MCS 581","28-04-2025 15:57",98613.51,95299.9,1070.94,1089.53,44498.06,44286.1,32251.64,31636.06,9141.3,9339.95,510.3,528.44,4072.85,4155.96,465.52,476.66,5651.15,5442.81,98611.23,237475.62,6104.97,72628.19,1189125.51,904730.77,407028.22,362987.18,3712500.72,1095097.86,62457.06,9734.73,487108.02,242151.87,333.02,128.39,606333.83,391715.21
"01:11","MCS 582","28-04-2025 16:01",80721.83,82759.56,1384.41,1374.55,41145.03,41962.07,25836.31,25372.87,8685.97,8194.94,579.74,549.76,2966.64,3004.58,321.02,365.96,4741.25,4613.29,78303.33,180903.95,7847.76,88783.57,948410.14,700930.84,323868.82,298455.85,3190984.94,934571.17,61898.21,9669.15,336884.61,166569.62,247.37,105.6,494694.58,314752.56
"01:12","MCS 583","28-04-2025 16:05",84404.75,85883.36,1817.69,1828.28,40437.03,39240.29,26783.02,26189.91,7867.7,7921.75,495.37,500.88,5315.96,5217.6,583.76,609.65,4614.6,4980.06,93063.4,239409.49,11659.24,133884.29,1115010.21,779230.58,344927.42,328127.21,3449998.25,896950.29,55608.19,9468.4,708019.3,353941.45,452.92,192.51,573278.09,393609.85
"01:13","MCS 584","28-04-2025 16:09",86763.52,88076.47,1302.52,1355.23,41251.24,40790.07,28327.02,27458.65,8452.35,8501.44,326.74,326.46,3500.42,3380.19,475.55,533.82,5350.14,5414.65,98232.22,257210.97,8739.93,97504.69,1239104.78,881123.38,389956.53,374717.15,3520962.11,995492.36,37983.9,6174.34,477626.74,223899.31,400.16,177.72,591405,433325.68
"S1:8","QC MES 5 ppm","28-04-2025 16:13",4.92,4.66,4.84,4.67,4.9,4.65,5.31,5.48,4.83,4.86,4.94,4.79,4.94,5.09,4.97,4.85,4.7,4.78,19957.56,51775.33,102677.97,1242798.61,521210.86,376973.97,275808.33,244397.83,7557977.25,2034520.2,2169992.97,339009.01,2436224,1260379.36,14384.9,5766.72,2174756.37,1483420.06
"S1:9","SJS-Std","28-04-2025 16:17",80068.38,77436.85,20023.77,19765.54,38817.64,37214.09,23165.05,23893.49,15734.38,15745.25,584.33,573.28,12586.36,13680.77,660.32,776.72,3519.77,3650.25,33155.88,76525.85,47235.74,534994.35,410041.12,271461.52,117154.52,124993.05,2571589.35,720596.32,26928.04,4074.16,678875.65,324779.23,215.53,88.37,160000.76,109681.89
"01:14","MCS 585","28-04-2025 16:21",74702.73,73664.9,2300.72,2423.78,29220.34,28351.24,21420.49,22982.71,6098.86,5751.52,280.38,291.64,5057.25,4757.49,867.86,903.74,3582.53,3769.82,81187.11,187368.35,13260.48,169129.74,827173.13,550940.75,273130.06,266792.83,2433951.7,655503.91,31235.14,5405.56,653610.01,305287.07,679.47,266.84,398640.66,273215.76
"01:15","MCS 586","28-04-2025 16:25",84382.55,85103.41,1040.18,1117.99,45153.53,47222.12,27316.54,28467.5,8910.2,9207.83,653.3,654.64,3272.88,3376.14,407.13,486.08,5328.37,5170.19,101993.18,242577.08,6802.49,79815.45,1379346.09,934675.14,387991.59,350436.91,4052064.26,1176264.57,81812.62,13846.64,464391.26,213288.91,342.29,153.32,638699.5,443326.92
"01:16","MCS 587","28-04-2025 16:29",94145.49,101054.68,894.3,980.87,46758.46,46200.04,35420.9,36337.04,9547.23,8859.16,616.95,614.01,3269.04,2988.1,388.73,460.55,5537.68,5870.29,109544.28,263983.66,5205.43,64617.4,1315405.05,899920.24,449747.36,418380.13,4012577.79,1119457.21,73722.74,10911.92,431142.14,191476.55,315.36,132.87,620718.71,426918.91
"01:17","MCS 588","28-04-2025 16:33",87130.52,84608.01,1444.57,1425.93,38788.21,40086.41,29319.55,28961.75,7738.46,7725.91,442.92,472.54,3867.58,3932.2,327.69,408.14,5052.82,4679.5,100470.12,225909.47,9140.54,106393.53,1130571.05,806408.28,393949.07,338961,3435239.51,965917.76,55000.24,8362.93,545279.13,248832.05,271.63,120.68,561878.52,378469.14
"01:18","MCS 589","28-04-2025 16:37",81142.34,78175.63,1163.99,1210.26,39776.57,37994.54,24786.21,24440.64,7194.84,7213.06,814.69,872.29,3898.65,3831.88,448.44,503.64,4560.21,4447.49,83089.72,208887.96,7166.46,80739.56,1058398.12,768590.88,312079.47,278602.98,2996979.73,847881.36,95248.21,14988.03,498292.06,231595.98,350.02,150.46,501604.58,344366.58
"01:19","MCS 590","28-04-2025 16:41",62120.4,60910.04,1920.41,2105.65,25161.92,25396.42,18962.37,17601.05,4439.2,4695.95,527.31,542.56,4804.3,4936.17,352.85,427.27,2377.88,2516.96,67253.29,169077.07,12634.37,137584.56,726352.41,534156.7,236691.67,223583.66,1996189.34,564734.51,63387.92,10242.64,616788.77,319293.83,291.63,126.99,285204.35,199669.72
"01:20","MCS 591","28-04-2025 16:45",89168.97,94738.61,1273.83,1293.06,48020.32,47844.08,28858.01,28398.43,8416.18,9129,262.29,268.45,3405.43,3513.44,254.09,340.37,5320.21,5303.78,107721.61,259450.8,8635.62,98109.13,1301731.01,960285.16,389317.3,385502.3,3770037.29,1053174.6,30780.48,5279.56,491523.65,235203.9,223.79,98.46,591287.23,429226.16
"01:21","MCS 592","28-04-2025 16:49",61818.08,64493.19,2389.65,2383.57,31584.31,29476.87,18204.08,16835.61,5616.13,5568.1,218.85,220.63,4440.71,4732.27,501.73,508.52,3421.92,3291.46,71173.8,169284.71,15001.63,170216.27,873743.37,609091.18,237748.92,229047.95,2467022.13,698830.51,25747.46,3937.91,640227.52,289872.12,423.43,170.07,408718.04,261431.78
"01:22","MCS 593","28-04-2025 16:53",77990.14,78415.6,1400.83,1366.84,36468.15,36857.34,25401.62,25455.74,6875.63,6919.26,770.23,759.99,4626.75,4273.82,455.72,499.93,4150.3,4012.24,91142.68,222546.14,8758.26,109963.97,1128588.88,775669.32,369428.87,347070.52,3242868.23,864278.04,100625.8,15517.04,629168.06,310717.52,366.61,158.77,512876.16,330449.43
"01:23","MCS 594","28-04-2025 16:57",70230.97,74182.09,1993.85,2012.88,30218.33,31040.38,21149.98,20808.4,6801.43,6954.08,204.87,207.75,4059.9,4036.6,477.76,535.81,4199.23,4232.16,77408.26,184128.94,11351.51,129263.85,757339.63,577559.46,251916.94,243892.33,2740754.81,753640.81,23329.34,3834.82,514996.16,249975.71,358.39,153.09,464768.61,333310.03
"S1:8","QC MES 5 ppm","28-04-2025 17:01",5.04,5.1,4.98,4.51,4.93,4.95,5.29,5.22,4.98,4.68,4.99,4.91,4.83,4.87,4.82,4.92,4.76,4.76,20215.07,48206.71,103558.12,1197188.77,526250.17,387888.32,263465.64,267054.24,7102645.95,2107417.04,2185861.65,368957.09,2356045.06,1210206.51,14670.35,5780.86,2192304.35,1404651.83
"S1:9","SJS-Std","28-04-2025 17:05",81154.13,80194.86,19279.45,18633.57,39006.78,37751.59,23638.29,22529.5,16012.11,15568.47,564.12,549.1,12655.81,13477.08,613.81,803.19,3519.63,3358.97,34192,78461.09,44877.74,509450.18,399353.2,281418.54,121749.5,123801.39,2410617.71,682878.51,25874.29,4097.86,672457.8,318864.17,205.77,93.36,159283.51,102029.45
"01:24","MCS 595","28-04-2025 17:09",78107.98,78980.97,1720.38,1708.91,38140.68,39001.33,25149.81,23898.65,6841.15,6596.3,753.03,747.15,5233.67,5668.91,627.63,683.95,4282.3,3983.3,85069.2,206375.65,10466.09,119762.75,1107077.77,759056.29,320145.15,299104.02,2754355.02,791412.64,80465.92,13847.24,688110.05,353947.04,515.78,202.16,465475.23,314093.73
"01:25","MCS 596","28-04-2025 17:13",65858.13,64640.02,2176.64,2144.32,27465.24,29783.16,23597.23,24066.44,5174.04,5369.77,260.91,276.74,5734.26,5509.18,525.07,563.34,3190.84,3110.01,82485.16,187283.16,14505.71,178562.65,900063.13,635510.69,339035.77,316091.93,2351074,656120.54,34939.49,5329.86,857194.88,382693.81,462.66,179.28,380442.34,268255.62
"01:26","MCS 597","28-04-2025 17:16",88044.97,93290.48,1625.23,1651.2,45410.56,42389.07,26085.34,25844.09,7464.89,7053.07,357.21,341.02,4252.22,4413.56,587.91,623.41,4896.7,5179.3,104761.58,245937.23,11155.86,130221.83,1341483.92,882664.69,364481.25,355940.45,3261414.61,979037.86,41705.33,7098.23,612879.68,296566.41,483.62,199.9,590701.77,415016.32
"01:27","MCS 598","28-04-2025 17:20",90131.35,92116.98,1076.55,1072.22,46172.51,45655.48,26368.64,25004.38,8986.95,9329.68,510.9,541.23,3112.5,3031.59,461.93,537.57,5615.44,5588.49,95402.64,221387.22,5956.62,75322.37,1250736.8,903628.17,301816.25,285366.6,3481902.73,1053108.9,57318.2,9356.63,397440.4,198028.2,357.63,143.26,582189.78,413625.66
"01:28","MCS 599","28-04-2025 17:24",93183.87,90744.89,1190.38,1208.96,46695.55,48843.07,29295.18,31193.58,9489.05,9850.6,301.31,294.98,3195.78,3158.75,463.99,543.36,5473.96,5556.73,108546.99,260626.99,7364.86,89868.71,1378807.22,1024658.36,422418.87,389046.53,4030664.29,1142165.5,39124.27,6165.88,441033.01,204736.16,387.06,167.17,649747.64,478864.34
"01:29","MCS 600","28-04-2025 17:28",80548.92,86644.32,2769.41,2890.06,42471.15,42488.35,32218.76,29785.79,10434.88,10908.87,398.73,408.33,7036.83,6631.3,388.67,433.41,4672.43,4560.55,95144.14,228111.98,17126.97,223862.57,1262297.68,897449.37,445131.63,405569.33,4671697.39,1328739.97,49951.07,7773.83,953077.22,442984.78,331.36,140.72,584314.43,379817.27
"01:30","MCS 601","28-04-2025 17:32",77651.31,77229.54,1303.82,1330.18,32832.25,33405.17,24648.18,25460.48,6260.18,6028.7,570.69,579.41,4153.27,4271.85,347.93,387.52,3767.94,3974.47,88646.16,226347.91,8285.28,102933.72,956965.82,683583.07,359922.2,337224.68,2818083.16,780134.6,71677.69,12057.19,627550.79,292005.5,308.62,119.23,455788.85,318340.85
"01:31","MCS 602","28-04-2025 17:36",97437.39,99546.93,1351.47,1537.92,43681.05,42894.16,30506.8,29188.09,8824.45,8506.04,312.04,303.72,4838.59,4525.95,528.9,556.31,5243.5,5319.07,109485.65,251594.71,8940.86,102666.96,1217609.76,858368.75,403747.46,342071.17,3958372.46,1011672.28,37064.65,6131.52,589980.86,309307.36,410.61,171.59,630265.42,435913.75
"01:32","MCS 603","28-04-2025 17:40",91643.19,96901.66,1703.66,1728.94,39626.79,39817.77,27209.66,26386.76,8020.39,7815.82,277.04,292.84,4368.83,4693.78,467.01,513.81,4941.38,5280.42,109768.89,266229.17,10344.14,132562.42,1301196.92,865913.15,387038.6,362348.59,3550843.19,1005402.71,35954.66,5573.91,675605.97,324783.35,390.46,159.79,639131.49,419121.15
"01:33","MCS 604","28-04-2025 17:44",69136.52,70036.7,2970.96,3056.66,36416.13,34793.97,28922.2,27038.67,8885.76,8517.39,496.48,480.55,8288.85,8386.07,628.18,705.54,3959.45,4170.26,82444.02,194877.89,19431.37,244730.33,1093291.07,767080.01,375447.9,377983.07,3802364.27,1099090.89,59890.79,10111.71,1131838.13,600256.11,529.85,220.93,496275.21,330827.49
"S1:8","QC MES 5 ppm","28-04-2025 17:48",4.78,4.9,5.14,4.78,4.79,4.71,5.59,5.16,4.94,4.43,4.72,4.73,4.67,5.12,4.94,4.97,4.78,4.88,20453.37,50271.73,103907.65,1256490.2,499220.8,370810.57,280227.99,253121.38,7203029.01,2127073.94,2089033.97,365204.92,2521033.9,1231988.74,15308.72,5447.03,2017582.72,1421258.43
"S1:9","SJS-Std","28-04-2025 17:52",82413.7,77116.22,19747.41,19879.41,37717.2,38224.73,25011.13,22934.32,16038.37,14591.32,573.35,576.89,12582.71,13063.91,668.42,737.01,3365.35,3664.55,33964.65,82760.46,43924.38,514399.17,382302.22,278784.63,121488.92,118498.95,2529203.69,721098.89,24998.16,4379.95,678299.1,304017.23,220.27,87.22,151356.42,106634.43
"01:34","MCS 605","28-04-2025 17:56",65959.42,66768.03,1672.82,1662.91,30080.33,29301.72,20576.83,19145.45,5381.78,4880.11,552.06,555.52,4740.26,4512.55,506.16,593.66,3126.87,3199.14,81234.68,203035.23,11395.02,126058.7,969633.33,691539.43,305462.35,284600.57,2390329.35,638550.43,73737.29,11659.81,645304.65,327899.33,464.67,188.6,379062.94,255610.87
"01:35","MCS 606","28-04-2025 18:00",72819.17,74054.07,1508.67,1586.21,31467.06,33493.67,23077.29,23315.56,5967.84,6202.17,314.06,305.94,4516.61,4401.79,383.69,421.45,3967.96,3853.82,86877.88,216312.32,9939.47,124825.45,1043757.39,710213.31,339135.34,336660.35,2755341.18,805704.23,42781.63,6707.86,613819.56,288768.53,345.76,138.32,495172,321525.09
"01:36","MCS 607","28-04-2025 18:04",77951.94,77096.45,1783.47,1685.27,32469.69,33725.9,23927.38,23025.72,6473.61,6741.79,520.74,495.35,4552.34,4468.7,631.04,695.18,4027.39,3886.88,88519.63,202402.82,10591.1,116655.89,947227.03,658928.56,304877.79,306162.1,2857206.03,770676.48,57527.13,9579.28,627101.19,308540.46,530.82,207.68,435986.13,290888.81
"01:37","MCS 608","28-04-2025 18:08",77526.12,78067.3,1030.28,1068.7,41112.12,37737.96,24889.23,24018.1,8533.8,8367.89,424.26,449.51,3025.08,3119.09,371.79,416.26,4646.94,4922.63,86300.63,193004.87,6320.38,73323.44,1054086.99,738607.69,299516.36,304545.29,3392306.17,969748.75,49019.9,8345.58,414219.43,198338.34,281.13,119.5,541219.2,348742.44
"01:38","MCS 609","28-04-2025 18:12",82770.4,82285.18,1250.45,1255.12,40545.83,38292.86,25849.85,26703,6874.61,7094.67,497.17,502.28,4170.2,3958.03,505.91,504.65,4514.69,4374.32,99862.78,245873.8,8203.58,104088.13,1199227.95,890285.79,396257.33,370402.36,3533210.29,940598.22,68462.18,10942.18,595260.75,292423.1,437.12,178.18,578914.69,369813.48
"01:39","MCS 610","28-04-2025 18:16",76031.42,76733.81,1765.32,1682.12,31013.04,33159.24,23527.52,22750.18,6270.43,5838.96,673,636.11,4537.67,4236.23,540.14,549.62,3752.8,3761.01,78124.54,193433.79,10258.98,124658.84,868952.11,593127.35,310528.59,294723.23,2586578.2,696372.64,74681.34,12000.69,559105.98,272513.81,396.91,172.2,438417.57,273319.66
"01:40","MCS 611","28-04-2025 18:20",88934.53,88218.88,1086.02,1118.67,42176.82,42422.2,29706.38,27431.52,7739.91,8008.94,695.25,741.52,3484.71,3477.03,431.35,490.07,4727.5,4742.89,92188.18,222076.63,6615.81,73077.56,1097881.6,819697.76,378082.04,353440.66,3487066.69,952163.18,86846.55,13651.51,450279.52,220514.11,354.69,145.37,545549.09,364585.98
"01:41","MCS 612","28-04-2025 18:24",87986.81,83160.96,1215.44,1249.68,42627.09,41125.64,27513.13,26484.84,8142.1,7446.43,332.06,336.1,3423.81,3489.53,365.76,435.16,4870.23,5306.46,89183.95,214936.17,7557.8,89255.84,1130095.1,754370.38,359966.4,330719.2,3248107.65,921531.09,36887.47,6188.03,454196.6,217457.48,305.54,123.7,568662.07,397700.59
"01:42","MCS 613","28-04-2025 18:28",86877.17,85085.21,1155.98,1177.35,41653.77,43038.62,28710.12,27551.44,7569.61,7761.92,490.89,514.91,3162.23,3237.49,311.68,335.22,4876.4,5007.81,88287,220682.94,6570.55,82146.55,1142020.41,838181.45,352165.93,335479.74,3273875.88,924709.55,59049.67,9065.14,426523.18,201377.78,256.25,101.57,516446.21,372933.22
"01:43","MCS 614","28-04-2025 18:32",76319.47,77485.93,1319.69,1370.05,40244.95,42679.67,24080.5,25039.38,6238.03,6498.02,712.61,691.73,4282.5,4127.59,446.39,488.05,4275.9,4238.34,99271.18,225037.31,9047.68,111024.82,1257925.91,928324.52,359066.94,348261.99,2917185.04,863525.65,88840.29,15636.74,600940.98,303896.8,403.51,162.13,522415.72,368638.29
"S1:8","QC MES 5 ppm","28-04-2025 18:36",4.97,4.83,4.86,4.63,4.89,4.98,5.23,5.07,4.97,4.77,4.93,4.73,4.65,5,5.08,4.85,4.87,4.81,20336.07,50993.12,101316.92,1185270.47,519327.84,383692.25,278063.91,247322.1,6994272.53,2142931.96,2136243.01,342683.04,2409323.15,1244862.54,15154.17,5799.68,2093514.71,1486902.67
"S1:9","SJS-Std","28-04-2025 18:40",76542.96,78014.34,19905.9,19705.56,35496.62,37283.91,22691.65,23468.31,15583.29,14955.36,586.85,594.65,13147.98,12571.14,651.37,768.28,3354.14,3570.3,32143.05,76035.44,45649.27,542560.31,391985.69,276861.81,122931.38,124723.13,2498347.26,694049.55,26568.83,4281.33,680965.18,315150.88,210.16,93.69,155234.12,102804.64
"01:44","MCS 615","28-04-2025 18:44",84291.66,88565.73,1176.13,1164.45,39620.74,40698.41,29171.77,30249.94,8500.14,8138.17,543.4,511.95,4075.08,3931.71,443.93,463.89,5294.67,5339.92,103412.76,231921.68,7454.25,87671.41,1231311.33,857901.76,402269.62,365201,3471833.25,990226.1,62301.08,10380.43,533234.64,266187.52,371.31,140.24,624866.11,414204.36
"01:45","MCS 616","28-04-2025 18:48",76748.79,75691.94,1914.62,1955.35,29013.04,30603.64,23562.46,22744.57,5606.63,5529.4,190.76,190.66,5424.31,5402.98,464.15,504.85,3399.44,3513.67,86910.87,201304.01,11918.6,139321.31,855268.16,618421.25,311457.01,295325.86,2374955.63,636993.21,23220.1,3753.31,765293.48,374699.87,393.95,159.61,419611.14,291231.02
