"Rack:Tube","Solution Label","Timestamp","Al 237.312 nm ppm","Al 308.215 nm ppm","Ca 315.887 nm ppm","Ca 422.673 nm ppm","Fe 238.204 nm ppm","Fe 259.940 nm ppm","K 766.491 nm ppm","K 769.897 nm ppm","Mg 279.553 nm ppm","Mg 280.270 nm ppm","Mn 257.610 nm ppm","Mn 293.931 nm ppm","Na 588.995 nm ppm","Na 589.592 nm ppm","P 213.618 nm ppm","P 214.914 nm ppm","Ti 334.941 nm ppm","Ti 336.122 nm ppm","Al 237.312 nm c/s","Al 308.215 nm c/s","Ca 315.887 nm c/s","Ca 422.673 nm c/s","Fe 238.204 nm c/s","Fe 259.940 nm c/s","K 766.491 nm c/s","K 769.897 nm c/s","Mg 279.553 nm c/s","Mg 280.270 nm c/s","Mn 257.610 nm c/s","Mn 293.931 nm c/s","Na 588.995 nm c/s","Na 589.592 nm c/s","P 213.618 nm c/s","P 214.914 nm c/s","Ti 334.941 nm c/s","Ti 336.122 nm c/s"
"S1:8","QC MES 5 ppm","28-04-2025 17:17",4.85,5.02,5,4.73,4.66,4.63,5.31,5.35,4.93,4.45,4.73,5.07,4.95,4.94,4.88,4.88,4.98,4.98,20884.57,47731.3,103445.97,1264142.1,504757.29,385852.69,262220.6,251514.84,7521557.75,2047750.81,2171225.87,355731.39,2517875.93,1182411.01,14476.33,5533.45,2059375.04,1424510.75
"S1:9","SJS-Std","28-04-2025 17:21",77627.96,75219.44,20609.56,18564.17,37859.96,36889.98,23712.09,23967.1,16138.62,16001,598.19,585.04,13097.24,13728.92,701.88,789.33,3418.4,3411.92,35161.01,79035.26,47270.22,540317.58,414264.16,296732.14,123652.37,118975.02,2455556.27,714204.46,26888.21,4259.61,686968.35,309399.02,222.15,98.2,152395.63,105085.33
"S1:9","SJS-Std","28-04-2025 17:25",83313.39,82077.01,20524.96,18501.64,37884.75,36407.02,23652.69,23363.58,15996.4,15004.1,564.47,568.36,13023.47,12918.32,678.18,710.98,3588.34,3620.15,32431.43,80923.01,47168.14,545574.88,383756.52,298603.8,127611.75,122546.66,2634336.04,689611.92,26707.24,4231.98,636090.22,328423.54,209.06,87.19,149527.15,101632.16
"S1:9","SJS-Std","28-04-2025 17:29",78677.4,77599.12,20522.78,18792.85,37842.18,37000.2,24765.61,24842.58,15939.46,15457.68,595.18,569.26,12976.67,13319.34,652.63,802.05,3507.67,3509.91,35419.27,79054.97,44127.32,519207.5,407221.68,287283.89,124826.74,125836.89,2581817.48,675850.13,26523.79,4167.83,648706.11,321318.87,211.49,86.67,160122.97,103105.1
"01:04","MCS 575","28-04-2025 17:33",83785.47,80325.14,1398.2,1472.73,39017.6,39559.51,27327.08,25207.64,7225.29,7153.49,730.09,724.17,4140.9,4176.74,419.09,456.75,4306.42,4258.25,86363.04,201616.68,8352.38,95246.48,975667.97,759597.03,343575.3,307320.68,3101515.27,822352,80824.87,12789.87,543618.47,253413.62,331.69,129.17,479390.53,311526.63
"01:05","MCS 576","28-04-2025 17:37",71255.02,77013.28,2131.97,2297.22,39512.41,38090.53,26234.23,25140.28,9681.07,9681.36,715.36,727.54,6124.16,6407.13,709.11,758.06,4149.36,4154.93,84531.14,196039.49,13081.59,162470.34,1133844.29,793425.8,331885.17,320741.09,4069035.78,1192328.06,84878.13,13393.92,844625.38,401022.52,592.47,229.44,500381.58,342245.32
"01:06","MCS 577","28-04-2025 17:41",96748.4,97798.2,1211.92,1171.14,46829.08,48311.04,30353.44,31070.65,8953.44,9569.31,340.06,334.3,3428.79,3625.69,532.75,589.26,5852.37,5661.27,97583.12,243858.49,7057.5,81077.15,1239782.06,884591.68,395103.23,351034.27,3850675.32,1108985.28,37360.27,6326.86,476355.72,209340.76,394.35,175.71,611963.09,423157.43
"01:07","MCS 578","28-04-2025 17:45",91024.58,91178.74,739.35,896.92,41403.47,42933.43,32030.25,32404.12,8710.69,8157.55,615.09,668.81,3482.01,3231.85,348,380.32,5074.58,4937.87,102981.3,257698.22,5173.54,61502.05,1260066.2,904937.77,474505.06,415093.38,3847743.56,1126689.44,82845.06,12710.1,474083.68,229155.47,314.87,123.24,617892.01,421566.67
"01:08","MCS 579","28-04-2025 17:49",75591.02,74985.53,1135.16,1152.07,32176.25,33980.61,24013.52,23580.82,6792.14,7033.43,574.95,594.46,4030.2,3970.12,425.4,422.93,4219.17,4185.49,87770,210435.9,7513.75,91849.49,972690.64,688372.03,343399.9,315488.75,3104687.9,817242.36,70139.3,11991.49,575857.53,268125.84,343.6,133.99,526283.38,372653.91
"01:09","MCS 580","28-04-2025 17:53",108286.85,107350.62,1361.53,1413.36,49723.62,47516.39,37621.61,35912.51,9938,10336.87,654.65,665.96,4026.11,3973.77,802,817.44,6075.72,6424.45,119048.57,301518.26,8909.72,110514.61,1373441.13,994068.06,514827.91,456020.85,4259124.56,1199323.8,86048.84,14142.87,518926.79,246674.47,615.27,269.35,724685.41,481549.27
"01:10","MCS 581","28-04-2025 17:57",93103.63,94724.93,1136.58,1127.36,45521.16,47111,32547.09,31826.98,9529.51,9580.49,553.53,536.49,4198.41,4077.81,447.27,483.02,5591.37,5510.74,104133.82,249347.98,6562.64,78389.7,1242504.71,841152.45,376046.3,374680.77,3859780.58,1003102.45,58945.13,9926.09,515679.29,229049.72,348.68,127.86,620414.96,388107.86
"01:11","MCS 582","28-04-2025 18:01",80232.88,80443.98,1407.36,1403.5,40770.97,42239.27,26855.23,26705.39,8684.09,8869.02,571.67,600.68,2916.81,2829.81,314.64,385.96,4780.44,4865.56,80247.33,185220.22,7968.47,85325.65,1036588.99,716410.74,323515.71,295574.59,3194672.91,892408.78,57598.82,9188.3,367517.64,160730.97,239.78,102.06,502014,345125.87
"01:12","MCS 583","28-04-2025 18:05",86963.44,89768.48,1818.04,1892.49,40813.45,40238.64,27830.2,25375.95,7740.27,7720.88,466.01,471.3,5263.6,5206.83,569.25,608.16,4686.87,4769.94,96687.19,233595.74,11654.34,134518.2,1196012.44,827025.48,357846.73,313406.14,3291089.62,927435.06,54605.06,9277.21,687132.87,337309.75,459.51,191.4,563057.45,365920.29
"01:13","MCS 584","28-04-2025 18:09",87719.47,89190.93,1381.07,1439.71,41894.17,44212.85,29836.98,27892.54,8361.64,7869.8,302.48,327.22,3342.04,3267.5,477.44,560.66,5022.94,5365.44,106403.99,233860.45,8437.19,98354.13,1294777.15,862380.49,413123.79,354980.28,3700760.55,991575.83,36134.18,6358.12,468931.34,222003.22,395.61,176.83,627284.05,421230.61
"S1:8","QC MES 5 ppm","28-04-2025 18:13",5.02,4.66,4.97,4.44,4.76,5.01,5.43,5.18,4.95,4.68,4.59,5.04,4.89,4.76,4.68,4.88,4.79,4.7,21699.44,49553.53,107288.83,1232882.34,525930.59,370993.01,279489.26,246395.75,7211304.64,2215302.55,2053024.19,354989.17,2400180.4,1268170.68,14520.96,5484.51,2144658.34,1366846.63
"S1:9","SJS-Std","28-04-2025 18:17",80618.73,76274.9,19893.09,18348.99,36451.61,35595.32,24069.65,23891.67,16266.05,15270.28,593.37,569.41,12874.8,12654.36,692.92,832.73,3537.05,3398.23,35377.5,79614.41,44196.09,541116.32,422410.96,296090.36,125993.91,121034.79,2484306.82,737301.25,25565.45,4018,658402.96,309063.81,210.47,92.56,151407.29,103854.31
"01:14","MCS 585","28-04-2025 18:21",75580.58,76492.46,2428.82,2414.9,28678.18,29328.22,21869.06,21328.19,5778.47,5933.88,295.42,289.71,4708.22,5169.45,843.2,926.78,3724.65,3692.62,73632.49,181408.3,14396.7,160333.9,793323.76,560266.38,288812.56,258297.31,2506506.66,694351.91,33226.03,5122.11,652284.13,313048.77,686.03,252.68,412747.15,262372.09
"01:15","MCS 586","28-04-2025 18:25",84672.2,92404.9,1004.38,1107.99,45768.92,46803.9,27635.58,26680.27,9370.66,9292.14,692.36,716.23,3062.36,3064.67,412.45,479.72,5065.93,5040.4,99084.03,238477.66,6427.6,81663.73,1448318.18,1012115.48,379413.79,359963.75,4097367.58,1123577.96,83297.34,14246.25,459749.99,215348.57,360.99,154.64,637843.64,452132.19
"01:16","MCS 587","28-04-2025 18:29",95902.15,96100.49,823.88,994.03,47758.89,46745.13,36415.03,33372.97,9545.08,9607.33,625.56,595.98,3235.87,2983.62,372.42,454.21,5538.98,5744.67,107190.8,252560.37,5161.05,70562.76,1280146.8,908856.14,443892.88,426940.16,4018534.85,1069381.85,69630.6,10820.64,431923.79,207940.53,306.03,138.06,634639.27,441338.44
"01:17","MCS 588","28-04-2025 18:33",83641.92,85289.03,1439.46,1452.72,38274.94,38751.03,27325.5,27976.95,8361.37,8097.07,428.42,435.29,3885.19,3804.13,341.8,388.85,4963.71,4702.15,99289.36,233921.58,8582.29,110670.33,1062785.94,793253.44,377815.14,357040.92,3525053.04,1006018.64,53841.12,8534.34,512719.57,243610.66,278.54,126.08,566640.91,369055.02
"01:18","MCS 589","28-04-2025 18:37",84032.1,83508.63,1158.95,1188.38,37853.96,38485.69,24766.57,24667.69,7735.84,7408.76,884.92,873.27,3722.56,3708.6,429.89,506.01,4383.72,4386.34,89092.23,208374,7139.91,81705.19,1108009.49,729562.31,314052.9,284553.42,3157464.69,848392.46,98756.21,14714.63,500970.32,226208,346.13,150.71,495169.18,329902.95
"01:19","MCS 590","28-04-2025 18:41",61540.41,63017.23,2068.18,2101.6,25069.23,24701.75,18433.31,17430.02,4702.33,4650.27,498.81,506.17,5104.74,4580.94,380.2,429.29,2399.84,2568.06,67517.73,168169.4,12805.51,138032.48,702794.33,529311.21,250589.36,235903.15,1891920.1,560448.35,61786.05,9795.34,635367.18,295710.5,302.74,118.96,275137.04,188137.23
"01:20","MCS 591","28-04-2025 18:45",89912.33,94712.01,1297.8,1297.03,46708.48,46839.99,29543.04,29579.51,8745.75,9127.56,257.88,249.79,3448.78,3634.82,263.97,328.45,5363.77,5114.93,104338.69,251481.82,8593.6,100775.39,1292872.6,932115.87,419480.46,370840.13,3949336.71,1071873.33,31765.74,5060.13,513886.67,232803.45,223.56,104.27,622214.01,440055.83
"01:21","MCS 592","28-04-2025 18:49",63328.75,63392.48,2397.23,2245.72,30590.36,29828.75,17141.9,16672.92,5756.94,5466.61,212.38,201.89,4442.62,4520.16,513.11,533.86,3349.14,3354.12,72381.92,172183.04,14834.79,166650.78,926523.11,616750.52,238721.83,234294.41,2335442.63,695645.33,26353.85,4034.03,613862.29,303274.31,408.9,166.08,398042.26,275287.21
"01:22","MCS 593","28-04-2025 18:53",80967.34,79353.99,1325.53,1406.78,35273.55,35632.69,27856.69,25088.88,7241.25,7150.23,773.54,814.42,4411.38,4241.34,440.57,480.67,4112.43,4047.28,95125.25,219907.89,8944.05,103195.7,1045111.92,741219.77,390259.76,351931.15,3194931.1,879634.55,96552.57,16052.26,613912.29,312153.46,386.37,164.47,524279.83,357343.41
"01:23","MCS 594","28-04-2025 18:57",74458.27,70439.88,1946.79,1885,28649.46,31268.79,20206.97,20308.92,6859.53,6359.13,205.48,212.84,4163.89,4293.97,477.51,535.43,4237.44,4215.44,76598.65,188003.39,10944.11,139782.29,777848.03,584299.75,275618.37,240614.04,2765702.36,751616.91,24255.95,3890.41,549118.64,260882.99,359.18,157.48,491474.46,317489.75
"S1:8","QC MES 5 ppm","28-04-2025 19:01",5.1,4.84,4.93,4.66,5.05,4.73,5.45,5.25,5.08,4.56,4.86,5.06,5.06,4.98,4.84,4.98,4.69,4.59,20880.22,49848.65,108590.71,1273058.41,515267.42,381847.46,260145.27,253410.68,7073525.59,2228328.07,2089712.91,367760.94,2557873.33,1204025.71,15004.25,5664.14,2161178.12,1363225.15
"S1:9","SJS-Std","28-04-2025 19:05",79440.66,75614.66,19423.71,18366.48,37326.98,37817.24,24979.53,22864.67,15073.26,16133.95,561.65,578.23,12746.12,13723.99,615.35,828,3560.41,3639.36,33594.66,76868.88,46900.65,504572.37,382904.82,280816.65,126651.1,117677.99,2603803.43,719853.75,27116.71,4293.03,669897.79,327764.04,202.29,91.44,148296.03,107951.92
"01:24","MCS 595","28-04-2025 19:09",82478.3,83756.75,1680.12,1703.32,38940.9,37957.9,23332.39,23696.8,7093.54,6921.38,705.6,759.82,5326.03,5529.92,637.54,695.8,4036.4,3950.7,88373.23,202343.73,10354.98,122397.57,1049170.74,738258.38,296014.83,301481.93,2832991.34,824267.32,84266.49,13372.92,698572.43,337648.07,489.74,203.07,450984.33,296349.89
"01:25","MCS 596","28-04-2025 19:13",64699.24,64715.31,2264.97,2249.51,28082.15,29512.7,24782.88,23249.44,5358.23,5024.34,259.3,260.05,5603.14,5841.98,572.68,563.14,3160.32,3275.22,82739.83,187823.78,14483.9,178611.74,870564.78,637163.38,327427.97,308975.43,2347627.71,650921.48,34289.45,5418.15,833454.49,396890,473.35,187.76,375214.18,269380.46
"01:26","MCS 597","28-04-2025 19:16",94722.86,87815.79,1592.36,1647.52,45389.79,43300.55,27075.61,25276.69,7283.31,7443.54,346.82,341.81,4084.62,4479.9,571.06,608.32,4813.41,5258.04,107461.87,263838.26,10313.94,126498.32,1312793.26,903941.73,359084.33,341726.74,3185357.97,941650.4,43723.11,7155.94,614458.78,302236.81,467.31,187.79,588542.74,430649.65
"01:27","MCS 598","28-04-2025 19:20",92168.95,93514.26,1060.75,1046.92,45232,47964.56,24813.72,25070.95,9272.16,8780.21,529.18,552.32,3201.39,3177.87,467.42,534.95,5490.46,5384.82,90113.2,216199.94,6417.27,77515.41,1212707.65,919233.97,325861.04,281993.83,3709715.95,1010505.64,60891.84,9424.43,409958.42,195412.93,359.48,147.2,562089.48,390388.02
"01:28","MCS 599","28-04-2025 19:24",96836.96,97593.27,1197.42,1295.73,47331.61,50177.89,28746.9,30327.56,9519.38,9291.6,319.09,314.61,3056.66,3163.19,483.75,527.7,5916.6,6017.08,108517.64,255478.63,7983.22,89351.27,1327559.49,976552.8,420757.1,369069.81,4009127.14,1153103.35,37927.77,6234.02,424181.45,202379.92,391.44,177.16,660954.4,468820.67
"01:29","MCS 600","28-04-2025 19:28",84668.09,81280.54,2903.84,2816.44,42101.21,41789.12,30737.73,29928.85,10884.34,11239.57,392.56,394.22,6860.28,6851.35,381.78,437.21,4926.68,4573.25,97126.29,234602.58,17931.05,207824.9,1228516.31,866683.32,420969.88,401548.33,4763828.46,1342927.59,46914.26,8068.39,916578.33,468141.95,342.61,145.53,573744.69,370747.14
"01:30","MCS 601","28-04-2025 19:32",73996.54,81317.06,1366.15,1402.58,31315.17,30947.85,25143.24,24903.09,6188.44,6238.15,592.72,575.56,4149.8,4406.15,339.01,380.22,3775.44,3824.13,88326.55,217388.18,9010.8,103074.37,932743.43,681857.68,378298.07,351647.86,2707254.53,768708.56,76068.98,12221.89,581132.8,286021.5,316.6,120.76,466241.05,307884.62
"01:31","MCS 602","28-04-2025 19:36",98109.5,95477.26,1409.98,1421.19,46446.81,46198.55,28344.41,28058.81,9066.01,8781.05,305.28,314.58,4471.67,4710.87,529.09,590.56,5642.87,5617.78,101147.46,263217.88,9024.18,103744.54,1307485.66,864421.16,382857.22,363422.44,3796722.28,1094921.61,35662.06,6014.73,648986.09,288468.28,417.59,172.8,592267.43,431080.81
"01:32","MCS 603","28-04-2025 19:40",87110.46,96026.72,1628.2,1703.18,39276.11,39534.77,28375.23,27777.45,7839.29,7802.76,293.18,288.23,4502.39,4648.9,455.77,502.58,5393.6,5053.78,105138.36,272035.7,10761.93,128548.51,1193265.79,898651.66,406823.02,375677.11,3740589.09,1023370.53,37394.69,5926.65,658275.27,303423.24,388.07,161.23,608120.8,418458.96
"01:33","MCS 604","28-04-2025 19:44",69704.54,69724.97,3047.99,3309.63,37562.68,35124.2,27413.09,27505.35,9003.8,9223.67,512.4,492.38,8753.1,8169.06,654.94,726.44,3961.32,4213.79,81319.93,198365.68,19143.76,244037.47,1099645.14,712558.98,397423.63,383584,4076293.86,1128824.96,61395.33,9983.71,1174084.91,598315.52,533.27,233.89,486739.86,343285.49
"S1:8","QC MES 5 ppm","28-04-2025 19:48",4.91,4.78,5.25,4.66,4.75,5.09,5.51,5.4,4.86,4.67,4.87,5,5.08,4.86,4.99,4.87,4.58,4.83,21042.01,51369.09,108002.28,1226238.02,546840.59,378194.95,264890.04,262649.79,7594854.71,2028073.93,2100600.05,356356.18,2397135.89,1250370.67,15479.48,5702.53,2078187.87,1370998.85
"S1:9","SJS-Std","28-04-2025 19:52",78174.75,75878.87,19221.93,19720.33,38744.07,38265.94,24157.14,23474.25,14802.87,16034.8,578.16,569.03,13437.98,13390.07,678.29,690.13,3439.55,3421.51,33374.42,82584.43,43325.67,525869.12,407289.53,281567.4,114789.23,122563.41,2534379.65,721937.55,25651.36,4127.51,656971.2,322275.74,218.97,83.8,150693.69,99467.34
"01:34","MCS 605","28-04-2025 19:56",66056.3,65686.91,1655.86,1689.74,31073.08,29605.57,21419.39,20507.08,5128.99,5069.2,534.4,536.9,4676.21,4697.26,516.01,561.56,3147.9,3135.98,79562.91,197108.54,10985.23,132556.23,927943.8,654563.16,290237.2,277029.23,2350908.72,649269.14,73566.29,10936.47,659769.12,332053.64,463.44,199.65,410274.25,254800.1
"01:35","MCS 606","28-04-2025 20:00",70854.26,72259.88,1501.73,1455.32,31097.86,31408.18,22729.47,23707.24,6141.76,6363.86,310.7,307.86,4236.69,4094.94,378.15,412.24,3735.21,3905.22,91624.97,208505.98,10453.01,125669.59,1009330.45,711490.48,342617.09,326419.6,2812598.04,825007.41,40564.53,6349.6,606496.11,293940.24,325.18,133.92,471314.19,337893.52
"01:36","MCS 607","28-04-2025 20:04",74582.99,76095.37,1723.56,1795.64,35015.44,33572.04,24095.9,23998.32,6913.03,6368.85,491.74,492.71,4581.15,4926.77,637.77,671.43,3921.34,3809.25,84066.32,207323.37,10328.12,116146.41,947958.91,669464.09,320924.57,310715.17,2708586.12,797645.42,59570.4,9442.53,585694.04,288871.93,509.51,201.64,430167.88,306214.41
"01:37","MCS 608","28-04-2025 20:08",78140.15,77466.09,1097.17,1086.14,39912.3,39235.42,24804.84,25114.72,7901.3,8637.59,416.67,420.26,3128.49,2983.48,355.25,395.86,4753.4,4699.77,82401.69,205883.13,6374.3,78625.27,1071250.51,773090.85,319598.6,280666.64,3453151.89,924613.43,51004.04,8048.23,411976.22,184141.62,272.83,121.88,504048.29,356829.32
"01:38","MCS 609","28-04-2025 20:12",81949.44,88124.45,1209.79,1228.69,41402.28,39131.57,25278.75,25275.29,7356.33,7063.24,489.34,530.64,4206.15,4239.87,489.97,509.03,4235.2,4629.77,109270.71,256262.4,8382.79,100425.68,1200718.78,886558.82,375993.05,373745.61,3278441.03,940930.89,64150.74,10390.19,589746.01,288157.1,435.15,178.86,549356.55,369498.48
"01:39","MCS 610","28-04-2025 20:16",78227.67,77883.43,1692.53,1814.09,33239.12,30639.1,23205,23816.83,6083.83,5991.3,628.91,672.68,4574.22,4353.42,550.45,576.68,3837.11,3737.09,77113.17,184090.9,10232.77,121913,906839.28,638417.97,307948.68,286438.34,2633535.8,701148.46,74313.5,11715.83,585558.84,257817.35,426.53,172.93,401412.27,292907.01
"01:40","MCS 611","28-04-2025 20:20",82424.07,83120.09,1042.84,1110.28,40051.87,39848.92,29059.83,27122.34,7900.01,7635.8,736.34,702.07,3458.84,3652.84,427.6,485.85,4806.38,4819.94,89971.21,221004.3,6603.36,72216.21,1096457.25,826868.16,358929.14,357651.21,3247598.62,928302.95,85205.79,14172.29,487775.54,218070.39,345.11,140.97,548709.82,367827.01
"01:41","MCS 612","28-04-2025 20:24",88493.78,86588.58,1276.74,1300.7,42582.52,42342.86,27238.44,27697.78,7908.54,7693.68,320.28,332.84,3463.73,3325.53,357.23,441.3,5218.26,5232.59,90159.53,228777.52,7406.77,89623.72,1146482.72,752458.65,341246.85,324500.01,3237318,938865.11,36286.38,6309.73,473119.92,226394.57,297.11,132.84,537198.47,369184.9
"01:42","MCS 613","28-04-2025 20:28",87469.56,83540.4,1129.46,1145.52,43318.14,43038.4,28125.81,26228.62,7836.33,7682.61,507.68,518.81,3339.14,3168.18,314.57,332.07,5071.72,4825.68,89873.3,226943.36,6540.85,82480.8,1106503.28,779081.96,349358.24,330064.8,3322458.64,897389.92,58154.34,9416.14,413411.87,197450.31,249.36,96.73,533479.81,355418.98
"01:43","MCS 614","28-04-2025 20:32",82565.46,77339.47,1394.87,1333.75,39691.51,39789.09,24087.7,23299.45,6533.6,6297.12,719.25,735.16,4110.75,4331.22,432.29,467.31,3993.13,4015.82,97667.34,220288.52,9152.35,111374.63,1315749.09,901869.09,361869.06,341401.5,3101061.02,879336.1,94173.06,14614.85,592600.75,288903.13,387.03,152.46,547725.75,350851.61
"S1:8","QC MES 5 ppm","28-04-2025 20:36",5,4.65,5.07,4.59,4.75,5.08,5.6,5.16,5.07,4.54,4.95,4.97,5.01,5.1,4.88,5.01,5.03,4.56,19946.67,48262.27,104449.53,1195202.94,509228.78,354621.8,273771.39,242771.51,7246530.11,2173544.7,2194734.78,338483.43,2399672.3,1158697.03,15085,5497.69,2125049.42,1448187.91
"S1:9","SJS-Std","28-04-2025 20:40",78602.3,80637.95,20401.04,19846.17,35639.92,38230.74,23282.27,24229.32,15469.72,14835.19,599.93,562.52,12860.14,13374.85,670.8,774.19,3589.05,3545.22,32115.09,83445.25,43664.12,535270.1,389133.21,295231.38,121561.22,120263.65,2428428.8,726967.45,25516.57,3978.87,664829.83,311755.8,214.91,89.82,154271.8,100034.35
"01:44","MCS 615","28-04-2025 20:44",85744,91792.51,1165.71,1171.8,41975.21,39844.08,31972.82,29797.92,8126.32,8219.43,539.36,512.77,4058.6,3816.55,434.03,491.23,4983.07,5418.87,94831.33,241450.66,7198.5,82262.14,1118568.04,815256.83,419085.51,379965.77,3434491.86,973006.34,61187.31,9847.76,536313.87,249570.34,358.98,140.41,626964.25,407934.77
"01:45","MCS 616","28-04-2025 20:48",74355,78017.17,1995.87,1913.5,30495.41,30079.46,23709.82,21679.91,5610.84,5559.56,193.24,198.37,5509.81,5539.47,434.99,511.69,3689.8,3621.48,84161.82,199800.33,11946.62,145791.05,860539.15,584658.73,296437.01,282126.21,2455142.09,659588.83,24353.95,3656.1,752077.16,379685.51,368.31,156.97,409846.09,282829.27
