"Rack:Tube","Solution Label","Timestamp","Al 237.312 nm ppm","Al 308.215 nm ppm","Ca 315.887 nm ppm","Ca 422.673 nm ppm","Fe 238.204 nm ppm","Fe 259.940 nm ppm","K 766.491 nm ppm","K 769.897 nm ppm","Mg 279.553 nm ppm","Mg 280.270 nm ppm","Mn 257.610 nm ppm","Mn 293.931 nm ppm","Na 588.995 nm ppm","Na 589.592 nm ppm","P 213.618 nm ppm","P 214.914 nm ppm","Ti 334.941 nm ppm","Ti 336.122 nm ppm","Al 237.312 nm c/s","Al 308.215 nm c/s","Ca 315.887 nm c/s","Ca 422.673 nm c/s","Fe 238.204 nm c/s","Fe 259.940 nm c/s","K 766.491 nm c/s","K 769.897 nm c/s","Mg 279.553 nm c/s","Mg 280.270 nm c/s","Mn 257.610 nm c/s","Mn 293.931 nm c/s","Na 588.995 nm c/s","Na 589.592 nm c/s","P 213.618 nm c/s","P 214.914 nm c/s","Ti 334.941 nm c/s","Ti 336.122 nm c/s"
"S1:9","SJS-Std","28-04-2025 15:55",79596.88,80265.5,18672.02,19934.46,39095.54,39195.44,23128.14,24776.18,14816.86,14949.38,570.45,585.88,13093.3,13001.73,669.5,721.85,3639.94,3538.73,35046.1,80973.27,44982.71,519969.34,386564.6,281026.17,116552.14,118929.69,2406775.14,702367.94,25169.83,4123.72,694545.15,307386.09,203.04,81.12,158659.39,100377.87
"S1:9","SJS-Std","28-04-2025 15:59",75942.61,76000.47,19360.51,19657.91,38579.68,35913.52,23426.23,23831.31,15218.34,14767.17,601.05,599,13817.12,13516.78,655.28,787.82,3527.26,3681.74,34910.96,83574.63,45554.21,541945.01,389716.85,279990.52,119428.56,120399.95,2652107.96,735959.77,27189.81,4365.3,685327.78,309620.8,213.82,88.69,158363.97,109787.61
"01:04","MCS 575","28-04-2025 16:03",77812.28,81694.39,1480.25,1513.2,38140.86,37931.07,27754.34,26739.03,7536.16,7540.98,704.07,753.44,4303.23,4180.55,404.55,435.79,4522.4,4436.8,87547.06,209713.02,8640.94,99740.3,991777.72,718936.62,325238.86,310421.54,2855358.13,798859.49,79963.21,13799.14,507285.99,238142.7,308.56,129.99,484651.4,311680.56
"01:05","MCS 576","28-04-2025 16:07",75398,73460.99,2174.88,2194.32,38208.49,39466.56,25394.08,26084.83,9425.42,9328.88,677.42,694.07,5827.98,6233.93,699.02,773.38,4081.09,4239.33,84958.31,200882.7,13463.46,163480.52,1095295.76,765954.36,342216.77,311519.3,4066216.01,1104880.56,80317.69,13781.57,821815.88,389598.43,566.1,241.93,463247.39,334416.41
"01:06","MCS 577","28-04-2025 16:11",93951.24,95712.19,1178.36,1202.11,47430.67,47397.22,30755.49,30187.07,8831.25,9351.43,324.38,343.98,3597.09,3609.64,516.06,612.12,5767.06,5742.85,105177.75,239603.31,7088.63,86007.46,1267449.33,951358.16,383520.9,385595.67,3697084.44,1084399.02,36207.75,6424.75,452585.35,211288.44,409.97,177.31,609099.56,420549.82
"01:07","MCS 578","28-04-2025 16:15",94276.97,90075.15,809.18,866.65,41870.21,39723.42,31945.45,33622.67,8415.22,8382.25,631.36,632.92,3507.88,3355.45,338.02,364.47,5116.9,5200.47,110106.1,252780.71,4882.31,65302.95,1201527.54,868266.8,464318.27,434432.23,3698710,1105570.95,79166.3,12531.95,487237.16,222796.76,288.3,120.56,641913.17,436020.71
"01:08","MCS 579","28-04-2025 16:19",77555.65,71007.11,1151.78,1186.17,31962.43,32572.25,24825.39,23704.7,6824.04,6372.36,554.18,571.29,3939.4,3741.92,392.79,428.37,4473.86,4411.57,85738.59,218468.01,7652.59,92252.77,962517.95,726434.25,336283.24,316742.28,3039851.16,858193.58,72661.02,11285,565805.85,257574.65,374.64,136.49,515598.03,376807.13
"01:09","MCS 580","28-04-2025 16:23",109101.7,105698.39,1379.02,1389.9,48380.47,46833.95,36060.92,37420.9,10058.5,9825.57,677.24,683.48,3915.87,4047.6,772.72,857.12,6462.34,6138.75,124648.48,294024.92,8501.05,104949.05,1431953.88,1026367.69,484557.13,474122.08,4121258.87,1227453.37,82734.36,13758.6,534669.53,258504.89,622.21,245.85,734243.32,498074.11
"01:10","MCS 581","28-04-2025 16:27",93876.53,98979.95,1096.47,1113.63,47938.63,47438.22,32300.47,31806.82,9455.99,8858.03,551.06,541.19,4095.83,3973.66,447.26,460.87,5519.24,5277.52,103385.88,233043.13,6144.31,77492.08,1216706.3,857821.87,402405,381822.19,3712823.05,1091350.64,58679.23,9798.69,500783.26,248066.15,356.86,129.23,596754.09,397649.36
"01:11","MCS 582","28-04-2025 16:31",84361.88,77313.61,1352.91,1399.63,40410.62,40250.46,25597.98,25114.88,8954.27,8585.03,564.08,558.45,2875.98,3036.66,312.55,364.49,4776.25,5014.91,75898.28,185424.41,7440.9,91992.85,948063.1,697779.35,299289.19,297247.9,3169937.13,867450.74,56454.63,10033.4,356032.95,165780.76,233.96,103.08,470810.07,334080.53
"01:12","MCS 583","28-04-2025 16:35",85681.72,87281.19,1846.08,1914.48,40761.42,42164.42,26184.74,25302.4,7483.36,7911.06,459.96,464.91,5126.24,5395.7,579.04,591.32,4991.99,4738.82,101539.05,233281.61,11139.38,137247.95,1197088.19,849570.56,346120.41,336189.64,3397142.65,959947.24,57947.24,8764.82,670560.05,343574.48,439.66,175.61,552015.02,368519.88
"01:13","MCS 584","28-04-2025 16:39",89784.91,90873.35,1353.51,1416.27,43055.42,44507.22,28593.21,29435.84,8355.03,8225.26,308.14,322.78,3339.04,3557.14,486.21,535.19,5077.79,5363.36,97409.04,235006.08,8500.87,101449.15,1303727.82,860151.94,385694.05,351582.09,3562118.68,1045563.33,38247.68,6346.35,464333.23,221323.75,406.74,167.38,601969.69,421707.33
"S1:8","QC MES 5 ppm","28-04-2025 16:43",4.69,4.73,4.78,4.79,5.02,4.84,5.5,5.06,4.82,4.56,4.83,5.02,5.15,4.91,5.04,4.69,4.59,4.65,21550.03,48005.52,102787.94,1245016.06,518081.6,381573.08,277147.96,266528.64,7054482.89,2153565.81,2163672.11,338859.91,2405839.05,1253286.51,14590.52,5401.06,2000107.53,1384172.85
"S1:9","SJS-Std","28-04-2025 16:47",78834.51,75389.28,20223.27,19770.59,35751.22,35922.05,24747.88,23170.79,16062.73,16056.87,571.23,559.52,13293.61,13218.96,674.74,776.32,3613.95,3606.07,34688.1,83392.34,44902.74,530952.11,395322.98,289633.68,127609.48,122839.9,2629816.58,728679.7,24939.89,4348.53,645966.54,321333.99,212.26,93.38,150206.08,103659.12
"01:14","MCS 585","28-04-2025 16:51",70232.22,76450.87,2372.03,2364.69,30868.72,31123.37,22454.64,21342.89,5998.59,5994.83,284.6,295.02,5010.69,4681.09,870.14,884.95,3655.69,3699.68,75885.01,190420.29,13451.7,159091.81,815122.01,544128.34,277528.18,268071.69,2446078.53,647790.55,33363.37,5190.41,616605.34,301205.53,647.09,261.09,406794.97,274579.76
"01:15","MCS 586","28-04-2025 16:55",89582.26,90762.18,1069.64,1118.42,47457.39,47760.28,27331.83,28268.45,9200.1,8953.93,707.13,671.24,3176.32,3142.49,427.85,488.52,5307.88,5411.49,101362.22,242687.89,6644.47,83147.81,1368309.64,1002290.75,399665.69,376411.64,3866697.4,1107987.95,83517.51,13632.08,460120.96,217807.74,362.69,156.15,632614.22,423254.05
"01:16","MCS 587","28-04-2025 16:59",95197.79,96465.73,844.87,915.45,47700.89,47382.54,35046.19,33420.89,9010.58,9356.84,591.01,597.2,3054.9,3102.38,379.32,430.11,5690.26,5491.54,105912.79,271961.15,5393.62,64553.38,1334295.17,877229.82,476626.24,435633.96,4075245.76,1116426.47,69105.06,10894.57,435312.41,196581.23,294.15,137.55,616601.51,447588.51
"01:17","MCS 588","28-04-2025 17:03",86807.72,87998.6,1480.94,1516.4,38784.5,40060.89,29667.27,28798.64,7807.56,7905.23,441.99,473.66,3773.41,3770.26,338.83,399.14,4979.89,4921.4,95892.64,238228.76,8845.91,108130.9,1086584.5,761672.19,369542.05,362317.28,3522323.88,930749.35,54524.06,8377.82,532340.61,256753.67,268.83,129.01,579815.58,401797.99
"01:18","MCS 589","28-04-2025 17:07",81269.44,80334.89,1178.31,1269.66,38764.01,37673.82,23705.32,24686.88,7356.06,7263.73,811.7,813.7,3925.09,3632.61,467.16,521.34,4400.87,4471.09,84959.65,214246.05,7290.26,81566.42,1091735.88,766143.51,317840.79,275526.07,3184866.18,875628.52,93308.58,15808.63,500867.15,229432.13,362.54,143.08,520945.51,336771.39
"01:19","MCS 590","28-04-2025 17:11",59896.34,61394.33,1935.43,2042.36,25177.91,26528.84,18402.93,19077.49,4758.88,4596.05,520.73,529.45,4668.01,5036.55,349.43,409.65,2496.56,2415.31,65974.17,171843.51,12104.61,137248.13,731805.65,519727.47,246156.6,235753.72,1984521.32,514151.25,58534.31,9451.3,637607.19,308221.48,298.69,127.25,279516.64,185661.69
"01:20","MCS 591","28-04-2025 17:15",88808.08,96081.16,1321.73,1414.8,46897.02,45272.98,30067.72,27856.09,9231.31,8956.63,257.63,253.2,3421.78,3646.13,256.7,311.27,5398.24,5078.8,105053.08,248796.39,8360.68,101496.21,1405017.19,980896.86,417248.96,388221.83,3907691.35,1096807.84,33319.97,5181.07,506105.88,246735.37,234.02,107.27,612190.54,402753.46
"01:21","MCS 592","28-04-2025 17:19",64355.67,63729.07,2367.83,2364.56,29940.71,31417.26,17941.47,17399.85,5722.43,5469,204.56,215.12,4745.26,4329.77,482.7,546.68,3294.21,3289.3,75479.45,171807.4,14269.06,164558.26,861341.82,660144.89,239929.66,221899.83,2311301.37,669867.25,25291.82,4139.42,632679.26,308799.64,397.09,156.77,409482.28,262225.77
"01:22","MCS 593","28-04-2025 17:23",81674.21,80012.9,1433.88,1441.76,38015.79,35033.82,27709.09,25525.11,7143.04,7441.49,756.98,753.49,4280.93,4597.95,435.44,479.87,4314.53,4269.99,92658.08,232768.89,8887.3,102339.51,1132571.85,782015.51,371785,358356.36,3102942.28,896204.85,97019.6,16333,649454.12,308543.43,389.32,166.32,529656.94,329500.45
"01:23","MCS 594","28-04-2025 17:27",69165.97,72194.61,2051.49,1940.07,31063.5,28764.08,20618.52,19951.5,6985.4,6920.38,224.28,219.43,4274.31,3950.68,464.48,546.78,4563.93,4353.12,74389.21,187434.7,10858.84,134926.19,789306.24,574496.34,249979.34,250577.49,2702760.84,789326.42,23385.22,3678.75,517707.11,249299.71,380.36,146.03,485593.65,331748.83
"S1:8","QC MES 5 ppm","28-04-2025 17:31",4.67,4.8,4.79,4.62,5.05,4.69,5.58,5.33,5,4.86,4.74,4.89,4.69,5.07,5,4.79,4.8,4.93,21905.56,51470.67,102379.32,1267920.41,520548.9,387114.42,273141.37,244448.21,7010455.87,2108161.15,2086389.75,348593.92,2555859.54,1198565.32,14377.2,5814.02,2128923.18,1406036.85
"S1:9","SJS-Std","28-04-2025 17:35",79206.32,79738.97,20098.64,19025.09,37117.33,37362.23,23378.75,22848.71,15107.72,16075.36,571.33,596.44,12918.32,13455.4,655.26,829.3,3559.61,3436.92,33790.61,76933.1,46262.37,508504.71,385077.18,282637.59,120044.09,125075.93,2436051,700038.08,24894.3,4022.66,680844.49,306136.89,209.38,91.01,159019.56,104563.21
"01:24","MCS 595","28-04-2025 17:39",81544.63,82097.88,1721.72,1829.57,39801.65,40671.22,22921.12,23598.22,6933.92,7033.75,727.84,758.13,5640.03,5417.05,610.52,682.74,4058.62,4231.44,88669.94,205231.09,10609.72,116749.67,1065719.49,782308.98,301721.42,287201.83,2861823.69,762897.22,82988.19,13275.08,705700.34,328971.95,476.95,199.15,475007.6,312652.2
"01:25","MCS 596","28-04-2025 17:43",67960.31,65455.03,2174.47,2153.26,27584.56,29839.6,25087.47,23212.6,5458.69,5147.5,266.56,264.05,5582.88,5954.85,541.55,566.39,3146.21,3312.28,79077.74,191751.85,14453.47,163823.17,914510.48,639129.06,341952.96,305701.14,2442445.74,707626.38,33991.89,5404.77,809649,392474.98,499.54,192.46,400881.95,261318.09
"01:26","MCS 597","28-04-2025 17:46",91185.1,89864.91,1711.41,1608.21,45889.1,45142.35,25109.92,26220.38,7067.22,7256.39,364.15,345.56,4157.14,4101.43,536.04,601.43,4904.05,4972.73,108912.98,261909.62,10644.37,130913.21,1290269.63,915042.3,373989.93,342454.76,3193685.19,935589.51,43490.86,6902.17,616821.72,295062.07,467.98,192.57,586937.89,419240.9
"01:27","MCS 598","28-04-2025 17:50",87752.46,94032.2,1113.6,1087.3,47476.11,47357.13,24302.74,23943.94,9458.16,9410.29,553.3,548.46,3211.3,3030.02,485.72,536.22,5408.48,5565.04,95312.1,236476.79,6360.59,77091.84,1229025.61,913336.42,311496.58,294533.57,3522659.75,1036098.06,58803.52,9257.87,405239.47,192589.24,359.31,143.77,588544.43,380526.32
"01:28","MCS 599","28-04-2025 17:54",94346.18,97015.46,1191.06,1291.64,46718.28,47564.23,28726.03,29747.94,9450.54,9191.1,322.41,294.78,2952.83,3004.26,469.6,544.44,5752.44,5984.02,107429.96,261516.1,7538.07,92673.76,1387895.9,961995.58,402221.92,394513.66,4299654.3,1213192.96,37249.37,6153.17,416511.55,210397.47,406.48,172.93,653450.04,455835.67
"01:29","MCS 600","28-04-2025 17:58",81745.44,82594.3,2852.66,2826.25,41506.99,41735.82,32432.75,30823.61,11213.89,10606.36,408.82,422.17,6996.49,6953.13,397.34,470.02,4547.84,4947.43,95081.04,226629.17,17149.68,223091.29,1239267.84,861393.59,426658.76,394513.3,4852273.02,1329628.56,49849.06,7750.21,926556.18,471438.06,316.06,145.23,540157.29,375030.62
"01:30","MCS 601","28-04-2025 18:02",75556.7,75780.09,1255.54,1284.46,33109.84,30681.37,26389.64,24643.35,6212.24,6336.27,588.07,576.26,4248.1,4391.56,356.45,396.79,4009.79,4059.82,86903.93,227273.91,8848.53,107319.12,1015800.65,692973.31,346428.61,323861.54,2874679.46,758998.26,74894.78,11879.12,597714.73,300740.91,300.9,125.53,454829.17,336172.59
"01:31","MCS 602","28-04-2025 18:06",94763.9,93659.67,1360.14,1529.76,42785.39,45136.97,28626.26,28618.59,9195.31,8742.57,322.4,302.44,4784.79,4524.87,540.57,579.88,5208.97,5155.53,101489.07,251519.6,8641.66,100559.42,1233666.22,880341.72,407395.5,355743.39,3643069.43,1049273.36,35942.21,5777.06,601867.82,306205.02,418.56,170.35,631334.02,413906.35
"01:32","MCS 603","28-04-2025 18:10",92013.75,92400.73,1657.1,1698.9,39273.63,42945.21,29124.23,28473.24,7729.09,8250.53,274.68,293.56,4705.6,4355.47,437.62,496.96,5374.41,5030.79,105627.34,267733.66,11304.1,129571.76,1245016.26,884043.89,380538.22,363601.01,3651005.63,1026569.02,34472.03,5921.62,626527.96,321942.43,389.92,166.99,664868.31,413852.95
"01:33","MCS 604","28-04-2025 18:14",73219.79,71470.04,3235.76,3071.64,34942.37,36393.84,27420.93,29403.69,8614.92,8645.62,516.29,509.91,8182.43,8613.89,643.24,755.57,4035.59,3995.16,80815.09,197004.79,20630.02,243813.72,1067068.24,729069.85,379959.03,379082.87,4039067.14,1161552.78,60387.63,10329.71,1183157.53,570352.62,526.06,235.84,504600.08,339448.32
"S1:8","QC MES 5 ppm","28-04-2025 18:18",4.8,4.84,4.85,4.59,4.92,4.65,5.23,5.42,4.99,4.73,4.75,4.73,4.75,5.03,4.67,4.76,4.76,4.78,20293.24,52048.59,101671.45,1262160.79,544394.94,386313.14,260593.91,256136.84,7467615.35,2060059.23,2029797.46,358532,2342158.11,1268649.61,14081.22,5352.48,2086120.8,1494293.69
"S1:9","SJS-Std","28-04-2025 18:22",77616.03,81182.85,20138.61,19108.42,35781.24,37783.04,22690.08,22414.53,15973.91,14759.03,567.12,565.46,13015.96,12682.25,667.49,751.07,3634.99,3578.73,34167.74,77180.95,44925.82,507824,411267.16,286017.28,122958.03,118405.38,2588283.43,729837.87,26332.93,4170.63,682684.45,329153.57,211.21,86.17,146753.02,101321.32
"01:34","MCS 605","28-04-2025 18:26",68213.39,66511.77,1689.8,1652.85,31717.26,31538.19,20253.65,20428.24,5088.22,5236.52,541.3,542.13,4458.94,4493.09,518.59,569.75,3018.64,2953.73,86677.29,195595.77,10592.18,126331.69,950212.27,696604.79,305321.15,273476.83,2414577.85,663051.68,70437.45,11660.26,690825.38,339738.95,484.57,192.12,400649.28,271044.39
"01:35","MCS 606","28-04-2025 18:30",74605.06,75716.49,1433.42,1571.81,33007.81,32395.15,24701.18,24128.66,5935.64,5839.18,314.12,319.99,4339.35,4418.29,360.43,410,3984.33,3838.98,92985.1,213049.37,10380.98,120505.23,1019720.67,722498.42,331615.65,335082.39,2834794.1,796308.34,39269.11,6726.47,608890.87,293314.97,319.84,143.96,470836.5,339508.29
"01:36","MCS 607","28-04-2025 18:34",80529.04,77613.64,1782.6,1679.45,32654.71,33338.51,24186.89,23683.75,6887.19,6513.56,494.24,534.26,4908.76,4658.66,657.77,706.44,4047.71,4020.43,84903.14,197186.23,10108.64,116725.09,945606.81,661267.21,331776.29,285876.93,2888910.96,799697.6,60369.75,9346.65,639951.32,301474.39,524.84,208.09,417050.72,293217.78
"01:37","MCS 608","28-04-2025 18:38",75859.56,76580.58,1061.23,1096.41,38935.76,38883.97,23495.86,24448.22,8272.14,8014.85,447.43,417.22,3127.56,3134.21,369.04,420.1,4782.67,4729.02,86890.37,203222.99,6090.47,76645.89,1104994.95,728144.17,315471.48,294675.99,3266534.09,950520.33,46994.54,8181.45,414224.58,181317.81,276.35,120.07,505824.36,343924.96
"01:38","MCS 609","28-04-2025 18:42",88449.26,81904.2,1175.07,1195.18,38371.13,39761.07,27005.93,26747.23,7288.28,7549.32,495.4,516.42,4051.79,4072.25,493.15,521.33,4240.48,4541.37,102514.09,261333.63,8431.86,101529.5,1204110.63,889167.06,381915.78,345396.67,3377603.06,948492.87,65333.67,10640.68,623168.24,302209.93,447.6,178.34,574416.75,376405.64
"01:39","MCS 610","28-04-2025 18:46",78261.63,73921.42,1668.8,1688.66,32556.93,32199.29,24466.51,22936.36,6197.48,6056.63,640.95,660.68,4565.81,4310.46,510.91,574.15,3924.54,3815.51,84746.41,184712.04,10416.73,117201.4,856028.19,646645.64,324350.26,292555.33,2644755,713412.55,72155.2,11562.41,573680.69,259023.56,429.49,169.04,427096.32,271870.36
"01:40","MCS 611","28-04-2025 18:50",86502.6,87944.5,1043.43,1077.53,40242.95,40186.7,27371.6,27994.03,8022.02,7829.72,733.45,698.72,3512.59,3456.54,422.99,491.96,4935.33,4872.28,97460.85,217633.04,6417.93,77510.96,1120947.09,785036.34,380223.25,346390.25,3251505.09,890948.82,83966.24,13620.82,479964.47,225944.13,331.02,143.72,550120.36,362870.38
"01:41","MCS 612","28-04-2025 18:54",87959.5,86212.63,1287.56,1244.68,38939.95,39426.23,28940.44,27488.95,7998.66,7998.28,327.6,329.74,3469.24,3354.85,379,453.6,5016.1,5234.95,87638.77,214918.14,7646.54,89451.57,1095180.95,787016.16,355969.94,319030.31,3245719.72,882774.24,37372.91,6310.86,442244.6,208528.6,302.7,133.01,556849.66,395355.63
"01:42","MCS 613","28-04-2025 18:58",83570.92,90092.47,1150.49,1167.61,40991.17,42886.47,28071.9,28207.81,7806.37,7977.28,482.67,500.19,3235.13,3134.81,309.42,327.42,5097.68,4989.48,93966.64,221515.34,7082.64,78449.37,1132303.29,769643.7,349467.98,319053.48,3312782.38,897867.16,58012.77,8899.79,402276.07,198668.22,242.02,101.28,536092.27,376426.3
"01:43","MCS 614","28-04-2025 19:02",80289.51,75945.48,1373.25,1416.15,42656.68,40784.26,25841.74,24111.71,6444.64,6428.29,744.43,711.08,4067.54,4114.14,448.35,490.7,4310.35,4187.22,98559.26,226640.8,9416.34,110457.45,1294774.97,879683.27,357741.64,340084.41,3052430.78,840694.43,91828.84,14217.44,631088.14,299347.4,383.18,154.39,504017.32,361382.87
"S1:8","QC MES 5 ppm","28-04-2025 19:06",4.98,4.78,5.14,4.43,4.68,4.97,5.43,5.11,5.18,4.5,4.95,4.6,5.07,4.82,4.78,4.99,4.82,4.88,21483.56,52395.26,108465.38,1201691.16,515964.84,371322,265518.79,244318.99,7599770.28,2016142.14,2169991.72,339063.97,2357128.5,1242908.32,15030.83,5644.87,2127033.63,1391268.56
"S1:9","SJS-Std","28-04-2025 19:10",79447.63,79245.16,20306.97,18857.94,38557.01,37550.89,23452.58,22429.18,16145.73,15344.57,585.16,558.35,12996.99,12885.94,639.31,756.72,3549.39,3367.92,32038.13,78426,44087.43,542566.44,392502.3,273285.34,119938.87,127888.84,2543453.06,713591.35,25999.17,3990.91,673393.01,326134.51,216.29,90.35,159069.99,105009.51
"01:44","MCS 615","28-04-2025 19:14",89413.28,86217.39,1121.52,1225.86,42368.46,42157.62,30058.39,29529.61,8498.84,8322.01,526.7,507.43,3963.18,3730.31,422.54,464.84,5355.38,5289.88,100785.8,235586.95,7101.44,82341.82,1214965.73,817918.82,393381.34,382890.55,3631894.68,1021493.45,66194.77,10198.21,551831.09,261016.5,366.84,142.61,624251.43,405525.52
"01:45","MCS 616","28-04-2025 19:18",72029.24,74267.1,1869.89,1992.69,30070.01,30575.91,21771,22921.17,5349.37,5512.44,204.08,199.5,5871.18,5859.28,438.08,530.62,3441.72,3685.94,84194.23,200605.28,12235.62,151716.75,875030.12,617469.12,320636.77,289668.4,2397178.98,682005.39,22812.57,3699.29,797809.5,370113.97,359.03,152.84,425479.76,286492.47
