"Rack:Tube","Solution Label","Timestamp","Al 237.312 nm ppm","Al 308.215 nm ppm","Ca 315.887 nm ppm","Ca 422.673 nm ppm","Fe 238.204 nm ppm","Fe 259.940 nm ppm","K 766.491 nm ppm","K 769.897 nm ppm","Mg 279.553 nm ppm","Mg 280.270 nm ppm","Mn 257.610 nm ppm","Mn 293.931 nm ppm","Na 588.995 nm ppm","Na 589.592 nm ppm","P 213.618 nm ppm","P 214.914 nm ppm","Ti 334.941 nm ppm","Ti 336.122 nm ppm","Al 237.312 nm c/s","Al 308.215 nm c/s","Ca 315.887 nm c/s","Ca 422.673 nm c/s","Fe 238.204 nm c/s","Fe 259.940 nm c/s","K 766.491 nm c/s","K 769.897 nm c/s","Mg 279.553 nm c/s","Mg 280.270 nm c/s","Mn 257.610 nm c/s","Mn 293.931 nm c/s","Na 588.995 nm c/s","Na 589.592 nm c/s","P 213.618 nm c/s","P 214.914 nm c/s","Ti 334.941 nm c/s","Ti 336.122 nm c/s"
"01:03","BLK 3","28-04-2025 16:43",0.57,1.89,3.48,3.53,38.89,41.47,0.8,6.52,0.37,0.36,0.15,0.14,2.97,2.91,"0.08 u","0.01 u",0.08,0.04,34.86,1000.47,770.68,9850.19,41362.09,29267.26,567.91,18653.11,6401.21,1738.43,756.88,104.64,34756.61,7098.66,10.69,0.65,423.97,230.43
"S1:8","QC MES 5 ppm","28-04-2025 16:47",4.9,4.85,5.15,4.37,4.75,5.07,5.47,5.37,5.02,4.44,4.74,4.62,5.15,4.96,4.79,4.74,4.72,5,20363.25,49504.76,102793.31,1305566.16,510736.25,376736.61,276519.81,247891.68,7187366.94,2139367.02,2167291.48,351332.32,2538780.27,1237404.64,15631.5,5873.51,2154681.97,1362453.47
"S1:9","SJS-Std","28-04-2025 16:51",83886.9,81667.47,20083.39,19715.42,38618.15,39085.05,23233.43,24931.05,16296.49,15723.24,569.91,555.51,12711.64,13562.28,682.29,816.44,3390.84,3429.58,33533.32,79291.56,45153.83,536233.81,387277.62,280125.95,124641.73,127378.18,2520395.65,721034.35,27148.06,4280.59,669815.52,333966.71,208.09,94.26,152142.97,105129.39
"S1:9","SJS-Std","28-04-2025 16:55",82930.43,82605.63,19960.22,18499.42,36785.17,37438.7,24412.69,22848.23,15597.61,15832.82,554.57,583.34,13017.17,13333.35,654.04,719.22,3515.07,3465.4,35414.04,76549.39,47715.32,519040.11,399261.4,273374.32,127088.9,127927.23,2626143.39,686723.04,24920.94,4229.86,632937.79,330169.26,213.59,82.81,156087.55,101335.6
"S1:9","SJS-Std","28-04-2025 16:59",77406.7,75817.29,19319.72,19058.06,37416.6,35807.65,24811.26,24332.8,15200.02,15325.58,558.56,557.19,12771.72,13208.66,661.1,799.17,3396.02,3591.15,34041.55,81993.51,43977.84,543557.07,408538.67,297525.76,127166.35,127865.85,2478108.35,732634.68,25272.97,4385.24,640388.29,318557.48,216.79,86.53,152215.92,104600.63
"01:04","MCS 575","28-04-2025 17:03",78628.36,86344.73,1386.06,1498.27,39514.67,37370.81,26330.4,25482.42,7522.17,7181.18,698.72,699.08,4185.68,4153.85,429.37,456.04,4391.57,4390.02,83844.58,213420.78,8337.14,102709.32,1013539.8,750378.72,337981.6,307701.48,3053289.77,866305.02,83258.99,12804.88,513005.46,249548.36,313.31,124.16,467194.46,331795.07
"01:05","MCS 576","28-04-2025 17:07",77188.49,78754.14,2061.61,2273.9,38317.15,39784.51,26398.4,25697.69,9339.48,9703.76,721.66,723.86,5829.26,6421.98,710.65,750.77,4219.68,4062.78,87675.51,192260.55,13149.74,159265.07,1150689.36,773777.75,343493.18,320121.5,4154478.77,1158915.23,80615.85,13123.87,797153.79,406127.85,615.02,231.84,473500.78,344809.64
"01:06","MCS 577","28-04-2025 17:11",94235.22,97744.8,1144.97,1246.63,45683.36,46953.47,30958.22,31131.58,9421.83,8805.96,321.31,326.48,3560.24,3504.8,513.62,571.55,5650.42,5481.29,99112.06,253612.32,7120.71,85995.57,1347641.22,932357.83,390768.67,369675.62,3929777.76,1115657.52,38903.1,6252.47,438177.8,222758.9,411.8,176.7,640896.12,408928.97
"01:07","MCS 578","28-04-2025 17:15",94707.26,96873.05,768.54,826.97,42777.92,39720.43,33576.37,32321.89,8127.53,8881.91,634.73,641.99,3322.24,3263.13,361.35,388.67,5231.02,5132.45,105527.45,248754.59,4904.15,64557.16,1205252.75,836723.92,451169.73,410873.54,3659078.47,1037316.75,77009.04,12417.54,465004.79,218945.62,298.62,119.57,599906.77,423398.96
"01:08","MCS 579","28-04-2025 17:19",77027.75,71641.66,1178.69,1197.92,34542.78,34905.64,24460.31,23880.42,6638.74,6694.35,560.33,602.44,3778.07,3784.49,419.92,450.6,4520.75,4378.75,90627.99,216224.1,7415.33,93462.32,1047471.32,724733.55,333217.78,310744.65,3009584.83,858142.57,74301.67,11515.75,537312.76,253373.92,373.7,137.75,518942.48,358866.65
"01:09","MCS 580","28-04-2025 17:23",105498.83,111511.98,1482.14,1477.88,49448.92,50418.97,37690.79,34930.92,9435.42,9398.21,665,691.9,4044.34,3981.32,781.84,822.4,6181,6113.77,120841.47,301676.29,9233.26,108946.58,1407370.51,1006289.18,509734.95,450651.86,4420649.1,1241331.17,81882.69,13799.3,535668.64,264997.08,671.83,247.28,705760.31,498974.16
"01:10","MCS 581","28-04-2025 17:27",91691.02,101790.13,1137.44,1139.26,45652.48,44979.83,30326.16,30931.54,8793.79,9151.25,539.36,528.37,3864.88,3997.08,433.6,452.61,5582.1,5500.03,98885.25,235176.57,6625.53,76690.34,1184295.3,849152.75,384203.27,373144.36,3780385.62,1086331.65,59107.65,10112.43,498278.51,231550.17,347.55,135.76,568899.7,391638.96
"01:11","MCS 582","28-04-2025 17:31",78428.02,79217.63,1462.66,1423.66,41214.44,41483.95,26102.26,27431.06,8634.4,8337.62,553.31,560.18,2844.64,2942.25,337.57,390.67,4765.47,4939.04,75668.79,187048.71,7949.28,89082.28,951484.27,681572.81,312414.05,275370.68,3111462.39,939156.78,61863.98,9519.64,365904.93,159407.84,233.93,104.63,507932.85,317628.18
"01:12","MCS 583","28-04-2025 17:35",90589.94,84123.56,1775.99,1930.22,40684.5,38356.75,27803.35,27003.77,7750.78,7606.5,456.72,489.86,5249.09,5471.38,565.72,599.41,4597.8,4971.57,93551.72,235057.9,10611.52,127660.48,1161168.51,838917.86,352443.11,334721.79,3460690.63,931676.08,58915.39,9437.36,691159.02,333962.31,442.22,179.44,540566.48,371492.16
"01:13","MCS 584","28-04-2025 17:39",89009.17,86430.97,1310.98,1378.91,41660.03,42829.51,28068.68,28042.68,7961.93,8411.4,298.91,328.4,3402.66,3562.28,491.86,564.35,5357.17,5421.77,97555.8,254419.79,8384.9,102403.63,1301970.45,883886.41,391990.45,349083.64,3566032.85,1000159.83,37306.61,6271.82,493683.6,221383.86,421.17,176.06,586924.11,407415.73
"S1:8","QC MES 5 ppm","28-04-2025 17:43",5,5.02,4.93,4.36,4.91,4.94,5.58,5.33,5.11,4.56,4.7,5.07,4.73,4.88,4.98,4.77,4.93,4.79,21105.42,50680.83,109522.52,1249144.03,541328.48,383767.37,283314.59,262532.54,6995032.27,2045659.69,2139172.33,356010.38,2547083.86,1188144.52,15161.77,5800.08,2178116.5,1362690.33
"S1:9","SJS-Std","28-04-2025 17:47",82367.37,77984.99,19093.72,19852.25,37326.43,38008.37,23997.82,24699.26,15115.98,15648.61,584.85,547.23,13133.39,12531.44,717.29,756.47,3614.16,3445.72,32719.35,83811.09,46424.02,549790.7,409350.53,295443.44,124900.78,124651.71,2479238.68,676055.77,25698.4,4144.61,660187.2,334726.57,227.54,95.65,148485.15,101269.52
"01:14","MCS 585","28-04-2025 17:51",70697.3,73718.98,2266.42,2491.82,29086.58,30574.8,21822.52,22192.72,5726.4,5820.18,282.2,282.53,4709.9,5158.46,814.43,932.2,3709.33,3649.63,78341.62,188345.46,13574.76,166002.75,830316.74,595187.47,297077.26,262938.97,2514493.91,704304.21,33528.63,5379.13,614134.83,312799.23,680.33,274.33,414512.47,269706.58
"01:15","MCS 586","28-04-2025 17:55",89877.52,86775.96,1082.98,1090.18,45556.57,46312.03,27716.48,27387.84,8574.67,9110.01,708.06,681.26,3231.59,3255.28,432.09,464.49,5082.84,5486.4,106608.66,255090.59,6744.35,76536.97,1375809.53,975408.78,401702.99,346270.72,3877521.44,1169558.23,83188.89,14272.77,447942.9,217034.84,363.1,158.06,615447.33,448244.08
"01:16","MCS 587","28-04-2025 17:59",95050.33,101593.22,867.99,967.3,45774.82,44052.16,35297.08,33723.44,8760.05,9016.61,613.47,576.99,3071.1,3046.64,367.76,427.22,5516.86,5488.82,111071.71,267830.02,5190.13,66469.07,1339701.18,894776.21,463120.31,441663.76,3850611.97,1072200.05,70870.88,11938.29,405851.11,207889.55,289.33,131.04,632367.29,421788.99
"01:17","MCS 588","28-04-2025 18:03",81522.95,83067.84,1420.41,1423.14,37893.59,39343.77,28954.28,28870.84,8247.76,7732.2,446.59,470.06,4021.5,3889.28,333.69,400.7,4962.85,4679.02,96713.39,233924.54,8913.35,105487.93,1097624.61,799044.48,383831.38,363153.22,3593264.02,938602.13,53593.01,8992.76,523626.57,243366.78,268.44,123.39,577742.64,393769.5
"01:18","MCS 589","28-04-2025 18:07",79938.53,80081.05,1159.95,1277.95,39692.05,37814.5,24757.06,24435.77,7664.31,7314.11,871.4,832.6,3739.08,3966.29,455.47,527.77,4401.12,4535.74,89447.24,201279.53,7064.79,84497.33,1026890.23,788632.91,304658.37,285912.01,3146208.05,878282.79,95933.37,15217.16,470550.71,223737.59,344.92,145.18,518162.13,341753.51
"01:19","MCS 590","28-04-2025 18:11",59776.03,63409.49,2015.68,2072.44,25012.18,25239.9,18156.19,17680.57,4724.52,4634.95,492.62,535.87,4720.13,4972.67,352.57,399.24,2420.36,2566.93,69324.77,161745.21,12268.83,149661.77,738680.32,536260.95,255246.45,236408.03,1964932.74,553833.52,59201.85,10418.28,624218.32,313479.83,289.19,125.57,289751.99,201721.09
"01:20","MCS 591","28-04-2025 18:15",93350.14,93357.51,1281.21,1317.2,46795.2,45520.56,27713.01,29282.49,8942.63,8945.32,271.39,255.55,3714.7,3662.03,261.17,334.8,5209.92,5267.3,111699.32,259282.33,8550.47,102206.15,1353604.46,921408.03,403459.62,360900.12,3855879.36,1108751.32,32936.35,5029.75,480576.1,227856.05,223.89,100,627147.27,435079.51
"01:21","MCS 592","28-04-2025 18:19",60957.65,66336.14,2250.62,2384.23,32331.22,32307.87,17596.97,17217.17,5595.59,5216.55,205.26,217.34,4461.4,4742.42,506.62,540.73,3444.01,3321.99,71226.93,166358.37,14953.94,172671.69,909026.31,601072.35,229915.96,228204.62,2486657.32,690789.08,24900.35,3945.62,593684.99,294660.34,400.05,162.32,399565.6,275245.84
"01:22","MCS 593","28-04-2025 18:23",76535.68,79378.27,1427.72,1419.03,36356.21,37227.83,27139.66,25420.68,7243.06,6985.91,760.02,803.26,4649.2,4599.93,433.47,489.1,4245.11,4416.71,92981.39,220856.97,8683.85,104562.12,1045030.62,785889.72,370901.3,341833.82,3239949.39,858235.62,99984.59,16175.85,621761.05,311829.36,383.39,154.65,508731.15,338125.88
"01:23","MCS 594","28-04-2025 18:27",70864.53,73696.99,1874.34,1908.71,29627.18,29715.06,20009.66,20034.93,6887.76,6697.69,204.38,214.81,4194.66,4133.32,451.48,549.07,4219.18,4179.18,74162.6,177575.96,10986.61,128162.95,780742.8,569529.19,269142.98,252502.01,2721529.66,791253.79,24530.9,3682.17,499659.09,261072.96,377.12,149.54,483437.37,324864.81
"S1:8","QC MES 5 ppm","28-04-2025 18:31",4.93,4.71,4.94,4.56,4.66,4.76,5.47,5.11,5.03,4.57,4.8,4.77,4.73,5.17,4.89,4.94,4.64,4.87,19852.82,49981.5,109627.47,1217601.09,519092.34,376987.3,279383.36,259766.03,7173766.04,2059289.72,2208050.35,345467.79,2482918.08,1168193.53,14958.69,5849.96,2187234.97,1497834.13
"S1:9","SJS-Std","28-04-2025 18:35",77011.03,82574.08,20207.4,19821.18,36869.69,35943.04,23363.95,22630.77,14989.07,15097.52,566.63,557.83,13297.98,12541.72,666.52,778.71,3518.56,3607.26,33756.67,78617.63,46150.34,534699.6,406684.99,296196.52,125674.37,124719.21,2623031.07,735642.73,24910.76,4060.1,656265.23,310996.43,209.31,90.06,161338.78,107858.07
"01:24","MCS 595","28-04-2025 18:39",77849.4,77430.51,1793,1813.92,40519.26,37967.68,23514.24,24711.22,6717.32,7140.85,734.83,718.28,5662.59,5389.22,607.24,725.01,4241.41,4101.7,87475.92,214339.1,10446.98,123233.5,1079019.95,756501.87,309766.99,283766.34,2908805.86,783768.86,85071.91,12942.76,691618.19,345834.03,478.57,213.58,457087.49,300411.86
"01:25","MCS 596","28-04-2025 18:43",68723.69,67549.63,2112.54,2246.82,28283.62,29371.09,24925.33,23033.69,5078.04,5022.2,273.58,256.35,5957.97,5764.45,522.23,554.93,3095.54,3103.41,80678.82,191793.75,14239.37,173666.15,888617.95,590755.9,331035.37,331689.65,2309006.06,696024.85,35091.25,5223.1,858115.2,412759.65,502.64,183.53,407293.38,277058.98
"01:26","MCS 597","28-04-2025 18:46",90232.53,89646.62,1616.39,1731.95,43650.87,43775.57,25453.26,25323.3,7210.43,7423.53,350.82,361.52,4094.61,4177.83,548.33,620.9,5280.72,5069.95,106576.89,261393.9,10558.62,124594.88,1307857.95,967673.19,356807.42,343109.67,3438175.01,962617.81,45211.15,6842.76,576737.39,292885.98,492.24,183.28,590706.28,425310.89
"01:27","MCS 598","28-04-2025 18:50",87960.23,88008.3,1076.91,1052.98,46863.29,45686.67,24639.24,25604.78,9395.51,9153.56,536,556.8,3138.66,3022.92,456.67,501.58,5539.7,5646.03,93757.21,220196.23,6430.57,74328.53,1246065.41,873135.13,301998.91,291215.49,3819343.89,986473.89,56851.83,9893.44,413280.31,192366.3,359.52,151.87,585447.83,413900.82
"01:28","MCS 599","28-04-2025 18:54",96985.87,95680.81,1171.86,1308.93,49103.76,45872.95,31094.96,30386.65,9054.49,9846.37,299.82,316.79,3029.08,3219.1,498.36,559.81,5801.43,6035.35,109055.36,244740.18,7394.93,91276.59,1443300.16,941406.99,415577.54,369192.7,3954804.98,1146762.79,37997.48,5961.03,429678.93,213003.74,398.41,162.48,669303.3,453560.89
"01:29","MCS 600","28-04-2025 18:58",81330.05,83393.72,2887.22,3025.28,40034.87,41363.75,30727.18,31360.41,11385.36,10937.91,399.17,405.64,7133.76,6705.59,401.06,467,4940.43,4703.15,97603.25,227905.78,18750.55,207120.91,1260666.42,874236.5,413894.76,408668.38,4874272.91,1430124.84,49552.91,8344.94,970412.03,443268.34,336.57,134.35,570079.23,365791.54
"01:30","MCS 601","28-04-2025 19:02",74714.7,81447.22,1259.49,1345.26,31601.99,32268.4,26885.89,26701.1,6318.43,5930.09,579.16,589.35,4412.96,4118.97,357.22,400.73,3760.61,3862.38,95249.47,227557.83,8791.47,106528.75,998766.35,655456.89,363964.63,325363.72,2694556.34,797980.04,71519.48,11347.53,585005.81,282763.02,301.92,120.57,496025.61,309696.26
"01:31","MCS 602","28-04-2025 19:06",90730.02,90622.33,1395.33,1410.11,42369.57,44073.08,30313.72,28759.89,9010.5,8932.39,305.01,313.33,4894.75,4504.08,548.22,576.27,5320.93,5421.27,106604.18,248434.83,9043.98,105702.12,1211212.57,903239.17,384983.6,374629.33,3737585.9,1057008.95,35796.34,5898.24,614823.83,289884.15,442,168.14,586873.64,405417.01
"01:32","MCS 603","28-04-2025 19:10",89086.46,93313.91,1611.58,1651.86,41514.06,39316.21,27232.79,26546.21,7789.93,7685.1,277.46,271.84,4475.23,4651.34,448.88,522.56,5403.81,5386.33,106102.12,274433.96,10922.94,127632.94,1204001.82,844833.34,388883.61,384761.73,3731777.71,978879.36,37159.67,5970.85,647791.05,328699.52,397.2,167.22,641655.27,415959.72
"01:33","MCS 604","28-04-2025 19:14",70963.16,74446.36,2973.47,3076.31,34187.48,35376.96,27183.18,28468.45,8991.46,8902.68,483.86,509.17,8199.16,8655.09,662.22,742.35,3950.44,3932.35,84505.04,206728.06,19060.58,243565.52,1079205.26,726274.67,397984.24,347826.57,3964531.77,1142488.86,63564.9,9554.51,1118907.91,590323.7,548.89,238.22,476067.02,343216.63
"S1:8","QC MES 5 ppm","28-04-2025 19:18",5.09,4.65,5.23,4.53,4.93,4.71,5.25,5.11,5.24,4.75,4.69,4.72,4.97,4.85,4.97,4.99,4.68,4.63,20351.78,51389.02,101930.46,1237571.05,545597.54,378288.73,273012.7,263254.61,7494035.3,2173035.23,2026999.5,355133.79,2350714.47,1173996.12,14889.89,5493.87,2161483.36,1418775.59
"S1:9","SJS-Std","28-04-2025 19:22",80763.39,80712.47,18800.27,19439.54,35994.78,37489.26,22900.86,22753.41,14877.4,14892.94,551.12,601.93,13120.47,13188.56,638.31,728.92,3528.98,3656.87,34995.25,80419.76,47574.84,519354.7,387525.68,293412.04,118565.25,117099.87,2607375.52,727600.53,25354.09,4142.56,687142.9,318384.01,215.5,79.59,147575.24,108086.34
"01:34","MCS 605","28-04-2025 19:26",66597.76,71090.23,1635.84,1636.5,31274.48,30092.3,21138.24,19800.97,5009.97,4932.27,573.24,522.55,4770.13,4549.37,516.15,591.82,3028.38,3238.59,87353.71,197867.8,11258.86,124478,982889.31,667015.09,285909.71,291743.65,2434191.48,680780.03,72845.87,11926.22,668874.14,315602.82,447.32,192.3,408407.74,261366.54
"01:35","MCS 606","28-04-2025 19:30",75970.01,72940.83,1501.13,1548.93,32531.89,32978.96,24820.49,23295.32,5825.11,6277.74,320.1,308.87,4291.76,4239.27,382.91,423.08,3951.77,3835.74,86249.7,216110.56,10132.38,122366.61,1000815.38,715784.99,359279.17,308518.95,2999610.37,825010.85,42820.07,6437.17,605231.68,310291.87,335.2,139.16,474252.29,334102.13
"01:36","MCS 607","28-04-2025 19:34",80989.03,81986.73,1654.42,1819.55,32665.76,33111.79,25227.69,23510.72,6869.81,6749.78,493.72,515.34,4911.38,4744.16,611.01,683.5,3989.38,3782.92,83416.57,210960.29,10172.15,126345.47,935407.61,686856.21,323650.03,296834.7,2683390.97,771047.31,58337.26,9655.09,613513.54,285304.49,531.62,194.16,448574.17,295919.09
"01:37","MCS 608","28-04-2025 19:38",76430.65,76040.24,1042.71,1097.02,39417.05,40367.24,24450.22,24900.51,8212.68,8400.17,418.42,417.91,3181.12,3157.18,353.21,410.45,4569.87,4533.39,87424.35,199290,6293.32,75361.95,1080593.58,781881.46,321669.36,292460.22,3272662.07,978365.73,49218.72,7683.95,411333.13,189197.69,289.93,114.68,526833.15,349019.24
"01:38","MCS 609","28-04-2025 19:42",87676.33,82669.95,1196.35,1190.45,40375.49,38533.08,25288.48,26083.42,7094.29,6880.77,484.54,490.4,4264.04,4015.9,492.75,534.64,4505.95,4231.62,103079.29,241182.94,8352.82,102913.26,1305005.87,863319.26,395647.25,352254.86,3476575.8,973516.95,63268.11,11236.54,611648.02,295381.02,436.52,168.36,554421.16,373569.23
"01:39","MCS 610","28-04-2025 19:46",77332.1,74478.98,1670.55,1813.73,33023.34,33455.26,24299.09,24623.57,6339.56,5875.69,670.73,677.1,4518.37,4369.68,550.47,597.35,3678.18,3808.73,82335.68,189132.08,10003.47,124044.94,844652.53,614637.76,308664.08,290470.38,2546156.28,673188.11,75895.97,11552.05,589187.07,275492.3,410.64,162.43,435504.07,274497.96
"01:40","MCS 611","28-04-2025 19:50",83156.99,88223.76,1030.41,1097.92,42540.18,39017.31,29782.84,26948.65,8338.21,8332.96,752.16,703.49,3675.42,3629.68,435.69,475.81,4865.3,5201.55,92532.92,221924.78,6512.98,78314.38,1101121.13,836817.62,352432.64,335611.37,3460088.29,961269.44,79516.98,13663.28,448806.75,222418.08,334.88,142.38,571706.89,376774.65
"01:41","MCS 612","28-04-2025 19:54",87592.51,84779.37,1273.94,1246.78,40995.65,40113.09,27457.1,27577.37,8075.52,7418.02,335.25,324.22,3349.19,3414.71,362,454.4,4830.33,4951.8,96386.08,220683.22,7107.42,87327.43,1131161.01,762536.54,351163.47,316312.3,3271271.47,937660.31,38459.7,6284.91,435957.2,223513.29,305.85,124.12,566657.01,387219.14
"01:42","MCS 613","28-04-2025 19:58",89670.63,90085.4,1093.59,1214.47,42307.99,39802.72,27529.18,28185.06,7985.42,7487.28,523.16,512.16,3192.69,3403.84,304.42,360.36,5037.33,4714.46,87322.99,228197.11,6441.58,83472.86,1123230.65,809031.3,340420.66,334352.85,3337465.39,928153.77,57661.36,8848.24,435665.22,204504.96,259.42,98.37,556711.7,386999.74
"01:43","MCS 614","28-04-2025 20:02",78185.28,77024.44,1333.5,1347.82,40497.21,40317.47,25886.64,25196.58,6208.28,6478.67,709.66,696.05,4404.58,4477.59,451.13,485.19,4349.38,4276.86,98159.34,223986.56,9463.69,108205.94,1255208.38,904872.85,347773.67,342569.27,2925758.61,842965.9,91847.41,14358.12,640377.35,288529.95,397.65,163.44,528043.22,361852.06
"S1:8","QC MES 5 ppm","28-04-2025 20:06",4.78,4.79,4.93,4.71,5.05,5.01,5.59,5.49,4.85,4.42,4.65,4.7,5.08,5.02,4.74,4.62,4.85,4.57,21403.61,51746.83,108503.98,1277570.9,541987.11,388369.18,283078.54,261160.57,6968555.76,2118350.8,2100217.1,359251.22,2429538.35,1160158.65,15347.8,5688.63,2009049.98,1362232.43
"S1:9","SJS-Std","28-04-2025 20:10",76779.76,77418.14,18696.44,19586.26,36065.01,35961.16,23858.42,22226.45,15228.7,14586.88,599.89,598.48,12733.76,13296.22,671.22,745.56,3362.45,3348.79,33687.93,75994.76,43726.48,531169.59,402566.12,271830.1,118458.29,124529.74,2526623.56,675060.91,25638.65,4276.2,638431.31,323303.34,213.46,86.12,153505.36,106744.75
"01:44","MCS 615","28-04-2025 20:14",85996.19,85562.11,1103.32,1179.04,41640.57,40097.46,31603.06,28935.11,8543.77,7839.01,552.09,509.34,3796.01,3704.92,414.22,472.77,5370.91,5295.53,97592.35,246446.88,7223.19,86909.37,1192101.84,868000.37,422199.41,398170.37,3688691.78,983403.73,66158.71,10778.52,547766.73,262568.45,356.4,144.02,615855.14,415748.42
"01:45","MCS 616","28-04-2025 20:18",77242.95,72243.81,1872.43,1898.81,30267.3,30235.38,22187.78,23293.11,5597.95,5482.06,196.56,193.16,5748.45,5779.48,448.68,518.45,3593.37,3434.18,88934.27,197896.16,12600.6,139897.14,875779.21,611282.8,325202.94,277924.48,2262158.81,662576.95,24525.43,3699.03,739175.55,362980.01,381.51,164.96,397885.22,277927.43
