"Rack:Tube","Solution Label","Timestamp","Al 237.312 nm ppm","Al 308.215 nm ppm","Ca 315.887 nm ppm","Ca 422.673 nm ppm","Fe 238.204 nm ppm","Fe 259.940 nm ppm","K 766.491 nm ppm","K 769.897 nm ppm","Mg 279.553 nm ppm","Mg 280.270 nm ppm","Mn 257.610 nm ppm","Mn 293.931 nm ppm","Na 588.995 nm ppm","Na 589.592 nm ppm","P 213.618 nm ppm","P 214.914 nm ppm","Ti 334.941 nm ppm","Ti 336.122 nm ppm","Al 237.312 nm c/s","Al 308.215 nm c/s","Ca 315.887 nm c/s","Ca 422.673 nm c/s","Fe 238.204 nm c/s","Fe 259.940 nm c/s","K 766.491 nm c/s","K 769.897 nm c/s","Mg 279.553 nm c/s","Mg 280.270 nm c/s","Mn 257.610 nm c/s","Mn 293.931 nm c/s","Na 588.995 nm c/s","Na 589.592 nm c/s","P 213.618 nm c/s","P 214.914 nm c/s","Ti 334.941 nm c/s","Ti 336.122 nm c/s"
"01:03","BLK 3","28-04-2025 15:13",0.53,1.84,3.3,3.56,39.72,38.23,0.79,6.41,0.37,0.36,0.15,0.13,2.9,2.79,"0.08 u","0.01 u",0.08,0.04,32.31,1023.86,799.87,9524.31,41944.92,29802.8,523.74,19748.59,6136.02,1688.07,734.33,105.39,35021.37,7043.92,10.37,0.64,456.51,230.21
"S1:8","QC MES 5 ppm","28-04-2025 15:17",4.83,4.88,4.85,4.55,4.83,4.82,5.49,5.33,5.12,4.53,4.93,4.69,4.7,5.25,4.82,5.04,5.03,4.61,21293.29,50735.58,105994.08,1192854.25,532695.41,388523.57,272492.19,259934.82,7058735.27,2047805.03,2041810.95,361388.62,2357523.13,1230277.37,15097,5795.79,2192699.49,1428516.88
"S1:9","SJS-Std","28-04-2025 15:21",81238.55,82856.53,19910.71,20195.64,39269.09,38673.8,23706.69,22771.26,15103.94,14765.31,565.73,549.59,13644.74,13225.88,669.37,790.66,3698.36,3458.61,34769.75,83405.25,47903.74,552589.47,403289.08,285771.41,120344.06,129817.34,2531851.14,711340.75,26966.74,4289.16,662787.78,332677.12,207.99,94.1,150828.3,106733.8
"S1:9","SJS-Std","28-04-2025 15:25",76051.91,77812.23,19747.61,19248.23,35570.28,37607.79,23812.09,24824.66,15435.84,16119.22,548.03,588.28,13726.28,13556.43,682.56,711.51,3627.21,3405.16,34959.87,79684.77,47465.27,548193.65,408051.15,283709.6,126112.26,120873.98,2413842.56,731319.9,26564.15,4348.01,677624.7,335495.93,207.97,80.39,158923.19,100463.18
"S1:9","SJS-Std","28-04-2025 15:29",76362.02,77399.83,19608.13,20050.77,36228.68,36253.41,24910.92,23984.54,16046.16,14712.02,582.85,598.63,12565.67,13167.56,650.49,800.8,3371.54,3471.92,32590.08,80494.36,46886.92,518448.77,417051.43,278916.28,124057.11,118057.91,2613163.18,735111.38,26588.23,4377.52,665407.95,310948.52,205.38,87.12,149868.19,102947.37
"01:04","MCS 575","28-04-2025 15:33",84888.11,81205.68,1461.69,1389.5,39763.56,36579.06,26340.29,25343.84,7189.48,7191.27,724.24,698.88,4056.88,4218.67,407.08,448.2,4397.22,4483.46,83744.27,203229.83,8599.63,102696.03,1051450.25,728763.99,318816.91,306373.82,2995517.73,805338.18,79853.22,13290.39,542328.35,260905.87,313.25,132.62,470920.17,318915.33
"01:05","MCS 576","28-04-2025 15:37",73413.14,74192.19,2260.55,2159.05,37171.28,38053.93,26217.04,24466.57,8976.28,9365.47,728.23,670.77,6348.28,6369.23,749.22,759.15,4067.29,4014.8,83826.74,205654.08,12793.14,161389.12,1157182.15,805844.32,335922.07,332405.63,3930057.14,1179094.68,81339.89,14113.79,843796.55,382729.41,573.48,222.14,500682.87,333186.11
"01:06","MCS 577","28-04-2025 15:41",94298.56,96548.49,1209.3,1185.27,44988.61,48799.75,29583.55,30297.73,9543.68,9260.89,317.16,346.17,3651.2,3508.19,529.66,618.75,5595.81,5622.11,107231.84,236947.84,7121.87,80274.05,1272145.79,920812.18,396400.65,352393.71,3936264.67,1068049.79,37221.41,6422.62,482540.85,225973.15,388.86,177.4,651181.51,421988.06
"01:07","MCS 578","28-04-2025 15:45",90480.07,94626.1,771.16,842.3,42743.97,41010.71,31994.19,33676.68,8525.84,8294.15,631.41,631.18,3265.37,3261.13,338.13,362.65,4944.4,4954.16,111400.19,249710.43,4767.73,67109.56,1170119.98,855330.57,465437.1,441816.26,3683085.17,1037261.03,77008.79,13021.64,487514.15,232480.23,300.28,121.59,639071.28,435514.81
"01:08","MCS 579","28-04-2025 15:49",73149.27,76148.48,1127.85,1228.55,32222.54,32106.35,24237.86,24969.77,6802.32,6540.11,563.56,593.68,4041.63,3830.99,415.64,433.67,4110.42,4519.1,85661.13,211792.97,7377.89,87654.45,1009360.3,740223.29,344771.87,317236.19,3165580.36,870481.86,75020.13,11825.23,547692.52,262149,348.14,138.32,537444.52,359224.37
"01:09","MCS 580","28-04-2025 15:53",103288.82,104327.91,1431.05,1406.26,48679.55,47878.42,37282.61,38095.63,10238.82,9530.98,719.19,679.29,4034.8,3821.5,800.27,868.67,6402.35,6393.16,126363.34,287065.76,9190.86,105373.12,1396673.13,1009148.18,504185.6,472943.86,4360959,1215086.74,79536.14,14189.97,531872.3,264921.06,652.58,265.31,720767.91,489676.91
"01:10","MCS 581","28-04-2025 15:57",95334.25,95046.86,1062.31,1133.11,47384.83,46952.22,30622.08,30708.25,9131.13,8983.42,512.41,532.18,4009.64,4183.39,438.54,476.65,5711.97,5738.8,99991.6,234183.82,6018.31,72887.81,1231574.43,903085.53,400187.7,360841.63,3542688.31,1057989.78,60447.64,9492.02,520788.08,243389.98,336.33,128.06,584453.44,412388.55
"01:11","MCS 582","28-04-2025 16:01",78485.13,83444.09,1372.89,1378.36,40118.99,38748.82,26875.28,26420.66,8587.44,8787.69,562.53,547.07,3050.23,2777.85,335.5,397.24,4902.63,4915.17,80658.57,182272.72,7874.04,88977.11,1009939.36,716211.93,307659.96,291936.44,3348121.32,910802.72,61726.4,9965.39,367756.87,167974.53,235.99,96.86,508272.11,317367.33
"01:12","MCS 583","28-04-2025 16:05",83691.5,89484.42,1736.94,1886.53,38477.37,39641.57,27406.55,25744.15,7735.8,7436.95,470.42,459.85,5046.71,5408.12,571.75,600.75,4693.04,4778.45,95548.29,226404.67,11035.11,132602.42,1148168.23,824782.4,372289.82,331713.47,3371304.34,957039.81,58223.11,9100.16,674533.17,351081.38,439.35,182.62,549086.07,387281.67
"01:13","MCS 584","28-04-2025 16:09",88196.27,89490.64,1362.26,1360.16,41657.03,40685.92,30255.09,28259.16,8256.57,8589.28,298.88,308.11,3360.21,3283.47,504.78,535.68,5420.07,4927.74,103746.12,233709.31,8322.3,102908.93,1303636.65,914739.07,402992.14,352876.22,3506397.59,971012.59,36282.55,5944.15,461179,234660.79,390.41,173.4,618154.81,427760.29
"S1:8","QC MES 5 ppm","28-04-2025 16:13",4.66,5.12,5.2,4.36,5.02,4.64,5.15,5.23,5.12,4.86,4.83,4.97,4.85,5.19,4.85,4.66,4.55,4.7,20902.37,49793.14,104107,1234101.24,511525.23,368499.64,278109.27,253941.76,7466745.41,2034022.39,2045915.35,366137.13,2436745.95,1204199.56,15019.56,5829.5,2051914.91,1416785.99
"S1:9","SJS-Std","28-04-2025 16:17",83164.14,79511.51,20361.11,19756.11,35726.16,36611.92,24434.29,24749.8,15562.81,15332.88,593.32,561.1,13229.73,13461.75,696.8,781.49,3699.32,3606.22,35506.03,76663.84,44146.82,503329.51,416707.23,292811.99,124038.75,127014.72,2544031.53,711003.65,25748.92,4269.28,669313.12,313810.53,211.35,93.11,147551.83,106345.64
"01:14","MCS 585","28-04-2025 16:21",72506.75,73785.57,2385.58,2386.52,30993.9,30570.02,21418.87,21905.99,5845.79,5754.93,282.75,273.75,5160.22,5103.79,846.91,957.43,3518.53,3784.67,80475.48,183817.85,13605.6,165154.14,780242.19,591889.23,283513.71,264173.88,2317198.81,695256.84,33488.66,5266.91,618356.32,290871.46,635.27,275.42,392917.89,280039.31
"01:15","MCS 586","28-04-2025 16:25",85242.62,91605.14,1083.16,1020.92,48205.42,46042.26,26919.55,28875.71,9067.32,8622.09,684.69,665.85,3346.99,3374.09,414.02,495.63,5394.12,5243.96,100043.92,250762.42,6653.39,77090.04,1404904.33,952331.21,388653.9,360941.96,3871225.7,1182326.99,83409.53,12998.78,460362.9,213507.7,338.82,158.72,654957.08,430901.5
"01:16","MCS 587","28-04-2025 16:29",92579.53,100501.65,812.83,961.52,45595.35,45247.21,35708.23,33868.1,8710.22,9372.67,584.54,588.14,3175.82,3093.01,367.6,460.55,5593.7,5941.47,104189.99,265243.39,5024.2,68233.65,1329403.4,950926.94,475248.35,411320,3949162.97,1141801.28,72870.68,10855.63,422282.79,207224.46,310.07,129.9,621796.89,433443.84
"01:17","MCS 588","28-04-2025 16:33",81519.48,84975.75,1438.82,1455.59,37871.38,38791.4,29247.11,27345.66,7834.73,8377.21,438.58,446.75,4055.91,3872.13,328.91,398,5023.39,4700.66,92833.82,239307.56,8815.76,103135.97,1111054.01,773130.03,399342.61,352925.35,3299332.01,931024.65,54294.66,8802.45,503844.35,239658.09,284.58,129.55,552594.5,401583.65
"01:18","MCS 589","28-04-2025 16:37",79871.26,83219.43,1144.19,1181.34,40828.2,41145.77,22927.97,24058.25,7181.97,7678.63,882.3,812.62,3677.92,3883.51,458.95,524.85,4649.99,4662.41,84375.72,207456.15,6954.58,81671.66,1113714.35,741369.12,317065.66,276344.5,3026406.01,865963.03,98701.72,15724.87,489311.47,222594.77,343.61,152.39,510342.76,347238.37
"01:19","MCS 590","28-04-2025 16:41",60249,59708.08,1961.17,2008.41,25936.02,25504.05,18843.89,18317.96,4375.48,4269.04,525.28,527.96,5085.46,4951.15,364.82,424.53,2517.45,2581.82,67870.56,162284.7,12612.74,149904.34,717890.38,507825.28,240448.7,238418.76,1881788.68,552753.55,62316.95,9907.97,657536.63,297899.88,301.44,128.21,280120.17,189438.54
"01:20","MCS 591","28-04-2025 16:45",95270.51,88929.96,1265.23,1421.47,47330.73,46992.06,27963.79,30003.49,8930.27,9027.13,258.61,252.94,3520.23,3417.67,255.48,340.08,5088.28,5436.39,102227.83,255793.55,8813.79,98212.23,1338579.45,1001781.74,406416.55,387502.83,4083648.61,1052728.02,31700.47,4917.03,513269.39,246749.2,229.19,99.64,626675,437662.82
"01:21","MCS 592","28-04-2025 16:49",60501.78,60618.08,2363.97,2264.53,29422.28,29610.3,18028.77,16560.75,5651.3,5369.73,221.47,202.32,4390.94,4572,472.17,532.68,3489.66,3345.38,68525.7,170904.82,14623.17,165863.46,909452.71,635012.62,227858.75,231274.19,2382014.89,687082.98,25634.48,3936.37,591477.47,305158.44,402.68,160.87,391334.84,275413.16
"01:22","MCS 593","28-04-2025 16:53",79101.83,82981.2,1443.34,1350.05,36858.23,35647.68,26764.63,26459.37,7458.28,7177.39,741.36,797.65,4518.03,4514.85,425.15,481.77,4005.82,4069.63,92251.23,235166.41,8863.14,110175.95,1041054.94,798932.05,353460.4,361311.81,3353245.12,896526.35,93699.92,16119.92,624898.55,293158.37,393.88,165.1,494455.57,332112.68
"01:23","MCS 594","28-04-2025 16:57",73419.88,71402.4,1896.3,2050.77,29671.93,29294.24,21068.08,20248.36,6626.75,6359.18,219.83,213.82,4138.17,4275.33,453.9,536.1,4524.15,4442.64,77043.49,178471.23,11900.67,133002.19,801634.42,572097.83,274455.14,245778.81,2713941.22,726908.83,24959.97,3913.64,526188.28,238494.27,361.37,155.22,493489.19,331049.98
"S1:8","QC MES 5 ppm","28-04-2025 17:01",4.8,4.9,4.89,4.37,4.7,4.73,5.48,5.44,4.79,4.78,4.62,4.67,4.86,4.77,4.65,4.87,4.86,4.92,21051.7,48358.94,100748.58,1246819.06,520910.5,365562.13,271658.29,259955.59,7048603.91,2136885.31,2221093.09,357151.51,2476208.3,1235460.8,15536.49,5714.96,2041239.5,1421878.17
"S1:9","SJS-Std","28-04-2025 17:05",77331.22,82858.31,18647.8,18533.47,35991.52,37210.92,24807.7,23878.88,15510.02,16157.54,587.76,552.38,13505.55,13416.23,661.53,829.48,3713.45,3537.34,32530.4,77237.25,44059.63,514041.16,399182.1,275197.97,125777.43,128551.02,2627237.88,733820.81,25922.82,4223.28,677864.12,319203.75,194.46,95.06,155195.3,106243.06
"01:24","MCS 595","28-04-2025 17:09",77136.02,78227,1802.34,1759.02,37154.07,39288.81,23207.97,22904.22,6776.02,6806.89,753.23,756.5,5641.51,5308.19,606.55,698.49,4273.55,4244.66,87477.32,196271.38,10623.15,124834.87,1040395.16,716985.57,317551.06,292954.72,2759618.1,782658.15,83382.26,13286.3,728226.93,352387.18,489.86,199.27,470255.32,325976.32
"01:25","MCS 596","28-04-2025 17:13",70246.21,70784.26,2275.77,2237.85,29787.73,28297.26,22939.11,23376.16,5052.07,5419.9,266.55,252.95,5636.41,5589.32,555.19,558.33,3324.06,3259.23,77542.39,201059.19,14538.21,165037.3,838673.63,650437.24,342750.92,330538.93,2495923.56,704548.18,34824.55,5355.56,785187.79,391864.79,476.64,188.44,374072.98,253665.37
"01:26","MCS 597","28-04-2025 17:16",92261.45,95997.69,1709.06,1652.06,45118.33,43147.45,27296.47,24943.12,7120.34,7205.78,347.53,362.18,4238.72,4201.44,570.34,580.84,4991.35,5308.87,107924.7,250909.34,11016.82,127602.66,1311654.37,958819.47,362362.88,343381.79,3393335.46,915096.6,45305.03,6935.32,594785.37,300424.26,479.29,190.12,638048.67,401600.88
"01:27","MCS 598","28-04-2025 17:20",90144.79,93601.44,1056.04,1130.51,47056.82,45208.29,25828.75,23474.28,9367.66,8683.46,522.52,527.77,3011.61,3199.51,452.76,504.12,5208.28,5472.95,92747.34,221444.7,6214.35,74552.34,1235938.76,904724.3,308749.92,292260.4,3514262.26,1063783.08,58463.59,9128.64,421872.13,183506.23,375.29,141.98,582523.71,414575.03
"01:28","MCS 599","28-04-2025 17:24",90548.43,95332.75,1181.5,1255.67,50250.83,50021.14,28752.08,29915.54,9587.74,9206.46,322.25,310,3107.67,3163.43,485.57,531.58,5909.79,5514.67,105727.23,260267.71,7961.07,92513.78,1372024.57,977276.88,413039.69,367284.1,4319536.91,1192128.71,37402.69,6015.71,408157.07,196312.01,388.07,176.96,666322.84,454381.57
"01:29","MCS 600","28-04-2025 17:28",87168.31,87866.19,2896.43,2961.83,41258.32,42107.07,31824.51,31955.46,11053.19,10840.2,387.67,399.74,6710.62,6807,378.63,444.14,4590.07,5001.03,100316.85,236812.23,18150.82,218097.2,1239904.38,847170.67,431707.06,385334.64,5035447.26,1446783.18,50934.93,8247.32,935997.77,450260.63,346.14,140.44,590529.65,396675.99
"01:30","MCS 601","28-04-2025 17:32",75249.27,77021.55,1270.41,1305.4,32326.5,31857.43,26124.66,24422.3,6078.97,5896.75,600.71,598.68,4069.48,4044.55,336.44,390.48,3790.07,3948.36,87909.67,223179.39,8171.79,102585.66,942992.09,682070.56,360962.02,336307.35,2941809.58,785117.59,75184.51,11645.1,608633.96,284295.53,314.12,123.32,452312.71,305431.28
"01:31","MCS 602","28-04-2025 17:36",95110.43,92545.79,1366.21,1471.53,42907.14,46440.49,29946.14,30042.59,9126.95,8907.71,311.36,321.35,4901.93,4642.75,518.37,536.37,5331.18,5642.39,105231.57,243258.85,8508.23,108765.46,1237203.13,926820.38,378877.8,342692.31,3738394.16,1053239.05,34769.67,5774.43,617548.87,285810.6,435.41,167.46,620019.67,416187.67
"01:32","MCS 603","28-04-2025 17:40",88248.06,89755.97,1721.59,1781.13,41389.48,40850.6,27182.11,29119.52,8231.53,7870.7,268.55,280.27,4450.92,4738.47,435.26,491.46,5157.71,5042.95,108654.12,249355.63,11043.51,133611.45,1244257.41,887203.16,389615.94,356779.27,3512548.98,972258.46,34888.76,5963.06,681470.48,298550.24,391.21,157.52,636215.63,435875.69
"01:33","MCS 604","28-04-2025 17:44",72473.69,76400.62,3215.29,3196.45,37171.95,36350.21,29620.05,28472.07,9105.05,9199.56,492.17,478.87,8975.14,8515.38,670.07,706.46,4002.33,4251.5,86941.08,209088.99,20181.95,229365.15,1031467.78,753807.53,410212.58,354481.58,3928519.48,1145568.42,63859.23,9921.01,1159488.46,592850.02,523.06,233.46,477476.87,322723.41
"S1:8","QC MES 5 ppm","28-04-2025 17:48",5.04,5.03,4.91,4.64,4.93,4.86,5.36,5.23,4.98,4.81,4.9,4.78,4.97,4.77,4.9,4.89,4.65,4.67,21650.62,52313.04,107227.35,1296926.71,502741.42,385063.59,277204.26,249046.7,7181524.25,2122218.94,2093796.88,364015.16,2364577.7,1165157.1,14900.05,5484.02,2177420.55,1388035.55
"S1:9","SJS-Std","28-04-2025 17:52",75555.65,78815.18,19216.65,19868.07,37298.88,36194.07,22830.2,22928.69,15472.41,15701.12,547.69,553.18,12682.27,13172.43,664.77,754.38,3486.8,3476.23,32481.47,82714.32,45425.8,535884.75,390871.98,284747.36,124423.2,116690.64,2451257.23,676868.56,25524.14,3979.09,647171.55,313036.5,205.34,80.05,151843.57,104955.16
"01:34","MCS 605","28-04-2025 17:56",69886.47,71955.01,1555.14,1715.39,30048.73,31240.69,20836.24,21061.16,5263.01,4907.71,560.19,537.49,4749.11,4801.4,539.42,572.41,2962.3,2983.84,82244.36,206316.27,11442.59,127401.97,961138.52,700960.91,306845.27,265982.15,2373757.83,697044.71,72698.42,11706.81,682700.52,338933.3,486.12,187.41,378248.3,271321.14
"01:35","MCS 606","28-04-2025 18:00",74859.27,75420.56,1449.74,1475.93,31246.46,32238.73,23332.92,22810.9,5892.26,5996.14,325.6,321.7,4342.27,4342.65,361.79,428.46,3908.77,3741.68,89959.2,207769.11,10481.69,119220.26,1007821.93,694291.47,352332.98,331780.73,2994794.76,762074.94,40370.36,6412.07,623360.29,288841.92,341.54,133.66,503638.71,336325.43
"01:36","MCS 607","28-04-2025 18:04",76538.23,77185.27,1767.75,1815.79,32563.56,32895.19,25507.42,23903.59,6590.97,6579.06,500.28,493.01,4512.77,4725.4,634.38,650.84,3769.82,3664.34,87303.74,206967.9,9730.11,118800.2,915642.75,656243.67,315665.83,292987.11,2775099.41,748929.39,61270.65,9973.62,598925.6,298211.53,500.72,204.11,429400.06,292881.06
"01:37","MCS 608","28-04-2025 18:08",79181.32,80092.07,1120.77,1138.63,40693.3,38975.58,23681.31,24232.68,8196.89,7919.06,447.1,443.31,2953.97,3093.64,345.84,400.73,4768.85,4941.22,86693.65,199462.05,6428.9,78047.74,1026671.77,740663.56,313527.53,304085.92,3537214.85,990513.55,50026.49,7620.64,392341.7,182908.39,292.3,118.13,529816.75,351520.83
"01:38","MCS 609","28-04-2025 18:12",88020.74,82330.92,1186.29,1196.42,40182.97,39251.04,26003.2,24976.57,7411.8,6904.43,491.17,532.33,4284.08,3885.69,470.99,504.8,4241.8,4570.33,100606.65,243911.3,8240.25,98698.37,1199455.32,854426.38,388121.21,356075.9,3474217.92,928328.19,65197.73,10954.48,583221.28,299608.62,418.18,176.83,541676.51,389786.95
"01:39","MCS 610","28-04-2025 18:16",78061.01,73470.06,1792.27,1723.09,33091.21,32547.96,24480.01,24160.7,5871.61,6262.21,674,682.31,4337.39,4320.49,543.88,557.94,3811.89,3861.15,79844.23,190270.32,10639.39,126637.8,911430.3,628001.16,308925.62,277471.09,2603832.08,712160.66,71406.35,11521.08,545111.88,258125.84,423.34,160.88,434509.69,288738.45
"01:40","MCS 611","28-04-2025 18:20",82317.21,85314.21,1044.06,1099.24,40544.3,38960.44,29377.8,27929.46,7664.04,7662.74,729.89,741.86,3417.02,3423.88,430.44,475.18,4752.14,4956.3,91498.8,217905.35,6230.52,75973.8,1096598.02,767986.85,362999.89,346458.21,3219007.18,959422.09,83386,13639.88,456843.32,226703.26,343.85,141.41,544065.89,392448.03
"01:41","MCS 612","28-04-2025 18:24",88122.59,85639.97,1286.62,1273.2,40623.08,41726.4,27337.41,27657.1,7971.59,7794.97,338.34,330.67,3340.1,3554.33,358.45,454.98,5305.88,5151.35,88177.32,216664.69,7073.13,90417.54,1099587.89,782410.59,359080.5,324964.06,3128425.48,906239.69,37771.15,6020.19,442024.17,209270.92,301.74,131.83,537544.01,391902.48
"01:42","MCS 613","28-04-2025 18:28",84419.22,89025.75,1115.64,1224.67,43385.21,41564.92,28031.12,27618.35,7608.14,7540.57,500.44,490.95,3096.42,3298.18,323.61,355.41,4679.56,4967.93,95295.5,222787.03,6883.86,84395,1165264.53,771758.67,368642.36,338308.07,3248278.44,909904.93,56076.42,8896.48,407654.04,202904.91,258.85,101.81,551217.4,374930.95
"01:43","MCS 614","28-04-2025 18:32",80373.07,78919.1,1439.82,1346.53,41668.14,42404.95,25698.63,23341.11,6689.63,6778.36,740.43,698.47,4357.27,4123.15,425.03,479.5,4314.23,4387.47,94376.75,227594.62,9277.49,105093.02,1269349.34,878252.32,369280.23,317862.05,2927407.38,822571.58,90779.46,14641.88,599029.98,290572.09,385.32,161.09,522611.79,346521.16
"S1:8","QC MES 5 ppm","28-04-2025 18:36",4.79,4.97,4.78,4.42,4.8,4.73,5.24,5.46,4.94,4.66,4.54,5.04,4.82,5.07,5.06,4.86,4.83,4.79,20017.46,51534.61,108941.42,1283405.24,505009.1,359439.2,265788.71,262549.72,7314606.23,2108289.25,2094969.31,361028.42,2526988.09,1154126.43,14612.99,5567.11,2005047.08,1373224.84
"S1:9","SJS-Std","28-04-2025 18:40",76241.19,81797.29,19429.1,19613.73,35792.65,38608.73,24938.54,22956.13,15390.72,15980.33,552.1,599.05,12592.2,12453.67,647.08,757.78,3432.46,3568.58,33075.79,82116.57,44706.01,525316.56,380015.74,287016.32,125616.37,117225,2559570.08,693789.74,26369.5,4213.28,681015.2,324713.1,216.76,92.97,149253.11,101541.67
"01:44","MCS 615","28-04-2025 18:44",89808.99,84836.29,1176.04,1232.76,39529.3,41950.37,31165.5,29222.21,8159.73,8083.58,501.14,505.69,3768.59,3734.82,435.1,498.94,5131.3,5227.02,96826.16,227796.79,7380.46,88828.9,1178890.12,795997.47,397017.49,367375.01,3613036.59,1005195.03,61751.77,9896.38,527884.94,247495.92,341.68,144.02,585782.13,411455.69
"01:45","MCS 616","28-04-2025 18:48",76504.85,72332.55,1892.88,2036.03,28936.77,30177.98,21808.44,23052.06,5182.17,5347.59,198.06,202.14,5752.41,5403.11,455.58,530.55,3529.08,3374.65,82451.59,209189.67,12367.7,140838.97,872993.84,605581.12,324901.63,291696.5,2402723.44,636667.43,22969.89,3739.22,788602.83,363598.17,380.05,153.72,412188.05,285600.63
