"Rack:Tube","Solution Label","Timestamp","Al 237.312 nm ppm","Al 308.215 nm ppm","Ca 315.887 nm ppm","Ca 422.673 nm ppm","Fe 238.204 nm ppm","Fe 259.940 nm ppm","K 766.491 nm ppm","K 769.897 nm ppm","Mg 279.553 nm ppm","Mg 280.270 nm ppm","Mn 257.610 nm ppm","Mn 293.931 nm ppm","Na 588.995 nm ppm","Na 589.592 nm ppm","P 213.618 nm ppm","P 214.914 nm ppm","Ti 334.941 nm ppm","Ti 336.122 nm ppm","Al 237.312 nm c/s","Al 308.215 nm c/s","Ca 315.887 nm c/s","Ca 422.673 nm c/s","Fe 238.204 nm c/s","Fe 259.940 nm c/s","K 766.491 nm c/s","K 769.897 nm c/s","Mg 279.553 nm c/s","Mg 280.270 nm c/s","Mn 257.610 nm c/s","Mn 293.931 nm c/s","Na 588.995 nm c/s","Na 589.592 nm c/s","P 213.618 nm c/s","P 214.914 nm c/s","Ti 334.941 nm c/s","Ti 336.122 nm c/s"
"01:03","BLK 3","28-04-2025 16:13",0.57,1.84,3.62,3.53,41.03,40.79,0.79,6.57,0.37,0.38,0.15,0.14,2.89,2.76,"0.08 u","0.01 u",0.08,0.04,32.52,1082.18,790.56,9457.78,39976.13,30107.64,525.67,18724.82,5940.81,1754.79,717.48,101.39,33889.87,6961.09,10.52,0.65,435.96,215.18
"S1:8","QC MES 5 ppm","28-04-2025 16:17",4.78,4.88,5.1,4.62,4.66,4.74,5.2,5.36,4.84,4.69,4.87,5.08,4.71,4.94,4.88,5.01,4.66,4.56,20205.69,50415.26,107958.14,1217757.21,524210.84,363371.35,282128.51,257297.75,7116081.46,2039351.19,2236484.08,353542.57,2428031.66,1200101.21,15148.09,5824.54,2099878.31,1484341.5
"S1:9","SJS-Std","28-04-2025 16:21",77439.54,81924.81,19071.17,19565.71,38648.85,38633.45,23716.8,24844.49,16323.84,15551.64,588.62,557.37,13421.26,12866.12,698.98,784.6,3454.18,3420.06,33938.29,81688.94,44365.6,534064.52,395709.72,296531.7,128014.27,125252.7,2539935.32,719381.11,26130.75,4351.47,680488.84,335712.09,212.22,96.46,149175.75,105192.68
"S1:9","SJS-Std","28-04-2025 16:25",80922.78,77700.3,19516.62,20220.85,37858.03,38429.51,24137.91,24819.4,15416.64,15297.11,573,592.2,13667.89,13557.51,694.33,762.76,3504.68,3461.16,33995.65,82114.77,47622.84,543769.37,382776.67,292968.17,127539.06,127799.72,2605418.43,692861.69,25192.84,3975.04,634283.61,327763.77,206.19,86.61,160533.89,104436.58
"S1:9","SJS-Std","28-04-2025 16:29",82873.49,76478.09,19406.08,18417.52,38800.34,36334.63,23891.88,23122.29,15284.78,14874.73,555.61,546.97,13383.59,13449.78,667.06,793.37,3703.75,3573.56,34703.94,78375.74,47373.92,505799.29,408885.65,277766.24,120870.1,121173.07,2461714.35,706221.32,25729.77,4382.16,686063.78,321184.68,200.67,93.37,151143.26,106045.51
"01:04","MCS 575","28-04-2025 16:33",82381.2,81243.63,1365.97,1501.82,38502.41,37415.51,27368.24,26115.23,7081.5,7223.11,737.1,750.21,4329.22,4003.97,422.94,443.55,4368.7,4579.48,88354.11,206999.65,7988.48,95017.84,1068348.37,734713.25,337940.49,316932.54,3048077.32,847198.19,81886.46,12833.8,501062.98,247142.89,330.47,132.51,472179.65,319014.5
"01:05","MCS 576","28-04-2025 16:37",76265.99,73649.27,2152.89,2146.25,39858.3,39249.43,26799.52,25081.2,9436.67,9515.07,664.61,735.97,6388.84,6000.74,730.76,758.59,4325.42,4114.24,85971.49,203885.48,13161.34,163166.16,1152047.72,747130.63,347915.82,328785.57,4206170.64,1184706.33,85001.9,13104.6,798794.87,397837.25,618.15,242.91,474700.12,337060.55
"01:06","MCS 577","28-04-2025 16:41",92924.93,99152.43,1180.04,1237.52,48645.05,47353.03,29597.95,29366.45,9202.13,9128.53,331.27,338.75,3692.83,3633.78,539.31,620.04,5839.42,5923.81,105850.74,256090.03,7123.72,82108.71,1273663.67,912232.01,383988.69,354553.91,3797859.74,1058583.46,38742.66,6001.46,462259.27,224694.1,412.52,167.56,605011.66,450635.55
"01:07","MCS 578","28-04-2025 16:45",87672.7,97294.43,784.52,875.51,43024.3,40215.77,33002.3,33890.03,8720.9,8800.28,626.23,632.65,3531.92,3245.05,339.15,388.6,5010.12,5179.83,110936.62,246778.81,5081.09,66508.51,1204325.41,849788.7,472159.06,445294.91,3747060.34,1092122.86,83099.05,12387.76,477945.83,235654.82,307.43,123.23,596983.08,399934.27
"01:08","MCS 579","28-04-2025 16:49",77137.92,72984.33,1130.73,1207.21,32290.37,33878.99,24125.95,24658.84,6584.7,6660.28,574.8,592.79,3966.23,4053.48,419.6,451.12,4216.8,4475.95,88841.7,214308.06,7762.58,87505.06,1004125.08,746398.47,355939.63,321583.45,2935236.65,854979.7,73256.48,12102.24,565609.81,267326.77,361.12,139.89,508557.57,344797.37
"01:09","MCS 580","28-04-2025 16:53",104660.02,103633.3,1405.94,1528.9,50467.41,48250.94,37473.18,36214.14,9621,9875.45,683.26,668.02,3913.31,4032.84,779.13,832.3,6275.32,6286.32,116789.39,302356.49,8978.01,108774.16,1409998.41,1024741.25,481269.78,463432.8,4209019.67,1164247.36,80635.43,13416.92,511787.58,256690.38,650.56,249.91,715202.91,515209.29
"01:10","MCS 581","28-04-2025 16:57",96384.26,101659.64,1047.35,1143.54,48104.34,45954.18,32246.02,30411.14,8827.22,8901.45,548.1,547.26,3864.87,4027.31,447.49,465.55,5608.04,5733.02,101531.94,234506.22,6445.73,78534.51,1168096.13,839054.08,412226.1,359360.05,3774356.03,1023371.35,60975.26,9188.27,484674.72,251306.6,346.79,136.68,613014.23,402906.42
"01:11","MCS 582","28-04-2025 17:01",79630.11,81004.5,1434.18,1480.73,39906.18,41609.49,26985.38,26701.23,8274.7,8951.73,578.15,580.96,2909.02,2775.44,342.24,365.85,5047.41,5059.26,76007.38,185580.34,7603.65,93781.19,976478.18,704744.6,298057.03,293203.82,3117876.89,912740.29,58505.93,9763.33,359310.7,158200.01,228.58,103.88,477800.51,315771.95
"01:12","MCS 583","28-04-2025 17:05",83663.11,91569.17,1855.8,1933.66,39832.12,38576.06,25350.06,26648.76,7628.65,8139.71,486.5,459.75,5084.5,5056.36,534.38,626.2,4899.59,4659,96635.73,245526.12,11039.06,139103.29,1181304.25,775771.61,363011.96,313011.31,3299712.59,932144.02,56391.58,9403.93,719566.58,329765.99,438.32,175.33,541362.63,373113.75
"01:13","MCS 584","28-04-2025 17:09",88755.65,90408.63,1343.89,1337.79,43596.28,44817.79,28249.23,30011.64,7783.72,7988.89,325.9,303.88,3271.77,3511.15,480.67,565.72,4999.6,5223.82,100529.34,247298.19,8663.23,103196.87,1211536.23,858270.54,392298.75,371437.14,3653120.78,1061802.38,38148.77,6187.36,484923.97,222398.78,423.85,163.8,627544.03,424472.64
"S1:8","QC MES 5 ppm","28-04-2025 17:13",4.94,4.7,5.09,4.52,4.89,4.8,5.57,5.02,4.82,4.76,4.68,4.99,4.73,5.1,4.73,4.71,5,4.92,21554.63,48708.28,109261.89,1287066.98,530856.7,377424.94,277155.09,252551.41,7595444.67,2216095.25,2084480.5,362079.01,2520986.76,1260542.07,14903.99,5440.74,2126284.93,1424436.96
"S1:9","SJS-Std","28-04-2025 17:17",79320.38,81622.59,19424.84,19410.55,38939.24,36356.83,23956.99,22537.79,15753.82,15809.92,555.49,588.55,13534.34,13451.76,684.49,801.66,3387.89,3509.87,35060.22,81940.19,47896.04,534672.27,417128.99,286430.41,121822.72,125117.22,2607469.2,704593.58,25746.69,4154.3,684976.24,335539.15,225.75,88.41,162277.21,107449.91
"01:14","MCS 585","28-04-2025 17:21",75909.48,75404.77,2301.02,2284.92,30154.36,29299.37,21434.39,23016.23,5766.01,5964.35,275.67,281.56,4721.57,5170.5,847.1,931.19,3715.19,3550.83,76357.94,188940.78,13755.94,161671.76,828521.59,587487.74,273385.99,270393.87,2404963.65,700493.69,31437.98,5280.09,613049.68,317470.3,686.14,274.59,396256.18,270676.28
"01:15","MCS 586","28-04-2025 17:25",84607.44,85174.48,1054.28,1071.87,45636.97,46276.97,27523.37,28887.3,8765.52,9495.48,680.2,674.83,3117.22,3134.1,413.37,460.79,5290.53,5523.82,97985.19,253580.98,6508.95,79805.08,1387667.64,982691.33,370763.23,355653.93,3973002.34,1169461.26,86820.47,14150.2,470965.24,222948.98,348.93,155.93,627967.32,424366.53
"01:16","MCS 587","28-04-2025 17:29",98850.27,98955.9,864.66,925.82,47530.27,44959.1,33865.73,35837.7,9078.04,9109.96,610.84,592.72,3133.39,3143.6,364.92,437.14,5586.94,5704.96,108418.04,250518.07,5427.44,68851.85,1263387.9,919543.94,459176.65,429034.93,4045818.55,1111623.51,73753.45,11431.45,443858.7,192458.04,301.82,138.74,648665.15,458885.51
"01:17","MCS 588","28-04-2025 17:33",83509.75,88331.56,1384.88,1459.66,38880.56,40286.84,29631.87,27943.1,7788.58,8380.14,455.04,439.17,3999.74,3790.42,340.86,416.14,5091.45,4733.57,97874.53,225765.76,9120.41,106576.48,1063076.65,749249.4,366218,368216.09,3339285.04,982931.9,55448.3,8929.35,500064.03,255633.78,270.21,129.8,584401.22,377786.22
"01:18","MCS 589","28-04-2025 17:37",81686.18,82540.21,1214.07,1276.85,37613.62,37646.33,23144.81,23057.34,7557.8,7344.32,867.41,829.31,3955.2,3753.01,441.1,536.44,4389.18,4482.89,87788.82,205728.61,6761.69,83111.38,1022172.7,786493.2,296185.01,284940.6,3219218.63,819337.94,95404.29,15221.03,501056.4,242110.56,362.99,152.47,522697.14,325102.42
"01:19","MCS 590","28-04-2025 17:41",61844.75,60556.27,2044.61,1995.41,26003.26,24514.67,18232.67,17291.38,4453.41,4473.12,499.4,509.16,4642.54,5016.72,375.6,410.86,2471.84,2478.12,70189.59,165300.07,12443.58,140383.73,762171.72,494509.6,249652.5,242595.86,2041713.04,555616,62035.16,9749.72,650487.94,325018.11,290.55,129.61,298735.02,196248.48
"01:20","MCS 591","28-04-2025 17:45",87261.58,96629.68,1300.56,1363.17,45834.54,44336.8,27597.63,29297.55,9062.82,8677.61,263.77,247.01,3473.29,3699.84,272.49,320.6,5126.12,5382.39,108246.22,263632.16,8632.67,103685.05,1362789.21,1004042.95,384999.72,380595.73,3786345.52,1148075.36,31394.93,4968.11,487045.04,234526.13,234.92,101.03,620161.28,440028.24
"01:21","MCS 592","28-04-2025 17:49",63142.16,65847.85,2365.91,2271.6,31307.55,30680.71,17002.21,17966.5,5331.6,5403.86,218.38,212.27,4754.44,4727.47,512.47,520.28,3530.28,3336.93,70514.22,169980.41,14060.91,168939.7,857800.54,638601.81,241945.47,217729.59,2440818.89,697670.93,24698.06,4049.43,620453.16,296111.46,414.49,166.3,405429.2,269483.56
"01:22","MCS 593","28-04-2025 17:53",82507.5,79118.57,1325.49,1355.33,35781.51,36876,27756.01,25299,6815.51,7134.45,736.6,757.21,4324.78,4552.08,426.31,512.26,4339.08,4298.03,96916.82,228076.38,9006.39,109357.7,1053524.68,809919.53,360237.17,328010.51,3158049.97,861770.98,96848.79,15301.1,620018.59,301925.53,389.16,156.78,524478.29,342793.74
"01:23","MCS 594","28-04-2025 17:57",74815.67,74739.32,2011.27,1944.45,28742.63,30434.88,21778.1,19743.33,6438.45,6962.36,209.23,211.77,3973.24,4273.25,481.27,559.74,4506.75,4218.76,76386.72,190110.38,11133.73,132809.43,786921.21,575794.75,255713.73,252270.85,2711090.12,788059.1,23074.59,3831.48,502712.01,255856.8,363.86,151.38,454090.63,322800.02
"S1:8","QC MES 5 ppm","28-04-2025 18:01",4.86,4.69,4.89,4.48,4.81,4.87,5.27,5.12,4.81,4.58,4.96,4.88,5.01,4.99,4.93,5.03,5.03,4.55,20938.01,49244.61,103434.22,1222005.5,518842.8,358958.71,271195.32,256634.37,7597462.06,2073582.68,2176017.33,365424.07,2400821.37,1259524.14,14802.7,5520.83,2172213.8,1497464.74
"S1:9","SJS-Std","28-04-2025 18:05",82790.83,78950.5,19327.98,19750.03,37222.87,37885.09,23032.54,23971.92,15338.67,16096.23,591.29,579.44,12984.93,13332.49,652.39,826.25,3695.16,3620.56,34008.92,81928.7,46666.48,500951.25,390258.96,289996.2,124735.8,122311.52,2619733.73,731247.61,25221.39,4245.58,665669.52,307771.5,204.21,91.71,152643.3,107709.55
"01:24","MCS 595","28-04-2025 18:09",75936.88,80836.64,1668.4,1673.35,37979.65,38219.93,25224.17,23188.38,7001.52,6757.05,711.86,751.43,5624.3,5350.58,624.65,727.94,4319.06,4253.41,82455.51,208501.84,9774.62,116764.66,1082072.63,721598.05,320230.74,285991.81,2913505.73,788231.95,84012.18,13543.9,695702.6,353317.14,495.98,206.04,445733.25,300676.32
"01:25","MCS 596","28-04-2025 18:13",69601.53,65716.03,2302.25,2301.47,27229.23,29051.58,25042.44,23659.94,5177.23,5425.28,257.65,268.32,6061.52,5948.62,558.63,597.53,3144.31,3031.51,83861.37,195457.85,14691.8,176587.47,879616.78,601416.95,338622.84,322676.91,2325151.9,680146.68,35234.11,5356.11,859817.38,389712.88,490.55,192.34,399125.77,273201.25
"01:26","MCS 597","28-04-2025 18:16",87687.29,94797.63,1668.24,1760.02,45928.04,43245.32,25816.31,25027.15,7604.22,7374.74,343.48,336.57,4134.55,4100.43,555.79,608.92,4902.94,5140.67,109250.53,264085.87,11189.18,125504.71,1296842.68,913998.47,357874.92,345551.86,3370041.33,904469.87,41894.84,7043.17,580555.81,293928.11,473.31,201,601283.51,428040.85
"01:27","MCS 598","28-04-2025 18:20",85726.17,88389.11,1071.08,1086.84,47250.05,49284.36,24139.21,24469.99,9053.39,8744.52,523.67,558.72,3109.65,3151.67,464.28,504.68,5364.87,5640.06,97696.69,220926.68,6050.37,70911.77,1304207.91,884991.16,320740.21,286434.21,3807977.68,974475.76,60983.86,9224.59,422237.21,187613.27,377.23,145.57,590020.54,393901.74
"01:28","MCS 599","28-04-2025 18:24",95858.68,89394.32,1188.51,1298.49,46392.36,49054.63,31327.44,31201.07,9321.51,9593,295.66,296.91,3184.76,3193.08,478.61,534.89,5450.02,5604.14,108948.53,250111.25,7794.99,91482.14,1333053.83,939937.85,401091.14,378584.44,4050638.55,1135466.05,37628.43,6041.11,430785.73,204278.4,391.66,171.12,681109.88,458846.35
"01:29","MCS 600","28-04-2025 18:28",85610.76,82389.11,2869.25,2991.4,42023.29,42181.28,31688.96,30049.56,11477.83,11649.42,388.23,409.38,6538.32,6714.38,404.52,460.91,4938.79,4922.03,100206.7,229290.14,18044.54,222280.85,1235370.74,824550.42,446030.46,406154.97,4844060,1410363.86,49904.37,7740.07,928980.65,432863.62,336.11,140.58,539780.35,384382.44
"01:30","MCS 601","28-04-2025 18:32",74960.37,81081.16,1282.34,1368.54,33045.56,31793.46,25439.22,26126.49,6160.52,6333.96,594.44,611.33,4190.7,4191.06,339.27,397.69,3792.56,4034.89,88120.6,215144.64,8816.7,105094.1,992536.69,685798.18,362280.02,334854.57,2822081.33,790767.75,75095.29,11246.91,607442.19,290881.06,295.46,129.38,459055.8,309769.65
"01:31","MCS 602","28-04-2025 18:36",91593.98,94682.18,1411.28,1404.83,46195.05,44154.54,28955.76,28067.45,8884.73,8890.28,322.98,323.26,4600.02,4803.63,518.19,569.81,5162.9,5197.88,108956.86,241467.1,8978.98,99611.07,1220838.22,868961.05,382636.21,344574.66,3731967.26,1013791.58,36961.46,6083.22,644685.22,298342.75,426.57,161.66,636268.44,416854.41
"01:32","MCS 603","28-04-2025 18:40",90533.4,93868.95,1604.86,1743.94,40317.74,42956.15,29022.46,28932.56,8085.86,7658,272.28,279.13,4583.42,4683.62,459.24,490.96,5314.95,5261.98,109416.48,273464.67,11206.99,134934.86,1187470.12,895209.23,407180.21,356244.62,3494856.46,1045794.33,35286.58,5572.56,662022.23,303871.32,389.95,161.01,639332.21,426302.6
"01:33","MCS 604","28-04-2025 18:44",73330.49,76531.16,3233.97,3290.62,37411.53,34451.67,28995.4,27397.58,8849.96,8700.85,503.37,519.49,8458.28,8731.57,616.06,710.95,3905.08,3965.2,81357.56,208113.41,19875.22,229014.22,1091661.86,721219.2,408764.56,351551.54,4034259.01,1122253.98,61181.35,10219.27,1159897.87,555132.01,558.82,225.75,508577.54,327849.41
"S1:8","QC MES 5 ppm","28-04-2025 18:48",5.05,4.99,5.12,4.63,5.06,4.61,5.49,5.51,5.04,4.71,4.83,5.02,5.05,4.8,4.99,4.62,4.62,4.64,20042.27,51910.32,107955.63,1200288.8,514595.84,364408.17,261612.16,248212.48,7167200.84,2107139.09,2149299.02,347428.73,2366609.7,1260402.22,15216.79,5654.56,2102759.92,1390813.27
"S1:9","SJS-Std","28-04-2025 18:52",82590.18,77797.37,19618.57,18273.74,37806.22,38196.23,24121.55,22541.42,15224.17,15401.96,575.83,560.52,12457.23,13055.77,659.2,736.9,3622.43,3684.86,34173.93,76509.48,45371.92,517605.25,386770.4,272549.52,114628.1,119240.21,2641134.57,685218.94,26866.31,4018.81,668429.62,331001.15,207.45,86.38,146480.03,106290.35
"01:34","MCS 605","28-04-2025 18:56",66751.57,70779.29,1637.63,1675.12,32004.35,32018.82,21334.86,19218.25,5158.01,5188.72,523.64,551.81,4826.92,4688.57,506.85,589.33,2970.56,3009.12,83006.46,206939.92,10883.23,135290.77,905393.02,697422.31,285363.05,281951.78,2430516.24,701366.3,73686.21,11052.65,668500.32,332699.14,462.25,199.14,381652.41,273255.63
"01:35","MCS 606","28-04-2025 19:00",74720.6,75721.7,1525.39,1521.2,31933.62,33208.89,24089.97,23477.79,5921.4,6089.4,310.22,329.55,4313.15,4263.16,358.56,422.84,3877.91,3687.58,85337.96,206507.71,10111.33,120206.77,1041561.46,710679.78,329705.96,308158.39,2801342.7,812475.98,41078.3,6852.63,633970.04,307228.64,330.88,135.69,501689.53,325005.4
"01:36","MCS 607","28-04-2025 19:04",78025.02,79541.42,1650.56,1763.33,32559.44,34292.48,25384.22,23864.62,6656.79,6547.53,533.01,492.1,4797.25,4822.64,649.99,663.17,3846.52,3825.81,88334.58,211341.68,10087.22,118975.42,951136.04,659228.15,315457.87,298130.08,2934153.89,754504.63,61779.13,9288.66,621240.72,308709.57,529.42,194.52,433563.61,297854.59
"01:37","MCS 608","28-04-2025 19:08",79366.94,82748.16,1106.8,1072.51,39620.25,39052.9,23374.32,24537.99,7943.27,8004.14,439.47,419.83,3227.71,2984.05,362.22,419.87,4635.82,4524.24,87176.72,200990.63,6189.98,76476.94,1109883.11,726550.9,328774.73,307399.47,3515739.4,935224.35,47693.92,7642.16,390386.85,184115.19,279.44,112.26,532598.59,353333.23
"01:38","MCS 609","28-04-2025 19:12",88664.22,88743.04,1169.84,1250.74,38422.76,38142.92,26739.05,26084.53,7273.8,7369.54,497.27,504.7,4290.75,4232.61,468.18,523.1,4320.95,4236.59,108750.03,251506.72,8525.84,96333.09,1251232.81,881966.83,400466.64,371720.34,3363903.39,939945.69,69518.82,11062.76,630738.93,288906.69,445.21,173.69,572493.66,374734.24
"01:39","MCS 610","28-04-2025 19:16",74107.28,74152.41,1680.64,1728.31,32415.86,31092.26,24752.5,22796.52,6368.62,6376.07,661.24,687.7,4341.5,4310.95,549.91,587.75,3947.39,3703.88,82804.89,199040.77,10409.81,123775.17,888996.81,628166.37,317145.85,290678.58,2539338.57,701963.08,73709.76,12078.67,555849.53,265228.65,407.19,174.2,397302.48,291196.27
"01:40","MCS 611","28-04-2025 19:20",86076.74,84823.48,1039.01,1099.73,39370.42,39571.6,28037.98,28958.83,7639.1,8056.62,748.79,753.39,3405.58,3697.92,434.51,486.4,5166.19,4865.88,92089.49,222465.59,6436.21,74781.31,1122269.94,771589.74,377047.36,346626.37,3413257.66,971710.13,86253.46,13996.14,446082.28,213959.67,338.96,144.63,530134.48,392992.97
"01:41","MCS 612","28-04-2025 19:24",87335.02,87841.72,1259.02,1244.32,39599.41,42376.17,29011.87,26969.84,7524.32,8143.32,340.12,341.72,3611.26,3479.19,363.6,430.63,4860.64,5005.78,94645.86,214796.3,7245.78,88566.82,1166237.8,806206.31,358281.26,334531.04,3348556.33,928789.32,36345.17,6119.69,465164.53,211581.33,287.04,123.26,537928.45,370899.3
"01:42","MCS 613","28-04-2025 19:28",84384.56,81811.8,1160.69,1190.98,41800.57,41748.88,27653.1,27365.2,7472.2,8017.61,498.23,482.98,3107.52,3107.36,303.59,352.87,4849.21,4923.43,94680.75,222132.01,6959.28,79960.46,1156788.48,779607.98,336757.73,323525.04,3329608.69,882744.04,59549.92,9035.27,409834.08,191211.85,255.59,103.21,546131.65,371458.4
"01:43","MCS 614","28-04-2025 19:32",78308.53,78681.21,1417.9,1444.46,42888.97,42958.9,24926.53,23638.63,6704.1,6542.28,683.65,734.26,4057.29,4367.07,435.47,463.07,4015.67,4217.57,99971.07,236024.86,8788.58,107364.22,1309326.93,931382,357962.57,336768.74,2973721.35,842447.48,92828.55,14242.3,617631,295047.65,405.09,159.7,516720.28,368581.79
"S1:8","QC MES 5 ppm","28-04-2025 19:36",5,4.75,4.86,4.58,4.67,4.65,5.25,5.03,4.89,4.76,4.81,5.01,4.76,5.05,4.68,4.74,4.99,4.88,20527.87,48667.65,106461.03,1216651.82,533895.87,361539.16,264513.36,260682.56,7171341.05,2099173.67,2187655.78,362076.2,2444395.32,1245566.37,15282.76,5417.91,2134475.29,1458499.16
"S1:9","SJS-Std","28-04-2025 19:40",77404.87,76440.02,20138.23,19965.35,35505.68,37925.13,23784.89,24195.75,15565.32,15477.6,551.92,544.81,12696.63,12852.78,649.58,798.31,3605.38,3485.53,33310.83,77040.28,44060.87,533013.49,416474.63,285643.47,123788.53,122603.36,2401327.32,674072.05,25509.6,4077.15,652199.08,318151.14,210.68,92.36,154636.29,102599.26
"01:44","MCS 615","28-04-2025 19:44",87491.41,84190.03,1133.59,1191.11,41925.35,40920.35,31403.8,29352.39,8492.7,8204.67,543.73,552.23,3779.62,3912.61,438.3,462.05,5202.77,5403.52,95122.42,236541.44,7095.95,90676.09,1218957.57,853150.35,392782.19,389000.45,3660903.59,966284.12,62700.4,10425.03,532272.47,244060.59,338.43,141.8,590636.23,425077.72
"01:45","MCS 616","28-04-2025 19:48",75583.48,73070.32,1912.18,2031.87,28577.32,31065.55,23169.41,21977.3,5528.16,5456.9,196.39,202.13,5593.86,5768.45,439.9,500.78,3438.02,3606.62,88294.35,199396.49,11787.14,145306.24,879658.22,635438.42,301007.32,291263.5,2463196.98,681972.77,23928.76,3657.68,781241.67,362951.93,380.1,164.45,417213.84,275054.14
