"Rack:Tube","Solution Label","Timestamp","Al 237.312 nm ppm","Al 308.215 nm ppm","Ca 315.887 nm ppm","Ca 422.673 nm ppm","Fe 238.204 nm ppm","Fe 259.940 nm ppm","K 766.491 nm ppm","K 769.897 nm ppm","Mg 279.553 nm ppm","Mg 280.270 nm ppm","Mn 257.610 nm ppm","Mn 293.931 nm ppm","Na 588.995 nm ppm","Na 589.592 nm ppm","P 213.618 nm ppm","P 214.914 nm ppm","Ti 334.941 nm ppm","Ti 336.122 nm ppm","Al 237.312 nm c/s","Al 308.215 nm c/s","Ca 315.887 nm c/s","Ca 422.673 nm c/s","Fe 238.204 nm c/s","Fe 259.940 nm c/s","K 766.491 nm c/s","K 769.897 nm c/s","Mg 279.553 nm c/s","Mg 280.270 nm c/s","Mn 257.610 nm c/s","Mn 293.931 nm c/s","Na 588.995 nm c/s","Na 589.592 nm c/s","P 213.618 nm c/s","P 214.914 nm c/s","Ti 334.941 nm c/s","Ti 336.122 nm c/s"
"01:03","BLK 3","28-04-2025 14:43",0.56,1.8,3.49,3.4,38.61,39.06,0.8,6.77,0.38,0.36,0.15,0.14,2.92,2.75,"0.08 u","0.01 u",0.08,0.04,32.71,1060.95,799.23,9643.32,43625.84,31477.18,577.5,18665.87,6353.34,1695.45,731.89,106.24,34013.71,6933.95,10.71,0.61,436.08,219.21
"S1:8","QC MES 5 ppm","28-04-2025 14:47",4.94,4.79,4.76,4.41,4.94,4.97,5.47,5.53,5.24,4.63,4.56,4.64,5.18,4.92,4.85,5.11,4.91,4.96,21013.91,48868.27,108189.26,1239857.88,545338.84,363378.2,282421.16,258262.36,7649029.92,2057929.57,2230440.78,339982.96,2553171.2,1197113.75,15404.75,5525.81,2158407.4,1423074.8
"S1:9","SJS-Std","28-04-2025 14:51",79847.53,75994.53,20660.93,20014.81,39272.82,35926.83,24447.27,22692.48,15135.35,15311.09,574.22,568.54,13168.66,13258.63,645.57,820.47,3358.94,3414.22,34386.87,79393.73,44632.85,537384.37,401532.12,286788.54,118082.23,127643.4,2559074.49,734074.77,25830,4379.03,649231.9,312047.41,206.23,91.38,160266.65,103234.57
"S1:9","SJS-Std","28-04-2025 14:55",81319.44,77877.35,19407.58,19007.47,38198.15,38552.8,24050.17,23699.52,14752.22,15615.57,595.08,562.38,13209.64,13176.76,682.86,743.06,3565.23,3585.72,32223,78953.06,46270.68,509193.62,407997.53,298281.49,121523.82,123170.92,2643333.21,697423.86,26704.47,4285.08,675668.09,325400.41,215.08,81.35,147350.25,103129.42
"S1:9","SJS-Std","28-04-2025 14:59",81671.07,77702.04,19019.59,18807.31,38828.4,37845.36,24057.32,23010.45,14961.94,15455.09,550.24,602.93,13638.76,12710.73,633.54,794.5,3538.59,3690.16,33224.25,83563.37,45483.96,523560.57,410752.59,297526.88,122816.52,119444.9,2439060.2,683682.73,24886.02,4257.31,669411.45,324764.81,215.39,92.42,160293,100944.08
"01:04","MCS 575","28-04-2025 15:03",84573.79,80988,1391.05,1523.1,38861.07,39098.17,27723.87,25938.58,7627.51,7271.77,751.78,717.08,4031.71,3894.96,426.62,428.23,4189.04,4523.68,83213.86,206648.85,7997.04,97312.67,1071352.49,741243.2,329025.95,315022.27,2850802.47,823836.08,78150.28,13816.82,524576.64,255203.71,319.44,123.31,469158.39,312809.91
"01:05","MCS 576","28-04-2025 15:07",72263.95,76133.3,2249.94,2208.85,40726.59,38180.1,26310.61,25835.97,9688.51,9634.13,709.73,676.44,6394.99,6297.07,732.29,801.6,4134.4,4350.72,82444.62,191299.64,13940.86,152273.91,1105442.68,801913.71,353445.01,332549.3,3969812.08,1177215.59,86243.02,13696.82,850601,411731.9,623.06,229.33,485097.22,343194.33
"01:06","MCS 577","28-04-2025 15:11",96482.67,96413.97,1181.53,1158.15,48870.79,46395,31660.26,29235.86,9355.57,8994.94,340.68,316.77,3511.37,3492.61,533.31,569.33,5682.99,5569.62,101425.87,251479.42,6729.29,86557.06,1303238.94,888843.66,399144.23,357301.16,3763081.77,1072331.51,39201.24,6197.43,452597.2,225912.36,396.43,175.09,626004.98,440077.5
"01:07","MCS 578","28-04-2025 15:15",91372.38,90650.78,806.36,836.28,42688.49,39793.1,32383.66,33873.97,8446.4,8329.46,670.36,673.1,3502.1,3485.27,349.33,379.73,5251.72,5175.43,104757.69,268627.65,4933.71,66843.15,1267817.04,830228.95,455390.77,428368.44,3663789.14,1106201.76,78785.88,12325.86,471467.23,225506.08,310.58,122.89,593427.53,425486.21
"01:08","MCS 579","28-04-2025 15:19",77138.95,77057.99,1111.96,1130.6,34934.62,35172.76,24516.5,24807.42,6840.42,6812.95,584.65,603.04,3934.91,3812.97,399.49,418.47,4311.51,4306.87,84589.07,207050.22,7552.49,90911.54,1050836.48,708890.83,328004.13,310485.62,2996025.45,846887.97,75231.1,12244.58,582717.57,274292.48,373.26,140.13,527316.25,364679.21
"01:09","MCS 580","28-04-2025 15:23",105322.9,107965.83,1429.85,1433.53,51406.2,51720.94,34999.95,35149.06,9899.04,9416.19,717.99,667.31,3713.28,3977.44,803.34,801.43,6222.64,6201.9,126854.55,306165.36,9113.87,109788.42,1433674.19,1013037.44,470582.2,456214.06,4164798.27,1226772.11,83745.68,13424.91,552344.21,248033.31,653.88,254.62,748123.14,514654.62
"01:10","MCS 581","28-04-2025 15:27",95200.67,97395.31,1126.87,1159.48,44121.79,45373.39,30970.27,32198,9410.91,9461.62,559.67,524.72,3999.66,3946.33,437.32,486.15,5738.73,5344.29,98021.28,230845.82,6487.66,76588.79,1234124.92,870560.24,386875.99,377783.18,3908400.59,1027426.91,59033.94,9276.33,511094.67,235955.86,337.47,138.8,621183.01,406160.79
"01:11","MCS 582","28-04-2025 15:31",81031.88,76862.86,1363.48,1362.03,39671.71,42341.09,28132.26,25758.88,8132.37,8264.6,569.96,581.97,2969.94,2907.17,343.8,373.94,5005.81,4620.11,77926.14,196600.68,7898.85,88045.49,1003249.59,681823.65,303273.39,289370.73,3270147.13,933284.7,57749.07,9905.84,356353,155909.75,226.49,100.96,503215.94,334439.67
"01:12","MCS 583","28-04-2025 15:35",83845.72,88441.14,1795.12,1767.81,41969.35,40771.59,26171.2,25489.66,7561.64,8006.04,493.3,474.68,5325.35,5337.06,583.49,600.39,4753.89,4921.08,99801.21,239503.34,11210.35,131789.92,1172556.84,809928.34,349863.38,342616.58,3426004.11,974879.03,57899.69,9292.1,665754.59,344070.59,477.59,182.37,576943.9,371158.62
"01:13","MCS 584","28-04-2025 15:39",86334.6,89599.98,1292.54,1413.1,42048.11,43786.13,29611.05,27869.64,8332.66,8113.69,313.8,298.99,3257.94,3536.87,468.66,569.85,5178.87,5170.81,101303.53,237434.67,8301.84,102196.61,1243726.19,840493.32,402086.31,357809.04,3590362.67,990891.75,38127.38,5956.56,485509.4,229606.2,417.4,175.05,581506.84,417614.85
"S1:8","QC MES 5 ppm","28-04-2025 15:43",4.76,4.92,5.25,4.76,5.08,4.67,5.44,5.36,4.76,4.53,4.88,4.84,4.73,4.94,4.93,5.04,4.59,4.91,20460.75,51181.12,105145.56,1193836.48,504220.62,354940.59,284371.46,261991.7,7543758.19,2172759.29,2155387.67,347105.52,2373515.54,1198226.13,15277.2,5315.26,2163646.81,1439205.21
"S1:9","SJS-Std","28-04-2025 15:47",81546.97,78822.11,19836.38,18837.08,35887.28,38761.8,25047.74,23519.21,15087.52,15728.04,558.83,580.3,13407.91,13662.59,721.67,773.57,3489.57,3428.02,33271.51,80228.6,47189.18,524632.84,413120.32,287370.2,125052.68,118306.04,2622842.38,717244.13,24802.43,4101.88,693897.25,334343.76,218.09,87.57,148423.88,105136.05
"01:14","MCS 585","28-04-2025 15:51",74956.17,70150.26,2425.83,2439.75,28777.58,30988.7,23084.62,22666.89,5797.38,5640.74,295.96,271.92,4994.8,5045.57,882.13,900.02,3774.27,3575.8,79906.77,186756.46,13900.91,162562.55,821719.79,589642.23,273718.1,259132.39,2449703.37,693386.04,30794.56,5023.34,598567.4,288307.2,683.38,262.72,397120.02,258520.22
"01:15","MCS 586","28-04-2025 15:55",86135.28,89596.34,1015.92,1046.43,49141.35,48336.24,28829.56,27406.44,9269.88,8702.73,705.55,694.49,3344.5,3116.57,410.51,483.44,5403.89,5236.75,97499.08,240007.77,6757.33,83659.06,1390674.08,935923.54,393825.35,348067.91,3976625.74,1113253.67,83066.51,13103.52,460187.57,220363.48,341.29,157.59,644049.93,415198.78
"01:16","MCS 587","28-04-2025 15:59",93624.58,102243.36,886.56,961.43,47969.85,46967.52,36150.17,35781.81,9484.81,8824.57,612.58,605.94,3291.33,3117.81,359.48,457.78,5507.81,5809.17,111935.53,259844.91,5241.13,64410.46,1260892.39,888948.68,440058.98,444148.03,4045272.42,1079984.09,68663.93,11411.05,422329.1,201114.66,306.9,132.91,646602.19,462037.26
"01:17","MCS 588","28-04-2025 16:03",83388.8,84252.39,1346.62,1411.5,39024.86,39746.45,28245.83,27437.43,7582.25,7786.18,460.81,456.62,3939.07,3680.47,343.8,419.49,4932.3,4639.18,91820.61,237508.3,8633.95,106188.82,1131256.59,756608.87,400083.63,347189.17,3443159.69,983631.6,55371.89,8866.69,536179.89,250753.66,272.6,124.04,581706.13,391640.51
"01:18","MCS 589","28-04-2025 16:07",84745.74,84458.23,1262.32,1275.69,40210.37,38370.16,25134.65,24450.7,7805.84,7355.27,810.09,814.63,3641.52,3708.56,448.88,523.9,4691.49,4310.34,90406.64,198891.28,7399.89,84386.75,1050407.95,770514.3,314112.21,290071.1,2948235.68,870123.18,94452.33,15673.06,482288.59,243330.89,339.32,154.85,489480.79,341837.51
"01:19","MCS 590","28-04-2025 16:11",63153.32,62591.81,2051.88,2074.98,26738.96,25678.58,19404.95,17904.13,4757.14,4572.23,537.35,532.98,4634.18,4869.97,360.06,393.92,2514.03,2361.93,71971.23,169436.33,12050.19,141458.06,742233.43,517147.66,258207.39,226526.71,2011810.93,566866.79,62539.4,9911.55,648739.8,318737.31,299.65,127.62,290751.79,194359.08
"01:20","MCS 591","28-04-2025 16:15",94364.41,90693.6,1372.92,1344.03,47618.32,44263.35,27618.47,27803.53,9031.81,8526.09,271.59,247.39,3701.94,3703.09,265.47,336.76,5261.92,5153.05,108169.86,259240.77,8095.29,105396.64,1377602,965555.49,401976.49,364758.13,3899880.03,1130025.74,32976.78,5222.5,507872.34,239986.96,225.99,97.8,603492.79,414274.08
"01:21","MCS 592","28-04-2025 16:19",66456.4,60841.84,2230.28,2299.6,31741.02,30934.53,18188.78,17067.24,5746.91,5664.73,220.84,217.49,4505.48,4375.67,493.18,513.23,3391.44,3339.76,73112.45,163468.09,14152.57,172945.68,921564.09,628595.64,241620.35,229242.32,2457851.09,655860.31,26634.97,4015.06,641536.42,284961.61,391.18,160.57,396271.93,277915.49
"01:22","MCS 593","28-04-2025 16:23",83741.51,81259.56,1384.03,1378.37,35132.73,35644.1,27903.69,25213.02,7331.65,6844.86,757.29,749.6,4348.26,4395.77,445.42,493.75,4375.52,4347.71,97435.49,215315.7,8932.03,104906.33,1140590.19,774422.53,374514.27,350350.43,3259599.91,937782.59,94301.11,16106.44,631468.2,298876.08,362.9,163.91,502413.68,341055.54
"01:23","MCS 594","28-04-2025 16:27",73545.78,70528.61,1899.45,1964.61,28467.51,31030.96,20285.23,20786.18,6373.87,6539.4,220.07,221.37,4192.77,4320.98,454.94,553.92,4246.46,4528.13,73272.02,175132.46,11308.05,131108.12,770104.77,563386.86,254549.82,241120.67,2634292.89,773896.07,23241.72,3824.68,529909.54,259401.33,382.76,148.7,454673.99,320204.85
"S1:8","QC MES 5 ppm","28-04-2025 16:31",4.92,4.97,5,4.35,4.78,5.11,5.57,5.36,5.01,4.78,4.72,4.7,4.68,4.99,4.89,4.64,4.96,4.98,21118.3,49836.84,100346.26,1199315.74,526400.51,372622.88,267733.82,252789.43,7064780.73,2194161.77,2243971.94,363540.67,2558770.03,1225127.84,15572.11,5693.27,2034397.07,1434909.16
"S1:9","SJS-Std","28-04-2025 16:35",82501.01,80175.48,19076.55,19766.2,37156.72,35639.26,24838.38,22854.79,15065.47,15863.47,555.89,585.95,13546.52,13701.25,623.28,762.88,3410.37,3471.1,34687.94,82296.98,47492.2,551195.45,409441.81,291838.54,116995.39,120067.77,2467080.44,704765.59,25620,4189.9,651462.32,316202.19,213.22,87.09,149938.72,105655.94
"01:24","MCS 595","28-04-2025 16:39",80747.36,78539.65,1739.83,1719.97,38070.58,38571.14,23166.75,24212.35,6748.54,6589.6,754.72,734.96,5428.27,5419.08,618.54,666.81,4131.41,4303.1,90045.68,210313.73,10597.08,122863.35,1041788.54,752386.63,306930.25,290522.35,2901800.56,772942.16,82369.6,13427.87,701382.01,353132.89,476.44,204.42,444367.54,324408.22
"01:25","MCS 596","28-04-2025 16:43",66720.65,67374.73,2293.27,2339.83,27788.1,29890.75,23128.61,24521.64,5297.23,5388.87,254.33,256.3,5631.15,5848.97,562.16,552.42,3208.39,3149.2,79834.59,187426.78,14888.45,176724.43,908115.46,589544.8,359524.01,312460.25,2521068.35,662528.49,35100.08,5668.96,833911.48,399851.1,479.24,187.35,375436.48,252917.89
"01:26","MCS 597","28-04-2025 16:46",87708.2,91082.92,1674.28,1771.56,44800.98,42933.96,25842.33,26661.66,7497.51,7470.62,344.46,360.75,4432.59,4379.3,550.33,627.16,4976.12,4920.05,105469.19,246978.56,10330.43,132863.96,1250380.04,895907.66,358238.12,346152.45,3361943.85,894397.13,42280.02,6912.68,615990.32,293388.21,483.25,200.8,584221.26,427623.86
"01:27","MCS 598","28-04-2025 16:50",88160,89196.35,1064.26,1126.12,47225,45487.59,24941.83,24705.94,8765.25,8791.27,544.7,507.85,3252.3,2979.17,457.52,535.59,5646.2,5662.33,90470.84,232590.88,6020.78,74723.38,1284558.15,936005.32,315217.15,292660.21,3595859.46,989507.82,56557.9,9298.12,384738.4,188423.82,359.07,154.46,589674.4,396620.33
"01:28","MCS 599","28-04-2025 16:54",95510.88,94090.6,1255.24,1279.02,46724.7,48106.44,29277.33,30194.61,9535.94,9348.3,299.44,314.34,3094.81,3192.04,472.52,571.9,5764.8,5774.78,106873.01,245993.8,7466.84,92186.44,1415786.41,1017120.96,406266.12,364097.05,4164242.67,1194141.7,36668.31,6144.05,415781.06,209426.72,403.46,177.48,667147.69,446588.35
"01:29","MCS 600","28-04-2025 16:58",80326.67,85129.37,2958.92,2948.91,43321.1,41815.2,32474.63,30848.11,11373.82,11167.02,387.42,388.28,6753.53,6999.16,386.54,468.37,4983.48,4735.78,100605.89,239522.52,17876.47,213321.48,1147350.18,816905.18,440591.32,382916.27,5020593.06,1404069.21,51387.6,7840.57,903777.78,439061.39,346.42,146.4,548893.65,401550.91
"01:30","MCS 601","28-04-2025 17:02",78020.39,80541.9,1323.99,1341.09,31371.7,32295.79,24586.85,26531.93,6379.31,6436.72,594.26,594.49,4196.57,4419.59,351.86,394.13,3929.12,3791.39,88839.37,215849.07,8751.08,98003.79,999980.42,708561.79,349976.08,336646.08,2743822.18,748691.85,72944.41,11890.28,573407.1,279415.38,292.51,120.96,469049.87,320218.71
"01:31","MCS 602","28-04-2025 17:06",93726.18,99652.42,1376.87,1467.28,43627.31,44758.23,28261.39,27813.37,9140.65,8579.83,325.19,319.14,4532.05,4457.72,512.78,557.45,5639.06,5416.69,107082.85,246524.27,9085.17,101201.66,1243660.38,893364.89,373108.98,346389.74,3937796.73,1105146.83,37170.86,6107.64,598010.38,286606.11,431.17,171.57,616259.93,406782.08
"01:32","MCS 603","28-04-2025 17:10",89652.41,94346.14,1601.04,1678.85,40005.15,41566.28,27041.55,26497.39,7984.83,7697.02,281.57,271.82,4537.28,4415.38,460.22,485.01,5124.7,5129.06,106409.42,269516.52,10624.47,132981.89,1301378.52,894275.83,383073.35,355685.77,3575918.66,1015532.46,34805.31,5911.69,671860.16,318011.48,413.05,158.92,640695.36,432587.07
"01:33","MCS 604","28-04-2025 17:14",70623.39,71560.08,3265.02,3313.44,35121.75,36362.67,28589.95,28199.75,8624.7,8600.57,488.68,528.58,8968.98,8243.19,650.58,733.09,4015.73,4171.29,84696.72,208007.84,20896.57,235724.36,1091684.14,745491.24,384951.12,382816.71,4070671.92,1084037.77,64419.02,10508.24,1201880.4,600377.82,522.13,220.57,476816.91,333827.74
"S1:8","QC MES 5 ppm","28-04-2025 17:18",4.96,4.92,5.02,4.43,4.78,4.89,5.15,5.35,4.91,4.68,4.82,4.7,4.79,4.96,4.91,4.91,4.85,4.57,21313.42,50784.94,103621.34,1263765.68,524753.03,357350.59,259017.94,267345.7,7128796.57,2137719.45,2212961.28,367939.73,2336230.72,1223987.29,15257.46,5437.35,2154947.51,1431007.35
"S1:9","SJS-Std","28-04-2025 17:22",80678.64,75567.44,20313.41,19890.94,37463.13,36167.05,23164.99,22595.06,14765.17,15770.52,560.98,570.03,13309.85,12683.36,656.53,756.22,3581.6,3605.89,34716.3,81210.87,45387.32,547908.05,395366.74,289043.31,124335.75,127200.87,2478025.32,706285.98,24657.31,4095.21,638444.38,319798.73,218.7,84.36,158100.39,106057.94
"01:34","MCS 605","28-04-2025 17:26",70968.91,70199.99,1642.92,1715.54,31559.1,30830.9,20363.77,19217.05,5336.98,5123.74,559.99,533.12,4542.89,4760.35,543.31,570.25,3162.64,3026.21,84906.68,200902.77,10434.77,131800.64,979390.95,672564.21,311883.4,291467.24,2526716.49,657107.33,70546.01,11721.76,663656.3,323253.4,477.49,194.66,386581.09,262205
"01:35","MCS 606","28-04-2025 17:30",69440.86,74234.7,1553.05,1516.17,31805.88,33302.67,24406.56,24120.5,6255.71,6123.81,328.12,314.87,4430.69,4347.82,383.65,428.42,3704.06,3887.84,85252.47,209941.69,9712.97,118236.14,1032210.02,706032.55,360509.23,306268.88,2972799.82,765916.11,39176.99,6983.91,630592.67,290906.18,324.39,133.55,472006.46,314694.57
"01:36","MCS 607","28-04-2025 17:34",77342.08,81027.65,1750.76,1673.49,35449.89,33712.45,24651.52,24735.67,7010.66,6829.73,508.09,493.79,4491.24,4485.02,663.96,671.23,3758.98,3997.8,83003.47,208593.13,9933.49,117855.29,904908.61,672524.9,320039.34,307125.47,2765587.88,776181.23,58048.05,10054.77,583394.81,284235.31,529.07,206.11,412839.11,286025.91
"01:37","MCS 608","28-04-2025 17:38",75566.89,75924.13,1060.76,1121.69,39391.31,38762.89,23441.61,24900.54,8091.64,8106.59,435.36,444.12,3221.65,2921.36,345.54,395.26,4863.99,4916.73,84967.32,195500.3,6072.71,76832.1,1102738.93,756581.14,321657.57,302027.16,3283876.78,988872.78,51110.05,7805.52,391924.29,183207.03,273.65,120.04,505098.75,372858.03
"01:38","MCS 609","28-04-2025 17:42",87385.44,86393.88,1258.22,1229.81,39955.83,39797.78,26065.98,26269.3,7555.19,6900.79,494.68,525.85,4044.97,4291.07,477.1,511.88,4566.3,4254.7,107811.36,242416.41,8267.66,100348.97,1304861.48,922921.65,404109.38,371481.14,3375606.82,950245.15,63717.23,10902.32,580159.35,301153.47,445.93,167.47,551659.01,364006.89
"01:39","MCS 610","28-04-2025 17:46",78400.54,75467.96,1713.03,1763.97,32777.65,32697.39,23255.19,23491.64,6044.59,6257.18,647.32,623.25,4408.02,4539.26,538.85,572.46,3877.17,3759.92,79555.9,190490.06,9984.37,120169.68,862282.96,591906.94,314284.61,276675.57,2607613.3,714475.66,76751.97,12102.51,575149.7,269718.95,415.51,169.02,427118.63,276493.03
"01:40","MCS 611","28-04-2025 17:50",82133.26,86504.58,1045.63,1106.34,41627.16,40271.52,27973.95,27041.9,8228.58,8085.66,742.37,713.8,3504.16,3383.34,434.79,476.98,5021.54,5103.08,95777.14,227326.85,6237.25,74892.51,1121342.15,779091.23,362765.99,334865.6,3363965.3,928126.39,86091.07,13224.7,478824.56,226999.07,337.32,146.64,528309.07,361728.98
"01:41","MCS 612","28-04-2025 17:54",83279.53,89056.39,1271.56,1240.75,40921.06,39620.47,28696.68,27489.42,8177.99,8019.47,312.4,341.25,3502.8,3576.79,367.12,416.33,4940.3,4833.77,88470.69,232759.01,7337.36,91856.62,1126948.61,788125.28,357237.43,315962.31,3158700.47,893361.23,36462.13,6135.84,453864.85,223387.79,283.22,131.43,570992.63,381834.87
"01:42","MCS 613","28-04-2025 17:58",85575.77,84885.65,1131.61,1157.83,40747.78,40734.06,27171.58,27812.16,7629.12,7908.57,508.44,517.62,3105.73,3292.64,328.25,335.81,4953.58,5087.08,89652.15,210855.37,6485.04,78975.43,1079667.74,793982.05,353643.39,338790.84,3363163.95,921551.87,58154.18,9282.54,403317.35,197463.81,262.89,104.42,535704.28,387341.9
"01:43","MCS 614","28-04-2025 18:02",75362.07,80489.24,1432.63,1399.03,41049.17,41835.6,25332.96,25310.93,6432.52,6308.08,703.95,725.27,4394.34,4459.79,427.24,495.21,4114.37,4062.8,99890.75,229039.97,9462.68,104319.25,1261176.23,908475.64,373956.74,340114.75,3149823.81,890802.62,95280.94,14526.31,616298.76,311181.3,400.27,154.12,497532.66,372053.18
"S1:8","QC MES 5 ppm","28-04-2025 18:06",4.82,4.86,5.21,4.33,4.79,4.74,5.61,5.27,5.21,4.75,4.92,4.84,5.08,4.84,5,4.98,4.85,4.8,20774.14,50162.82,106348.32,1217585.1,508007.44,368805.39,276870.91,263352.73,7299003.87,2146851.78,2203351.67,364174.02,2376844.53,1201056.74,15061.93,5533.6,2064782.65,1475730.95
"S1:9","SJS-Std","28-04-2025 18:10",77528.82,77189.33,19968.69,19875.98,35334.67,36347.62,22736.18,22541.05,16068.03,15497.71,565.36,584.73,12992.35,12759.13,691.43,759.39,3468.16,3447.7,34239.75,82433.84,47261.59,546022.58,418298.49,296331.12,124002.48,121406.14,2465454.08,677583.74,26818.36,4299.95,633835.48,305635.25,215.81,89.36,158809.48,102236.92
"01:44","MCS 615","28-04-2025 18:14",90183.36,86684.74,1169.51,1155.07,41133.02,39065.09,31506.69,29140.63,8346.36,7756.44,509.15,534.35,4029.66,3914.45,420.9,490.02,5352.04,5307.8,98792.31,245938.89,7121.87,85307,1183209.52,849441.85,411341.73,380458.53,3622469.76,977559.96,60468.48,10439.14,530282.16,242759.21,358.28,146.71,624657.04,413567.3
"01:45","MCS 616","28-04-2025 18:18",77964.43,72573.52,1998.08,2043.81,29149.75,29477.13,24028.62,22364.9,5353.2,5302.81,192,189.32,5646.12,5376.81,434.51,520.94,3554.27,3430.45,85531.03,202398.31,12616.41,140022.3,855032.31,640086.38,313632.57,286427.39,2244114.63,668243.46,22761.59,3993.22,755999.72,372669.17,386.27,154.73,431997.87,285047.58
