"Rack:Tube","Solution Label","Timestamp","Al 237.312 nm ppm","Al 308.215 nm ppm","Ca 315.887 nm ppm","Ca 422.673 nm ppm","Fe 238.204 nm ppm","Fe 259.940 nm ppm","K 766.491 nm ppm","K 769.897 nm ppm","Mg 279.553 nm ppm","Mg 280.270 nm ppm","Mn 257.610 nm ppm","Mn 293.931 nm ppm","Na 588.995 nm ppm","Na 589.592 nm ppm","P 213.618 nm ppm","P 214.914 nm ppm","Ti 334.941 nm ppm","Ti 336.122 nm ppm","Al 237.312 nm c/s","Al 308.215 nm c/s","Ca 315.887 nm c/s","Ca 422.673 nm c/s","Fe 238.204 nm c/s","Fe 259.940 nm c/s","K 766.491 nm c/s","K 769.897 nm c/s","Mg 279.553 nm c/s","Mg 280.270 nm c/s","Mn 257.610 nm c/s","Mn 293.931 nm c/s","Na 588.995 nm c/s","Na 589.592 nm c/s","P 213.618 nm c/s","P 214.914 nm c/s","Ti 334.941 nm c/s","Ti 336.122 nm c/s"
"S1:9","SJS-Std","28-04-2025 14:55",82251.24,77707.5,18821.89,18499.99,35983.11,37060.72,22881.61,23169.81,15289.79,15480.5,586.91,557.42,13438.99,13674.18,695.31,741.87,3453.52,3586.44,33711.03,81245.44,43813.41,508784.33,419439.73,297893.85,116293.6,125317.04,2444148.07,693643.35,25710.99,4189.74,670913.69,325697.94,218.26,80.77,159341.45,105469.88
"S1:9","SJS-Std","28-04-2025 14:59",81759.42,78528.57,19432.98,19981.89,36819.22,37094.34,24358.83,22724.29,15679.07,15024.28,582.5,563.47,13278.98,12639.05,658.48,733.97,3442.53,3517.93,33042.17,81185.5,44021.34,504110.1,410531.97,277287.3,127756.65,129745.62,2604213.84,714896.63,25023.14,4288.28,639388.79,308714.78,211.53,89.09,160376.79,102408.02
"01:04","MCS 575","28-04-2025 15:03",81912.54,82528.49,1465.69,1479.39,37118.95,36838.49,25205.14,25699.8,7550.51,7337.01,724.45,702.7,4285.38,4253.63,395.6,469.67,4282.01,4467.75,87662.92,217828,8670.78,97788.92,977787.61,734957.36,343221.49,312155.02,2901265.2,827927.41,80102.35,13033.49,499944.22,247173.54,315.7,135.51,475575.7,328746.15
"01:05","MCS 576","28-04-2025 15:07",76147.85,78158.61,2215.24,2126.68,39982.07,37653.66,24847.3,24300.8,9162.65,9487.62,733.43,700.11,5999.27,6344.13,745.2,748.41,4297.02,4231.53,82009.4,206094.82,13098.38,164946.62,1050058.56,764346.73,338275.87,312156.75,4220377.94,1125388.47,81140.95,13161.9,787673.41,391937.97,577.31,237.94,502159.25,317594.72
"01:06","MCS 577","28-04-2025 15:11",96977.37,94474.49,1200.52,1219.76,46627.78,49701.22,32187.44,30877.28,8865.27,9330.08,346.36,330.35,3573.69,3587.74,508.48,609.59,5751.65,5404.9,102658.74,254244.48,7346.74,87669.04,1294717.04,932142.6,416554.31,365663.65,3974837.06,1036929.44,37282.66,5857.87,479514.46,211539.24,410.65,178.23,613613.24,446505.12
"01:07","MCS 578","28-04-2025 15:15",89035.09,91560.79,761.53,889.81,42043.93,41386.1,32540.88,33874.4,8720.83,8331.25,659.63,661.88,3416.13,3352.29,348.29,384.64,5355.88,5260.01,108687.06,252305.09,4920.84,61436.8,1256193.29,833904.92,470271.61,438368.85,3683423.39,1093046.9,79375.78,13135.98,483164.12,232999.8,302.75,113.34,638875.56,421145.52
"01:08","MCS 579","28-04-2025 15:19",76979.14,77625.9,1107.21,1220.92,32333.82,32280.11,25044.16,24351.38,6722.67,6656.02,591.03,603.65,3729.85,3795.62,401.15,447.75,4139.18,4452.68,89938.36,204238.45,7520.76,88142.91,1037872.05,706189.04,349414.07,308122.09,3200416.42,860033.17,71120.53,11791.77,556342.16,279464.91,362.81,134.09,517263.02,371731.18
"01:09","MCS 580","28-04-2025 15:23",105449.63,104437.66,1478.17,1434.78,46824.74,50296.91,36352.93,36588.28,9895.57,9675.02,707.74,725.14,4039.32,3802.25,796.73,817,5967.22,6156.1,124523.76,290257.97,8763.89,105972.17,1401757.19,1015934.37,515972.35,473698.76,4186462.75,1161575.66,86789.66,14168.22,525993.72,261112,630.43,260.35,731261.19,502989.69
"01:10","MCS 581","28-04-2025 15:27",100646.8,95945.95,1058.69,1155.55,45095.81,46596.58,33209.7,31807.02,9140.12,9407.52,510.48,555.06,4059.75,3806.14,455.34,486.16,5765.15,5631.89,99221.53,250356.86,6197.21,78566.26,1237908.28,866252.47,377714.37,372259.48,3702568.1,1097867.1,61237.25,9220.86,481423.07,230246.51,328.5,130.32,617700.32,393200.81
"01:11","MCS 582","28-04-2025 15:31",81470.41,76838.29,1422.99,1399.87,41128.13,39535.19,26285.83,25839.99,8161.34,8693.36,549.48,566,3062.95,2965.95,334.84,393.27,4974.18,5063.05,78888.15,180712.31,7987.56,90873.61,989422.91,724405.76,317612.97,280171.61,3104874.7,889029.99,59233.44,9372.36,358157.24,169599.34,225.82,103.58,487578.75,336745.48
"01:12","MCS 583","28-04-2025 15:35",90527.09,86924.25,1810.08,1833.95,40995.66,38418.84,27036.7,27205.56,7997.66,7483.78,488.88,458.59,5070.4,5157.75,582.43,607.85,4906.65,5058.38,96559.7,241995.28,11144.24,134486.42,1133696.59,799938.52,350005.77,336225.99,3396867.12,936467.76,54853.09,8710.72,665125.47,335127.34,445.17,187.62,555788.27,374616.48
"01:13","MCS 584","28-04-2025 15:39",89990.91,93382.06,1390.07,1353.08,44633.68,41765.96,28384.9,27300.93,8499.18,7896.85,314.54,299.97,3408.38,3333.99,507.33,550.19,5351.38,5173.47,104406.5,246767.16,8194.34,101012.28,1228780.93,846212.45,407311.13,350797.91,3616452.33,963770.36,39139.78,6127.27,452486.13,228551.57,424.03,168.06,595403.37,428964.01
"S1:8","QC MES 5 ppm","28-04-2025 15:43",4.95,4.78,4.92,4.68,4.9,4.84,5.27,5.33,5.18,4.72,4.94,5.01,4.84,5.09,4.77,4.7,4.79,4.77,21196.85,47941.84,102844.46,1206249.51,528522.59,390224.97,264529.87,252123.63,7054623.53,2032009.99,2041959.84,362855.23,2554339.18,1249885.07,15480.65,5493.27,2170958.56,1472367.86
"S1:9","SJS-Std","28-04-2025 15:47",78438.89,77653.37,20275.5,19154.82,39185.93,37829.17,22918.25,23248.33,15747.85,14946.66,573.07,590.22,13738.96,13006.27,705.15,784.03,3579.92,3463.34,33821.57,83566.23,44966.04,539100.48,399181.91,298720.12,119933.1,123410.96,2534712.26,720905.2,25055.25,4168.42,680722.73,306666.93,223.43,87.37,148724.63,100208.55
"01:14","MCS 585","28-04-2025 15:51",76260.87,75281.96,2281.15,2458.02,29170.72,29497.67,21591.7,21495.17,6215.47,5654.23,277.77,286.65,5073.47,4976.24,835.34,952.72,3505.74,3742.4,73944.7,190782.34,13326.28,161195.49,807840.76,579198.27,276415.27,256580.1,2398902.68,657964.95,31143.63,5091.85,658668.35,308809.96,650.1,276.36,394631.72,279384.7
"01:15","MCS 586","28-04-2025 15:55",87972.02,86979.01,1058.13,1065.93,47010.59,47088.6,26983.98,27702.26,9063.52,8689.82,706.37,662.46,3352.18,3135.54,410.47,500.57,5451.63,5274.52,104277.49,245314.95,6681.47,83415.9,1433723.82,967397.63,372537.94,348905.59,4151372.33,1167388.03,84695.97,13133.4,431820.89,218094.75,341.64,146.75,620281.83,446477.73
"01:16","MCS 587","28-04-2025 15:59",97412.99,102807.05,860.72,911.41,44000.7,46250.3,33333.73,35462.42,8762.89,9158.61,615.47,601.16,3103.17,3080.3,365.36,429.2,5820.1,5939.33,103393.56,258532.83,5370.48,66710.05,1360191.95,901502.26,479019.82,444761.57,3914379.48,1115201.15,70102.83,10839.66,405605.57,199689.28,314.21,137.08,614069.43,459582.73
"01:17","MCS 588","28-04-2025 16:03",84253.65,87082.74,1427.37,1459.43,37612.08,40165.62,29337.29,29050.5,8083.3,8045.41,430.99,469.96,3774.81,3847.91,348.7,413.43,4770.32,5016.02,100247.46,231555.42,8854.21,101048.91,1085907.99,766280.41,398218.33,349631.89,3340809.83,952098.1,52939.48,8606.67,529394.1,245142.33,279.57,129.01,558841.94,399532.17
"01:18","MCS 589","28-04-2025 16:07",79307.23,79323.8,1197.43,1219.38,38191.93,39986,24009.51,24036.05,7649.82,7668.96,811.02,815.43,3859.33,3737.55,434.02,537.11,4695.45,4689.15,90648.71,216681.75,7407.34,83760.57,1072162.29,728035.94,291717.9,297904.23,3206529.86,831199.79,92614.44,15135.42,475803.03,232381.34,344.94,157.84,495389.18,350608.6
"01:19","MCS 590","28-04-2025 16:11",62462.27,62459.09,1996,2034.21,25445.12,26690.9,17827.88,17636.67,4645.26,4464.3,535.8,495.28,4794.6,5006.16,348.28,426.09,2463.39,2558.13,71209.52,156344.79,11911.37,145967.3,694058.58,533898.02,239356.66,226004.11,1851734.52,533234.68,60444.84,9584.48,663470.79,309442.69,299.1,129.96,295697.99,191843.83
"01:20","MCS 591","28-04-2025 16:15",96171.35,90591.81,1299.15,1362,48035.83,46224.95,28487.41,27370.06,8956.35,9060.17,268.13,254.67,3643.16,3657.5,276.6,327.53,5169.37,5231.71,111271.28,256852.19,8101.22,102360.17,1365366.66,963918.64,415956.26,370814.92,3939987.71,1100720.67,33401.9,4967.52,510196.84,232068.56,228.46,101.04,613815.48,441509.31
"01:21","MCS 592","28-04-2025 16:19",60595.1,62070.27,2411.8,2359.36,30625.75,30279.5,16677.27,17273.19,5253.59,5688.22,205.07,220.43,4663.94,4462.34,506.12,507.27,3364.53,3480.8,70270.62,169074.77,14364.36,161131.23,935963.55,610588.7,232496.6,231171.07,2424704.12,673597.3,26761.61,4332.91,603698.72,310289.39,397.23,163.77,384410.27,260397.48
"01:22","MCS 593","28-04-2025 16:23",83863.45,78080.06,1441.27,1466.59,35813.25,35257.12,27326.66,26308.56,7021.26,7245.1,804.72,809.71,4261.84,4584.25,445.11,519.54,4283.62,4213.74,93760.79,213575.14,8824.81,102063.47,1114762.5,770609.83,390048.97,340125.26,3275935.09,931008.17,94262.91,14867.34,623040.91,294908.6,368.62,154.11,523414.73,343812.09
"01:23","MCS 594","28-04-2025 16:27",71029.77,72787.74,2055.38,1912.89,30707.74,29729.55,21937.26,19891.7,6811.72,6916.56,212.78,205.24,3976.75,4135.2,458.2,529.53,4270.05,4161.81,77347.96,182468.04,11799.8,129745.31,776937.02,538109.23,261411.19,258179.88,2841736.55,786094.81,23856.5,3884.61,505879.53,237501.37,381.68,150.64,478635.91,324874.05
"S1:8","QC MES 5 ppm","28-04-2025 16:31",4.75,4.72,5.14,4.64,5.03,4.74,5.33,5.33,4.84,4.6,4.65,4.85,4.99,5.24,5.12,4.95,4.89,4.99,20203.93,52155.08,102260.78,1212924.24,500575.53,363180,274408.33,251180.89,7524421.99,2022474.17,2230968.42,351478.47,2460671.23,1220057.35,14320.42,5776.3,2171591.04,1362479.02
"S1:9","SJS-Std","28-04-2025 16:35",78931.03,80677.81,19970.26,19856.73,37908.93,38743.63,23687.79,22926.39,16059.73,15019.21,594.98,568.59,13616.06,13035.42,659.88,782.32,3665.63,3541.82,35436.59,78019.33,47404.85,549836.22,399674.49,291125.49,121095.41,118214.07,2444884.99,703189.22,26294.95,4094.93,643129.11,324616.63,209.49,91.03,152612.87,107888.72
"01:24","MCS 595","28-04-2025 16:39",78250.24,78610.89,1699.7,1749.06,37972.66,40436.41,23817.92,23119.15,6851.61,7116.44,736.02,736.23,5622.53,5721.85,648.76,689.48,4040.85,4020.79,85740.93,210766.24,10655.37,124781.96,1033606.82,789586,302544.82,280595.89,2950388.39,771628.14,86889.6,13413.8,732818.39,347665.23,477.22,205.45,461036.22,298179.52
"01:25","MCS 596","28-04-2025 16:43",66364.67,70305.66,2204.33,2249.82,27585.68,28019.21,22871.87,23381.16,5382.8,5023.03,263.45,263.1,5979.41,5668.26,546.41,595.36,3297.55,3005.76,81829.29,185385.52,14111.95,167075.4,836428.89,639772.89,326745.92,328193.34,2467477.02,686206.78,35124.53,5377.84,804232.41,399108.34,474.5,189.78,392824.91,256325.96
"01:26","MCS 597","28-04-2025 16:46",89534.18,88082.6,1670.7,1774.24,44433.41,43673.58,27061.21,25149.49,7371.93,7098.42,363.93,356.84,4260.14,4207.23,546.25,597.94,4892.1,5212.54,102552.05,243905.32,10973.34,121630.32,1348394.52,905583.57,364966.47,348387.11,3417157.48,914136.15,42492.73,7107.03,603340.04,289224.76,490.26,183.15,636481.45,419999.73
"01:27","MCS 598","28-04-2025 16:50",91611.47,92645.02,1066.27,1137.24,47578.77,49532.99,24014.35,24214.8,9389.34,9047.02,555.65,522.35,3152.32,3045.76,452.04,540.93,5249.88,5245.52,95606.12,221657,6518.91,76314.98,1319343.45,912814.18,308292.22,293257.43,3714415.14,1049902.75,56895.24,9198.85,394283.97,190670.46,351.66,142.98,566358.81,417726.16
"01:28","MCS 599","28-04-2025 16:54",92142.71,90481.62,1224.01,1272.83,47278.62,48274.03,29162.18,30152.47,9043.44,9707.41,297.22,325.72,2972.09,3078.27,497.24,559.96,5945.77,5823.38,104501.75,253154.13,7511.67,94260.01,1443410.51,1015082.55,417706.34,386665.04,4047084.45,1191732.67,37784.43,6134.08,431846.71,196375.15,405.97,163.7,678603.22,452510.33
"01:29","MCS 600","28-04-2025 16:58",82955.44,83552.41,2950.47,2772.72,40281.93,41522.18,32806.6,30990.64,10805.53,11643.44,414.79,391.47,6677.99,7101.76,393.61,470.56,4796.35,4648.91,93367.24,227792.21,17938.11,224640.08,1228254.94,894934.26,412844.62,389945.68,4756245.01,1441896.48,51157.82,8251.43,903837.46,440210.95,347.03,146.02,558297.13,387783.93
"01:30","MCS 601","28-04-2025 17:02",76423.39,76446.27,1333.46,1407.61,31895.52,30800.69,26455.85,25693.52,5940.64,6069.25,560.81,562.01,4130.22,4230.01,334.36,393.58,3971.82,3834.76,94895.12,223909.01,8832.01,97330.94,958060.75,694365.97,366619.34,338537.62,2795287.5,793553.1,75054.92,11908.16,609653.29,285917.25,312.45,129.12,463620.54,321880.69
"01:31","MCS 602","28-04-2025 17:06",97849.47,93663.07,1402.1,1505.5,45280.61,45356.93,29465.05,29236.18,9211.45,9001.61,308.58,324.46,4737.49,4724.27,503.56,537.59,5157.66,5356.16,101938.36,241620,9058.42,108342.6,1259555.67,866466.08,401238.02,372930.11,3965316.55,1056725.55,34989.62,5846.58,595972.33,286423.4,414.5,176.38,603273.79,402145.89
"01:32","MCS 603","28-04-2025 17:10",87400.81,93557.81,1669.82,1681.76,40063.66,41205.28,27646.57,28414.48,8088.38,7902.87,284.4,276.9,4542.19,4735.46,441.66,518.33,5398.79,5455.41,112313,263227.26,10978.31,128609.82,1249400.39,891532.46,416924.61,385188.19,3499887.02,982010.51,34373.06,5715.96,633024.38,298043.58,413.49,171.21,622065.21,422533.98
"01:33","MCS 604","28-04-2025 17:14",71311.21,75633.88,3092.26,3228.42,37049.46,35224.38,27997.79,27668.49,8643.96,8424.41,516.22,504.88,8917.55,8452.15,625.39,744.98,4285.57,4185.74,87207.09,193175.63,20564.33,226053.26,1046399.43,772116.63,402219.09,358312.9,3974831.12,1072815.27,61616.69,9885.26,1143261.32,596013.48,534.71,227.45,508617.62,329609.45
"S1:8","QC MES 5 ppm","28-04-2025 17:18",4.66,4.77,4.93,4.78,4.63,4.89,5.11,5.33,4.86,4.76,4.56,4.78,4.85,5.06,4.72,4.92,5,4.55,20623.97,48665.41,103218.61,1302731.78,533796.88,364198.01,263513.44,262486.54,7559124.05,2066667.89,2210096.7,353338.91,2382232.99,1169318.12,14126.41,5373.81,2161791.79,1465269.58
"S1:9","SJS-Std","28-04-2025 17:22",82569.08,76711.52,20455.7,19983.96,38219.72,37956.68,23341.94,23782.8,15058.9,14896.6,592.33,552.24,12748.4,12655.59,671.65,746.5,3690.34,3547.04,32419.69,80711.83,45837.95,517831.55,407613.21,269461.02,124575.27,123713.16,2415814.32,715544.16,26116.9,4353.31,656493.41,318810.46,200.76,87.81,154006.15,102682.76
"01:34","MCS 605","28-04-2025 17:26",71666.67,70666.76,1645.5,1582.86,31923.35,31550.48,20794.71,19167.9,5100.5,4999.1,574.58,528.3,4473.09,4511.49,515.28,600.08,3149.99,3254.2,84923.64,193211.82,10991.94,126486.89,940432.69,690064.25,292876.3,269285.63,2465153.4,701867.4,68510.75,11708.88,701823.82,336617.08,475.57,190.77,402505.58,259334.19
"01:35","MCS 606","28-04-2025 17:30",70736.97,70101.46,1521.66,1552.99,31009.43,32223.38,23083.1,23551.39,5858.95,6362.98,302.38,323.52,4295.22,4390.8,357.68,417.13,3987.82,3918.65,87215.83,203490.57,10050.36,123678.71,966739.86,711288.91,353271.19,330050.85,2959677.77,777058.66,40783.36,6454.49,617748.48,312592.62,318.92,135.9,481070.55,340762.09
"01:36","MCS 607","28-04-2025 17:34",80007.53,81656.31,1756.44,1713.44,35187.81,33991.18,24361.58,23006.32,6751.84,6562.29,538.55,509.96,4625.48,4555.25,611.79,693.33,4012.27,3715.68,82852.42,202475.64,10215.27,120382.54,930772.12,637023.35,326652.13,283968.32,2856830.44,753388.51,58615.18,9493.44,610388.25,298169.46,519.12,205.99,416018.38,296279.86
"01:37","MCS 608","28-04-2025 17:38",79305.32,77941.9,1040.14,1075.64,39583.04,37653.38,24533.83,23977.56,8439.26,8315.5,450,423.78,2961.96,3058.9,349.88,397.57,4928.82,4647.07,80876.78,207123.22,6200.46,76989.95,1025798.76,794779.68,316638.12,305162.98,3552039.02,914024.14,47317.87,8298.15,389612.79,197501.54,271.52,120.11,541384.04,355999.16
"01:38","MCS 609","28-04-2025 17:42",82190.66,86613.18,1171.46,1221.75,39070.12,40413.93,27213.14,24882.69,7215.36,7004.96,515.2,526.31,4030.03,4178.48,499.39,541.59,4393.47,4197.96,107101.49,251589.47,8516.74,94508.45,1282637.46,868240.72,407851.49,349334.36,3480845.58,931258.01,65223.33,10886.95,580151.78,297384.2,423.44,173.09,577403.98,384208.21
"01:39","MCS 610","28-04-2025 17:46",77586.5,79178.13,1811.43,1804.67,32558.83,31876.55,24701.44,23402.59,6160.51,6383.06,639.26,644.37,4234.71,4289.55,527.38,561.93,3646.07,3849.78,80540.26,197003.73,10252.87,116106.27,909489.19,592057.5,300560.12,274580.91,2475533.34,729730.14,71503.03,12468.1,540884.68,272055.63,420.89,170.02,423626.28,290344
"01:40","MCS 611","28-04-2025 17:50",88876.92,88323.57,1033.5,1039,41891.29,42013.93,28548.15,28347.23,7672.63,8224.17,754.37,742.95,3705.09,3544.04,454.21,504.74,4798.57,5005.51,93209.91,221832.7,6608.62,75451.95,1138751.63,825139.8,370138.11,348730.59,3463177.56,891692.73,79597.68,13823.84,481550.94,212339.08,354.52,141.95,575904.04,387722.58
"01:41","MCS 612","28-04-2025 17:54",87819.79,89924.39,1293.09,1287.13,39555.95,39260.36,28936.98,26151.95,7947.38,7911.94,329.33,317.89,3446.87,3585.64,388.86,420.78,5167.8,5059.27,88023.14,230803.5,7192.99,84895.36,1092505.69,823210.95,360320.07,325146.86,3151274.52,914052.41,37690.92,6087.46,476746.89,223996.64,292.21,130.86,573848.53,368480.39
"01:42","MCS 613","28-04-2025 17:58",86558.59,88341.68,1167.37,1217.05,39715.76,40454.49,28608.88,26135.06,7420.59,8145.79,483.33,480.94,3086.86,3259.67,319.45,357.23,4660.3,4953.94,87465.55,230184.69,7109.54,78909.11,1180516,837350.84,347104.41,315623.79,3132665.85,889414.15,56911.84,9099.29,427045.33,191490.13,259.14,96.38,522317.05,370206.85
"01:43","MCS 614","28-04-2025 18:02",76910.37,75919.12,1375.38,1361.77,41652.09,41381.14,25265.6,23536.67,6403.46,6248.37,683.32,747.31,4062.06,4070.48,429.38,473.35,4131.94,4068.8,91690.95,240568.31,9609.52,113537.59,1254980.32,918619.98,352291.6,323831.29,2969340.62,855258.16,88656.35,14621.26,595600.87,305815.91,376.05,151.88,518403.34,364378.31
"S1:8","QC MES 5 ppm","28-04-2025 18:06",4.73,4.94,4.99,4.37,4.85,4.7,5.53,5.4,5.15,4.6,4.67,4.7,4.88,5.02,5.08,5.01,4.86,4.6,20714.65,52233.49,106240.96,1232880.83,523026.13,355344.96,275893.34,245021.71,7327763.96,2050342.3,2185408.93,365118.48,2424651.79,1224279.83,15048.41,5786.53,2119402.79,1438297.77
"S1:9","SJS-Std","28-04-2025 18:10",78368.94,80946.45,20236.38,19941.87,37657.77,38622.47,22938.29,22586.59,14772.62,14534.49,568.08,558.24,12883.29,13560.76,643.75,753.78,3638.02,3593.56,32412.17,78897.55,46934.19,497413.74,397739.48,275457.81,116956.41,127635,2565490.01,720217.33,24700.34,4349.32,682406.32,318819.74,203.04,95,153547.61,102546.49
"01:44","MCS 615","28-04-2025 18:14",89625.58,92405.61,1159.25,1148.44,40938.72,40776.39,29819.41,29112.01,8480.42,8061.73,535,548.24,3968.09,3991.5,442.51,475.52,5152.66,5289.97,97463.55,243862.31,6914.94,83752.81,1191258.86,861931.71,418553.04,374951.37,3634560.9,955897.74,61399.56,9877.74,544793.94,253653.29,338.45,141.02,592771.72,419629.52
"01:45","MCS 616","28-04-2025 18:18",77328.03,76787.27,1914.47,2013.06,29752.8,30756.5,23811.36,22803.36,5509.28,5218.44,199.55,190.62,5795.57,5846.46,433.59,528.86,3684.7,3438.37,85509.82,207578.75,12656.88,137990.6,840889.73,619113.96,324424.62,302940.13,2322527.97,677373.24,22612.36,3665.86,724684.74,361693.29,392.85,153.82,404758.73,275646.17
