"Rack:Tube","Solution Label","Timestamp","Al 237.312 nm ppm","Al 308.215 nm ppm","Ca 315.887 nm ppm","Ca 422.673 nm ppm","Fe 238.204 nm ppm","Fe 259.940 nm ppm","K 766.491 nm ppm","K 769.897 nm ppm","Mg 279.553 nm ppm","Mg 280.270 nm ppm","Mn 257.610 nm ppm","Mn 293.931 nm ppm","Na 588.995 nm ppm","Na 589.592 nm ppm","P 213.618 nm ppm","P 214.914 nm ppm","Ti 334.941 nm ppm","Ti 336.122 nm ppm","Al 237.312 nm c/s","Al 308.215 nm c/s","Ca 315.887 nm c/s","Ca 422.673 nm c/s","Fe 238.204 nm c/s","Fe 259.940 nm c/s","K 766.491 nm c/s","K 769.897 nm c/s","Mg 279.553 nm c/s","Mg 280.270 nm c/s","Mn 257.610 nm c/s","Mn 293.931 nm c/s","Na 588.995 nm c/s","Na 589.592 nm c/s","P 213.618 nm c/s","P 214.914 nm c/s","Ti 334.941 nm c/s","Ti 336.122 nm c/s"
"01:03","BLK 3","28-04-2025 15:43",0.56,1.95,3.57,3.32,38.07,39.31,0.82,6.28,0.35,0.36,0.16,0.14,3,2.8,"0.08 u","0.01 u",0.08,0.04,34.58,1095.42,790.02,9905.41,42172.07,30574.56,561.61,19275.68,6208.9,1769.93,778.79,105.95,32748.15,7145.95,10.29,0.65,428.21,217.07
"S1:8","QC MES 5 ppm","28-04-2025 15:47",5.07,5.11,4.83,4.5,4.69,4.9,5.49,5.53,5.14,4.69,4.88,4.71,5.13,5.19,4.95,4.83,4.85,4.89,21309.28,51862.71,106249.91,1255152.72,512794.1,386032.04,264230.93,263186.49,7384484.61,2173639.48,2239194.66,342038.65,2403580.39,1220162.06,15616.75,5743.45,2190403.57,1362233.36
"S1:9","SJS-Std","28-04-2025 15:51",82153.07,77579.74,19040.33,18496.26,39094.2,35897.16,23522.28,23411.92,16252.95,15470.92,551.25,571.46,13757.93,13210.23,665.48,854.48,3624.78,3430.02,35450.27,76773.53,45357.63,542638.59,387884.97,291610.97,116923.24,127037.56,2642120.04,705182.43,26645.92,4096.72,672756.6,327852.05,208.76,93.24,157183.3,104100.77
"S1:9","SJS-Std","28-04-2025 15:55",82996.52,82674.85,19863.77,19401.65,37184.5,38075.74,23935.51,24152.76,16015.71,16065.02,556.85,593.96,13221.38,13704.55,644.57,693.52,3379.87,3415.9,34930.32,82735.69,47568.77,546642.49,390836.32,277685.76,121838.41,123529.95,2639260.41,704079.19,26771.21,4199.07,676575.12,323654.83,217.32,87.25,156184.51,107821.04
"S1:9","SJS-Std","28-04-2025 15:59",76779.38,79997.8,19253.42,19351.09,36063.6,36199.36,24957.08,23361.84,15549.06,15058.75,584.03,573.01,13587.61,13196.82,632.73,739.43,3587.99,3525.51,35589.1,78803.87,45787.2,551879.45,385318.08,274598.46,120299.92,127952.89,2563343.42,698774.48,27012.17,4333.33,697315.05,335744.07,217.08,84.94,161053.92,101075.63
"01:04","MCS 575","28-04-2025 16:03",83215.6,83672.82,1465.92,1495.34,36903.61,39233.11,26041.88,25003,7561.93,6936.94,703.3,746.69,4249.84,4155.78,414.45,450.33,4504.89,4282.04,87797.07,206558.29,8469.53,97884.55,1036809.73,731354,334606.52,322730.62,2862152.59,806459.81,81648.75,13189.44,519878.18,255623.06,335.09,124.55,467305.51,312527.63
"01:05","MCS 576","28-04-2025 16:07",77224.17,71628.85,2135.04,2107.03,40820.58,37984,25319.11,25912.83,9533.65,9114.62,686.41,674.08,6161.98,6232.13,717.51,734.47,4039.38,4219.29,81981.67,203470.6,13126.25,162873.09,1087865.23,803377.81,334659.97,313585.85,4164108.85,1114524.39,81569.85,13360.72,822368.08,407153.57,618.1,225.12,476573.03,326881.23
"01:06","MCS 577","28-04-2025 16:11",95655.21,98657.09,1191.09,1186.94,46649.13,48281.96,30281.44,29674.22,9212.85,9521.12,341.09,317.5,3571.39,3329.1,505.07,592.08,5539.03,5393.31,102447.27,245256.24,7269.66,83669.27,1353292.99,923369.64,416401.67,367480.98,3847137.07,1023479.92,38434.3,6259.88,440608.26,209339.55,400.89,169.75,658310.98,413805.83
"01:07","MCS 578","28-04-2025 16:15",95116.02,97065.22,748.97,859.64,42736.36,39358.19,33632.4,33348.76,8758.55,8392.13,672.64,662.57,3478.35,3318.16,335.22,370.9,5023.44,5340.59,110954.42,253032.18,4873.18,64840.29,1241982.97,882916.46,468491.84,428419.49,3989525.5,1060950.51,82745.24,13299.3,502449,228797.77,290.2,111.87,611914,409498.3
"01:08","MCS 579","28-04-2025 16:19",72088.49,72650.72,1149.5,1156.48,32111.14,32190.64,23838.63,24873.29,6444.33,6439.42,572.64,566.79,3886.72,3890.57,406.56,433.95,4269.34,4163.04,91259.09,220680.84,7420.18,91775.04,988362.32,698391.42,349886.89,333126.06,3192396.44,889058.31,76204.54,12394.07,568493.34,266384.59,358.33,146.26,526519.82,363245.82
"01:09","MCS 580","28-04-2025 16:23",105781.78,110151.62,1356.29,1390.9,47172.2,48073.03,35624.01,37581.14,9934.41,10253.25,722.71,670.65,4047.78,3730.6,780.41,834.85,6312.13,6200.96,125979.29,284283.82,8737.83,104548.02,1363385.8,962565.83,471015.44,475093.41,4283383.03,1152058.24,83171.84,12863.35,529299.43,250369.09,628.38,262.3,765050.76,494839.82
"01:10","MCS 581","28-04-2025 16:27",92114.52,94822.99,1082.02,1139.17,46882.62,47822.42,31186.76,29931.92,8875.79,9571.22,560.65,529.81,4063.26,4009.46,451.44,474.21,5318.06,5382.36,101463.47,247903.01,6026.69,73029.81,1176832.46,856771.92,405239.43,375861.34,3610577.57,1058939.03,57799.75,9376.3,491093.25,244036.5,345.75,138.6,599888.5,396101.26
"01:11","MCS 582","28-04-2025 16:31",78125.56,80315.46,1473.66,1476.91,40176.31,40125.44,26293.19,26679.38,8425.14,8925.85,552.4,580.36,3043.06,2815.23,327.5,401.76,5080.6,4807.65,75686.64,178197.52,7770.45,87428.01,981364.58,708000.35,305159.9,293010.41,3190058.96,855265.01,58061.64,9672.5,363589.38,154564.59,244,100.78,476770.61,316772.44
"01:12","MCS 583","28-04-2025 16:35",84878.91,92026.16,1844.04,1778,41556.79,42087.5,26848.98,26006.17,7838.3,7851.83,497.04,468.87,5360.02,5128.7,555.91,620.01,5009.01,4663.99,96027.98,224913.51,11463.97,128024.52,1117478.64,825983.53,354488.09,320241.93,3253090.01,934350.17,55256.58,9202.34,694865.85,351442.74,476.08,180.9,533417.16,370880.29
"01:13","MCS 584","28-04-2025 16:39",88700.77,88781.27,1377.24,1319.92,44630.01,41989.47,27642.08,29131.32,8526.79,7934.05,301.41,312.91,3279.47,3315.81,493.07,565.35,4942.68,5254.09,98288.42,244000.53,8754.99,100686.76,1276956.34,902209.68,412678.31,353497.99,3558892.85,991408.47,39070.3,6005.74,469074.17,231120.77,409.4,167.36,623309.59,402315.15
"S1:8","QC MES 5 ppm","28-04-2025 16:43",4.66,4.73,5.19,4.36,4.77,4.62,5.15,5.43,4.88,4.72,4.65,5.02,4.96,4.97,4.64,4.76,4.88,4.92,20975.72,50869.75,109623.26,1235107.74,502905.99,372854.64,279638.54,266509.98,7620696.38,2048036.03,2182045.53,334820.51,2526168.86,1193247.92,15121.49,5681.97,2084177.13,1432825.78
"S1:9","SJS-Std","28-04-2025 16:47",77075.79,75545.64,20617.98,19001.34,38645.86,36392.96,23359.81,24135.47,15756.91,15211.43,571.04,583.83,13346.42,13336.8,656.39,781.39,3669.84,3439.74,32693.32,77196.52,44461.02,509193.93,419397.72,287512.45,120556.85,122586.61,2414334.12,697368.99,25959.77,4041.69,653994.5,319849.5,219.25,88.09,162092.11,106947.26
"01:14","MCS 585","28-04-2025 16:51",71209.63,71449.47,2354.05,2276.54,28707.42,29462.89,22093.37,22721.38,5941.94,5653.31,280.06,288.65,4997.84,4689.27,879.08,909.36,3778.08,3550.43,75296.16,181782.37,13878.4,170534.36,769363.44,589388.29,278152.26,258624.72,2444651.92,681462.23,32605.74,4991.65,644124.54,300085.22,678.39,270.45,395043.92,259971.62
"01:15","MCS 586","28-04-2025 16:55",84687.75,89288.67,1009.4,1032.57,45653.73,49156.43,29278.57,27206.83,8867.92,8699.88,665.18,696.13,3378.97,3286.32,426.86,498.01,5521.5,5340.6,104733.41,256986.32,6317.28,80434.72,1330247.39,1016109.94,386056.4,365048.25,3918776.61,1107138.8,81019.62,13154.59,457114.12,213498.23,365.12,152.33,613368.7,420585.44
"01:16","MCS 587","28-04-2025 16:59",94563.51,101263.86,890.56,914.91,46286.35,46197.58,34750.33,34608.25,9470.9,9291.14,573.2,598.13,3130.52,3087.7,363.07,462.57,5671.68,5848.4,102726.29,246843.96,5396.61,65426.38,1249977.23,900486.18,472837.88,435941.39,3827877.59,1064401.82,68552.64,10893.46,439579.02,209580.98,299.3,139.23,647072.8,450201.8
"01:17","MCS 588","28-04-2025 17:03",83580.81,86504.38,1466.11,1385.5,39331.06,39943.23,27954.58,28111.43,7906.04,7844,452.64,436.3,3682.68,3871.45,323.49,395.33,4759.41,4962.23,93825.37,229649.92,9083.46,102779,1118957.55,752517.7,389996.51,350681.01,3554952.44,945682.55,52398.61,8434.65,504786.78,242350.21,273.11,118.96,563622.65,395543.09
"01:18","MCS 589","28-04-2025 17:07",77040.8,84118.45,1202.44,1231.26,38942.1,38961.9,24921.23,22847.8,7467.02,7467.34,879.99,884.03,3965.3,3635.86,436.92,497.31,4720.56,4653.12,83631.83,210183.27,7094.15,85572.76,1105594.24,754824.81,318601.14,293764.98,2966305.26,898505.33,92677.66,15014.72,472724.81,223819.87,354.12,156.15,505805.74,346055.31
"01:19","MCS 590","28-04-2025 17:11",61785.26,58778.11,2048.13,2051.73,25045.86,26283.72,18118.2,18120.08,4698.98,4691.64,500.99,508.59,4836.48,4990.45,354.68,401.99,2581.94,2543.19,70444.28,169762.7,12631.87,138929.94,727475.45,518838.6,237734.16,236247.4,1980853.49,528417.27,62696.59,9590.07,663245.83,320191.3,306.74,119.15,298226.49,198859.94
"01:20","MCS 591","28-04-2025 17:15",94643.76,97120,1315.3,1407.94,44929.03,46259.27,30049.32,27488.66,9058.5,8947.02,271.69,256.92,3541.95,3657.47,277.72,313.61,5219.63,5190.87,103679.95,266630.1,8543.57,105744.64,1321637.08,924074.69,401851.49,356776.56,4031616.43,1094850.62,33245.17,5033.48,483738.67,230893.65,227.78,104.04,597812.66,406827.28
"01:21","MCS 592","28-04-2025 17:19",65179.47,64216.02,2384.13,2405.02,31244.54,31640.37,17749.31,16564.74,5402.24,5520.28,214.27,209.43,4633.11,4530.53,490.49,516.87,3253.98,3514.53,71719.32,178134.7,14823.98,163067.7,870329.99,650026.15,241527.64,229552.8,2374623.69,646246.18,25539.57,4210.03,609384.27,289437.18,399.31,168.38,377884.72,268172.97
"01:22","MCS 593","28-04-2025 17:23",79260.43,82050.33,1414.72,1374.56,37333.08,38657.77,27679.66,27383.45,7092.52,7420.1,754.15,774.34,4445.21,4447.63,417.78,480.47,4066.34,4089.28,92034.51,213684.4,9047.46,102068.26,1089565.35,748887.64,363273.06,340180.98,3141426.04,886632.55,97458.19,15850.71,632191.07,292191.16,364.18,157.06,486666.91,353364.68
"01:23","MCS 594","28-04-2025 17:27",74758.7,75157.38,2061.55,1924.97,28656.7,28631.68,20130,19580.21,6801.22,6538.52,222.77,222.02,4010.92,4281.34,465.96,509.58,4296.93,4147.77,74087.73,179613.28,11607.19,127532.11,767765.11,572759.88,272762.5,257274.85,2635638.66,781608.17,25006.22,3875.83,528580.79,245627.34,374.68,147.71,472910.78,309634.64
"S1:8","QC MES 5 ppm","28-04-2025 17:31",5.1,4.72,4.9,4.52,4.58,4.85,5.17,5.27,5.16,4.68,4.52,4.75,4.91,5.14,4.68,4.82,4.97,4.91,21693.82,50198.25,108796.43,1255865.82,528957.69,354353.89,261122.23,266967.98,7044863.11,2094199.82,2064293.21,362424.17,2357221.06,1260567.79,14527,5590.64,2003805.26,1431886.93
"S1:9","SJS-Std","28-04-2025 17:35",83354.49,77551.64,19687.51,20067.92,37797.4,35885.35,25091.24,23372.26,16165.98,14858.14,548.36,604.62,13626.48,13460.52,634.85,760.21,3621.07,3510.04,33274.44,80087.49,45212.11,534818.25,398183.33,273650.75,121930.86,121474.7,2428355.68,707456.65,26999.04,4149.16,669162.87,307451.93,195.77,94.15,158811.08,102465.7
"01:24","MCS 595","28-04-2025 17:39",75966.84,77991.22,1710.8,1757.5,40502.09,38669.94,24061.84,22785.52,6565.69,6548.91,756.13,750.37,5494.07,5655.65,662.05,716.47,4028.47,4295.15,83228.04,199724.66,10746.99,116330.53,1032447.6,770235.95,306097.21,275176.61,2882239.72,783541.48,82396.26,13076.42,693287.28,333580.01,489.82,214.01,477228.17,310716.96
"01:25","MCS 596","28-04-2025 17:43",68060.09,65885.24,2263.62,2290.35,27849.44,28093.69,22850.01,24449.74,5146.32,5168.41,260.49,274.38,5673.01,5919.58,551.99,568.4,3219.39,3032.03,79627,192127.91,14467.07,176515.5,907203.05,601012.52,355662.72,323816.14,2305646.54,707674.36,35158.77,5225.35,784786.96,392905.03,470.35,181.77,408601.15,262299.69
"01:26","MCS 597","28-04-2025 17:46",87563.07,91452.8,1669.27,1682.04,44204.77,44278.77,26648.88,25606.54,7359.47,7722.64,345.88,339.22,4100.78,4515.33,577.21,630.61,4939.65,4886.95,107680.22,267657.15,10958.12,133593.09,1346373.77,897539.14,355649.26,346275.24,3370513.95,971349.19,41529.95,7141.67,616440.39,277604.48,480.85,200.62,612838.91,415902.4
"01:27","MCS 598","28-04-2025 17:50",90320.17,94733.48,1072.72,1137.9,48948.84,47406.71,26247.15,24006.28,9084.08,8988.39,519.45,557.11,3108.25,2988.43,475.78,496.45,5372.51,5538.12,92204.65,219354.46,6526.22,71786.86,1305061.26,916672.64,323775.09,296167.1,3693370.38,974348.11,56241.22,9965.54,383439.83,184225.98,377.17,144.79,609576.87,389162.02
"01:28","MCS 599","28-04-2025 17:54",97394.49,98017.82,1273.3,1258.37,47375.49,47424.38,29509.2,30439.08,9093.55,9568.72,302.59,295.26,3228.2,3168.54,460.34,561.38,5909.73,5766.19,107552.82,262629,7465.93,96582.51,1354083.51,992271.8,411679.07,396525.38,3920069.44,1145123.25,37288.44,5913.8,444395.44,209019.88,393.46,171.96,696111,450314.84
"01:29","MCS 600","28-04-2025 17:58",80796.75,86376.84,2923.82,3036.93,41706.31,43105.04,32789.04,31634.39,11444.45,10799.59,395.54,420.41,6788.68,6525.35,399.7,455.4,4850.26,4649.36,93932.68,226860.27,18214.53,214984.43,1214609.81,881758.89,443009.11,386362.62,5058229.26,1318237.97,48176.89,7722.83,951036.72,467495.29,324.28,145.62,588322.75,397763.73
"01:30","MCS 601","28-04-2025 18:02",79410.24,75967.27,1383.78,1342.73,33323.92,33555.92,24869.06,25197.94,6180.34,6302.52,551.64,580.29,4232.91,4260.07,340.71,375.78,3818.05,3958.82,89317.34,229104.86,8627.76,101923.85,980759.11,716096.25,376308.47,353742.19,2748960.68,824510.86,74854.47,12378.28,623956.24,290113.72,291.56,121.18,482865.25,334674.99
"01:31","MCS 602","28-04-2025 18:06",91241.59,96056.32,1405.37,1462.62,45278.03,42885.62,28828.82,27629.89,9116.29,9056.33,309.54,303.54,4509.95,4624.78,551.81,537.37,5484.45,5352.08,102318.46,262360.69,8417.99,100509.82,1226998.35,892299.62,382425.4,360838.26,3718816.78,1048163.4,36621.99,5800.94,618252.67,306911.56,443.93,175.72,598220.19,438246.76
"01:32","MCS 603","28-04-2025 18:10",90373.05,93301.88,1725.95,1691.11,41702.3,42959.24,29548.72,28348.46,7926.88,7655.46,273.65,283.34,4678.53,4495.17,461.94,514.18,5001.55,5215.51,107455.52,266797.46,10373.16,125462.07,1188563.67,913755.89,418680.61,354864.9,3473323.61,1016873.39,36261.12,5497.73,658844.76,322016.68,399.77,166.73,634337.35,436150.33
"01:33","MCS 604","28-04-2025 18:14",72882.56,74928.01,3164.31,3151.88,37284.46,35237.81,29579.84,28122.07,8786.76,9201.8,484.42,508.11,8488.62,8719.89,623.83,752.85,4255.23,4254.01,88048.19,203016.05,19943.57,236914.61,1096340.09,757463.68,393810.98,366250.43,4119464.82,1063655.65,62269.91,9974.21,1180025.51,566064.06,548.67,234.64,506454.36,329620.38
"S1:8","QC MES 5 ppm","28-04-2025 18:18",5.01,4.64,5.15,4.64,4.63,5.04,5.19,5.07,5.21,4.81,4.96,4.78,5.1,5.1,4.7,4.85,5.01,4.79,21200.49,52287.56,108313.53,1216033.13,529075.43,384392.59,276027.32,258796.5,7282175.36,2215778.29,2038772.61,356057.33,2495274.82,1210683.46,14291.24,5628.52,1998854.67,1438817.58
"S1:9","SJS-Std","28-04-2025 18:22",79356.02,75268.33,20307.97,19921.87,35982.14,36855.08,22850.69,22592.69,16100.32,15398.89,572.22,555.28,13186.86,12725.47,693.96,696.21,3677.56,3553.73,34745.51,80916.41,43535.41,501467.24,384735.14,275246.59,123069.66,123237.49,2525312.7,669917.01,26397.58,4207.92,672905.23,321487.73,210.66,85.09,154252.59,101565.04
"01:34","MCS 605","28-04-2025 18:26",70462.27,68584,1696.7,1704.71,31551.98,30476.74,21078.06,20421.28,5217.49,5154.43,571.73,534.51,4585.43,4748.76,530.29,601.6,3025.62,3162.35,82054.14,205786.41,11004.5,131640.6,968614.94,647624.65,299260.87,271921.24,2512166.53,685893.62,68803.75,11342.69,668719.89,326813.18,452.76,185.91,381919.65,275816.97
"01:35","MCS 606","28-04-2025 18:30",74626.25,74979.21,1577.18,1458.58,33481.33,33875.53,24843.71,22877.04,6013.87,5930.23,325.53,316.19,4247.98,4236.42,380.71,399.32,3974.39,3845.44,93285.28,213341.85,10447.76,114514.41,965381.83,683117.15,338243,324945.91,2906393.89,786600.87,40973.59,6516.45,605907.58,292826.54,324.65,136.07,478996.84,332843.13
"01:36","MCS 607","28-04-2025 18:34",76242.14,79948.16,1770.24,1766.47,34557.4,32571.33,25099.91,24521.04,6419.66,6890.58,504.95,538.54,4513.05,4600.71,621.21,705.75,3821.29,3959.83,82234.6,201461.84,10483.38,116424.91,923412.26,639780.76,310728.72,296334.05,2875774.54,797857.38,61163.05,9940.56,622737.16,293532.16,507.74,202.96,432138.38,297894.87
"01:37","MCS 608","28-04-2025 18:38",78714.58,76974.94,1125.14,1087.94,38000.77,40681.21,24727.1,23135.11,7908.81,8272.39,433.39,443.48,3149.93,3067.42,342.64,403.08,4624.3,4862.15,81722.38,199598.23,6349.91,78437.87,1127616.77,778702.2,305519,302791.81,3558654.35,982828.31,50214.67,7762.35,390704.73,181823.53,296.23,116.07,521211.66,371619.76
"01:38","MCS 609","28-04-2025 18:42",82351.65,89395.47,1225.97,1246.21,39804.84,41460.94,25262.34,26433.3,6939.75,7390.5,483.16,485.02,4088.09,4291.84,484.22,529.12,4267.74,4614.81,108122.12,246095.13,8660.27,104116.38,1230391.69,900729.13,379188.07,351318.12,3385054.63,971973.93,64698.87,10261.34,623590.51,277803.95,446.16,181.89,553287.29,387099.11
"01:39","MCS 610","28-04-2025 18:46",75512.56,73034.41,1744.88,1725.42,30645.04,32223.59,23460.55,23452.27,6085.5,6218.83,655.63,634.61,4432.77,4130.47,553.53,592.63,3612.05,3592.12,76962.25,201140.71,10149.79,119135.82,882807.36,611022.64,313524.62,282315.77,2541907.32,709885.66,73039.02,11724.48,539031.97,280658.72,400.41,164.07,435410.99,275870.6
"01:40","MCS 611","28-04-2025 18:50",82995.88,83219.68,1081.27,1064.3,40802.3,42161.48,28279.8,27578.69,7759.53,8070.52,759.25,728.1,3574.72,3427.83,429.73,493.48,4953.8,4816.43,88642.78,229718.14,6599.55,77712.45,1179414.27,763642.64,384408.74,330505.16,3330062.32,890121.05,84825.75,14135.26,468969.89,211066.99,346.47,147.65,540987.6,360005.45
"01:41","MCS 612","28-04-2025 18:54",86757.6,87017.67,1254.27,1275.1,39521.94,39585.04,26400.67,27888.24,7539.24,7694.04,326.19,340.42,3510.8,3513.22,361.08,435.39,5294.01,5228.71,91461.12,227344.33,7194.49,89591.86,1170081.59,751977.82,360911.61,315832.12,3259192.12,908345.29,36871.77,6013.8,457193.01,214504.28,287.44,125.42,583590.09,373919.18
"01:42","MCS 613","28-04-2025 18:58",86755.79,86796.91,1136.64,1241.44,41230.34,43194.82,28832.56,26757.93,7889.35,7858.44,494.53,522.75,3296.82,3213.05,317.55,345.58,5029.91,5033.79,87311.76,222591.73,6934.33,78124.32,1141431.84,811730.93,346301.69,315487.07,3372609.01,880133.98,58313.69,9683.11,438622.98,195830.46,252.53,102.97,566125.81,383440.84
"01:43","MCS 614","28-04-2025 19:02",77804.61,81399.6,1427.12,1467,41525.48,41924.01,24302.81,23416.66,6450.11,6693.24,712.6,754,4314.34,4097.13,437.54,464.67,4237.37,4392.09,91957.85,225641.67,9605.06,105942.75,1254878.43,949722.52,344831.93,317772.93,3185566.58,831555.34,87516.35,14856.93,613410.1,302526.67,370.71,152.43,507085.36,355662.24
"S1:8","QC MES 5 ppm","28-04-2025 19:06",4.99,5.04,4.76,4.39,4.71,4.68,5.28,5.22,5.24,4.7,4.5,4.96,4.69,5.19,5.09,4.63,4.71,4.97,21254.78,48276.43,106586.98,1222969.51,515754.33,387356.68,266825.18,266890.77,7146043.55,2212383.94,2151463.08,361477.21,2434450.27,1221572.46,14646.93,5630.82,2022324.72,1452062.86
"S1:9","SJS-Std","28-04-2025 19:10",79533.34,81917.67,18514.71,19841.37,38751.71,38807.77,24241.59,23138.34,15013.7,14656.59,548.72,597.08,13546.3,13063.08,638.77,820.83,3408.82,3607.7,32288.08,81940.1,45724.22,532570.87,409007.7,271261.56,116677.21,122190.18,2572918.68,675312.25,25182.65,4033.53,685880.84,332156.01,218.09,94.78,157915.76,108752.15
"01:44","MCS 615","28-04-2025 19:14",91377.89,87422.41,1164.89,1234.43,39235.64,41054.1,30059.13,29596.35,8147.81,8176.95,543.56,504.58,3958.32,4037.79,422.52,488.13,5185.32,5058.51,100527.58,238657.32,7520.29,86231.72,1133151.07,804153.68,404721.95,374593.26,3592180.32,972859.51,65630.83,9887.27,504869.18,251154.31,360.88,143.83,612233.94,422231.88
"01:45","MCS 616","28-04-2025 19:18",72028.4,74345.08,1898.34,2019.42,30704.81,28518.7,23947.72,23145.09,5129.22,5516.46,196.4,193.98,5537.6,5479.82,465.67,528.35,3512.03,3582.83,88069.45,211672.82,12318.01,143667.85,832628.3,618242.59,320775.95,299669.52,2444310.58,682766.28,23236.33,3873.45,729583.44,360714.92,386.03,165.68,408068.1,270820.85
