"Rack:Tube","Solution Label","Timestamp","Al 237.312 nm ppm","Al 308.215 nm ppm","Ca 315.887 nm ppm","Ca 422.673 nm ppm","Fe 238.204 nm ppm","Fe 259.940 nm ppm","K 766.491 nm ppm","K 769.897 nm ppm","Mg 279.553 nm ppm","Mg 280.270 nm ppm","Mn 257.610 nm ppm","Mn 293.931 nm ppm","Na 588.995 nm ppm","Na 589.592 nm ppm","P 213.618 nm ppm","P 214.914 nm ppm","Ti 334.941 nm ppm","Ti 336.122 nm ppm","Al 237.312 nm c/s","Al 308.215 nm c/s","Ca 315.887 nm c/s","Ca 422.673 nm c/s","Fe 238.204 nm c/s","Fe 259.940 nm c/s","K 766.491 nm c/s","K 769.897 nm c/s","Mg 279.553 nm c/s","Mg 280.270 nm c/s","Mn 257.610 nm c/s","Mn 293.931 nm c/s","Na 588.995 nm c/s","Na 589.592 nm c/s","P 213.618 nm c/s","P 214.914 nm c/s","Ti 334.941 nm c/s","Ti 336.122 nm c/s"
"01:03","BLK 3","28-04-2025 16:13",0.58,1.9,3.62,3.29,38.57,37.89,0.74,6.72,0.38,0.38,0.15,0.14,3.06,2.82,"0.08 u","0.01 u",0.08,0.04,33.69,994.38,807.66,9161.81,42521,29944.88,562.14,18216.18,5962.08,1663.76,754.98,107.33,34780.07,7035.84,10.94,0.62,423.95,212.93
"S1:8","QC MES 5 ppm","28-04-2025 16:17",4.7,4.84,5.16,4.76,5.09,4.86,5.28,5.41,5.14,4.49,4.65,4.72,4.76,5.22,4.88,5.09,4.55,4.59,20523.88,48068.89,102278.89,1297628.04,538746,371608.65,285754.7,251649.26,7342260.42,2220180.08,2066741.17,362724.43,2542445.61,1175235.6,15771.89,5865.48,2196451.72,1437205.79
"S1:9","SJS-Std","28-04-2025 16:21",79084.74,77005.33,20364.3,20202.45,36973.42,38934.56,24370.32,22793.02,15942.86,15001.85,586.02,555.1,12844.24,13055.64,660.5,858.9,3676.66,3457.48,32866.08,79438.82,45994.58,508809.9,383565,284934.36,119937.96,128782.95,2559548.05,715208.26,25377.42,4290.02,637511.56,337140.66,207.45,95.97,155304.69,101943.64
"S1:9","SJS-Std","28-04-2025 16:25",80191.08,75046.01,18917.88,18777.92,35760.63,36239.9,23138.98,24382.55,16152.75,15626.52,553.13,561.64,13232.06,12519.7,687.54,730.71,3554.22,3489.21,33123.14,83791.97,48014.27,535187.03,408185.7,285967.66,126699.68,126694.78,2493053.87,723754.29,24692.73,4086.39,682049,316322.85,223.81,87.89,155368.47,105109.74
"S1:9","SJS-Std","28-04-2025 16:29",80920.16,79567.8,19614.65,20094.28,38347.93,38469.52,23864.2,23678.95,15897.13,15998.98,589.19,549.46,13168.94,13521.12,642.16,769.21,3512.32,3362.48,33770.75,76884.78,44642.4,501129.3,407818.65,274602.79,124913.91,119854.93,2531894.65,722296.1,25881.77,4053.51,664755.52,309187.85,203.09,89.41,153489.91,109471
"01:04","MCS 575","28-04-2025 16:33",78918.94,81268.15,1363.29,1455.95,39480.22,36575.01,27478.84,24915.14,7087.15,7138.53,739.52,708.55,4194.03,4047.99,398.22,454.13,4211.38,4501.85,83317.42,214166.12,8052.34,94298.65,1062949.89,737837.02,335982.86,311218.48,2822841.86,843086.16,82725.95,13620.6,535647.28,239641.34,333.88,131.93,495447.86,324192.8
"01:05","MCS 576","28-04-2025 16:37",71342.96,78948.27,2214.6,2163.5,37825.69,38444.75,27177.17,24417.14,9724,9414.19,675.51,681.07,6331.47,6184.06,726.73,786.26,4292.23,4360.31,87619.35,208026.28,12976.69,160610.74,1116886.25,787572.41,362414.52,308755.51,3980298.24,1144374.18,82115.41,13870.95,836214.78,385804.66,597.7,230.27,504712.58,327398.01
"01:06","MCS 577","28-04-2025 16:41",90958.06,96056.41,1232.35,1257.56,46390.8,49639.77,30191.41,30315.6,9393.76,9320.69,342.48,346.3,3649.13,3422.79,507.95,622.84,5887.51,5453.75,98968.12,253244.2,7110.47,79863.73,1321408.35,929082.3,384568.23,382963.56,3876487.62,1126120.35,37186.1,6064.2,477454.29,225675.71,398.04,173.11,618467.98,438473.65
"01:07","MCS 578","28-04-2025 16:45",91183.49,93708.17,802.38,861.93,41913.64,42554.28,32626.11,33668.55,8140.39,8140.28,658.07,651,3330.32,3340.28,366.09,376.09,5211.62,5372.14,109789.35,260018.04,4941.99,65600.48,1227186.77,884188.38,456790.96,429843.73,3803877.46,1025869.38,77738.72,13281.84,470549.89,233433.74,311.53,115.2,616581.48,432315.99
"01:08","MCS 579","28-04-2025 16:49",77568.66,75860.72,1120.6,1237.34,34669.08,32005.03,23490.84,24652.56,6558.1,6842.88,584.07,563.4,4081.76,3804.55,422.35,427.24,4218.31,4203.13,85955.36,203867.77,7332.7,92021.15,967229.1,709781.91,351089.09,334292.61,3024545.54,856765.08,75342.88,11998.33,579076.37,276197.29,343,142.2,542531.71,375168.53
"01:09","MCS 580","28-04-2025 16:53",108503.74,106147.04,1469.73,1461.68,48387.19,49614.95,37892.86,37893,9602.74,10299.31,664.71,665.78,3858.34,3951.35,775.8,839.14,6463.49,6377.65,120941.41,297141.54,8654.91,104304.97,1481712.41,1035068.72,473952.5,462176.65,4222124.8,1207943.2,79339.33,13418.22,539190.68,256767.39,637.86,246.33,741348.28,493909.41
"01:10","MCS 581","28-04-2025 16:57",91875.47,99636.52,1083.1,1100,48242.68,44407.21,32891.15,32209.92,9532.18,9090,527.24,526.53,4005.81,3946.55,430.28,485.52,5708.39,5792.82,104038.07,235359.02,6181,77004.41,1189132.48,893393.62,395700.18,380916.71,3638607.7,1005281.31,57183.04,9630.2,517127.16,249903.95,330.4,127.96,582259.23,408504.3
"01:11","MCS 582","28-04-2025 17:01",83017.92,77003.63,1412.49,1478.96,39904.95,40131.07,27756.72,25502.98,8667.06,8191.23,554.14,553.25,3066.88,3036.37,336.59,397.16,5005.99,4772.02,82171.01,186197.53,7297.11,85943.43,1045469.05,685971.7,307745.32,279704.33,3209057.31,860218.45,61879.06,9214.83,353778,169628.96,243.83,102.75,482331.26,328921.56
"01:12","MCS 583","28-04-2025 17:05",89148.59,85221.47,1775.13,1895.08,42183.16,38928.03,26764.2,26568.2,7864.2,7713.87,475.17,487.2,5036.09,5171.62,559.79,618.88,4634.19,4671.19,99813.33,241691.08,11350.25,134376.16,1133631.06,828023.98,350979.84,332642.2,3254233.49,919369.05,56045.52,9553.22,714431.1,347294.48,461.78,182.74,535247.29,378238.51
"01:13","MCS 584","28-04-2025 17:09",92889.29,88520.47,1296.66,1313.27,44530.36,43767.94,30081.58,28518.29,7953.4,8499.74,319.11,308.44,3564.79,3388.02,479.11,530.67,5361.26,5316.43,98183.89,253888.59,8233.95,98801.13,1239795.2,903269.93,388839.51,357570.88,3705414.48,1014106.85,38615.77,6410.93,461589.24,226407.96,408.14,177.25,606460.99,409174.85
"S1:8","QC MES 5 ppm","28-04-2025 17:13",5.06,4.73,5.17,4.36,4.64,4.63,5.48,5.48,4.84,4.78,4.69,4.84,4.81,4.89,4.93,5.03,4.9,4.82,19921.1,52359.78,104149.18,1241532.64,510036.07,370994.57,281170.73,266272.9,7529693.64,2142668.86,2114895.25,335059.09,2516560.32,1186066.37,14320,5325.72,2158341.15,1417983.84
"S1:9","SJS-Std","28-04-2025 17:17",80708.35,78577.43,19831.53,18952.21,36602.82,36710.24,25127.96,22954.03,14969.44,15241.34,579.7,572.52,13006.44,13038.71,669.19,827.51,3706.18,3408.05,34037.95,77807.33,46304.23,499914.97,402281.28,279298.08,122495.72,127802.97,2614150.1,712988.29,25491.79,4369.07,694648.7,307874.03,215.31,90.91,148929.98,107431.69
"01:14","MCS 585","28-04-2025 17:21",75795.28,71658.42,2360.32,2289.99,29505.11,30963.37,22173.43,21261.75,5910.71,6162.77,284.55,276.6,4874.4,4890.65,817.41,904.06,3604.45,3507.34,78730.41,192500.41,13937.75,159086.91,780417.44,569676.61,271986.71,269780.49,2362190.31,644822.45,32712.9,5144.98,600800.17,301152.45,632.02,278.71,398984.25,283544.67
"01:15","MCS 586","28-04-2025 17:25",87333.84,92793.1,1000.08,1087.4,45365.34,44670.23,28722.86,26890.38,8570,8906.25,713.11,693.07,3137.37,3158.06,395.18,465.98,5076.56,5459.4,105623.56,233719.84,6627.6,80965.35,1392405.1,1019003.08,400039.28,343938.86,4063111.89,1118693.54,83440.38,14171.81,462686.28,223019.13,361.63,146.65,622241.97,412486.06
"01:16","MCS 587","28-04-2025 17:29",93049.87,99666.44,871.36,941.73,46387.43,47625.65,33596.34,34893.55,8683.81,8821.93,572.39,628.32,3045.18,3268.83,366.83,433.77,5555.19,5839.43,104508.39,259295.87,5384.4,68571.76,1258068.15,916137.93,469937.63,415932.86,4048162.45,1144326.35,68383.16,11189.4,413342.76,191909.91,300.28,133.82,670845.13,454453.34
"01:17","MCS 588","28-04-2025 17:33",88444.82,88452.16,1430.65,1440.89,39655.84,37099.78,29459.27,27645.98,7975.05,7991.22,431.6,437,3674.53,3694.51,325.25,387.1,4749.51,4891.72,95641.08,241021.54,8505.74,109515.67,1132277.79,809459.68,379832.29,346636.93,3476867.03,954477.61,54204.91,8412.63,529993.11,254702.36,270.7,129.26,584320.38,386515.85
"01:18","MCS 589","28-04-2025 17:37",81817.66,83964.28,1158.38,1228.19,39972.03,39714.94,23360.75,23440.13,7661.19,7632.54,866.81,872.58,3891.27,3915.44,429.62,515.39,4393.23,4468.74,87312.71,212341.01,7207.76,87105.97,1036071.56,775094.66,298382.39,295561.02,2980308.74,902376.32,92740.03,15578.8,475115.59,224727.19,357.89,157.31,521022.05,349855.13
"01:19","MCS 590","28-04-2025 17:41",58641.52,63042.68,1951.07,1934.18,25638.25,24560.02,18169.88,18120,4316.52,4599.08,494.58,532.55,5014.26,4620.75,362.11,420.71,2536.19,2410.96,66971.84,156818.38,12563.81,147805.17,738849.31,496582.95,249703.91,237830.77,2031586.69,521484.5,63459.67,9451.71,643819.53,321568.89,302.44,123.05,288897.54,197405.15
"01:20","MCS 591","28-04-2025 17:45",91022.17,90913.4,1352.81,1343.62,48092.15,44159.61,28607.07,28714.93,8732.85,8862.1,248.14,270.65,3686.77,3519.31,253.82,312.59,5398.65,4961.82,105294.17,263255.06,8511.86,97923.6,1364984.35,933694.7,392807.54,386675.26,3769664.36,1112776.57,31408.09,5157.2,491020.8,237493.88,238.94,106.65,638204.04,401716.03
"01:21","MCS 592","28-04-2025 17:49",62226.05,63257.07,2291.75,2347.79,30209.75,29794.39,18075.31,16318.12,5737.11,5279.78,214.23,209.28,4450.02,4598.44,510.27,518.66,3542.94,3249.69,75049.38,168581.6,14801.76,174673.42,912662.61,609140.25,236128.33,232803.9,2403055.04,671162.78,24325.57,4227.42,599496.38,292548.27,414.44,155.56,406209.28,266356.17
"01:22","MCS 593","28-04-2025 17:53",80957.64,79885.43,1385.54,1421.57,38569.22,36553.63,25637.33,25365.03,7223.49,7097.24,743.99,793.66,4509.3,4380.84,426.07,510.34,4295.65,4420.52,93539.12,216208.94,8871.49,108259.72,1101719.71,748247.31,381093.98,335697.16,3104176.56,932971.52,94115.47,16208.78,619519.31,294225.88,379.31,155.56,524068.42,356135.55
"01:23","MCS 594","28-04-2025 17:57",69806.41,69413.05,2054.91,2052.09,30237.18,30725.11,20325.38,20120.6,6939.01,6673.08,203.54,206.83,4153.19,4078.52,459.41,529.02,4464.76,4177.5,74933.65,188868.34,11258.18,131628.17,822358.64,558594.39,250077.48,249343.76,2707013.21,792757.33,24783.14,4032.44,509148.38,245547.73,381.25,159.24,464956.43,316624.01
"S1:8","QC MES 5 ppm","28-04-2025 18:01",4.77,4.73,4.75,4.62,4.84,4.68,5.61,5.03,4.83,4.74,4.98,4.82,5.03,5.08,4.99,4.7,4.81,4.78,20331.11,49255.95,105228.31,1220275.72,544109.12,377811.77,275230.76,254772.72,7043464.33,2075119.45,2182722.47,341004.37,2505690.62,1262610.17,14880.32,5479.81,2112647.99,1492983.23
"S1:9","SJS-Std","28-04-2025 18:05",77392.08,82613.13,19248.98,18772.64,39030.61,36647.94,25184.74,22572.96,14894.72,15007.57,586.9,587.36,13313.02,12707.03,640.93,776.45,3377.69,3563.16,34066.43,80281.61,47812.32,522464.79,422324.37,274838.01,115364.18,124485.88,2610726.47,718595.54,26206.52,4285.22,644047.48,306487.5,209.1,87.41,157958.43,104483.74
"01:24","MCS 595","28-04-2025 18:09",76295.51,76779.11,1768.03,1738.65,37145.36,39407.39,23575.51,22663.34,6558.81,6976.66,747.07,719.8,5529.96,5499.54,665.2,690.7,4328.57,4171.86,89737.61,211887.27,10716.37,116792.4,1097963.53,721496.54,320267.99,281162.43,2718630.01,787249.19,84173.04,12984.92,675537.81,343563.29,517.26,195.36,459560.65,327366.18
"01:25","MCS 596","28-04-2025 18:13",64652.41,71100.32,2104.25,2128.8,28108.18,29349.62,23891.92,22873.21,5017.22,5190.51,271.88,268.37,5554.2,5522.64,525.65,587.1,3155.38,3088.23,77931.65,194914.04,14767.03,178737.91,837712.16,609633.79,347513.7,330321.25,2325480.55,681644.46,34866.13,5289.21,790447.47,379852.67,466.46,194.82,378137.82,261989
"01:26","MCS 597","28-04-2025 18:16",93686.72,95286.93,1605.74,1728.07,44608.17,44166.78,26832.9,24754.45,7138.64,7296.49,362.05,338.58,4390.2,4352,580.39,616.2,5138.23,4965.77,107186.08,258070.81,10212.44,131156.38,1249492.16,971160.1,376675.97,335434.26,3205511.72,929280.77,44350.42,7362.73,617433.65,290944.27,491.39,190.61,639040.21,401328.01
"01:27","MCS 598","28-04-2025 18:20",90776.79,88522.53,1059.34,1126.01,46058.5,48783.53,24253.33,24381.35,9317.98,8789.4,536.21,552.4,3078.31,3003.85,447.41,496.63,5595.03,5188.36,96850.53,221347.15,5923.19,77826.68,1252996.27,894938.24,327718.32,293166.77,3782641.75,1063210.21,60549.47,10015.23,414247.55,196579.21,369.66,151.46,586646.54,416048.04
"01:28","MCS 599","28-04-2025 18:24",91008.23,90065.47,1258.11,1215.92,49364.32,45697.38,29337.05,29625.98,9229.02,9000.81,298.12,314.55,3216.91,3099.2,461.14,527.16,5719.76,5824.54,107354.57,262564.39,7946.04,95374.89,1446764.84,1021226.32,398212.61,385990.76,4250074.35,1196772.14,37309.04,6262.39,428098.59,206557.95,412.86,164.47,644526.25,456034.26
"01:29","MCS 600","28-04-2025 18:28",80883.89,87849.74,2917.01,2813.38,42921.9,43446.24,30916.78,31165.67,10398.49,11493.07,394.89,405.14,7019.82,6882.74,395.69,454.18,4930.62,4878.69,97118.74,234337.91,17929.94,212701.78,1236851.66,814885.36,429460.2,396871.81,4659936.73,1365092.77,50237.84,7728.24,940026.54,429715.81,330.09,146.55,556924.36,403118.17
"01:30","MCS 601","28-04-2025 18:32",77965.6,79980.57,1264.6,1379.46,33616.76,32277.2,25297.69,25859.81,5903.86,6237.5,558.81,554.21,4234.66,4119.25,352.08,386.38,3980.09,3699.57,93918.43,222345.74,8479.75,104143.92,983024.09,696454.76,364462.15,351382.63,2829778.41,787246.75,75480.13,12108.38,621911.12,285291.94,294.07,125.69,489278.5,314615.25
"01:31","MCS 602","28-04-2025 18:36",98512.1,95972.55,1455.17,1514.32,45166.36,44994.57,29471.02,28936.86,8863.8,8449.04,323.51,323.52,4625.07,4533.95,536.18,565.95,5207.25,5153.73,106578.19,258612.68,8714.65,100374.36,1229460.68,854468.51,392545,351743.46,3635383.06,1023906.54,37279.7,5780.73,603696.85,306982.4,421.49,177.44,606962.47,413424
"01:32","MCS 603","28-04-2025 18:40",95813.36,92446.93,1727.61,1688.73,39211.38,41262.34,27028.23,28130.55,8127.04,8106.69,281.66,295.21,4722.16,4501.37,471.85,497.91,4967.63,5140.81,110925.2,260898.93,10719.35,132607.57,1227317.03,915005.46,402431.77,354982.32,3692305.17,973314.71,34741.27,5489.61,621953.58,325198.76,387.91,164.87,658504.08,432261.25
"01:33","MCS 604","28-04-2025 18:44",69708.28,74596.01,3218.28,3280.66,37073.27,35152.3,28533.52,29443.36,9198.51,9030.58,487.91,499.32,8838.45,8573.53,657.91,754.41,4264.61,4017.9,84522.09,205669.03,18953.71,227578.95,1034408.62,751240.54,410157.71,362965.33,3822867.84,1149953.07,62751.39,10087.67,1224146.17,595780.37,517.36,235.69,515272.24,349278.17
"S1:8","QC MES 5 ppm","28-04-2025 18:48",4.81,5.07,5.1,4.73,4.94,4.76,5.35,5.51,5.08,4.69,4.72,4.99,4.89,4.98,5.01,4.94,4.9,4.66,19737.05,48937.02,99532.54,1195536.29,525583.88,385626.74,283852.11,249027.92,7002433.36,2093531.17,2139579.84,344113.83,2345302.61,1189047.59,14607.84,5554.16,2176478.86,1397042.58
"S1:9","SJS-Std","28-04-2025 18:52",81684.29,79932.64,18702.52,19079.08,38482.02,36851.44,22809.3,24217.99,14747.61,14632.88,565.33,577.79,13093.2,12927.49,646.06,700.55,3354.69,3433,32830.51,82261.9,44439.83,528257.48,390633.33,275664.95,115241.74,120552.24,2502540.14,726781.37,25877.97,3981.56,656336.84,333868.7,216.57,81.72,156083.67,105578.5
"01:34","MCS 605","28-04-2025 18:56",68408.72,65450.64,1686.78,1573.43,31169.44,31409.71,19554.7,20705.12,4893.88,5132.54,546.68,528.52,4673.37,4406.92,544.48,560.54,3144.75,3076.88,82676.12,194256.17,10568.07,126189,948270.68,675566.05,284856.52,275816.6,2311682.77,671336.84,69527.25,11583.28,696441.91,327604.15,453,193.66,401940.59,270684.18
"01:35","MCS 606","28-04-2025 19:00",74555.68,73373.75,1546.29,1515.1,31791.96,30881.82,22998.31,23186.41,6099.67,6121.43,308.84,314.38,4179.29,4292,369.93,405.47,3853.36,3918.41,90617.74,216088.03,10172.54,116849.11,1020860.73,688276.21,345375.46,320116.93,2830687.47,800588.61,40069.35,6836.57,622872.5,289998.73,347.12,132.25,502952.28,328631.78
"01:36","MCS 607","28-04-2025 19:04",78492,80656.25,1677.19,1789.1,33542.31,35185.12,24522.64,23326.71,6445.37,6977.36,538.85,520.44,4650.73,4750.45,654.44,652.51,3930.46,3938.61,82988.77,205214.5,10507.4,126373.06,940056.57,682255.82,325606.26,295760.73,2919934.06,757583.27,57392.91,10011.16,582021.58,306964.03,519.79,195.77,434522.27,305853.45
"01:37","MCS 608","28-04-2025 19:08",80868.26,78852.28,1106.34,1144.57,41049.49,38431.09,24599.8,24731.99,8314.22,8639.7,443.45,428.18,3029.76,2976.51,362.09,408.53,4614.83,4564.7,84311.33,193570.02,6396.87,78939.48,1027918.25,769694.32,324977.04,298484.59,3304820.91,989105.06,51175.88,8234.76,403173.88,188562.94,283.6,122.07,546739.41,344482.84
"01:38","MCS 609","28-04-2025 19:12",88616.35,85985.3,1184.8,1279.83,38829.94,40382.83,26320.66,27025.95,6919.18,6853.25,515.21,486.56,4232.29,3943.24,464.89,510.01,4206.6,4326.41,100520.55,262096.15,8124.93,99350.63,1262732.7,854379.83,380445,373123.18,3391673.61,965066.35,65909.54,10332.39,629526.3,296342.18,447.53,177.37,548752.92,380552.41
"01:39","MCS 610","28-04-2025 19:16",74991.43,72750.3,1721.03,1776.93,33310.73,32438.57,23525.21,22996.49,5895.19,6036.18,669.85,660.98,4198.51,4555.09,550.6,585.47,3840.76,3860.43,80693.22,196600.15,10353.89,119265.48,907652.78,616233.09,315176.8,298995.52,2553763.17,717979.31,72788.44,12411.72,538569.07,274325.22,411.7,170.27,436587.21,272810.77
"01:40","MCS 611","28-04-2025 19:20",89659.39,84993.44,1094.92,1062.86,42704.17,42834.02,27277.04,28827.35,8156.73,7697.18,703.35,703.19,3498.61,3594.95,453.43,516.34,5150.95,4801.69,96025.1,230787.81,6636.27,78759.16,1123886.66,761660.42,378271.81,330018.23,3432277.48,898367.94,83921.41,14230.68,478450.83,224315.57,346.17,140.8,557276.51,391690.78
"01:41","MCS 612","28-04-2025 19:24",87933.49,83834.84,1264.53,1240.58,42239.86,42440.32,28195.81,26537.95,7938.54,7474.39,336.31,327.78,3582.77,3428.42,382.49,455.01,5255.32,5210.99,95627,230422.11,7454.73,87750.03,1067683.85,828000.8,363310.84,313009.29,3319649.56,932367.5,35515.65,6051.84,436655.65,219087.02,299.91,131.21,560226.94,371905.25
"01:42","MCS 613","28-04-2025 19:28",86434.17,84603.57,1142.83,1221.97,41917.44,42243.66,28010.77,26040.62,7803.11,8014.13,489.88,518.22,3338.3,3177.65,317.16,334.41,5067.71,4883.37,95459.9,225689.69,6966.51,85714.96,1106387,786635.76,368455.63,326025.31,3102811.87,889521.66,56153.86,9275.72,423903.69,195841.06,248.01,99.02,549374.44,371000.63
"01:43","MCS 614","28-04-2025 19:32",75662.44,76918.83,1439.51,1363.96,39838.82,40152.8,25472.63,25120.65,6479.05,6646.99,717.73,684.48,4423.5,4240.58,433.78,458.69,4048.15,4310.27,97300.44,235964.04,8957.54,109753.92,1320460.37,910803.74,369330.96,326925.93,3126659.98,865810.77,94771.07,14585.58,607982.47,288617.75,385.58,153.08,537773.87,369212.27
"S1:8","QC MES 5 ppm","28-04-2025 19:36",4.87,4.74,5.13,4.47,4.79,4.72,5.52,5.25,4.95,4.72,4.81,4.6,4.99,5.06,5.04,4.62,4.73,4.86,20844.49,52391.46,107378.72,1248394.8,531026.44,364607.23,277264.77,246470.27,7157469.73,2058404.59,2066188.29,355836.49,2333994.21,1245981.91,15383.41,5575.76,2160127.91,1358577.52
"S1:9","SJS-Std","28-04-2025 19:40",81487.26,76656.59,19105.27,18756.85,37544.41,38087.01,24064.99,24349.07,15021.49,15854.24,582.19,562.83,12831.93,12935.68,660.69,790.41,3348.27,3676.71,32395.26,83779.2,46755.52,512662,389163.39,275796.51,120859.1,122339.31,2394669.98,673420.48,25061.83,4221.35,652197.56,317893.92,206.56,86.36,159435.02,105585.01
"01:44","MCS 615","28-04-2025 19:44",82884.93,85134.96,1137.2,1228.11,39855.19,41732.23,30847.79,30813.7,8545.46,8104.79,514.94,526.57,3731.61,3984.21,421.67,456.52,5066.47,5359.39,100352.56,243593.94,7321.04,89044.77,1232004.06,869633.53,399742.39,394894.11,3525086.36,962165.85,61433.07,9879.02,551492.94,260221.44,338.85,140.29,612705.72,404552.1
"01:45","MCS 616","28-04-2025 19:48",71397.58,72869.69,1952.58,1952.29,28458.92,28750.71,21828.36,22707.32,5546.32,5266.66,191.3,203.26,5734.41,5731.59,462.2,516.29,3523.78,3398.65,85914.33,211932.65,12076.92,142875.3,857377,628437.82,307857.78,301846.99,2245471.86,647075.55,23874.31,3982.69,756318.89,349624.27,375.44,154.98,410262.48,276137.73
