"Rack:Tube","Solution Label","Timestamp","Al 237.312 nm ppm","Al 308.215 nm ppm","Ca 315.887 nm ppm","Ca 422.673 nm ppm","Fe 238.204 nm ppm","Fe 259.940 nm ppm","K 766.491 nm ppm","K 769.897 nm ppm","Mg 279.553 nm ppm","Mg 280.270 nm ppm","Mn 257.610 nm ppm","Mn 293.931 nm ppm","Na 588.995 nm ppm","Na 589.592 nm ppm","P 213.618 nm ppm","P 214.914 nm ppm","Ti 334.941 nm ppm","Ti 336.122 nm ppm","Al 237.312 nm c/s","Al 308.215 nm c/s","Ca 315.887 nm c/s","Ca 422.673 nm c/s","Fe 238.204 nm c/s","Fe 259.940 nm c/s","K 766.491 nm c/s","K 769.897 nm c/s","Mg 279.553 nm c/s","Mg 280.270 nm c/s","Mn 257.610 nm c/s","Mn 293.931 nm c/s","Na 588.995 nm c/s","Na 589.592 nm c/s","P 213.618 nm c/s","P 214.914 nm c/s","Ti 334.941 nm c/s","Ti 336.122 nm c/s"
"01:03","BLK 3","28-04-2025 15:43",0.58,1.89,3.51,3.35,37.75,41.25,0.8,6.71,0.37,0.38,0.14,0.14,2.78,2.89,"0.08 u","0.01 u",0.08,0.04,34.3,1001.08,848.91,9638.49,43496.89,31181.94,529.01,18404.01,6456.71,1703.37,716.09,102.69,32647.3,7221.59,11.1,0.63,452.6,218.1
"S1:8","QC MES 5 ppm","28-04-2025 15:47",4.74,4.76,5.02,4.81,4.78,4.84,5.35,5.35,5.12,4.78,4.62,4.65,4.98,4.93,4.82,5.07,4.95,4.79,20022.31,50583.68,106333.03,1305181.49,537165.6,380064.82,283487.72,269446.2,7417609.05,2219758.83,2136196.15,339640.33,2354069.66,1198570.59,14590.69,5733.28,2131495.92,1450914.84
"S1:9","SJS-Std","28-04-2025 15:51",79541.37,82946.75,20128.86,18508.63,35872.23,36410.03,23478.87,23986.39,16131.31,15844.07,564.34,599.46,12611.55,12825.15,686.9,820.35,3620.07,3435.79,33768.64,79637.39,47748.47,506865.51,399320.45,290597.84,119896.2,118721.33,2498798.01,701119.36,25496.65,4190.62,658333.89,333178.28,212.04,97.86,154318.93,107296.83
"S1:9","SJS-Std","28-04-2025 15:55",80567.27,75627.08,19802.02,18517.21,38899.7,36844.82,24399.55,22528.72,15896.73,15562.03,592.74,559.34,12966.56,13252.25,655.58,726.7,3580.18,3470.58,32648.47,82595.83,46777.79,502832.13,394769.9,282989.15,123405.29,122128.8,2635385.42,689670.06,26430.72,4288.45,636793.33,313700.93,216.13,86.32,157652.63,109155.41
"S1:9","SJS-Std","28-04-2025 15:59",78417.72,82699.19,19045.61,18522.36,39169.62,35710.89,25021.5,22716.57,15193.32,14746.4,574.22,587.48,12819.67,13468.29,653.45,779.4,3601.55,3484.74,32900.3,80470.99,44759.97,518114,414793.11,281588.88,120017.07,120021.71,2465720.95,712068.02,24813.4,4223,674564.81,321970.86,203.2,89.19,150126.64,107118.34
"01:04","MCS 575","28-04-2025 16:03",85955.36,82775.93,1480.57,1429.21,36603.77,39537.03,25657.98,26591.64,7429.1,7601.42,740.94,729.58,4164.15,4138.16,398.14,450.57,4474.49,4205.86,88168.46,210439.95,7937.82,102457.61,988591.57,734740.42,323475.13,310212.53,2876666.95,861284.92,82606.73,12703.67,505888.32,244370.68,336.25,133.05,476028.83,322621.18
"01:05","MCS 576","28-04-2025 16:07",72095.69,77006.34,2141.46,2293.33,37375.81,40819.08,26335.63,26604.7,9088.55,9630.3,672.6,723.6,6020.13,5919.09,720.15,761.24,4245.1,4174.65,80530.88,204812.05,13606.59,165254.08,1122293.97,796574.14,331495.39,313831.97,4116225.01,1185764.61,83077.85,13404.89,837882.15,388063.14,586.06,222.42,463249.86,313932.18
"01:06","MCS 577","28-04-2025 16:11",95738.24,92800.04,1138.36,1181.12,47060.37,48573.77,30871.85,29126.77,9010.52,8802.9,341.06,317.47,3682.1,3447.32,495.76,571.63,5545.09,5589.93,105627.72,255081.26,6824.86,82934.61,1249958.21,940430.98,397300.93,370061.28,3680835.74,1074215.51,38082.46,6316.39,450199.59,212325.19,403.64,174.51,601946.1,440283.45
"01:07","MCS 578","28-04-2025 16:15",96606.19,97895.79,814.03,881,40886.94,40458.5,32540.37,33991.29,8916.87,8206.7,637.05,672.88,3509.39,3344.21,336.95,387.17,5042.76,5191.3,104021.87,265634.84,5023.63,64057.05,1269918.32,893514.72,473510.67,434621.15,3700813.76,1111736.67,81917.32,13390.54,496395,220583.1,310.84,114.07,636360.73,422784.41
"01:08","MCS 579","28-04-2025 16:19",72331.54,77841.74,1211.1,1177.05,33572.71,33634.79,24968.36,24922.45,6575.03,6557.65,561.39,593.37,3926.39,3739.47,408.33,441.31,4289.07,4459.16,85031.2,221214.98,7238.18,88105.03,983373.68,682776.29,356132.08,318622.17,3005452.22,874506.23,69839.29,12163.58,552694.27,255705.07,347.91,137.21,541700.78,378510.42
"01:09","MCS 580","28-04-2025 16:23",104778.3,107572.88,1470.92,1405.12,51653.57,47427.78,34689.45,36964.28,9988.48,9504.5,658.84,694.16,3848.3,3705.07,759.26,843.42,6185.85,6025.39,126516.21,309148.88,8864.99,106001.69,1435962.28,1061690.92,477047.34,475648.53,4305342.82,1234910.98,80475.6,12865.09,523482.08,243582.01,672.47,261.38,696565.31,519293.91
"01:10","MCS 581","28-04-2025 16:27",94925.59,96386.47,1085.34,1074.15,46691.35,44763.65,32706.66,29741.96,9422.42,9521.47,535.25,526.57,3903.32,4097.85,466.16,458.47,5380.3,5519.89,104949.36,239877.52,6554.52,77416.28,1230444.64,906535.35,410729.18,381475.37,3797600.2,1069422.26,61432.78,9955.01,498536.83,238821.61,331.23,137.21,609634.44,387598.09
"01:11","MCS 582","28-04-2025 16:31",79185.78,84362.35,1492.83,1433.66,38863.69,41090.96,27703.54,26071.76,8461.27,8963.55,568.7,580.32,2967.59,2943.96,312.67,398.28,5076.13,4713.4,81570.26,191085.57,7721.86,93907.74,1006449.61,688363.22,323078.25,293614.3,3358522.07,905551.26,60492.82,9914.72,364562.47,156334.59,232.48,99.16,492566.24,319872.71
"01:12","MCS 583","28-04-2025 16:35",86554.18,91229.43,1840.96,1937.23,41445.07,40347.73,27134.83,26203.13,7507.8,7992.08,477.68,481.9,5355.03,5309.34,579.84,628.25,5025.14,4929.95,97669.06,235235.93,10904.95,133860.69,1107015.5,822688.98,346437.47,338194.47,3363558.23,960172.84,56425.92,9394.25,679605.56,343522.08,432.94,184.02,531932.8,369859.33
"01:13","MCS 584","28-04-2025 16:39",85825.99,91202.58,1322.4,1310.92,43938.65,41136.19,28823.29,28982.52,8237.28,8169.84,315.37,317.48,3565.8,3423.26,494.77,563.68,4962.78,5160.55,106516.27,256215.11,8074.62,98760.7,1257689.6,902293.8,410620.1,365964.22,3588781.09,1040198.34,36877.81,6302.44,457993.8,233260.61,418.63,169.19,633797.55,398914.85
"S1:8","QC MES 5 ppm","28-04-2025 16:43",4.87,4.75,4.97,4.63,4.89,4.93,5.39,5.16,5.23,4.78,4.5,4.97,5.07,5.09,4.64,4.63,4.6,4.85,21710.93,49205.58,106121.08,1220611.5,508172.39,355080.77,274855.22,249902.31,7570800.98,2041249.59,2059700.95,342501.7,2534516.01,1201601.79,14990.31,5349.15,2016224.49,1408312.29
"S1:9","SJS-Std","28-04-2025 16:47",79376.57,79996.36,20100.37,18446.26,37126.39,38915.76,25212.92,23400.27,14914.77,14975.07,586.58,591.84,13020.06,12993.61,689.65,797.97,3573.89,3527.21,34103.71,77902.76,44185.52,537919.72,417971.19,284377.47,125792.37,122101.93,2417072.44,689113.43,26945.57,4316.76,681534.95,327445.35,218.06,88.58,148909.34,102564.21
"01:14","MCS 585","28-04-2025 16:51",69611.18,71837.33,2459.29,2293.88,30168.36,29993.64,21976.98,22084.7,5904.62,6050.17,278.29,284.39,4841.14,5062.47,857.06,895.1,3474.21,3753.18,80525.45,185984.57,14328.42,161770.34,789494.19,563532.75,298056.86,259895.44,2425680.39,687839.12,31175.25,5363.42,598451.63,292661.17,632.9,253.54,390003.86,285249.97
"01:15","MCS 586","28-04-2025 16:55",84605.08,85498.02,1058.5,1044.44,44629.73,46329.02,29220.93,28334.16,8875.57,8715.25,681.27,655.1,3148.62,3172.75,403.35,491.33,5512.06,5537.96,105127.37,248581.95,6332.62,82633.5,1359482.83,1023633.13,398167.67,348938.99,4014873.17,1145892.56,87521.11,13457.88,469862.76,223712.49,349.65,143.78,621918.46,416933.98
"01:16","MCS 587","28-04-2025 16:59",94210.89,95920.02,869.01,987.78,44284.64,47061.75,33463.75,33487.93,9401.27,8794.73,605.49,624.12,3230.96,3101.14,361.48,438.39,5576.9,5701.99,105512.33,248068.35,5026.57,66478.83,1359027.13,902324.96,481312.22,442669.75,3872786,1118980.48,73423.05,10855.58,439187.01,200236.99,295.04,139.72,650629.73,439859.97
"01:17","MCS 588","28-04-2025 17:03",86128.55,89032.7,1449.38,1407.2,37452.47,38791.86,29374.19,28659.6,7730.06,7882.91,461.59,436.15,3861.8,3895.02,344.98,424.15,4984.77,4781.17,97143.24,238255.55,9072.34,100368.23,1086667.71,808001.25,401091.6,369803.5,3305131.09,973574.43,52615.09,8855.39,530729.21,245504.53,285.43,127.2,592164.24,374935.98
"01:18","MCS 589","28-04-2025 17:07",84818.12,77860.87,1261.24,1204.99,40099.49,40535.7,24815.28,24187.41,7637.34,7237.53,862.26,813.67,3822.09,3696.63,468.97,515.32,4398.18,4474.63,82670.65,198704.62,7039.2,80922.38,1080297.94,771466.06,293399.92,295762.97,3016291.55,856075.1,99283.86,15490.17,499807.45,229413.47,352,146.85,498988.28,340929.5
"01:19","MCS 590","28-04-2025 17:11",63555.91,63693.51,1985.75,1953.07,26999.02,24566.08,18216.48,19038.22,4478.12,4582.46,521.22,529.02,4908.46,4766.56,371.13,417.96,2512.22,2436.52,71896.49,161320.9,12340.24,141404.56,737531.71,526535.23,257601.34,231417.26,1883576.78,523919.92,64292.66,10274.46,627150.19,316277.7,313.36,119.28,275749.16,196220.93
"01:20","MCS 591","28-04-2025 17:15",87720,92858.95,1336.48,1346.67,44544.03,47755.74,28903.71,28791.5,8670.68,8436.03,264.72,258.11,3623.83,3479.36,256.04,334.93,5310.55,5252.98,101926.83,247451.99,8475.59,105023.82,1291937.72,911751.57,384473.29,385374.32,3781470.02,1142547.84,32320.61,5023.19,500982.66,248935.68,219.57,100.86,635693.29,405219.35
"01:21","MCS 592","28-04-2025 17:19",65459.41,65230.58,2365.97,2392.23,29810.95,30304.57,17171.2,17685.3,5271.58,5359.95,213.99,203.38,4440,4674.24,472.64,550.82,3407.99,3471.79,71629.98,169942.14,14238.78,170519.06,910384.55,615943.1,232291.84,235726.85,2401216.92,677486.15,26590.52,4311.97,597038.68,310552.54,412.04,168.77,390513.54,275191.8
"01:22","MCS 593","28-04-2025 17:23",77123.22,82985.22,1413.37,1352.37,35592.25,37122.02,25388.7,27362.4,7321.43,7214.51,786.58,758.98,4501.68,4586.12,444.81,483.46,4289.88,4154.26,89148.51,232160.95,8559.69,103570.35,1039632.29,811109.11,367249.73,343985.56,3178990.87,931328.12,98549.65,15741.66,625930.43,308241.26,368.3,160.16,486582.72,333156.16
"01:23","MCS 594","28-04-2025 17:27",70555.87,71685.63,1977.74,1906.67,28807.15,30489.3,21795.42,21286.76,6679.27,6499.55,222.89,214.99,4147.15,4119.52,457.83,550.49,4571.77,4296.42,73487.75,176048.09,10794.7,130753.01,813287.16,561929.41,269704.91,235717.28,2676117.87,730201.9,23355.69,3841.25,547651.72,240928.14,359.24,154.65,481020.65,311072.55
"S1:8","QC MES 5 ppm","28-04-2025 17:31",4.94,5.1,4.79,4.48,4.63,4.92,5.5,5.31,5.13,4.55,4.58,4.99,4.69,4.96,4.65,5.07,4.88,4.72,20362.02,51121.16,106948.7,1222735.95,529104.23,390569.59,274695.68,255605.47,7338300.78,2035456.04,2149372.7,349007.52,2401947.63,1204239.57,15519.26,5440.03,2196169.6,1496268.57
"S1:9","SJS-Std","28-04-2025 17:35",76335.55,77902.87,19738.71,18993.57,38883.63,35615.49,24293,23875.66,14976.86,14722.41,567.43,590.02,13334.9,12792.8,628.5,755.93,3543.48,3533.88,33801.46,78030.3,45021.72,504349.78,382432.21,281953.7,125495,118115.14,2507503.67,738372.69,25191.58,4379.36,682335.06,325362.81,193.96,94.26,160700.3,106495.8
"01:24","MCS 595","28-04-2025 17:39",81265.77,76974.35,1720.57,1780.43,38627.41,39591.83,23600.01,24554.14,6733.67,6703.15,752.32,701.13,5256.67,5703.86,654.35,720.1,3946.73,3939.92,87966.59,208433.97,10388.16,116035.32,1035281.76,751961.07,307964.29,294263.45,2957404.57,766592.48,86003.6,12948.88,705244.88,345991.16,521.93,207.39,467481.01,324778.29
"01:25","MCS 596","28-04-2025 17:43",68201.71,65216.3,2238,2175.2,28091.34,30020.47,24105.36,23144.38,5337.87,4995.4,256.47,252.95,5782.78,5655.29,522.68,594.23,3166.21,3157.46,80466.55,197417.69,14446.44,175602.34,863864.91,611327.06,336573.23,327011.88,2425918.17,658569.31,32636.97,5532.26,819127.04,413363.62,497.24,189.91,384845.29,256876.27
"01:26","MCS 597","28-04-2025 17:46",89983.87,96058.57,1681.89,1747.7,41953.05,42054.93,27167.36,26740.52,7436.74,7623.12,355.91,345.78,4403.51,4154.64,549.6,629.06,5285.07,5187.04,105915.47,249114.89,10143.35,125640.64,1322994.77,962127.53,368593.11,331647.12,3501063.55,982657.22,45563.98,6816.67,590577.31,281707.39,485.11,201,637582.75,416995.69
"01:27","MCS 598","28-04-2025 17:50",93202.12,86147.24,1055.72,1108.13,45980.98,47689.42,24873.73,24039.86,9039.98,8626.15,514.9,509.03,3063.09,3186.25,490.06,527.89,5163.51,5578.88,95369.39,222403.74,6063.78,70939.05,1254752.93,906965.79,319418.06,289089.37,3589124.15,1070684.87,59209.13,9180.21,403164.02,193275.28,345.95,146.72,579123.55,407174.07
"01:28","MCS 599","28-04-2025 17:54",95370.42,97725.41,1197.35,1230.9,46168.54,47156.33,29835.25,30751.06,9521.66,9446.87,320.74,320.53,3095.03,3209.8,472.65,574.4,5708.97,5758.37,104641.3,268686.94,7927.64,90251.95,1434512.5,948336.39,425785.08,381001.57,4101939.35,1104249.16,37244.7,5779.32,429069.08,198158.54,401.9,169.69,691040.66,461286.92
"01:29","MCS 600","28-04-2025 17:58",79700.04,80481.73,2842.31,3031.91,41170.39,41006.83,31344.8,32303.85,10888.29,11320.3,410.77,400.32,7174.61,7063.1,403.81,436.98,4999.21,4693.75,96469.26,230336.38,18566.37,209418.74,1159237.84,844420.58,439617.51,411694.44,4774596.74,1410092.56,48595.12,8147.09,911669.7,433514.18,346.27,137.32,549790.72,392257.57
"01:30","MCS 601","28-04-2025 18:02",80792.08,81239.09,1292.6,1297.98,30718.78,32925,25237.09,25149.29,6173.57,6186.92,553.37,591.17,4322.67,4198.14,352.01,391.01,4060.7,4017.3,90734.36,228917.47,8610.47,105979.23,983962.1,654232.5,352894.71,339297.14,2828258.27,770118.61,72274.62,12321,608985.15,274581.48,317.92,127.85,492271.14,324174.54
"01:31","MCS 602","28-04-2025 18:06",95950.77,95245.36,1462.84,1455.32,45758.29,44312.06,29078.83,29692.18,8928.56,8720.83,299.52,305.46,4857.28,4514.4,551.89,567.6,5250.21,5376.06,99888.61,243297.38,8697.93,99726.2,1280788.68,931076.03,375705.29,354509.26,3716737.57,1021078.34,36180.1,6202.51,624035.96,312910.5,418.23,164.11,602111.55,435332.41
"01:32","MCS 603","28-04-2025 18:10",87488.76,92454.75,1589.55,1699.77,42012.96,41372.5,28489.85,28005.88,7616.25,8181.91,292.84,287.16,4470.45,4399.45,473.53,504.85,5265.5,5042.03,104261.3,258210.03,11184.92,132695.05,1225668.35,863008.38,394110.25,386641.57,3807013.94,1066042.05,37094.11,6034.74,646961.55,322305.24,413.81,166.56,621188.95,414677.99
"01:33","MCS 604","28-04-2025 18:14",72834.76,76411.15,3052.67,3270.12,37363.15,36963.59,27354.7,28667.01,8989.2,9109.81,503.73,513.85,9006.06,8669.25,655.63,702.23,4205.92,4072.85,80284.45,210777.84,20077.05,245408.05,1045335.36,744257.54,403156.16,372152.73,4056585,1130091.09,59484.52,10225.35,1125725.31,570414.09,562.05,219.45,507373.2,333842.44
"S1:8","QC MES 5 ppm","28-04-2025 18:18",4.92,4.75,5.14,4.6,4.68,5.03,5.47,5.06,5.07,4.67,4.54,4.99,4.78,4.85,4.63,4.91,4.81,4.9,19787.36,47963.47,109663.14,1243373.91,502023.08,356832.96,266157.74,252755.17,7603003.91,2052656.54,2079724.85,350378.27,2431851.03,1229891.57,14552.37,5639.22,2095996.72,1392765.7
"S1:9","SJS-Std","28-04-2025 18:22",78072.58,77318.13,18753.45,18275.46,37618.17,35915.1,22995.87,23389.05,16100.79,14624.24,547.78,569.92,13182.51,13561.6,667.4,747.98,3644.41,3461.21,32987.77,79133.51,46536.84,511103.51,386333.17,296478.79,115229.66,116694.07,2551966.58,684134.61,24934.44,4048.73,673650.99,304119.08,207.94,82.1,154094.9,103372.18
"01:34","MCS 605","28-04-2025 18:26",66467.59,67327.31,1671.4,1694.23,29508.03,29697.84,19883.25,19811.64,5239.51,5026.69,529.23,523.26,4580.21,4745.65,526.66,564.82,3179.79,3214.94,80453.5,202503.36,10446.6,127575.54,925828.96,693379.26,299363.49,273752.91,2413666.83,645223.83,68897.58,11785.34,657835.47,341575.95,489.61,196.29,385078.63,276562.89
"01:35","MCS 606","28-04-2025 18:30",69220.41,72667.33,1435.68,1453.53,31534.53,31298.41,24368.22,22243.32,5829.91,6167.57,301.41,317.23,4391.68,4078.48,372.43,403.55,3804.07,3624.98,87236.72,207218.4,9867.49,124950.89,1010015.96,711487.99,362930.78,317418.36,2876214.41,829322.93,39946.91,6369.49,602640.25,286955.38,324.12,143.36,488095.06,314433.04
"01:36","MCS 607","28-04-2025 18:34",76023.97,79905.16,1707.63,1678.57,34756.93,35342.98,24420.91,23308.56,6514.16,6792.64,533.67,510.45,4499.13,4467.92,646.14,702.71,3822.68,3674.5,83110.11,200811.41,10251.87,126924.99,977441.72,651816.37,307936.92,301407.76,2661564.37,744930.95,59594.09,9877.83,587608.49,304119.38,516.25,196.62,416493.57,282712.6
"01:37","MCS 608","28-04-2025 18:38",75967.39,80299.95,1050.68,1116.36,37899.31,41109.6,24062.75,23235.9,8163.73,7912.44,435.62,444.15,3123.44,3023.62,368.82,383.14,4880.01,4511.38,86083.13,207878.39,6590.16,75696.17,1126511.72,740322.69,329159.74,292970.03,3598414.04,987160,51457.62,7673.33,406090.36,195438.19,277.22,114.65,546598.26,364688.99
"01:38","MCS 609","28-04-2025 18:42",86258.41,88956.31,1199.85,1207.2,40582.78,40408.46,26016.42,26269.03,7086,7285.63,510.5,532.47,4010.69,4020.49,502.14,506.79,4575.6,4429.21,109413.39,260779.36,8019.21,97773.36,1240177.65,924174.05,385699.9,376543.78,3431356.84,1001219.74,64557.09,10681.52,589475.4,296010.08,425.7,177.42,587333.04,391308.29
"01:39","MCS 610","28-04-2025 18:46",74432.84,72184.98,1776.31,1689.89,30735.98,33039.7,24553.93,24559.42,6345.26,6353.99,670.53,670.77,4517.26,4384.86,523.65,561.85,3674.68,3662.4,78652.73,197356.86,10036.87,126250.81,911958.9,615012.16,311291.13,286375.11,2509318.19,717534.16,72529.11,11769.43,566287.62,277592.89,427.49,174.98,421413.47,282959.32
"01:40","MCS 611","28-04-2025 18:50",83024.24,85859.15,1111.26,1137.37,40522.61,40237.67,27203.52,27591.1,8125.96,7927.55,758.87,722.7,3445.14,3668.95,445.32,485.09,4989.51,5129.46,93154.25,219188.89,6121.27,76276.17,1106987.71,813250.28,359618.19,338337.4,3322661.92,922918.67,82519.12,13943.78,459799.05,226933.93,355.04,150.6,554676.82,386338.44
"01:41","MCS 612","28-04-2025 18:54",81940.53,84439.04,1193.32,1250.88,42451.65,39201.29,28420.15,26995.36,7407.88,7780.12,334.28,334.48,3352.54,3372.35,375.83,442.75,5070.73,4963.52,93140.88,222470.39,7284.3,88089.52,1096357.34,817809.67,371818.52,320554.92,3252198.08,873590.36,35677.42,5901.12,451643.46,226373.43,282.28,123.71,565659.93,367961.56
"01:42","MCS 613","28-04-2025 18:58",87396.89,85099.99,1095.04,1147.42,39711.19,41278.19,27094.55,28547.33,7901.94,7769.66,490.28,491.13,3366.17,3297.97,310.88,351.46,5135.87,5064.07,94731.32,215319.86,7014.27,78258.4,1105273.33,822268.03,356649.39,342118.15,3126592.66,863680.86,55431.88,9697.1,432934.31,206149.17,254.64,97.37,557408.36,351194.81
"01:43","MCS 614","28-04-2025 19:02",81888,80831.8,1418.54,1442.42,41101.73,39712.16,24971.57,23678.45,6777.52,6306.76,697.37,683.27,4218.34,4104.04,416.72,453.08,4169.15,4188.74,98295.91,239523.34,9099.1,104449.59,1326886.53,913452.84,362943.87,319158.49,3021028.92,878904.84,93308.61,15586.66,648259.64,284917.82,389.93,161.61,524860,354840.92
"S1:8","QC MES 5 ppm","28-04-2025 19:06",4.9,4.79,5.13,4.72,4.71,5.07,5.2,5.42,5.07,4.67,4.52,4.74,5.06,5.06,4.7,5,4.66,4.76,19767.37,52023.54,99119.83,1194406.84,525619.79,378603.38,283178.44,248777.89,7168478.42,2191686.62,2080768.61,349709.34,2466095.72,1231559.93,14098.23,5311.91,2067314.91,1453187.63
"S1:9","SJS-Std","28-04-2025 19:10",80773.4,78137.14,19364.06,18225.22,37055.88,38703.92,23434.79,23567.14,15824.77,15828.58,585.23,583.45,13348,13040.85,693.04,771.83,3681.55,3389.34,32932.27,77065.03,44757.41,528991.62,402344.97,287841.02,123661.34,123254.73,2591052.38,718204.28,26949.56,4265.97,629886.32,314449.72,203.9,94.29,160034.15,107079.68
"01:44","MCS 615","28-04-2025 19:14",87611.83,85139.58,1103.63,1158.21,40588.88,39086.64,30646.68,31670.04,7785.61,8387.38,506.31,510.11,3979.25,3772.35,437.21,468.13,5063.17,5351.34,94223.37,232482.91,7174.55,89711.59,1204038.31,852095.07,421865.47,366212.06,3630596.88,1015054.35,64902.85,10428.07,506900.55,257472.93,356.93,142.26,588564.79,409475.82
"01:45","MCS 616","28-04-2025 19:18",72534.65,74561.84,2005.76,2006.03,28705.86,28536.18,23496.31,23258.03,5526.55,5157.38,188.07,204.96,5891.67,5582.06,436.53,498.8,3676.24,3609.48,88569.76,195796.69,12490.5,139441.74,854920.14,580485.33,317371.44,279758.97,2313110.31,628476.21,23032.43,3723.61,772120.8,377370.14,375.85,165.49,400796,291581.89
