"Rack:Tube","Solution Label","Timestamp","Al 237.312 nm ppm","Al 308.215 nm ppm","Ca 315.887 nm ppm","Ca 422.673 nm ppm","Fe 238.204 nm ppm","Fe 259.940 nm ppm","K 766.491 nm ppm","K 769.897 nm ppm","Mg 279.553 nm ppm","Mg 280.270 nm ppm","Mn 257.610 nm ppm","Mn 293.931 nm ppm","Na 588.995 nm ppm","Na 589.592 nm ppm","P 213.618 nm ppm","P 214.914 nm ppm","Ti 334.941 nm ppm","Ti 336.122 nm ppm","Al 237.312 nm c/s","Al 308.215 nm c/s","Ca 315.887 nm c/s","Ca 422.673 nm c/s","Fe 238.204 nm c/s","Fe 259.940 nm c/s","K 766.491 nm c/s","K 769.897 nm c/s","Mg 279.553 nm c/s","Mg 280.270 nm c/s","Mn 257.610 nm c/s","Mn 293.931 nm c/s","Na 588.995 nm c/s","Na 589.592 nm c/s","P 213.618 nm c/s","P 214.914 nm c/s","Ti 334.941 nm c/s","Ti 336.122 nm c/s"
"01:19","MCS 590","28-04-2025 16:11",58910.52,62098.95,1980.5,1972.66,25114.96,25202.5,18498.77,17960.39,4357.82,4682.87,499.03,506.19,5081.05,4596.56,371.63,416.84,2474.95,2561.54,67176.15,166309.21,12097.62,150391.22,709827.68,532521.82,241759.24,238645.97,1860413.52,543087.5,59603.37,9522.78,667245.56,298971.06,293.77,118.97,297936.26,198835.7
"01:20","MCS 591","28-04-2025 16:15",95742.46,91762.7,1311.57,1342.14,47941.05,47689.45,29894.23,29524.23,8872.8,8720.86,254.69,246.59,3517.01,3686.99,276.91,334.49,5406.3,5343.98,108137.39,262877.63,8583.74,103633.82,1342814.27,1002542.28,397680.23,357797.82,3862019.07,1103767.31,31627.94,5054.37,503769.88,240562.96,232.69,98.29,594739.98,420199.59
"01:21","MCS 592","28-04-2025 16:19",61379.91,64182.05,2334.03,2349.43,31311.17,29614.66,17295.75,17482.81,5267.33,5435.79,201.98,220.99,4691.57,4531.61,490.51,518.1,3529,3420.81,72145.83,178925.2,14735.81,169891.15,867344.53,621632.02,244739.37,213487.02,2319835.66,679421.37,25535.94,4067.54,649226.98,310461.35,418.34,155.7,381864.92,282455.92
"01:22","MCS 593","28-04-2025 16:23",76997.43,80470.42,1439.69,1410.35,38083.52,38348.47,25735.77,26655.7,7044.45,7443.02,795.98,773.87,4328.49,4455.56,425.57,508.61,4026.16,4294.15,96788.26,226459.83,8656.64,109487.83,1131129.94,761952.51,382430.35,354809.05,3178334.29,906225.51,92120.38,15745.39,626739.03,305526.29,380.85,158.81,489286.78,352301.17
"01:23","MCS 594","28-04-2025 16:27",76135.19,75848.16,1958.91,2055.99,29415.48,29403.34,21875.45,21522.5,6697.11,6700.34,222.17,219.84,4012.92,4145.9,486.64,534.11,4183.25,4147.27,77331.79,185200.38,11350.68,134899.2,791082.25,544776.94,263900,252879.51,2645778,775159.68,24025.94,3779.17,540092.14,258043.04,363.17,159.43,463875.73,315634.21
"S1:8","QC MES 5 ppm","28-04-2025 16:31",4.74,5.01,5.11,4.36,4.61,4.98,5.44,5.07,4.87,4.5,4.85,4.71,5,5,4.96,4.69,4.89,4.81,19904.9,49447.1,109539.84,1304236.09,496805.42,376844.72,263857.52,261748.98,7465763.72,2121559.8,2159858.17,354786.07,2546674.16,1175539.01,15004.93,5526.27,2149342.96,1381305.61
"S1:9","SJS-Std","28-04-2025 16:35",80847.61,80213.69,20465.17,19250.33,37008.73,35702.58,24106.14,23682.6,16097.8,16131.62,562.22,573.01,13413.16,13473.61,611.92,778.6,3641.49,3461.91,34544.74,79950.45,44505.29,546064.09,398707.94,275225.91,125182.26,124447.02,2506642.02,694294.73,26155.21,4295.09,633457.79,313126.2,205.15,95.21,158501.19,106538.93
"01:24","MCS 595","28-04-2025 16:39",76933.34,80788.28,1703.56,1729.8,36905.06,39219.43,24848.75,22554.13,6746.23,6542.75,713.73,737.67,5678.05,5277.62,626.18,705.4,4163.88,4188.34,84180.88,199761.89,10325.07,126401.84,1039759.84,777184.79,317066.33,285088.24,2979445.59,773144.06,82556.49,13421.54,707657.32,326788.13,483.74,215.24,472806,300441.1
"01:25","MCS 596","28-04-2025 16:43",68509.19,69904.71,2260.47,2254.69,28387.47,28534.87,23505.82,23662.91,5134.37,5371.52,257.2,273.6,5750.94,5957.95,569.71,557.6,3289.92,3256.81,78265.64,188338.2,14235.87,179328.19,843606.23,591578.12,355078.95,309403.37,2443114.83,672677.99,34018.05,5695.42,838276.34,394797.45,497.29,188.13,405390.36,274831.22
"01:26","MCS 597","28-04-2025 16:46",94577.01,88141.93,1625.83,1760.44,45160.57,44933.74,25302.18,25498.54,7655.41,7277.58,354.82,365,4289.74,4512.66,580.15,588.37,5040.81,5344.9,110315.72,247980.53,10717.94,124164.79,1365680.74,931883.62,351071.11,333343.29,3501266.06,915879.27,45271.55,6910.65,594289.95,295578.37,468.87,185.98,589038.42,403509.74
"01:27","MCS 598","28-04-2025 16:50",92099.77,94769.47,1120.42,1084.24,47621.02,48416.37,24236.58,24012.02,9461.6,9306.91,534.73,553.01,3007.64,3236.91,471.65,505.22,5334.54,5414.7,93827.25,214912.57,6307.43,72697.72,1299332.37,862881.78,303122.12,291449.69,3777653.94,987865.35,60248.67,9612.9,387309.55,181831.51,365.11,141.93,601658.97,401448.32
"01:28","MCS 599","28-04-2025 16:54",96815.86,95293.95,1260.41,1209.74,46552.94,46882.05,30332.03,29995.01,9474.15,9627.39,305.6,313.09,3173.37,3050.75,493.22,559.63,5617.2,5554.69,111476.01,252512.82,7497.04,91786.36,1439809.97,964623.52,394661.77,388945.21,4009018.13,1182448.13,38734.32,6003.9,447828.6,204727.11,402.69,177.84,685005.73,451401.04
"01:29","MCS 600","28-04-2025 16:58",84669.44,84679.15,2955.16,2836.14,41549.07,40296.91,29970.91,31279.91,11220.1,11290.53,403.45,399.85,6621.59,6522.97,391.56,466.21,4913.58,4640.04,91903.36,222426.47,18056.04,223994.46,1182502.06,879183.02,429319.55,391038.73,4994303.48,1441547.07,49948.34,8175.76,899525.84,462746.35,342.45,139.58,539226.83,371877.96
"01:30","MCS 601","28-04-2025 17:02",74895.78,78396.31,1345.51,1365.91,32482.66,33333.08,24792.07,25021.1,6084.29,6066.51,598.66,572.38,4381.39,4182.15,363.86,406.12,3856.5,3893.47,88033.92,217126.57,8777.3,100855.28,992550.79,699772.6,360675.55,348293.25,2922837.48,784583.4,72309.09,11890.49,573526.87,286745.2,293.68,126.46,450287.33,320086.94
"01:31","MCS 602","28-04-2025 17:06",97256.89,99358.5,1360.84,1435.87,43149.2,45603.03,30038.07,30348.89,8816.21,9146.65,297.77,313.11,4606.08,4861.18,507.85,583.48,5483.84,5410.01,102714.14,251881.47,8803.16,102253.24,1239702.77,882844.06,392185.74,357380.37,3770731.42,1105368.12,37594.67,6102.18,641549.67,302687.76,424.17,171.8,636321.83,440080.88
"01:32","MCS 603","28-04-2025 17:10",94224.81,91750.03,1634.52,1757.52,42396.97,42533.39,26985.68,28754.08,8315.41,7879.03,269.52,281.37,4367.02,4479.3,462.27,481.95,5041.46,5140.26,104985.9,267963.17,11066.21,129938.4,1290322.14,918945.26,417252.46,371841.91,3487605.17,1045574.28,37045.29,5497.62,655366.4,328419.25,384.42,157.09,623849.9,448678.49
"01:33","MCS 604","28-04-2025 17:14",73194.68,70314.49,3174.02,3277.53,34542.7,35102.94,29815.44,28384.7,8513.28,8910.72,482.79,488.01,8178.01,8282.4,611.65,726.53,4127.39,3900.57,87363.25,202962.45,19259.42,229157.03,1027174.97,755949.94,383459.71,354344.12,3884118.98,1059317.64,62054.87,10406.71,1171430.57,558025.76,565.03,229.19,481444.53,331651.21
"S1:8","QC MES 5 ppm","28-04-2025 17:18",4.99,4.83,4.89,4.56,4.67,4.86,5.43,5.03,4.82,4.57,4.58,4.63,4.96,4.79,5.04,4.68,4.8,4.55,20220.92,49464.54,109378.74,1256642.19,510942.27,365249.07,272535.9,264023.55,7076119.69,2185010.86,2124166.55,353167.68,2404167.43,1154385.16,14490.17,5529.01,2174815.68,1423601.22
"S1:9","SJS-Std","28-04-2025 17:22",80788.47,82250.92,20289,18868.11,38291.86,36220.5,24106.62,24529.52,16192.46,14717.63,594.18,578.89,12455.94,13136.93,660.59,701.98,3592.9,3516.8,34216.81,78148.48,44254.21,507822.62,394971.95,286799.93,116192.27,116537.73,2549742.62,668763.03,26085.94,4083.25,628219.38,308927.5,219.95,79.63,147097.69,107375.52
"01:34","MCS 605","28-04-2025 17:26",69287.84,67329.16,1697.85,1610.72,31664.83,32009.04,20615.73,19413.11,5336.45,5172.73,571.74,531.09,4466.46,4425.95,523.22,590.81,3130.22,3197.17,87603.23,192491.56,10665.71,133056.53,945802.3,645195.97,287763.89,290073.89,2356634.39,650501.64,74469.72,11033.63,650703.74,318543.94,468.35,197.9,376772.47,272683.35
"01:35","MCS 606","28-04-2025 17:30",73093.34,74299.45,1506.96,1575.32,31671.66,32946.91,24603.15,24150.38,5833.88,5791.25,309.76,302.6,4182.4,4223.28,356.55,421.48,3843.85,3834.32,92951.39,211823.31,10144.21,124475.09,962855.39,715990.14,347334.62,305702.76,2930218.73,816333.79,42159.57,6522.37,648706.81,299046.89,322.03,140.97,474416.94,326343.83
"01:36","MCS 607","28-04-2025 17:34",81212.58,79573.63,1785.81,1711.29,35669.06,35427.42,25335.1,23700.04,6969.78,6575.28,507.81,496.07,4762.16,4539.89,658.65,686.52,3905.75,3806.88,85170.7,197835.56,10737.14,116002.2,901592.94,681721.2,332072.34,296899.49,2870015.9,817462.34,57707.89,9754.78,593923.07,307407.78,532.08,193.87,422055.82,285637.09
"01:37","MCS 608","28-04-2025 17:38",75135.6,78441.33,1116.6,1119.06,39834.08,40703.31,25603.3,23000.66,8286.51,8174.3,444.58,424.92,2962.85,3049.87,345.63,393.52,4817.36,4682.27,87641.47,198451.84,6431.83,77152.95,1119966.88,740801.85,314679.4,279755.13,3408456.71,965159.51,51002.25,7982.93,412075.63,195698.79,275.13,117.59,516556.49,346366.26
"01:38","MCS 609","28-04-2025 17:42",84928.91,88269.01,1157.36,1278.36,38442.89,37943.08,27554.06,24911.3,7056.52,7145.55,529.02,488.05,3909.51,3936.6,488.94,497.92,4540.21,4374.46,106889.78,256369.21,8627.81,100470.38,1194391.69,908395.22,401164.62,346214.37,3398297.55,942028.81,65865.25,10395.51,577262.54,293896.85,419.78,175.17,543912.97,365430.62
"01:39","MCS 610","28-04-2025 17:46",74011.23,72669.33,1755.39,1808.2,30853.58,32546.1,24761.22,24547.06,6229.35,5948.64,666.4,686.35,4185.65,4523.62,551.2,583.8,3747.76,3932.03,77153.03,197441.89,10244.49,126874.22,884763.88,634206.59,306515.65,301681.3,2527256.51,675932.47,72277.83,11551.6,564683.83,279478.82,408.08,166.73,403541.13,284714.54
"01:40","MCS 611","28-04-2025 17:50",88101.48,86994.86,1014.01,1055.87,41552.37,39662.91,29700.02,29581.88,8421.34,8141.01,715.94,744.94,3692.54,3681.19,431.69,517.53,5046.71,4920.02,95799.37,226671.78,6309.2,75084.94,1095522.09,779259.31,382164.87,331616.54,3387766.76,969106.41,83598.7,13405.91,460368.14,223861.82,355.02,149.07,562773.93,369467.97
"01:41","MCS 612","28-04-2025 17:54",86096.85,84508.37,1313.05,1223.49,39463.69,40228.94,28943.3,28290.66,7505.59,7805.93,315.9,332.32,3453.45,3439.25,364.51,427.31,5281.29,4938.4,95415.24,219044.5,7342.53,86983.05,1118726.05,813355.65,367307.28,340594.57,3064943.67,880853.57,37122.84,6355.28,436370.71,223335.7,288.54,122.79,588542.49,400166.13
"01:42","MCS 613","28-04-2025 17:58",83440.69,85531.25,1202.48,1242.08,43449.59,40404.81,26733.68,26474.9,7969.11,7468.29,494.58,485.96,3148.98,3285.88,304.04,342.99,4806.37,4867.11,95723.5,227193.05,6655.36,79108.56,1174536.91,833590.07,352209.6,336551.65,3367334.82,941058.28,55160.18,9210.14,404825.84,202073.26,247.54,95.19,517942.04,370119.46
"01:43","MCS 614","28-04-2025 18:02",76963.49,82375.23,1430.54,1341.9,42016.98,39883.41,24914.99,24900.43,6756.2,6655.31,742.93,704.36,4065.7,4374.4,435.95,487.27,4082.38,4235.22,93906.64,228184.09,9238.21,107121.59,1280995.13,908593.3,356037.69,339644.57,3156901.94,825576.33,92470.39,14561.3,604606.82,300908.96,390.5,159.78,505130.25,346384.61
"S1:8","QC MES 5 ppm","28-04-2025 18:06",4.86,5.06,4.99,4.44,4.65,5.01,5.39,5.16,4.77,4.61,4.5,5.06,4.96,5.14,4.63,4.84,4.86,4.98,21519.84,47854.52,103110.85,1272082.78,544680.31,381910.45,270295.55,259311.13,7494917.03,2174878.06,2187919.56,349944.01,2432436.2,1211029.39,14762.59,5558.04,2185460.87,1465547.33
"S1:9","SJS-Std","28-04-2025 18:10",78630.46,81868.29,20394.65,19940.16,38808.13,38754.33,24282.55,24008.22,14867.73,14850.17,599.45,575.75,12802.39,12987.63,687.4,758.97,3369.83,3409.51,32164.62,79181.41,44298.33,499487.42,393953.01,273149.92,121514.27,116173.76,2425330.73,719097.34,24569.09,4322.61,681691.71,331243.12,214.52,94.97,157436.81,106985.98
"01:44","MCS 615","28-04-2025 18:14",87418.14,84872.58,1166.26,1190.66,42587.96,40538.03,29349.98,29312.67,7971.74,7853.44,508.08,506.37,3939.3,3815.42,411.89,463.23,5288.55,5447.71,95366.57,236631.31,7209.44,87031.69,1220749.51,803897.43,413615.54,368150.43,3662992.1,979852.41,64176.73,10339.93,535745.14,247904.74,347.74,150.54,594364.47,415220.89
"01:45","MCS 616","28-04-2025 18:18",71331.37,71905.73,2050.42,1944.56,30248.44,30424.88,22967.36,21687.9,5173.68,5570.33,205.62,201.95,5507.75,5886.87,448.23,509.03,3372.28,3632.34,82319.13,196941.36,12491.53,147995.21,867921.8,610215.3,299737.14,294343.4,2458947.06,623285.15,24625.31,3778.49,748720.52,385664.41,385.86,152.88,412632.41,279131.62
