"Rack:Tube","Solution Label","Timestamp","Al 237.312 nm ppm","Al 308.215 nm ppm","Ca 315.887 nm ppm","Ca 422.673 nm ppm","Fe 238.204 nm ppm","Fe 259.940 nm ppm","K 766.491 nm ppm","K 769.897 nm ppm","Mg 279.553 nm ppm","Mg 280.270 nm ppm","Mn 257.610 nm ppm","Mn 293.931 nm ppm","Na 588.995 nm ppm","Na 589.592 nm ppm","P 213.618 nm ppm","P 214.914 nm ppm","Ti 334.941 nm ppm","Ti 336.122 nm ppm","Al 237.312 nm c/s","Al 308.215 nm c/s","Ca 315.887 nm c/s","Ca 422.673 nm c/s","Fe 238.204 nm c/s","Fe 259.940 nm c/s","K 766.491 nm c/s","K 769.897 nm c/s","Mg 279.553 nm c/s","Mg 280.270 nm c/s","Mn 257.610 nm c/s","Mn 293.931 nm c/s","Na 588.995 nm c/s","Na 589.592 nm c/s","P 213.618 nm c/s","P 214.914 nm c/s","Ti 334.941 nm c/s","Ti 336.122 nm c/s"
"01:03","BLK 3","28-04-2025 17:13",0.53,1.95,3.42,3.33,37.61,38.46,0.77,6.73,0.35,0.36,0.15,0.14,2.89,2.67,"0.08 u","0.01 u",0.08,0.04,34.33,1005.41,774.41,9337.8,42613.89,31587.22,572.82,19038.54,6403.14,1642.12,740.26,105.22,34338.58,6910.2,10.76,0.62,429.73,218.76
"S1:8","QC MES 5 ppm","28-04-2025 17:17",5.08,4.69,5.15,4.68,4.97,5.05,5.55,5.35,4.76,4.63,4.52,4.78,5.06,4.99,4.87,4.77,4.91,4.71,20375.83,48499.36,100302.13,1231755.08,542990.36,371828.37,265765.19,251983,7683679.35,2036616.06,2240508.78,348632.89,2544157.96,1283950.2,14413.26,5522.15,2059786.24,1431743.11
"S1:9","SJS-Std","28-04-2025 17:21",79887.66,77059.05,19516.5,19308.57,39123.5,36420.01,23691.2,23711.88,15495.3,15741.09,567.93,593.59,13225.99,13135.07,693.39,837.17,3692.34,3595.54,35402.39,81917.48,46364.2,508289.91,414296.19,274626.79,123831.15,123910.43,2428569.86,740136.94,25369.01,4254.91,659420.35,318310.1,205.47,98.22,153102.81,108921.63
"S1:9","SJS-Std","28-04-2025 17:25",75822.2,77255.98,18882.51,18675.4,36117.76,36035.79,23749.98,24353.96,15900.55,15922.13,598.41,573.33,12490.18,13237.69,652.77,713.38,3616.75,3537.75,34919.44,83884.03,45453.62,522493.15,382812.68,292245.72,123277.16,119446.88,2414168.98,670885.05,26956.18,4020.07,664735.08,315072.75,219.8,83.38,152935.51,103111.69
"S1:9","SJS-Std","28-04-2025 17:29",82069.27,76780.78,19560.27,18552.01,38746.01,38519.26,23065.48,23494.82,15796.16,15135.03,593.65,576.69,13617.99,12600.35,631.36,745.46,3646.35,3510.04,34138.87,82416.77,47450.29,517238.79,399044.38,284542.4,116077.15,122569.87,2545281.2,704028,25261.07,4140.88,644938.27,308769,215.23,87.12,161390.49,104935.65
"01:04","MCS 575","28-04-2025 17:33",82389.32,78579.71,1396.14,1398.98,36783.32,38855.15,26277.29,25170.24,7413.37,7140.34,708.59,691.43,4079.5,4009.16,419.96,449.48,4197.37,4371.9,86493.45,205903.6,8253.79,95088.31,1004492.53,724057.43,335503.27,315624.6,3039451.09,845419.59,84942.92,12884.77,531806.51,252976.82,335,128.42,470710.61,329301.6
"01:05","MCS 576","28-04-2025 17:37",74843.82,78967.83,2120.84,2255.99,38620.81,37227.2,25907.21,25562.92,9367.86,9726.07,708.67,670.7,6030.12,6129.44,742.81,801.79,4294.64,4116.82,80351.83,199573.8,13615.17,160399.5,1051477.5,799393.04,333363.96,316203.03,4159401.56,1100466.61,86693.79,12975,789951.12,403599.52,576.68,233.39,465857.37,334725.24
"01:06","MCS 577","28-04-2025 17:41",92698.36,99672.91,1202.46,1251.06,46905.08,46585.22,29515.74,31409.93,9591.26,9124.46,340.82,330.28,3677.21,3508.59,516.58,610.15,5380.94,5754.57,98767.28,255534.43,7331.79,86490.94,1356729.85,928308.44,387995.23,380751.62,3681711.51,1050813.57,38905.24,6329.64,438823.6,214899.99,395.54,172.95,624777.16,431493.66
"01:07","MCS 578","28-04-2025 17:45",89756.34,95316.13,800.36,883.11,40870.84,39870.97,34840.9,33800.73,8860.76,8437.28,620.87,657.26,3234.76,3318.78,341.5,376.57,5268.9,5077.75,104879.01,260959.46,5121.79,64072.29,1232217.36,896757.11,442498.29,408716.52,3753665.22,1124876.28,83147.54,12962.28,468694.26,229195.14,307.3,123.1,603510.28,440436.43
"01:08","MCS 579","28-04-2025 17:49",77657.94,74264.21,1180.45,1174.31,33654.47,34098.43,23858.01,23889.67,6418.48,6646.19,601.83,574.9,3994.1,3824.23,396.84,433.05,4533.76,4404.41,92429.77,201440.8,7908.13,89045.02,994288.43,751922.09,331027.79,314318.39,2958270.29,829571.35,72883.12,11952.25,574436.98,263804.39,343.4,145.63,527542.95,370549.82
"01:09","MCS 580","28-04-2025 17:53",102803.31,110291.85,1362.75,1415.18,48567.34,51433.49,36134.82,36868.72,9638.67,10055.77,701.93,692.41,3710.81,3742.67,752.91,842.19,6090.25,5974.54,119451.31,295322.05,8703.41,107574.41,1459767.2,961083.84,503641.82,437869.28,4393485.24,1208114.35,82565.16,12851.25,510058.33,244259.67,667.89,255.49,747231.42,518252.22
"01:10","MCS 581","28-04-2025 17:57",97739.11,99005.3,1066.44,1179.12,44694.56,45764.68,31885.22,31406.2,9514.28,9137.75,510.03,529.62,4067.96,3991.62,442.53,459.98,5282.79,5564.23,98915.05,238508.23,6215.24,72454.91,1254871.36,890898.89,413806.08,376221.19,3651774.09,1022468.26,59796.24,9590.24,500691.41,241581.64,352.27,141.03,573364.75,400867.26
"01:11","MCS 582","28-04-2025 18:01",81386,78664.48,1427.19,1447.3,39863.85,41526.31,27714.83,26699.77,8405.73,8694.69,545.09,553.52,2914.87,2755.89,321.31,375.45,4733.79,4685.25,78020.7,178554.97,7708.27,93175.92,1010963.21,726469.77,307039.92,292851.37,3178129.05,894821.29,60473.24,9130.05,338336.18,163268.86,247.48,98.3,505515.36,320360.15
"01:12","MCS 583","28-04-2025 18:05",83235.98,90731.17,1830.2,1787.63,40565.4,39976.55,26637.01,26332.9,8042.03,7743.13,464.78,476.2,5131.42,5045.57,541.16,579.16,4949.94,4893.7,93674.62,244111.46,11116.17,132800.85,1148057.22,777262.94,339301.25,322786.67,3374015.83,906786.36,54980.15,9464.91,706974.13,331317.39,438.58,177.99,531913.33,373649.6
"01:13","MCS 584","28-04-2025 18:09",90003.03,91644.2,1332.85,1329.84,43122.53,42020.92,28775.01,28008,8048.42,8080.31,312.96,326.76,3285.33,3484.15,483.52,565.33,4982.97,5276.87,102623.47,243496.28,8297.14,105674.46,1299652.92,873870.79,406460.44,357030.27,3433494.36,1011526.06,36320.65,6407.4,466467.34,214350.45,426.54,166.45,607824.66,403738.07
"S1:8","QC MES 5 ppm","28-04-2025 18:13",4.99,4.87,5.03,4.53,4.77,5.03,5.2,5.15,4.83,4.55,4.92,4.71,5.14,5.1,5.04,4.62,4.88,4.86,20776.84,49993.72,106652.34,1194270.46,523546.24,371197.83,279012.46,255488.36,7106845.83,2171378.84,2102938.88,357363.68,2354759.05,1223567.21,14913.86,5787.06,2107306.71,1409255.6
"S1:9","SJS-Std","28-04-2025 18:17",77528.5,77557.45,18689.06,19929.95,35624.69,35985.36,23801.4,23996.43,15409.94,15897.65,603.57,588.98,13391.95,12789.61,678.83,768.09,3362.63,3619.71,33284.45,83270.76,44764.4,549733.32,404828.14,279119.32,122017.44,120926.38,2595511.64,705151.93,25773.46,4009.2,659216.31,327454.83,218.4,87.86,151257.52,107803.88
"01:14","MCS 585","28-04-2025 18:21",70591.04,72872.92,2415.83,2467.33,28878.11,29753.4,21743.93,21414.66,5909.93,5631.5,270.85,281.75,4950.28,4927.43,816.94,910.29,3742.28,3580.51,79379.7,186051.64,14006.01,160959.14,772811.87,574492.18,287408.73,274751.39,2444266.61,704854.82,31559.34,5260.31,603172.29,301841.09,629.74,268.58,408554.48,267783.14
"01:15","MCS 586","28-04-2025 18:25",85096.93,89725.79,1089.34,1027.35,47074.09,47110.93,27578.73,26524.72,9426.27,9293.68,674.1,701.83,3338.8,3111.41,423.52,487.94,5519.91,5510.8,101046.76,235258.67,6802.94,80058.69,1334914.52,959815.26,407160.91,376404.85,3889515.64,1104170.3,88328.92,13064.54,440679.49,205497.53,357.45,152.45,651444.69,444910.37
"01:16","MCS 587","28-04-2025 18:29",95356.96,94117.17,812.58,929.95,47411.33,45283.18,34130,33819.93,9192.73,8903.72,583.42,595.83,3241.93,3190.32,362.28,437.03,5531.39,5634.42,106605.27,246698.06,5353.3,66793.1,1343775.18,910756.06,440881.18,413139.26,3870908.75,1054092.15,70995.06,11603.76,425016.37,192544.79,316.98,138.36,613691.48,449427.26
"01:17","MCS 588","28-04-2025 18:33",83094.09,90054.36,1406.08,1457.58,38412.49,38925.22,28494.87,27200,7751.89,7873.32,456.88,472.36,4043.41,3934.11,347.7,411.16,4944.66,4784.38,95249.36,223561.91,9097.22,108657.53,1115576.56,815249.62,381121.18,357025.1,3600147.76,985512.38,52894.49,8985.22,533594.8,247860.23,275,119.37,541831.44,390049.89
"01:18","MCS 589","28-04-2025 18:37",79154.45,79271.75,1221.87,1194.88,41038.88,40856.1,23251.94,23329.24,7795.07,7829.37,851.87,807.59,3650.16,3815.72,450.66,535.39,4614.28,4303.9,84618.17,208711.94,7236.44,83907.38,1089584.04,755504.35,315002.27,275802.12,3112013.55,856616.64,97072.44,15883.85,513107.94,221761.1,362.88,156.67,504513.18,352477.12
"01:19","MCS 590","28-04-2025 18:41",62480.05,60771.17,2024.5,1924.97,26114.28,24922.28,17905.08,17940.72,4442.5,4313.62,492.97,521.57,4983.49,4893.64,354.41,404.84,2565.31,2508.27,65932.06,164992.09,12220.75,146894.7,765092.99,512985.72,242516.87,224363.33,1901149.06,521639.41,60970.06,9508.14,643441.55,312952.9,311.03,129.32,296434.32,193578.88
"01:20","MCS 591","28-04-2025 18:45",89590.25,91774.28,1273.94,1422.25,47580.38,46956.9,27872.2,27965.32,8390.71,8716.35,256.2,263.07,3616.32,3725.73,262.54,318.03,5138.59,5085.17,102744.12,263827.81,8435.09,96952.41,1307088.39,914221.81,398856.66,358496.72,4060028.41,1081854.13,31396.4,5067.49,518140.48,237798.16,220.06,104.52,639480.93,426522.17
"01:21","MCS 592","28-04-2025 18:49",66122.82,65531.57,2403.07,2346.55,30236.15,31339.24,17303.72,17432.46,5327.61,5203.76,218.48,221.37,4690.86,4545.67,511.14,523.95,3498.78,3498.02,73889.38,168370.73,13951.91,173208.71,935957.6,643477.75,237711.84,234105.31,2487763.35,638417.09,24562.99,4223.86,652046.77,283672.48,410.49,163.58,402403.67,257632.6
"01:22","MCS 593","28-04-2025 18:53",80157.59,83823.11,1350.56,1470.51,38197.94,37870.81,26731.09,26984.95,6829.33,7344.58,790.94,745.55,4257.01,4631.71,447.81,484.98,4154.96,4402.08,94735.01,223016.57,9102.2,104368.41,1068216.22,738853.6,354829.66,338942.7,3279892.61,899661.66,94346.89,16240.91,628295.34,301128.48,361.05,165.05,497104.73,347276.57
"01:23","MCS 594","28-04-2025 18:57",71323.49,71979.28,1941.96,2032.51,28725.64,29427.73,20826.97,19705.68,6733.52,6606.97,208.87,218.26,4197.03,4292.89,489.17,519.26,4242.92,4515.67,75498.48,184345.79,10918.81,128465.85,795847.21,569173.56,275655.09,252327.6,2584858.5,793461.55,22895.59,3966.7,509459.27,253413.02,379.77,147.09,484573.69,337155.5
"S1:8","QC MES 5 ppm","28-04-2025 19:01",4.81,4.92,4.91,4.47,4.91,4.69,5.51,5.38,4.93,4.87,4.94,4.81,4.88,5.06,4.89,4.86,4.76,4.58,20817.47,51733.24,109149.29,1240831.78,542509.21,359570.24,268689.32,244526.79,7431091.65,2151276.54,2234342.07,339221.41,2448029.33,1266322.61,14646.35,5523.15,2013989.25,1358620.41
"S1:9","SJS-Std","28-04-2025 19:05",82089.24,75349.62,19659.96,18971.49,38781.43,37506.57,24382.79,24318.95,16077.94,15082.32,573.01,562.37,13683.96,13090.16,643.65,793.82,3459.9,3550.01,34249.52,81114.54,47934.55,529355.49,392167.11,290971.49,118523.76,125814.94,2655035.9,711166.33,25840.92,4234.58,655008.75,307862.28,211.08,89.49,155141.13,109187.32
"01:24","MCS 595","28-04-2025 19:09",76573.38,77873.87,1661.2,1698.94,39879.51,38061.13,24614.5,24194.04,7227.72,7193.24,718.49,753.02,5623.35,5625.9,603.4,712.59,4049.63,4039.48,86603.94,200303.71,10635.57,120696.8,1094441.52,787715.45,300686.78,301752.19,2803094.34,828820.61,81689.7,13482.39,726990.35,354760.04,516.97,212.12,446744.3,302732.57
"01:25","MCS 596","28-04-2025 19:13",67745.19,66200.25,2188.33,2260.06,29081.27,27726.06,24266.95,24273.52,5476.12,5461.93,260.3,275.92,5581.11,5619.03,539.23,569.18,3026.56,3245.02,78702.63,196099.84,13937.51,176128.05,849036.48,591074.32,340984.82,321239.57,2366243.09,690486.24,35376.2,5583.65,785122.84,413244.33,469.57,186.67,377275.51,273446.33
"01:26","MCS 597","28-04-2025 19:16",94037.77,96043.64,1589.74,1716.97,44144.54,45581.57,25695.67,24937.32,7303.73,7284.21,346.69,350.74,4369.74,4451.9,568.47,602.01,5135.2,5089.15,103905.21,257228.07,10194.73,127148.68,1341284.92,934687.89,376578.92,345622.92,3481386.01,975231.92,42419.51,7285.55,585744.18,302137.66,479.96,184,603942.71,431140.51
"01:27","MCS 598","28-04-2025 19:20",94196.61,89286.57,1033.26,1106.01,48504.8,47540.81,25092.27,23755.76,8972.4,8845.94,553.94,545.11,3008.35,3020.32,457.08,506.64,5601.02,5348.82,92241.45,233408.44,5922.91,75537.59,1308002.44,860360.67,307459.18,296167.58,3727129.06,1056632.16,58625.41,9522.19,410119.62,191935.86,374.52,154.15,580860.52,415769.47
"01:28","MCS 599","28-04-2025 19:24",92475.15,94839.26,1206.6,1274.83,46775.97,48155.25,30334.02,30415.7,9459.92,9047.49,309.96,295.4,2989.3,3030.96,499.27,527.18,5819,5482.45,105364.83,264914.85,7818.57,91184.76,1413471.02,963230.92,395741.28,373060.35,4019332.73,1173804.61,39036.69,6061.94,410185.98,211499.36,402.92,168.03,655421.95,461443.94
"01:29","MCS 600","28-04-2025 19:28",83689.1,88232.76,2790.3,2969.9,42288.52,43364.23,32133.05,29847.5,10906.51,10825.97,416.09,411.46,7083.54,6702.17,377.24,450.9,4809.17,4596.87,91737.38,229218.45,17536.32,217324.55,1220669.84,821854.33,441822.9,392955.05,4654493.55,1325450.63,48831.36,8246.95,912222.78,465228.89,319.55,142.64,576312.18,382040.87
"01:30","MCS 601","28-04-2025 19:32",75776.7,75812.94,1272.37,1304.82,31382.37,32108.9,25439.86,25262.09,6058.12,6234.99,557.44,594.88,4051.09,4201.66,362.23,374.23,3794.41,3739.11,91574.55,226157.59,8362.13,101474.46,958300.87,685299.01,380314.32,330004.73,2800662.01,825270.88,74380.74,11240.83,585868.7,284367.14,311.32,130.64,485649.13,326110.42
"01:31","MCS 602","28-04-2025 19:36",92389.89,90999.6,1398.09,1443.12,44297.04,42576.83,29753.74,29548.32,8723.18,8620.04,302.54,315.17,4702.66,4743.36,542.82,590.88,5315.22,5584.55,108474.05,247969.32,8828.27,103553.83,1234431.71,928153.87,381174.5,362750.43,3877908.37,1077486.76,34956.06,6205.1,644508.1,290235.01,408.65,173.55,616332.56,412641.23
"01:32","MCS 603","28-04-2025 19:40",88594.77,96284.33,1704.42,1657.1,41429.61,41564.44,28440.84,27275.42,8228.09,7622.68,295.91,279.75,4658.52,4445.3,439.08,502.75,5413.56,5163.17,106571.77,252210.84,10996.65,133415.21,1244324.17,923996.33,390042.38,377732.22,3648064.76,995804.23,35599.64,5510.23,674689.77,307599.82,401.47,157.23,644023.79,441153.79
"01:33","MCS 604","28-04-2025 19:44",68945.8,72675.32,3155.23,3172.73,36712.6,34264.17,28981.57,28012.27,8794.12,9042.38,521.42,502.48,8275.42,8387.13,654.56,748.35,4019.65,4209.2,79970.82,209906.09,19381.3,242190.06,1070704.01,751369.16,408678.81,377322.34,3825827.32,1144637.23,62328.1,10239.07,1142923.4,594835.04,562.5,218.79,513582.58,324819.37
"S1:8","QC MES 5 ppm","28-04-2025 19:48",4.81,4.66,4.83,4.52,5.02,4.61,5.54,5.15,5.16,4.46,4.69,4.65,4.81,4.99,4.94,4.69,4.71,4.66,19905.65,50675.58,108586.61,1235447.03,538881.58,368647.69,272181.64,247089.47,7101951.69,2212831.89,2063997.86,340729.71,2320039.82,1247167.07,15113.75,5658.3,2190211.63,1363329.82
"S1:9","SJS-Std","28-04-2025 19:52",78346.69,79570.91,19003.67,18922.03,37693.09,38619.03,24956.03,23339.66,15746.71,15231.63,597.57,562.81,12391.18,13198.87,695.47,734.83,3677.82,3593.97,33961.29,77731.86,46333.57,537418.72,390074.88,297530.9,123028.51,120775.81,2513187.26,727397.43,27137.58,4388.49,637122.15,316644.98,218.38,80.23,147033.27,104145.35
"01:34","MCS 605","28-04-2025 19:56",67415.85,71286.19,1666.26,1653.75,30356.52,29546.79,21503.87,21070.84,5235.66,4897.39,536.47,522.19,4425.45,4711.13,547.18,607.35,3244.17,2979.6,81210.65,201816.03,11267.78,126777.97,998556.7,678717.48,311876.2,291671.75,2510313.18,648734.89,72816.86,11112.87,651703.9,341038.66,453.98,188.08,410651.13,261703.65
"01:35","MCS 606","28-04-2025 20:00",73011.48,70651.89,1506.47,1540.82,30953.12,31560.25,23681.46,23446.01,5873.17,5787.2,303.54,330.31,4478.31,4128.4,353.4,410,3869.32,3867.22,91185.93,209166.4,9914.04,117613.15,965194.94,711580.76,341225.87,305883.21,2931295,784057.58,40412.2,6889.57,642839.9,297986.19,319.15,134.61,473365.94,314323.05
"01:36","MCS 607","28-04-2025 20:04",81764.38,80441.06,1664.97,1678.02,34884.28,32990.24,24525.46,23578.12,7020.28,6622.36,510.85,539.43,4679.74,4773.23,654.79,670.79,3797.18,3824.99,86467.11,200607.56,9759.91,117985.34,904254.93,680682.25,310307.7,292235.66,2842683.62,803474.57,57550.22,9641.08,589652.64,293065.42,500.05,195.81,422234.27,281201.46
"01:37","MCS 608","28-04-2025 20:08",78107.97,77561.83,1035.54,1103.46,40390.64,39779.43,24842.66,24767.17,8557.78,8482.87,442.21,415.51,3205.3,3189.84,341.21,387.2,4812.58,4856.96,80779.45,193109.25,6236.24,73194.27,1058765.26,756516.77,320782.91,284118.34,3469194.95,931721.36,51486.85,7891.16,390770.66,197240.89,289.59,116.09,519968.5,365493.18
"01:38","MCS 609","28-04-2025 20:12",88186.37,85604.36,1262.07,1197.49,39176.8,40317.38,27037.11,25566.48,6915.52,7096.62,500.13,506.61,4176.24,4042.67,467.42,540.38,4475.66,4596.85,102135.8,263169.26,8328.41,97928.83,1289005.85,877217.07,388344.42,366293.13,3525958.82,930618.69,64022.04,10252.92,633136.52,300931.71,417.57,170.84,582162.93,392658.06
"01:39","MCS 610","28-04-2025 20:16",71649.08,76783.38,1766.21,1744.25,32451.74,33432.03,23894.79,23430.63,6229.95,6279.96,670.89,640.49,4166.21,4474.41,520.15,553.6,3881.59,3775.83,79691.15,193001.06,10717.51,121422.2,827207.01,643843.01,298710.01,299054.89,2501509.01,673772.33,75521.47,11685.15,534809.41,280739.93,436.49,171.59,425370.23,289291.24
"01:40","MCS 611","28-04-2025 20:20",89474.04,90650.87,1038.27,1088.07,38981.09,42949.22,29401.02,29135.13,8302.42,8180.31,727.32,746.9,3466.51,3374.43,432.94,474.74,4817.56,4977.04,96559.9,217658.65,6061.57,77068.69,1096833.55,795340.96,357082.53,352462.76,3256930.26,968841.49,81012.14,13773.77,442747.61,213756.72,330.37,138.85,575771.02,393617.6
"01:41","MCS 612","28-04-2025 20:24",86948.59,86486.99,1203.44,1217.69,40236.75,42344.57,28897.54,26266.2,7871.43,7884.8,316.06,337.04,3337,3464,371.93,430.92,4995.17,5250.66,96616.67,228079.94,7176.73,89909.48,1092050.9,752010.45,352800.85,332914.22,3093950.98,919047.32,36312.2,6025.34,456879.86,215316.67,295.89,133.02,553451.37,390473.51
"01:42","MCS 613","28-04-2025 20:28",82909.71,89272.87,1107.47,1193.15,41931.82,42724.22,28137,26061.51,7630.17,7458.86,500.63,516.31,3191.88,3122.22,328.4,352.83,5104.69,4814.23,92873.15,222775.17,7022.23,83694.5,1177965.35,816303.01,343437.14,314753.48,3070802.85,870623.96,56272.26,9307.95,442293.93,194855.45,262.37,103.9,530603.58,368597.89
"01:43","MCS 614","28-04-2025 20:32",80514.16,80112.57,1390.59,1384.84,42699.73,39884.1,25411.33,25378.53,6535.59,6760.41,729.67,752.93,4245.6,4176.54,441.74,480.31,4121.99,4207.25,92322.72,222752.71,9060.43,104074.75,1338420.42,944769.42,343584.02,323755.26,3089299.29,860752.94,90453.74,15088.84,633982.52,288328.54,383.96,163.48,526400.78,356094.34
"S1:8","QC MES 5 ppm","28-04-2025 20:36",5.03,4.95,4.96,4.77,4.9,4.93,5.26,5.06,5.03,4.44,4.64,4.62,4.73,5.14,4.85,4.69,4.9,4.84,19721.27,52354.16,99764.07,1196016.36,523660.68,355149.5,280786.09,262923.14,7575809.77,2044490.12,2170579.73,367365.48,2344890.66,1173826.01,14260.99,5453.32,2183448.05,1445788.01
"S1:9","SJS-Std","28-04-2025 20:40",80255.41,81642.54,18734.18,19817.75,35752,37064.43,24416.86,23556.03,14919.44,15134.28,570.47,564.3,13156.29,12803.9,645.44,761.84,3684.01,3602.69,31910.13,81674.74,47239.76,526706.95,382105.81,282971.54,121429.93,126816.39,2521364.41,678677.78,26104.14,4088.78,686164.09,327336.17,220.09,94.11,153132.3,100426.05
"01:44","MCS 615","28-04-2025 20:44",82888.37,83805.83,1107.22,1169.8,40191.72,41757.46,30779.79,29365.46,7884.54,7747.62,550.15,511.27,3730.1,3730.9,420.46,493.17,5413.45,5453.93,102831.32,234961.06,7008.96,86475.71,1143673.09,844278.32,430778.86,390960.53,3725721.88,1023196.24,64794.22,10725.4,524548.51,247635.68,363.35,141.92,589416.31,404091.81
"01:45","MCS 616","28-04-2025 20:48",73624.48,74368.94,2007.42,1950.52,30787.47,29646.37,22992.67,21562.92,5562.63,5310.42,195.97,205.18,5624.5,5767.02,469.84,529.02,3601,3565.51,80628.12,203056.94,12455.84,148866.83,880496.3,597466.39,317335.59,302344.41,2447892.1,686264.99,24053.62,3942.11,762871.47,359509.03,379.08,151.21,404339.78,291445.55
